areacd,heating_type_3a-001,heating_type_3a-002
E00112295,0.8,99.2
E00112296,1.5,98.5
E00112297,0.6,99.4
E00112298,0,100
E00112299,0,100
E00112300,0.9,99.1
E00112301,0.8,99.2
E00112302,0,100
E00112303,0,100
E00112304,4.8,95.2
E00112305,1.4,98.6
E00112306,0,100
E00112307,0.7,99.3
E00112308,3.1,96.9
E00112309,3.6,96.4
E00112311,8.5,91.5
E00112312,0,100
E00112313,8,92
E00112314,0.7,99.3
E00112315,3.7,96.3
E00112316,1.6,98.4
E00112317,2.5,97.5
E00112319,0,100
E00112320,3.1,96.9
E00112321,0.8,99.2
E00112322,2.3,97.7
E00112323,0.8,99.2
E00112324,0,100
E00112325,2.4,97.6
E00112326,0.8,99.2
E00112327,0.8,99.2
E00112328,0,100
E00112329,0,100
E00112330,0.9,99.1
E00112331,0.8,99.2
E00112345,2.3,97.7
E00112349,2.6,97.4
E00112350,0,100
E00112351,0,100
E00112352,0.8,99.2
E00112353,0.9,99.1
E00112354,0,100
E00112355,0,100
E00112356,0,100
E00112357,0.8,99.2
E00112358,0,100
E00112359,0,100
E00112360,0,100
E00112361,0.9,99.1
E00112362,0,100
E00112363,0,100
E00112364,0.7,99.3
E00112365,1.9,98.1
E00112366,0.7,99.3
E00112367,0.8,99.2
E00112368,0.8,99.2
E00112369,0,100
E00112370,0.8,99.2
E00112371,0.8,99.2
E00112372,0.8,99.2
E00112373,1.5,98.5
E00112374,0,100
E00112375,5,95
E00112376,0,100
E00112377,1.6,98.4
E00112378,0.8,99.2
E00112379,0.6,99.4
E00112380,0,100
E00112381,1.8,98.2
E00112382,0,100
E00112383,0.7,99.3
E00112384,0,100
E00112386,1.7,98.3
E00112387,0,100
E00112388,0.8,99.2
E00112389,2.8,97.2
E00112390,1.9,98.1
E00112391,4.6,95.4
E00112392,0.8,99.2
E00112393,0.8,99.2
E00112394,3.6,96.4
E00112395,0,100
E00112396,3.6,96.4
E00112397,0.5,99.5
E00112398,0,100
E00112399,3.1,96.9
E00112400,0.7,99.3
E00112401,0,100
E00112402,2,98
E00112403,1.6,98.4
E00112404,1.5,98.5
E00112409,0.7,99.3
E00112425,1,99
E00112427,2.7,97.3
E00112428,2.9,97.1
E00112429,0,100
E00112430,0.9,99.1
E00112431,4.4,95.6
E00112432,5.2,94.8
E00112433,1.7,98.3
E00112434,2.6,97.4
E00112435,2.5,97.5
E00112436,1.9,98.1
E00112437,3.4,96.6
E00112439,0.8,99.2
E00112440,1.5,98.5
E00112441,0,100
E00112442,1,99
E00112443,0.7,99.3
E00112444,0,100
E00112445,2.9,97.1
E00112446,0.8,99.2
E00112447,0.8,99.2
E00112448,1.7,98.3
E00112449,1.6,98.4
E00112450,0.6,99.4
E00112451,1,99
E00112452,3.5,96.5
E00112453,1.4,98.6
E00112454,1.6,98.4
E00112455,0.7,99.3
E00112456,0,100
E00112457,1.7,98.3
E00112458,2.7,97.3
E00112459,0.9,99.1
E00112460,0.6,99.4
E00112461,0,100
E00112462,0,100
E00112463,2.9,97.1
E00112464,3,97
E00112465,2.4,97.6
E00112466,2.6,97.4
E00112467,3.6,96.4
E00112468,0.8,99.2
E00112469,0.8,99.2
E00112470,2.5,97.5
E00112471,1.5,98.5
E00112472,1.6,98.4
E00112473,3.1,96.9
E00112474,1.7,98.3
E00112475,0.9,99.1
E00112476,0.7,99.3
E00112477,1.3,98.7
E00112478,1.8,98.2
E00112479,2.6,97.4
E00112480,0.7,99.3
E00112481,1,99
E00112482,3.1,96.9
E00112483,1.3,98.7
E00112484,0,100
E00112485,3.8,96.2
E00112486,0.6,99.4
E00112487,1.9,98.1
E00112488,0,100
E00112489,1.3,98.7
E00112490,0.6,99.4
E00112491,2.3,97.7
E00112492,1,99
E00112493,1.7,98.3
E00112494,0.7,99.3
E00112495,0,100
E00112496,1.2,98.8
E00112497,0,100
