areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00112295,13.4,17.6,32.8,36.1
E00112296,29.3,39.8,22.6,8.3
E00112297,11,47.7,34.2,7.1
E00112298,5.9,24.7,45.2,24.2
E00112299,12.6,27,47.7,12.6
E00112300,20.8,10.4,29.2,39.6
E00112301,17.2,13.1,23,46.7
E00112302,23.6,32.7,21.8,21.8
E00112303,47.2,29.2,14.6,9
E00112304,55.6,41,1.4,2.1
E00112305,55.4,36,6.5,2.2
E00112306,24.8,17.4,18.3,39.4
E00112307,27.6,44,19.4,9
E00112308,42.3,26.2,17.7,13.8
E00112309,48.8,20,18.8,12.5
E00112311,58.6,25.8,10.2,5.5
E00112312,7,33,31,29
E00112313,65.1,27.9,5.8,1.2
E00112314,4.4,40.9,33.6,21.2
E00112315,0,3.8,44.3,51.9
E00112316,4.8,54,24.2,16.9
E00112317,7.6,44.1,22.9,25.4
E00112319,14.4,10.4,42.4,32.8
E00112320,7,17.1,27.9,48.1
E00112321,6.7,20.2,31.9,41.2
E00112322,7.6,60.3,26,6.1
E00112323,4.5,16.7,28.8,50
E00112324,0,0.9,14.3,84.8
E00112325,0,16.7,26.7,56.7
E00112326,0.8,0.8,6.6,91.7
E00112327,2.6,14.5,22.2,60.7
E00112328,1.9,34.6,19.2,44.2
E00112329,0.9,10.1,46.8,42.2
E00112330,0.9,12.5,59.8,26.8
E00112331,1.7,15.8,50,32.5
E00112345,2.3,48.4,27.3,21.9
E00112349,11.3,32.2,19.1,37.4
E00112350,5.2,6.9,50.9,37.1
E00112351,3.4,8.4,36.1,52.1
E00112352,0.8,14.5,32.1,52.7
E00112353,0,31.5,35.2,33.3
E00112354,3.5,3.5,52.6,40.4
E00112355,0,11.7,60.4,27.9
E00112356,22.7,17.3,29.3,30.7
E00112357,0.8,13.1,29.2,56.9
E00112358,0,20,35,45
E00112359,5.4,22.3,33,39.3
E00112360,1.6,20.5,58.2,19.7
E00112361,19.3,64.9,14.9,0.9
E00112362,12.5,38.3,35.9,13.3
E00112363,0,30.4,42.9,26.8
E00112364,0.7,15.5,26.1,57.7
E00112365,0,15.2,50.5,34.3
E00112366,3.3,14.6,40.4,41.7
E00112367,13,35.9,22.9,28.2
E00112368,0.8,5.3,37.9,56.1
E00112369,0,3.8,26.9,69.2
E00112370,3.9,6.2,42.6,47.3
E00112371,8.3,11.3,21.1,59.4
E00112372,0.8,42.9,36.5,19.8
E00112373,0.7,8.1,31.6,59.6
E00112374,6.2,18.6,36.4,38.8
E00112375,51,23.5,11.8,13.7
