areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00112295,69.4,0.5,30.2
E00112296,57.7,2.5,39.8
E00112297,72.3,4.2,23.5
E00112298,64.9,1.7,33.4
E00112299,79.7,1.9,18.4
E00112300,60.7,2.6,36.6
E00112301,63.8,0.9,35.3
E00112302,72.4,3.1,24.5
E00112303,80,3.5,16.5
E00112304,75.9,4.1,20
E00112305,72.1,2.6,25.3
E00112306,54.5,6.1,39.4
E00112307,77.2,4.1,18.7
E00112308,72.6,3.5,23.9
E00112309,52.3,2.3,45.3
E00112311,73.7,6.2,20.1
E00112312,68,0.6,31.5
E00112313,73.9,7.8,18.3
E00112314,71,2.8,26.2
E00112315,61.8,3.1,35.1
E00112316,62,2.9,35.1
E00112317,76.6,2.4,21
E00112319,61.3,0.4,38.3
E00112320,57.4,2.4,40.2
E00112321,60.9,2.8,36.3
E00112322,78.1,0.5,21.4
E00112323,61.3,2.6,36.1
E00112324,57.2,0.4,42.4
E00112325,72.2,3.3,24.5
E00112326,57.6,1.1,41.3
E00112327,59.8,1.7,38.6
E00112328,45.8,2.1,52.1
E00112329,52.9,4.1,43
E00112330,73,3.4,23.6
E00112331,72.3,0,27.7
E00112345,70,4.6,25.3
E00112349,56.9,0,43.1
E00112350,64.6,1.7,33.6
E00112351,52.6,2.6,44.8
E00112352,63.6,1.5,34.8
E00112353,61.7,3.4,35
E00112354,56,1.4,42.6
E00112355,71.2,3,25.8
E00112356,61.5,2.8,35.6
E00112357,60,0.8,39.2
E00112358,67.9,0.4,31.7
E00112359,72.4,0.5,27.1
E00112360,69.3,2.2,28.5
E00112361,44.8,4.8,50.3
E00112362,61.8,2.8,35.5
E00112363,51.4,0.9,47.7
E00112364,61.3,1.7,37
E00112365,64.9,0.4,34.6
E00112366,57.9,3.7,38.4
E00112367,71,2.7,26.3
E00112368,49.1,2.2,48.7
E00112369,45.1,2.5,52.5
E00112370,61.5,2.7,35.8
E00112371,58.4,2,39.6
E00112372,47.7,0.5,51.9
E00112373,49,0.4,50.6
E00112374,59.6,1.8,38.7
E00112375,78.7,2.7,18.7
E00112376,58.6,2.2,39.2
E00112377,58.9,3.5,37.6
E00112378,56.9,3.6,39.5
E00112379,52.4,0.3,47.2
E00112380,43.3,2.4,54.4
E00112381,35.8,4.4,59.8
E00112382,52.4,0.5,47.2
E00112383,50.7,2.1,47.2
E00112384,60.3,1,38.6
E00112386,65.9,2.6,31.4
E00112387,55.8,1.7,42.5
E00112388,77.9,1.5,20.6
E00112389,74.7,3.3,22
E00112390,68.6,3.4,27.9
E00112391,66.1,2.1,31.7
E00112392,61.2,0,38.8
E00112393,79.2,0.4,20.3
E00112394,70.1,1,28.9
E00112395,63.3,1.6,35.1
E00112396,79,4,17
E00112397,62.9,1,36
E00112398,70,4.3,25.7
E00112399,75.6,3.4,21.1
E00112400,77.2,1,21.8
E00112401,44.1,1.9,54
E00112402,76.6,3.8,19.6
E00112403,45.1,0.9,54.1
E00112404,74.8,1.5,23.8
E00112409,72.5,1.3,26.3
E00112425,70.3,3.2,26.5
E00112427,72.7,1.7,25.6
E00112428,62.5,5.7,31.8
E00112429,51.8,6.5,41.7
E00112430,70.7,3.5,25.8
E00112431,78.7,6,15.3
E00112432,44.1,2.6,53.3
E00112433,71.4,4.3,24.3
E00112434,54.9,4,41.1
E00112435,69.3,2.6,28.2
E00112436,26.3,2.6,71.2
E00112437,61.8,0.5,37.6
E00112439,60.3,3.3,36.4
E00112440,63.1,0,36.9
E00112441,57,2.4,40.6
E00112442,65.3,1.2,33.5
E00112443,69.5,4.6,25.9
E00112444,56.5,2.3,41.2
E00112445,71.4,1.9,26.6
E00112446,58.5,3.3,38.2
E00112447,60.6,0,39.4
E00112448,44.3,2,53.7
E00112449,60.4,3.1,36.4
E00112450,61.7,0,38.3
E00112451,60.8,2.8,36.4
E00112452,55.7,1.4,42.9
E00112453,52.9,1.5,45.6
E00112454,51.3,0.9,47.8
E00112455,58.8,2.9,38.4
E00112456,56.5,0.5,43
E00112457,36.1,1.8,62.2
E00112458,67.2,3.5,29.4
E00112459,72.4,1.6,26
E00112460,62.7,1.5,35.8
E00112461,54.8,2.1,43.2
E00112462,50.9,1.9,47.2
E00112463,57.2,2.7,40.1
E00112464,65,2.3,32.7
E00112465,53.1,5,41.9
E00112466,57.3,2.2,40.5
E00112467,60.8,4.2,35
E00112468,61.9,2.9,35.1
E00112469,59,2.7,38.3
E00112470,60.3,4.4,35.4
E00112471,51.7,3,45.3
E00112472,60.9,3.9,35.2
E00112473,64.6,4.8,30.6
E00112474,54,1.9,44.1
E00112475,60.5,6,33.5
E00112476,47.6,0,52.4
E00112477,47.1,3.3,49.6
E00112478,57.2,1.2,41.6
E00112479,60.7,4,35.3
E00112480,69.3,3.3,27.4
E00112481,44.3,3.4,52.3
E00112482,59.7,4.7,35.7
E00112483,52.2,4.3,43.5
E00112484,58,3.3,38.7
E00112485,56,6.8,37.2
E00112486,54.8,2.4,42.8
E00112487,70.9,3.1,26
E00112488,53.4,1.2,45.4
E00112489,49.6,1.3,49.1
E00112490,41.8,1.6,56.6
E00112491,39.2,3.8,56.9
E00112492,73.6,0.6,25.9
E00112493,67.3,0.4,32.4
E00112494,29.6,4.2,66.1
E00112495,46.5,3.5,50
E00112496,70.5,2.1,27.4
E00112497,62.3,1.6,36.1
E00112498,49.8,3.5,46.8
E00112499,54.4,3.2,42.4
E00112500,35.1,4.2,60.8
E00112501,42,2.1,55.9
E00112502,61.7,2.1,36.3
E00112503,56.6,5.5,37.9
E00112504,34.1,1.2,64.7
