areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00112295,88.8,11.2
E00112296,82.6,17.4
E00112297,87.8,12.2
E00112298,86.8,13.2
E00112299,85.2,14.8
E00112300,84.8,15.2
E00112301,82.5,17.5
E00112302,83.1,16.9
E00112303,76.4,23.6
E00112304,62.6,37.4
E00112305,79.8,20.2
E00112306,83,17
E00112307,76.8,23.2
E00112308,85.7,14.3
E00112309,88.5,11.5
E00112311,60.4,39.6
E00112312,85.3,14.7
E00112313,67.2,32.8
E00112314,86.9,13.1
E00112315,90,10
E00112316,89.6,10.4
E00112317,84.2,15.8
E00112319,81.2,18.8
E00112320,89.7,10.3
E00112321,89.7,10.3
E00112322,87.2,12.8
E00112323,91.9,8.1
E00112324,90.7,9.3
E00112325,88.4,11.6
E00112326,89,11
E00112327,90.5,9.5
E00112328,91.3,8.7
E00112329,84.3,15.7
E00112330,89.4,10.6
E00112331,93,7
E00112345,93.6,6.4
E00112349,87.9,12.1
E00112350,93.5,6.5
E00112351,87.1,12.9
E00112352,90.6,9.4
E00112353,89.5,10.5
E00112354,92,8
E00112355,92.2,7.8
E00112356,91.4,8.6
E00112357,87.2,12.8
E00112358,90.2,9.8
E00112359,90.6,9.4
E00112360,91.9,8.1
E00112361,87.2,12.8
E00112362,88.3,11.7
E00112363,92.7,7.3
E00112364,92.3,7.7
E00112365,89.3,10.7
E00112366,88.4,11.6
E00112367,92.1,7.9
E00112368,95.3,4.7
E00112369,91.4,8.6
E00112370,89.6,10.4
E00112371,92.7,7.3
E00112372,92.2,7.8
E00112373,91.5,8.5
E00112374,85,15
E00112375,85.1,14.9
E00112376,85.3,14.7
E00112377,84,16
E00112378,89,11
E00112379,84.2,15.8
E00112380,89.1,10.9
E00112381,86,14
E00112382,83.2,16.8
E00112383,92.1,7.9
E00112384,90.1,9.9
E00112386,88,12
E00112387,80.7,19.3
E00112388,89,11
E00112389,89.8,10.2
E00112390,89.1,10.9
E00112391,92.8,7.2
E00112392,91.4,8.6
E00112393,89.1,10.9
E00112394,93.9,6.1
E00112395,94.5,5.5
E00112396,70.1,29.9
E00112397,79.4,20.6
E00112398,82.4,17.6
E00112399,71.3,28.7
E00112400,83.8,16.2
E00112401,88,12
E00112402,87.5,12.5
E00112403,88.3,11.7
E00112404,85.1,14.9
E00112409,78.4,21.6
E00112425,77.4,22.6
E00112427,79.1,20.9
E00112428,84.5,15.5
E00112429,80.3,19.7
E00112430,80.5,19.5
E00112431,82.2,17.8
E00112432,84.8,15.2
E00112433,74.5,25.5
E00112434,82.4,17.6
E00112435,66.1,33.9
E00112436,85.3,14.7
E00112437,84.3,15.7
E00112439,80.2,19.8
E00112440,78.2,21.8
E00112441,84.6,15.4
E00112442,88.3,11.7
E00112443,79.4,20.6
E00112444,91.2,8.8
E00112445,76.5,23.5
E00112446,90.6,9.4
E00112447,89.4,10.6
E00112448,94.4,5.6
E00112449,87.2,12.8
E00112450,88.5,11.5
E00112451,91.6,8.4
E00112452,89.4,10.6
E00112453,90.3,9.7
E00112454,92.4,7.6
E00112455,89.1,10.9
E00112456,91.5,8.5
E00112457,93.2,6.8
E00112458,93.5,6.5
E00112459,91.9,8.1
E00112460,91.6,8.4
E00112461,90.7,9.3
E00112462,93.1,6.9
E00112463,94.2,5.8
E00112464,87.2,12.8
E00112465,88.8,11.2
E00112466,89.2,10.8
E00112467,87.7,12.3
E00112468,86.4,13.6
E00112469,90.7,9.3
E00112470,86.7,13.3
E00112471,88.8,11.2
E00112472,89.2,10.8
E00112473,89.8,10.2
E00112474,90.8,9.2
E00112475,89.7,10.3
E00112476,83.5,16.5
E00112477,88.4,11.6
E00112478,78.9,21.1
E00112479,90.1,9.9
E00112480,91.6,8.4
E00112481,84.4,15.6
E00112482,89.2,10.8
E00112483,77.7,22.3
E00112484,91.6,8.4
E00112485,88.6,11.4
E00112486,88,12
E00112487,87.6,12.4
E00112488,86.2,13.8
E00112489,83.4,16.6
E00112490,85.3,14.7
E00112491,81.5,18.5
E00112492,92.5,7.5
E00112493,85.5,14.5
E00112494,83.6,16.4
E00112495,90.1,9.9
E00112496,87.5,12.5
E00112497,86.7,13.3
E00112498,90,10
E00112499,86.1,13.9
E00112500,87,13
E00112501,85.1,14.9
E00112502,85.1,14.9
E00112503,84.4,15.6
E00112504,77.4,22.6
E00112505,90.5,9.5
E00112506,81.6,18.4
E00112507,58.6,41.4
E00112508,90.6,9.4
E00112509,82.5,17.5
E00112510,72.8,27.2
E00112511,85.6,14.4
E00112512,88.4,11.6
E00112513,83.6,16.4
E00112514,90.8,9.2
E00112516,87,13
E00112517,90.9,9.1
E00112518,93.7,6.3
E00112519,83.9,16.1
E00112520,84.7,15.3
E00112521,89.5,10.5
E00112522,90.3,9.7
E00112523,81.8,18.2
E00112524,84,16
E00112525,81.7,18.3
E00112526,89.5,10.5
E00112527,91.2,8.8
E00112528,93.5,6.5
E00112529,87.9,12.1
E00112530,90.3,9.7
E00112531,92.5,7.5
E00112532,95.2,4.8
E00112533,89.9,10.1
E00112534,90.6,9.4
E00112535,95.8,4.2
E00112536,87.1,12.9
E00112537,93.7,6.3
E00112538,82.2,17.8
E00112539,94,6
E00112540,92.4,7.6
E00112541,95.4,4.6
E00112543,91.7,8.3
E00112544,93.7,6.3
E00112547,88.6,11.4
E00112548,89.1,10.9
E00112550,83.5,16.5
E00112551,86.8,13.2
E00112554,87.2,12.8
E00112555,85.5,14.5
E00112557,86.9,13.1
E00112558,82.1,17.9
E00112559,79.3,20.7
E00112560,87.3,12.7
E00112561,85.8,14.2
E00112564,71.5,28.5
E00112565,73.6,26.4
E00112566,72.7,27.3
E00112567,87.4,12.6
E00112568,72.4,27.6
E00112570,88.1,11.9
E00112571,78.4,21.6
E00112572,75.7,24.3
E00112573,72,28
E00112574,68.7,31.3
E00112575,84.2,15.8
E00112576,68.4,31.6
E00112577,64.9,35.1
E00112578,82.7,17.3
E00112579,86.9,13.1
E00112580,80.4,19.6
E00112581,85.6,14.4
E00112582,78.3,21.7
E00112583,63.6,36.4
E00112584,74.9,25.1
E00112585,73.8,26.2
E00112586,82.2,17.8
E00112587,89.3,10.7
E00112588,79.1,20.9
E00112589,80.1,19.9
E00112590,91,9
E00112591,81.7,18.3
E00112592,82.8,17.2
E00112593,77.6,22.4
E00112594,69.9,30.1
E00112596,64,36
E00112597,84.5,15.5
E00112598,90.2,9.8
E00112599,73.8,26.2
E00112600,72.6,27.4
E00112601,90.2,9.8
E00112602,78.7,21.3
E00112603,87,13
E00112607,64.7,35.3
E00112609,86,14
E00112612,75.5,24.5
E00112622,74.4,25.6
E00112623,88.4,11.6
E00112624,76.2,23.8
E00112625,83.5,16.5
E00112626,85.3,14.7
E00112627,82.5,17.5
E00112628,73.6,26.4
E00112629,78.7,21.3
E00112630,72.7,27.3
E00112631,84.4,15.6
E00112632,88.7,11.3
E00112633,84.3,15.7
E00112634,90.2,9.8
E00112635,88.4,11.6
E00112636,89.3,10.7
E00112637,82.4,17.6
E00112638,92.3,7.7
E00112639,76,24
E00112640,93,7
E00112641,93.9,6.1
E00112654,92.5,7.5
E00112660,88.6,11.4
E00112661,90.4,9.6
E00112664,85.2,14.8
E00112665,89.8,10.2
E00112666,90.5,9.5
E00112667,86.6,13.4
E00112668,88.5,11.5
E00112669,90,10
E00112670,87.7,12.3
E00112671,95.5,4.5
E00112672,90.5,9.5
E00112673,93.1,6.9
E00112674,90.5,9.5
E00112675,96.3,3.7
E00112676,92.9,7.1
E00112677,93.2,6.8
E00112678,93.9,6.1
E00112679,86.3,13.7
E00112680,85.9,14.1
E00112713,95.4,4.6
E00112715,90.5,9.5
E00112716,90.8,9.2
E00112718,89.3,10.7
E00112720,89.9,10.1
E00112727,88.5,11.5
E00112729,89.6,10.4
E00112730,89,11
E00112732,87.9,12.1
E00112733,86.5,13.5
E00112734,92.2,7.8
E00112735,91.4,8.6
E00112737,93.1,6.9
E00112738,93.1,6.9
E00112752,92.4,7.6
E00112756,88.8,11.2
E00112757,87,13
E00112758,92.8,7.2
E00112759,91.6,8.4
E00112763,86.8,13.2
E00112853,92.3,7.7
E00112920,90.4,9.6
E00112921,91.6,8.4
E00112922,88.6,11.4
E00112923,86.8,13.2
E00112924,91.2,8.8
E00112925,87.6,12.4
E00112926,90.8,9.2
E00112951,89.8,10.2
E00112952,92.4,7.6
E00112953,89.6,10.4
E00112955,89.5,10.5
E00112956,86.5,13.5
E00112957,82.9,17.1
E00113968,88.8,11.2
E00113970,92.5,7.5
E00114043,85.3,14.7
E00114044,92.8,7.2
E00114045,94.7,5.3
E00114046,95.4,4.6
E00114047,97.2,2.8
E00114048,93.6,6.4
E00114049,92.6,7.4
E00114051,92.3,7.7
E00114053,89.8,10.2
E00114054,94.9,5.1
E00114055,94.4,5.6
E00114057,94.6,5.4
E00114058,94.8,5.2
E00114059,92,8
E00114060,86.9,13.1
E00114061,94.6,5.4
E00114062,93,7
E00114063,94.4,5.6
E00114065,91.3,8.7
E00114066,94.9,5.1
E00114067,95.7,4.3
E00114068,95.8,4.2
E00114069,93.4,6.6
E00114070,95.2,4.8
E00114071,93.3,6.7
E00114074,94.1,5.9
E00114075,97,3
E00114076,92.1,7.9
E00114077,90.4,9.6
E00114078,86.7,13.3
E00114079,93.1,6.9
E00114080,95,5
E00114081,91.1,8.9
E00114082,86.7,13.3
E00114083,90.7,9.3
E00114084,91,9
E00114085,93.8,6.2
E00114086,87.5,12.5
E00114087,90.5,9.5
E00114089,90.2,9.8
E00114090,92.5,7.5
E00114091,89.5,10.5
E00114138,92,8
E00114139,93.7,6.3
E00114140,95.8,4.2
E00114141,95,5
E00114142,95.8,4.2
E00114143,92.2,7.8
E00114144,94.3,5.7
E00114160,95,5
E00114161,95.6,4.4
E00114162,96.5,3.5
E00114163,93.4,6.6
E00114165,87.2,12.8
E00114216,94.3,5.7
E00114217,94.3,5.7
E00114219,95,5
E00114221,93.4,6.6
E00114223,94.3,5.7
E00114224,93.4,6.6
E00114225,94.2,5.8
E00114227,95.6,4.4
E00114228,92.6,7.4
E00114229,91.8,8.2
E00114230,96.4,3.6
E00114231,91.6,8.4
E00114232,88.3,11.7
E00114233,93.2,6.8
E00114234,91.7,8.3
E00114235,94,6
E00114236,95.6,4.4
E00114237,92.9,7.1
E00114238,97.7,2.3
E00164982,97,3
E00164983,95,5
E00164984,97.2,2.8
E00164986,96.7,3.3
E00164988,96.1,3.9
E00164998,92,8
E00164999,88.1,11.9
E00165000,84.9,15.1
E00165001,96.9,3.1
E00165002,89.6,10.4
E00165003,98.6,1.4
E00165004,95.7,4.3
E00165005,86.3,13.7
E00165006,93.6,6.4
E00165007,92.9,7.1
E00165008,92.8,7.2
E00165009,91.2,8.8
E00165010,89.1,10.9
E00165011,95,5
E00165013,92.7,7.3
E00165118,95.9,4.1
E00165124,95.7,4.3
E00165125,96.1,3.9
E00165126,99.2,0.8
E00165313,96.4,3.6
E00165314,96.7,3.3
E00165315,94.7,5.3
E00165316,96.4,3.6
E00165317,97.7,2.3
E00165318,94.3,5.7
E00165319,92.4,7.6
E00165320,89.9,10.1
E00168908,84,16
E00168909,84,16
E00168910,60.8,39.2
E00168911,84.5,15.5
E00168912,81.8,18.2
E00168913,80.8,19.2
E00168914,86.3,13.7
E00168916,87.2,12.8
E00168917,87.1,12.9
E00168919,81.7,18.3
E00168922,67.8,32.2
E00169000,94.7,5.3
E00169001,92,8
E00169002,92.1,7.9
E00169003,95.4,4.6
E00169005,90.6,9.4
E00169006,90.9,9.1
E00186339,91.9,8.1
E00186340,88.2,11.8
E00186350,89,11
E00186351,95.5,4.5
E00186355,96.6,3.4
E00186361,83,17
E00186363,93.8,6.2
E00186372,91.9,8.1
E00186373,89.3,10.7
E00186385,64.6,35.4
E00186391,86.7,13.3
E00186400,90.7,9.3
E00186403,87.9,12.1
E00186411,77.2,22.8
E00186416,93.7,6.3
E00186421,80.1,19.9
E00186425,90.1,9.9
E00186427,86.4,13.6
E00186428,95.2,4.8
E00186429,91.5,8.5
E00186431,96.1,3.9
E00186437,83.6,16.4
E00186439,83.5,16.5
E00186443,87.2,12.8
E00186449,93.4,6.6
E00186480,65.6,34.4
E00186481,83.4,16.6
E00186482,76.5,23.5
E00186484,94.8,5.2
E00186485,84.9,15.1
E00186486,92.1,7.9
E00186487,93.3,6.7
E00186493,83.1,16.9
E00186500,76.4,23.6
