areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00112295,6.1,30.3,3.5,59.2,0.9
E00112296,10.9,40.3,4.5,40.3,4
E00112297,4.8,37.7,1.7,55,0.7
E00112298,13.6,25.9,0.9,57.7,2
E00112299,4.7,30,3.3,61.5,0.5
E00112300,4.7,27.6,1,64.6,2.1
E00112301,5.2,29.3,1.7,60.7,3.1
E00112302,8.3,33.7,3.6,53.9,0.5
E00112303,4.7,32.3,5.2,54.3,3.4
E00112304,13.7,34.7,3.2,42.5,5.9
E00112305,6.9,32.3,3.2,57.7,0
E00112306,6.2,21.1,3.6,67,2.1
E00112307,6.9,30.1,2.3,60.2,0.5
E00112308,7.8,26.8,4.4,57.6,3.4
E00112309,18.6,34.1,3.9,39.5,3.9
E00112311,9.2,39.8,5.1,43.4,2.6
E00112312,4.4,34.1,1.6,59.9,0
E00112313,11.4,43,0,39.5,6.1
E00112314,8.9,31.7,3.7,53.7,2
E00112315,8.8,31.4,2.2,56.6,0.9
E00112316,16.4,35.3,4.8,43.5,0
E00112317,4.8,34.3,3.9,56.5,0.5
E00112319,14.9,30.3,5.4,46.1,3.3
E00112320,8.9,28.2,2.8,58.5,1.6
E00112321,6,26.6,3.2,61,3.2
E00112322,9.8,35,3.7,50,1.4
E00112323,6.3,39,3,50.9,0.7
E00112324,4.6,29.6,3.8,62.1,0
E00112325,4.9,29.2,1.6,63.8,0.4
E00112326,6.3,30.1,3.7,58,1.9
E00112327,7.5,34.2,4.2,52.5,1.7
E00112328,10.9,31.8,4.2,50,3.1
E00112329,13.2,26.4,4.1,53.6,2.7
E00112330,8.1,38.3,6.4,45.5,1.7
E00112331,12.8,43,5.8,36,2.5
E00112345,12.6,34.3,3.3,47.7,2.1
E00112349,16.9,30.2,4.3,42.7,5.9
E00112350,10.9,39.1,6.5,43,0.4
E00112351,6.4,24,2.1,64.8,2.6
E00112352,6.1,29.3,4.6,58.2,1.9
E00112353,7.4,32.5,3.9,56.2,0
E00112354,21,31.3,5.3,40.9,1.4
E00112355,9.5,28.9,6,53.9,1.7
E00112356,12.1,28.3,4,54.3,1.2
E00112357,9.4,34.6,4.5,51.5,0
E00112358,7.4,34.7,5.4,49.6,2.9
E00112359,9,27.6,3.3,59,1
E00112360,8.9,31.6,2.2,56.9,0.4
E00112361,20.4,43.1,6,30.5,0
E00112362,12.4,40.1,5.5,41.9,0
E00112363,15.9,28,7.9,46.7,1.4
E00112364,6.1,31.4,3.4,56.3,2.7
E00112365,6.6,37.4,4,49.3,2.6
E00112366,6.4,36.8,3.3,51.2,2.3
E00112367,9.9,30.5,0.4,57.8,1.3
E00112368,8.3,31.2,5.1,53.6,1.8
E00112369,5.3,28.3,2.9,57.4,6.1
E00112370,8.9,25.6,3.1,58.9,3.5
E00112371,10,30.4,4.8,52.8,2
E00112372,11.2,35,5.6,46.7,1.4
E00112373,5.4,34.6,1.5,56.5,1.9
E00112374,7.1,24.8,2.7,63.3,2.2
E00112375,6,34.4,6,53,0.7
E00112376,9.8,25.3,4.9,57.8,2.2
E00112377,6,30.5,8.5,52.5,2.5
E00112378,12.9,31.9,4,48.4,2.8
E00112379,4.9,30.7,1.7,61.3,1.4
E00112380,8.1,31.9,2.4,54.8,2.8
E00112381,13.7,35.1,2.9,46.3,2
E00112382,9.5,32.7,3.8,50.7,3.3
E00112383,5.2,31,2.8,61,0
E00112384,11.3,32.7,4,49.7,2.3
E00112386,10.1,30.3,4.4,51.8,3.5
E00112387,4.2,27.2,2.1,65.3,1.3
E00112388,6.8,36.1,2,55.1,0
E00112389,10.4,24.7,3.3,59.9,1.6
E00112390,6,23.6,3.5,64.8,2
E00112391,6.9,34.6,2.7,55.9,0
E00112392,4.4,24.5,1.1,67.2,2.9
E00112393,7.3,30.2,3.9,57.8,0.9
E00112394,6.4,26.5,2.9,60.8,3.4
E00112395,8.5,26.7,3.2,59.9,1.6
E00112396,10.2,35.3,2.2,49.5,2.9
E00112397,9.2,32.4,2.4,55.5,0.5
E00112398,5.7,24.5,2.6,66.4,0.9
E00112399,7.9,34.5,3.4,52.8,1.5
E00112400,7.8,24.9,2.1,64.8,0.5
E00112401,5.8,30.1,3.1,57.9,3.1
E00112402,7.3,27.4,3.4,59.8,2.1
E00112403,13.2,36.3,2.1,40.6,7.7
E00112404,4.8,26.1,4.8,61.8,2.4
E00112409,19.7,38.9,10.7,26.5,4.3
E00112425,4.4,26.9,3.4,63.4,1.9
E00112427,4,27,0.6,64.9,3.4
E00112428,10.8,32.8,2.2,49.5,4.8
E00112429,15.3,31.8,2.9,47.1,2.9
E00112430,4.5,27.8,1,64.6,2
E00112431,1.1,29.8,2.2,66.3,0.6
E00112432,13.1,34,4.6,45.1,3.3
E00112433,14.3,34.2,3.6,46.6,1.3
E00112434,7.7,30.4,3,58.3,0.6
E00112435,8.7,36.6,2.3,49.8,2.6
E00112436,25.2,32.3,5.8,27.1,9.7
E00112437,7.8,31.7,3.9,55.6,1.1
E00112439,5,23.9,2.1,68.1,0.8
E00112440,5.6,22,4.2,65.4,2.8
