areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00112295,29.4,37.8,22.7,10.1
E00112296,50.8,36.4,9.8,3
E00112297,32.9,36.1,21.3,9.7
E00112298,28.9,39.6,18.2,13.4
E00112299,26.1,36,20.7,17.1
E00112300,34.3,34.3,16.7,14.8
E00112301,27,41.8,10.7,20.5
E00112302,43.6,39.1,6.4,10.9
E00112303,52.4,32,9.5,6.1
E00112304,54.5,31.7,10.3,3.4
E00112305,62,35,2.2,0.7
E00112306,40.9,30.9,10.9,17.3
E00112307,47.4,36.3,9.6,6.7
E00112308,50.8,36.7,5.5,7
E00112309,54.9,32.9,3.7,8.5
E00112311,57.4,27.9,9.3,5.4
E00112312,29.7,38.6,10.9,20.8
E00112313,72.1,22.1,3.5,2.3
E00112314,31.9,39.3,8.9,20
E00112315,14.8,44.4,13,27.8
E00112316,43.9,30.9,12.2,13
E00112317,37.6,23.9,18.8,19.7
E00112319,28.8,35.2,16,20
E00112320,29.5,34.9,19.4,16.3
E00112321,25.2,45.4,14.3,15.1
E00112322,38.3,35.3,15.8,10.5
E00112323,24.4,32.8,18.3,24.4
E00112324,17.9,33,17,32.1
E00112325,19.8,34.7,16.5,28.9
E00112326,13.3,40.8,16.7,29.2
E00112327,23.5,38.7,18.5,19.3
E00112328,38.1,31.4,5.7,24.8
E00112329,19.8,39.6,11.7,28.8
E00112330,18.3,36.5,12.2,33
E00112331,27.5,17.5,24.2,30.8
E00112345,35.9,37.4,10.7,16
E00112349,29.6,29.6,14.8,26.1
E00112350,24.3,33.9,13,28.7
E00112351,24.8,31.4,16.5,27.3
E00112352,17.7,30.8,16.2,35.4
E00112353,26.2,35.5,16.8,21.5
E00112354,20.7,30.6,19.8,28.8
E00112355,14.8,25.9,25.9,33.3
E00112356,39.5,23.8,12.9,23.8
E00112357,18.5,31.5,13.1,36.9
E00112358,17.6,30.3,17.6,34.5
E00112359,25,26.8,19.6,28.6
E00112360,25,25.8,22.6,26.6
E00112361,55.7,28.7,7.8,7.8
E00112362,36.2,30.7,14.2,18.9
E00112363,31.6,40.4,11.4,16.7
E00112364,19.9,36.9,18.4,24.8
E00112365,20.6,28,16.8,34.6
E00112366,24.5,32.5,15.2,27.8
E00112367,39.7,33.6,9.2,17.6
E00112368,22.9,31.3,22.1,23.7
E00112369,17.3,38.5,16.3,27.9
E00112370,20.2,34.1,18.6,27.1
E00112371,30.8,27.1,14.3,27.8
E00112372,40.9,37.8,11,10.2
E00112373,23.9,46.3,11.9,17.9
E00112374,31.8,45.7,12.4,10.1
E00112375,57.4,34.7,5.9,2
E00112376,25.2,33.9,23.5,17.4
E00112377,48.4,31,12.7,7.9
E00112378,34.3,38.1,11.9,15.7
E00112379,24.7,42.2,11.7,21.4
E00112380,15.7,53.9,15.7,14.8
E00112381,38.1,34.5,11.5,15.9
E00112382,37.9,32.3,12.1,17.7
E00112383,17.9,44.3,19.3,18.6
E00112384,20.6,36,15.4,27.9
E00112386,33.9,33.9,17.4,14.8
E00112387,35.6,47,10.6,6.8
E00112388,49.2,36.4,7.6,6.8
E00112389,36.4,35.5,8.4,19.6
E00112390,27.3,31.8,21.8,19.1
E00112391,32.4,37.8,16.2,13.5
E00112392,16.5,36.2,18.1,29.1
E00112393,28.6,28.6,23.8,19
E00112394,30.4,32.1,17.9,19.6
E00112395,21.8,33.1,11.3,33.9
E00112396,65.7,26.3,4.5,3.5
E00112397,48.8,41.3,4.2,5.6
E00112398,38.6,33.9,15,12.6
E00112399,49.4,38.9,10.5,1.2
E00112400,62.6,30.9,2.9,3.6
E00112401,45.8,45.8,4.8,3.6
E00112402,48,39.3,8,4.7
E00112403,59.2,38.4,2.4,0
E00112404,58.5,32.3,6.2,3.1
E00112409,39.7,26.5,17.6,16.2
E00112425,52.8,33.7,8,5.5
E00112427,52.3,33.3,7.2,7.2
E00112428,59,35.3,4.3,1.4
E00112429,45.7,35.2,11.4,7.6
E00112430,44.4,41.9,9.4,4.3
E00112431,66.4,27.6,4.5,1.5
E00112432,65.2,32.2,1.7,0.9
E00112433,53.9,33.3,7.2,5.6
E00112434,53.8,35.9,10.3,0
E00112435,58.4,29.7,8.4,3.5
E00112436,81.5,13.9,3.7,0.9
E00112437,55.5,35.3,5,4.2
E00112439,34.1,37.1,9.8,18.9
E00112440,41.2,47.3,6.9,4.6
E00112441,45,41.7,5,8.3
E00112442,54.4,33,3.9,8.7
E00112443,60.7,31.9,5.9,1.5
E00112444,31.7,29.7,12.9,25.7
E00112445,58.7,31.7,6.7,2.9
E00112446,30.2,35.7,10.9,23.3
E00112447,26.7,36.7,10.8,25.8
E00112448,41,36.8,4.3,17.9
E00112449,32.3,27.4,19.4,21
E00112450,31.1,37.1,16.2,15.6
E00112451,32.4,30.4,15.7,21.6
E00112452,51.3,26.5,9.7,12.4
E00112453,24.7,35.6,10.3,29.5
E00112454,30.1,38.2,15.4,16.3
