areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00112295,89.5,8.5,0.4,1.2,0.4
E00112296,82.2,12.3,3.7,0,1.8
E00112297,88,7.6,1.8,1.2,1.5
E00112298,86.4,7.5,0.9,3.5,1.6
E00112299,85.9,7.3,2.3,2.7,1.9
E00112300,84.8,8.1,1.3,3.1,2.7
E00112301,83.7,7.1,1.1,1.1,7.1
E00112302,83.1,8.5,3.3,3.8,1.4
E00112303,76.7,6.4,8,4.8,4
E00112304,62.6,13.2,11.1,6,7.2
E00112305,80.2,6.6,6.1,2.5,4.6
E00112306,82.6,8,2.2,1.3,5.8
E00112307,77.7,8,4.2,4.2,5.9
E00112308,86.9,10.4,1.4,0,1.4
E00112309,86.6,8.5,3.5,0.7,0.7
E00112311,60.4,16,6.6,8,9
E00112312,86.4,10.4,2.7,0.5,0
E00112313,65.5,12.6,16,4.2,1.7
E00112314,86.9,10.1,1,2,0
E00112315,90,8.2,0,0,1.8
E00112316,90.3,6.9,0.4,0,2.4
E00112317,84.2,9,1.5,1.1,4.1
E00112319,81.7,12.3,1.7,3,1.3
E00112320,89.1,8.2,1.4,1.4,0
E00112321,89.7,6.5,1.5,2.3,0
E00112322,86.9,6.4,2.2,3,1.5
E00112323,92.5,4.8,0.9,1.8,0
E00112324,90.7,6.6,1,1.7,0
E00112325,87.8,6.9,1.6,1.9,1.9
E00112326,89.3,7.4,1.2,2.1,0
E00112327,91.1,7.1,1.1,0.4,0.4
E00112328,92.1,7.1,0,0.4,0.4
E00112329,84.3,7.2,1.7,1.4,5.5
E00112330,90,7.1,1.3,0.3,1.3
E00112331,93,6.1,0,0,0.9
E00112345,93.3,4.2,1.8,0.7,0
E00112349,87.9,4.7,3.7,2.5,1.2
E00112350,94.5,4.1,0.7,0.3,0.3
E00112351,86.5,9,0.3,2.6,1.6
E00112352,90.6,7.8,1.1,0.6,0
E00112353,89.5,6.2,1.6,1.9,0.8
E00112354,90.4,5.4,1.7,0.8,1.7
E00112355,92.2,4,2.2,0.6,0.9
E00112356,92,5.9,0.9,0,1.2
E00112357,86.7,9.1,2.5,0,1.7
E00112358,90.2,5.7,1.2,1.5,1.5
E00112359,90.3,7.3,0.3,2.1,0
E00112360,91.9,6.8,0.3,0,1
E00112361,86.7,9.7,1.5,0.5,1.5
E00112362,89.2,5.7,1.8,2.2,1.1
E00112363,91.9,4.8,2,0.4,0.8
E00112364,92.6,7.1,0,0.3,0
E00112365,89.3,10.3,0.3,0,0
E00112366,87.9,5.9,3.1,1.8,1.3
E00112367,92.1,4.7,1.4,1.1,0.7
E00112368,95.3,4.7,0,0,0
E00112369,91.7,2.8,1,2.4,2.1
E00112370,89.8,6,2.4,1.5,0.3
E00112371,92.1,3.6,1.8,2.4,0
E00112372,92.2,4.9,1.2,0.4,1.2
E00112373,91.2,8.2,0.3,0,0.3
E00112374,85.7,12,0.8,0.4,1.2
E00112375,85.1,5.8,2.6,6.5,0
E00112376,84.6,8.6,2.2,4.5,0
E00112377,84,8.7,1.7,4.3,1.3
E00112378,88.4,7,1.1,3.5,0
E00112379,83.5,10.2,2.2,3.6,0.5
E00112380,89.8,7.3,0.7,0.7,1.5
E00112381,84.9,9.2,4.2,1.7,0
E00112382,83.5,12.5,2.2,0,1.8
E00112383,92.1,5.8,0,0,2
E00112384,90.3,6.2,1.1,2.2,0.3
E00112386,88.3,5.8,1.5,2.6,1.8
E00112387,80.7,8.5,1.9,5.2,3.7
E00112388,88.6,7,0.9,1.3,2.2
E00112389,89.8,8,2.2,0,0
E00112390,87.7,8.3,3.6,0.4,0
E00112391,92.8,6.8,0.4,0,0
E00112392,91.4,8,0.3,0.3,0
E00112393,89.1,6.5,4.1,0.3,0
E00112394,94.3,4.6,0.4,0.8,0
E00112395,94.2,4.6,1.2,0,0
E00112396,70.3,11.9,6.8,6.1,4.8
E00112397,78.8,10.1,3.5,3.5,4
E00112398,82.4,9.2,3.7,2.6,2.2
E00112399,71.3,11.3,4.4,5.8,7.3
E00112400,83,10.2,3.4,1.9,1.5
E00112401,88.3,5.5,0.7,1.5,4
E00112402,87.8,5.5,3.1,1.6,2
E00112403,87.9,9.6,1.3,0.4,0.8
E00112404,85.1,8.6,3.2,2.7,0.5
E00112409,78.7,13.7,2.4,3.4,1.7
E00112425,77.4,7.2,6.7,2.9,5.8
E00112427,79.1,8.9,2.1,3.1,6.8
E00112428,84.5,9.2,1.9,1.4,2.9
E00112429,81.6,8.9,4.7,1.1,3.7
E00112430,81.6,9,2.4,3.3,3.8
E00112431,82.6,5.8,2.6,5.3,3.7
E00112432,85.8,7.7,3,1.2,2.4
E00112433,75,10.6,5.3,5.6,3.4
