areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00107180,80.5,3.3,16.3
E00107181,80.6,1.9,17.4
E00107182,83.8,1.6,14.6
E00107183,69.1,1.3,29.6
E00107184,84.8,2.2,13
E00107185,84.3,2.2,13.5
E00107186,69.4,4.3,26.3
E00107187,78.5,0,21.5
E00107188,80.3,1.1,18.7
E00107189,86.7,4.6,8.7
E00107190,92.3,4.1,3.7
E00107194,83.7,3.2,13.1
E00107195,86.1,2,11.9
E00107196,77.6,1.8,20.6
E00107197,83.2,4,12.7
E00107198,78.8,6,15.2
E00107268,82.6,4.7,12.8
E00107269,70.5,1.8,27.7
E00107270,68.9,0.6,30.4
E00107271,81.5,8.4,10
E00107272,77.1,1,21.9
E00107273,82.6,1,16.4
E00107275,70.5,3.7,25.7
E00107276,64.6,1.6,33.9
E00107277,88.5,5.9,5.6
E00107278,82.4,4.1,13.5
E00107279,85.3,8.2,6.5
E00107280,83,6.3,10.7
E00107281,73.4,7,19.6
E00107282,83.8,4.2,12
E00107283,88.9,3.8,7.2
E00107284,83.9,4,12.1
E00121721,66.1,7.7,26.2
E00121723,67.7,9.1,23.2
E00121724,72.9,7.1,20
E00121725,62.9,9.3,27.8
E00121726,79.4,4,16.6
E00121727,66.1,9.4,24.5
E00121730,75.5,9,15.5
E00121731,66.2,6.8,27
E00121732,63.4,14.7,21.8
E00121733,73,14.2,12.8
E00121734,66.7,13.2,20.1
E00121735,64.3,15.3,20.4
E00121736,53,20.1,26.9
E00121737,53.3,13.5,33.2
E00121738,61.2,16,22.7
E00121739,58.1,25.9,16
E00121740,57.9,14.6,27.5
E00121742,46.3,29.6,24.2
E00121743,59.2,17,23.9
E00121744,80.8,4.8,14.4
E00121745,54,28.3,17.7
E00121746,78.9,6,15.1
E00121747,68.9,17.9,13.1
E00121756,73.6,7,19.4
E00121757,70.2,5.6,24.3
E00121758,80.2,6.3,13.5
E00121759,74.4,2.2,23.3
E00121760,94.1,2.4,3.5
E00121761,83.8,4.6,11.6
E00121762,83.6,1.8,14.5
E00121763,64.6,8.1,27.2
E00121764,63.5,6.1,30.4
E00121765,83.3,6.7,10
E00121766,88.5,4.4,7.1
E00121767,91.4,4.8,3.8
E00121771,82.8,4.8,12.3
E00121772,67.1,9.4,23.5
E00121773,86.2,6.3,7.4
E00121774,89.3,3.3,7.4
E00121775,68.5,12.4,19.1
E00121776,66,9.7,24.3
E00121777,87.8,3.1,9.2
E00121778,72.3,4.4,23.3
E00121779,80.6,5.1,14.2
E00121799,74.6,2.1,23.3
E00121800,77.3,3.6,19.1
E00121801,83,2.2,14.8
E00121803,95.1,2,2.9
E00121805,77.6,12.1,10.3
E00121807,66.6,19.5,13.9
E00121808,80.2,7,12.8
E00121809,65.7,24.2,10.1
E00121810,77.8,13.9,8.3
E00121811,78.6,10.3,11.1
E00121814,84.5,3.6,11.9
E00121815,74.9,11.3,13.8
E00121816,78.5,8.7,12.8
E00121817,76,0.9,23.1
E00121819,92.1,2.6,5.3
E00121820,87.5,3.1,9.3
E00121821,77.7,4.3,18.1
E00121822,81.9,5.2,12.8
E00121823,77.7,10.7,11.6
E00121824,89.5,3.4,7.1
E00121825,82.6,7.6,9.8
E00121826,86.9,5.9,7.2
E00121827,77.1,11.8,11.1
E00121828,84.8,4.4,10.8
E00121829,88.3,2.7,8.9
E00121830,85.6,5,9.4
E00121831,78.8,2.6,18.6
E00121832,87.1,0.4,12.4
E00121833,84,2.1,13.9
E00121834,82.4,3.5,14.1
E00121835,85.4,1.4,13.2
E00121838,76.2,2.5,21.3
E00121839,80.4,1.8,17.7
E00121840,88.7,3.6,7.7
E00121841,89.7,2.6,7.7
E00121842,83.9,2.8,13.3
E00121843,80.1,6.1,13.8
E00121844,87.2,5.5,7.3
E00121845,83.9,1.8,14.3
E00121846,82.8,7.3,9.9
E00121848,88.2,8.5,3.2
E00121849,85.3,4.5,10.2
E00121850,75.3,3.6,21.1
E00121851,82.8,5.4,11.8
E00121852,81.5,4.2,14.4
E00121853,64.5,9,26.5
E00121854,63.8,17.7,18.5
E00121855,73.7,9.7,16.7
E00121856,65,17.6,17.4
E00121857,67.6,12.8,19.7
E00121858,57.3,19.2,23.5
E00121859,68.3,15.3,16.4
E00121860,72.3,7.3,20.3
E00121861,75.2,7.6,17.2
E00121862,91.3,4.9,3.8
E00121863,85.6,5.8,8.7
E00121864,75.7,11.5,12.8
E00121865,78.4,7.7,13.9
E00121866,83.5,6.9,9.6
E00121867,81.3,2.6,16.1
E00121868,81.3,7.3,11.3
E00121869,81.5,5.4,13.1
E00121870,74.5,6.2,19.3
E00121871,79.4,4.2,16.4
E00121872,84,5.8,10.2
E00121873,69.4,5.8,24.7
E00121874,70.3,20.1,9.7
E00121876,78.5,4.4,17
E00121877,68.6,8.4,23.1
E00121878,89.3,5,5.7
E00121880,85.1,7.4,7.4
E00121881,84.1,7.1,8.8
E00121882,91.9,3.5,4.6
E00121883,79,10,11
E00121884,88.9,4,7
E00121885,82.8,8.1,9.2
E00121888,74.8,5.4,19.8
E00121907,85.7,3,11.4
E00121909,83,3.2,13.8
E00121910,74.8,2.9,22.3
E00121911,86.3,4.6,9.1
E00121913,84.7,2,13.4
E00121914,89.1,3.8,7.1
E00121915,86.6,3.1,10.3
E00121916,86.7,3,10.4
E00121917,87.6,3.6,8.8
E00121918,86.4,2.3,11.3
E00121919,87.5,2.2,10.2
E00121920,88.5,1.8,9.7
E00121921,82.3,2.2,15.5
E00121922,92,2.7,5.3
E00121923,90,2.9,7.1
E00121924,73.9,9.2,16.9
E00121925,77.7,6.7,15.7
E00121926,79.2,7.9,13
E00121927,85,7.8,7.2
E00121928,79.2,7.5,13.3
E00121930,64.3,4.3,31.3
E00121931,79.7,4.4,15.9
E00121932,86.7,7.7,5.6
E00121933,73.3,3.1,23.6
E00121934,84.5,5.3,10.3
E00121935,83.4,5.2,11.4
E00121936,81.1,5.3,13.5
E00121937,76.1,7.2,16.8
E00121939,76,11.2,12.8
E00121940,57.7,20.1,22.2
E00121941,59,9.8,31.2
E00121942,49.6,20.2,30.2
E00121943,58.9,14.3,26.8
E00121944,66.4,9.8,23.8
E00121945,63.7,13.4,22.9
E00121946,62.2,6.3,31.4
E00121947,61.7,13,25.2
E00121948,51.2,18.7,30.1
E00121949,77.1,10.6,12.3
E00121950,73.9,9.8,16.3
E00121951,84.5,7,8.5
E00121952,71.8,18.8,9.4
E00121953,60.9,13.9,25.2
E00121954,65.4,16.3,18.3
E00121955,85.7,6.5,7.8
E00121956,59.2,27.3,13.5
E00121957,68.6,18.5,12.9
E00121958,75.3,9.8,14.8
E00121959,68.6,19.2,12.2
E00121960,76.8,13.4,9.9
E00121961,73.4,8.7,17.9
E00121962,87.8,1.8,10.4
E00121963,74.9,10.9,14.2
E00121964,71.1,11.6,17.3
E00121965,80.1,8.2,11.6
E00121966,71.6,19.4,9
E00121975,92.2,2.8,5
E00121978,75.4,2.2,22.4
E00121983,67.6,15.6,16.8
E00121984,59,17,24
E00121985,61.1,21.8,17.1
E00121986,63.7,19.8,16.5
E00121987,54.4,14.3,31.3
E00121988,56.2,7.1,36.7
E00121990,57.9,9.4,32.7
E00121991,61.7,12.3,26
E00121992,68.9,5.4,25.7
E00121993,73.3,14.1,12.6
E00121994,72.8,16.8,10.4
E00121995,59.4,20.8,19.8
E00121996,79.2,11.5,9.3
E00121997,67.8,12.9,19.2
E00121998,59.2,14.1,26.8
E00121999,68.8,15.1,16
E00122001,86.3,4.7,8.9
E00122002,78.1,4.4,17.5
E00122004,84.9,3.8,11.3
E00122005,81.7,3.2,15.1
E00122006,66.7,10.2,23.1
E00122007,58.5,11.8,29.7
E00122008,84.5,2.7,12.8
E00122009,78.5,0.3,21.2
E00122010,87.2,1.5,11.4
E00122011,91.4,1.4,7.2
E00122012,89.4,1.9,8.7
E00122015,86.8,3.1,10.1
E00122016,92.4,1.7,5.9
E00122018,74.1,0.9,25
E00122022,87.3,3.3,9.5
E00122023,86,0.6,13.4
E00122024,91.8,3.3,4.9
E00122025,85.6,3.5,10.9
E00122027,85.8,2.1,12.1
E00122029,90,1.9,8
E00122037,93.6,3.9,2.5
E00122039,85.5,4,10.5
E00122040,89.9,3.2,6.9
E00122041,81.9,2.4,15.7
E00122042,88.9,2.5,8.6
E00122043,79.9,2.3,17.8
E00122044,88.6,2,9.4
E00122045,78.5,3.2,18.3
E00122046,89.7,1.9,8.4
E00122047,88.3,1.9,9.7
E00122048,86.7,2,11.3
E00122049,86.3,5.5,8.2
E00122050,84.6,2.7,12.7
E00122051,91.2,0.7,8.2
E00122052,82.7,2.4,14.8
E00122053,85.8,1,13.1
E00122054,71.1,2.9,26
E00122055,75.5,1.9,22.6
E00122063,87.4,4,8.6
E00122813,75.5,4.8,19.7
E00122814,65.7,6,28.3
E00122815,81.3,5.6,13.1
E00122816,75,7.9,17.1
E00122817,80.6,6.4,13
E00122818,71.7,6.8,21.5
E00122819,85.7,3,11.3
E00122820,81.6,6.9,11.5
E00122821,67.9,9,23.1
E00122822,52,5.6,42.4
E00122823,59.5,6.2,34.4
E00122824,74.7,2.1,23.2
E00122825,56.5,9.6,33.9
E00122826,75.4,4.1,20.5
E00122827,65.3,3,31.6
E00122828,81.4,5.3,13.3
E00122829,77,1.7,21.3
E00122830,73.1,6.8,20.1
E00122831,75.1,4.6,20.3
E00122832,65.4,9,25.6
E00122833,45.4,8.1,46.5
E00122834,69,5.7,25.3
E00122835,73.2,2.5,24.3
E00122836,71.6,4.5,23.9
E00122837,84.6,1.3,14
E00122838,81.6,0.8,17.6
E00122840,89.8,0.7,9.5
E00122841,82.9,2.9,14.3
E00122842,83.7,1.7,14.6
E00122843,86.8,2.8,10.4
E00122844,82.4,9,8.6
E00122845,65.2,22,12.8
E00122847,86.5,4.5,9
E00122848,89.2,6,4.8
E00122849,70.9,11.8,17.3
E00122850,73.5,6.2,20.4
E00122851,62,10.1,27.9
E00122852,73.9,12.1,14
E00122869,88.4,1.9,9.8
E00122879,84.9,4.6,10.6
E00122904,88,2.9,9.2
E00122905,85.2,0,14.8
E00122906,81,1.6,17.4
E00122907,92.2,0.6,7.2
E00122908,84.8,4.8,10.3
E00122909,84.1,1.7,14.2
E00122910,80.9,1.4,17.7
E00122911,88.9,2.8,8.2
E00122912,84.9,2.2,12.9
E00122913,59.9,16.7,23.4
E00122914,90.9,1.2,8
E00122915,88.1,2.1,9.8
E00122916,70.5,9.1,20.5
E00122917,55,17,28.1
E00122918,80.7,1.9,17.4
E00122919,76.5,3.4,20.1
E00122920,81.5,1,17.5
E00122921,69.3,9.9,20.8
E00122922,48,17.8,34.1
E00122923,72.1,11.6,16.3
E00122924,63.1,10.4,26.5
E00122925,80.3,2.1,17.6
E00122926,82.1,3.3,14.7
E00122927,83,2.3,14.7
E00122928,79,8.7,12.2
E00122929,87.2,2.3,10.5
E00122930,84.5,5.6,10
E00122931,56.9,17.3,25.8
E00122932,61.4,25.6,13
E00122933,78,8.3,13.7
E00123018,89.5,0.3,10.2
E00123019,85,0.8,14.2
E00123020,89.3,0.3,10.4
E00123021,91,2.1,6.9
E00123022,89.4,5,5.6
E00123023,89.1,1.3,9.6
E00123024,93,1.2,5.8
E00123025,91.5,1.1,7.4
E00123026,66.6,3.6,29.8
E00123027,91.6,1.4,6.9
E00123028,78.9,3.4,17.7
E00123029,90.2,2,7.9
E00123030,83.2,1.1,15.7
E00123031,87.3,3.6,9.1
E00123033,71.8,16.1,12.1
E00123034,47.5,50.3,2.3
E00123035,83.3,0.3,16.3
E00123036,92.3,1.8,5.8
E00123038,93.8,2.1,4.1
E00123039,92.8,3.4,3.8
E00123040,86.7,1.3,11.9
E00123041,91.2,3.1,5.7
E00123042,88.4,3.1,8.5
E00123043,88.6,5.3,6.1
E00123044,91.3,2.7,6
E00123045,93,1.3,5.7
E00123046,90.3,4.5,5.2
E00123047,53.4,7.9,38.7
E00123048,65.2,8.9,25.9
E00123049,73.9,7.3,18.8
E00123050,78.6,2.9,18.4
E00123051,72.8,3.8,23.3
E00123052,67.8,5.5,26.6
E00123053,73.2,8.5,18.4
E00123054,64.4,3.8,31.8
E00123055,70.7,10.2,19.1
E00123056,59.7,8.3,32
E00123057,76.9,6.2,17
E00123058,63.9,14.5,21.6
E00123059,55.4,14.3,30.4
E00123060,54.2,4.8,41
E00123061,56.3,8.2,35.6
E00123062,59,11.2,29.9
E00123063,49.5,8.1,42.3
E00123089,62.6,15.9,21.5
E00123090,64.6,11.4,23.9
E00123091,66.2,13.1,20.7
E00123092,63.6,7.6,28.9
E00123093,67.6,9.9,22.5
E00123094,69.4,4.4,26.2
E00123095,53.5,19.1,27.4
E00123096,68.4,5.3,26.3
E00123097,77.5,3.5,18.9
E00123098,68,13.3,18.7
E00123099,61,10.4,28.6
