areacd,disability_3a-001,disability_3a-002
E00107180,25.6,74.4
E00107181,22.5,77.5
E00107182,21.2,78.8
E00107183,31.3,68.7
E00107184,16.5,83.5
E00107185,21.7,78.3
E00107186,23.1,76.9
E00107187,28,72
E00107188,20.4,79.6
E00107189,22.6,77.4
E00107190,20.7,79.3
E00107194,21.3,78.7
E00107195,18.2,81.8
E00107196,22.4,77.6
E00107197,18.9,81.1
E00107198,17,83
E00107268,24.1,75.9
E00107269,19,81
E00107270,26.2,73.8
E00107271,17.7,82.3
E00107272,28.7,71.3
E00107273,18.8,81.3
E00107275,25.2,74.8
E00107276,24.9,75.1
E00107277,22.3,77.7
E00107278,20.6,79.4
E00107279,22.3,77.7
E00107280,20.5,79.5
E00107281,17.3,82.7
E00107282,22,78
E00107283,15.8,84.2
E00107284,18,82
E00121721,16,84
E00121723,23.7,76.3
E00121724,29.9,70.1
E00121725,23.5,76.5
E00121726,23,77
E00121727,20,80
E00121730,17.5,82.5
E00121731,21.4,78.6
E00121732,29,71
E00121733,14.6,85.4
E00121734,23.8,76.2
E00121735,31,69
E00121736,22,78
E00121737,22.8,77.2
E00121738,22,78
E00121739,20.6,79.4
E00121740,21.4,78.6
E00121742,17.2,82.8
E00121743,20.5,79.5
E00121744,11.7,88.3
E00121745,18.7,81.3
E00121746,18.3,81.7
E00121747,20.5,79.5
E00121756,33.2,66.8
E00121757,30.3,69.7
E00121758,18.8,81.2
E00121759,21.5,78.5
E00121760,14.7,85.3
E00121761,17.2,82.8
E00121762,26.6,73.4
E00121763,24.6,75.4
E00121764,31.4,68.6
E00121765,15.5,84.5
E00121766,12.5,87.5
E00121767,12,88
E00121771,11.3,88.7
E00121772,17.8,82.2
E00121773,18.4,81.6
E00121774,21.7,78.3
E00121775,22.4,77.6
E00121776,19.6,80.4
E00121777,18.8,81.2
E00121778,19.3,80.7
E00121779,24.1,75.9
E00121799,40.4,59.6
E00121800,21.1,78.9
E00121801,23,77
E00121803,10.7,89.3
E00121805,10.1,89.9
E00121807,25.1,74.9
E00121808,14.6,85.4
E00121809,14.6,85.4
E00121810,14.4,85.6
E00121811,13.1,86.9
E00121814,17.5,82.5
E00121815,21,79
E00121816,12.6,87.4
E00121817,19.3,80.7
E00121819,10.3,89.7
E00121820,17.6,82.4
E00121821,17.2,82.8
E00121822,17,83
E00121823,14.2,85.8
E00121824,14.8,85.2
E00121825,13.5,86.5
