areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00107180,73.8,26.2,0
E00107181,82.5,16.1,1.4
E00107182,98.8,1.2,0
E00107183,98.4,1.6,0
E00107184,80.2,17.5,2.4
E00107185,73.6,13.5,12.8
E00107186,95.6,4.4,0
E00107187,92,3.4,4.5
E00107188,96.2,3.8,0
E00107189,92.8,7.2,0
E00107190,95.6,4.4,0
E00107194,97.7,0.8,1.5
E00107195,95.6,1.8,2.6
E00107196,97.2,2.8,0
E00107197,91.9,8.1,0
E00107198,100,0,0
E00107268,70.3,29.7,0
E00107269,98.3,1.7,0
E00107270,76.3,23.7,0
E00107271,83,17,0
E00107272,69.5,30.5,0
E00107273,96,4,0
E00107275,67.5,32.5,0
E00107276,50.8,49.2,0
E00107277,94.4,4.9,0.7
E00107278,59.3,40.7,0
E00107279,60.8,39.2,0
E00107280,54,46,0
E00107281,75.8,24.2,0
E00107282,89.4,9.7,0.9
E00107283,75.3,24.7,0
E00107284,98.3,1.7,0
E00121721,80.2,19.8,0
E00121723,100,0,0
E00121724,93,7,0
E00121725,83.7,16.3,0
E00121726,74.8,24.4,0.7
E00121727,89.1,10.9,0
E00121730,99.3,0.7,0
E00121731,95.5,4.5,0
E00121732,43.2,56.8,0
E00121733,98.9,1.1,0
E00121734,69.3,30.7,0
E00121735,56.1,43.9,0
E00121736,87,13,0
E00121737,59.2,40.8,0
E00121738,88.7,11.3,0
E00121739,66.2,33.8,0
E00121740,77.5,22.5,0
E00121742,70.1,29.9,0
E00121743,76.8,23.2,0
E00121744,100,0,0
E00121745,98.5,1.5,0
E00121746,98.5,1.5,0
E00121747,98.3,1.7,0
E00121756,54.1,45.9,0
E00121757,91.7,7.5,0.8
E00121758,98.5,0.7,0.7
E00121759,85.3,14.7,0
E00121760,100,0,0
E00121761,100,0,0
E00121762,100,0,0
E00121763,99.2,0.8,0
E00121764,81.8,18.2,0
E00121765,96.2,3.8,0
E00121766,88.6,11.4,0
E00121767,99.4,0.6,0
E00121771,100,0,0
E00121772,42.4,57.6,0
E00121773,98.3,0.9,0.9
E00121774,89.2,10.8,0
E00121775,72.5,27.5,0
E00121776,43.6,56.4,0
E00121777,100,0,0
E00121778,91.8,8.2,0
E00121779,100,0,0
E00121799,98.1,1,1
E00121800,76.9,23.1,0
E00121801,99.1,0,0.9
E00121803,99,1,0
E00121805,99.3,0,0.7
E00121807,58.2,41.8,0
E00121808,99.2,0.8,0
E00121809,87.9,12.1,0
E00121810,93,7,0
E00121811,99.2,0,0.8
E00121814,73.2,26.8,0
E00121815,64.2,35,0.8
E00121816,90.6,9.4,0
E00121817,99.2,0.8,0
E00121819,100,0,0
E00121820,100,0,0
