geography_code,heating_type_3a-001,heating_type_3a-002
E00097579,0,100
E00097588,3,97
E00097591,3.8,96.2
E00097592,1.1,98.9
E00097593,0,100
E00097594,4.4,95.6
E00097595,5.6,94.4
E00097596,0,100
E00097598,1.6,98.4
E00097599,1,99
E00097626,4.6,95.4
E00097627,0.6,99.4
E00097628,0,100
E00097629,1.4,98.6
E00097630,0,100
E00097631,2.7,97.3
E00097632,0.7,99.3
E00097633,0.9,99.1
E00097634,5.2,94.8
E00097635,0,100
E00097636,2.8,97.2
E00097666,0.8,99.2
E00097667,4.2,95.8
E00097668,1.7,98.3
E00097669,2.7,97.3
E00097723,2.4,97.6
E00097724,3.5,96.5
E00097725,4.4,95.6
E00097726,0,100
E00097727,2.6,97.4
E00097728,1.4,98.6
E00097729,0,100
E00097730,1.4,98.6
E00097731,4.5,95.5
E00097742,1.4,98.6
E00097744,6.6,93.4
E00097745,1,99
E00097746,4.5,95.5
E00097756,0,100
E00097757,0,100
E00097758,1.4,98.6
E00097759,0,100
E00097760,0.7,99.3
E00097761,2.1,97.9
E00097770,7,93
E00097771,1.1,98.9
E00097772,2.8,97.2
E00097773,3.5,96.5
E00097774,9.4,90.6
E00097775,1.2,98.8
E00097776,2,98
E00097778,0,100
E00097779,1.8,98.2
E00097780,5,95
E00097781,1.6,98.4
E00097782,0.8,99.2
E00097783,0.9,99.1
E00097784,0,100
E00097785,1.6,98.4
E00097787,0,100
E00097810,1.2,98.8
E00097811,5.3,94.7
E00097812,1.7,98.3
E00097813,5.5,94.5
E00097814,1.5,98.5
E00097815,2.1,97.9
E00097816,2.2,97.8
E00097817,0.7,99.3
E00097846,1.4,98.6
E00097847,0,100
E00097848,3.1,96.9
E00097849,4,96
E00097850,4.8,95.2
E00097851,1.5,98.5
E00097853,4.2,95.8
E00097854,0.5,99.5
E00097855,2.6,97.4
E00097856,1.9,98.1
E00097857,3.3,96.7
E00097858,3.3,96.7
E00097859,0.9,99.1
E00097860,3.1,96.9
E00097861,0.7,99.3
E00097862,2.2,97.8
E00097863,1.5,98.5
E00097865,0,100
E00097866,3.1,96.9
E00097867,0,100
E00097868,1.3,98.7
E00097869,0,100
E00097870,2.3,97.7
E00097871,0,100
E00097872,1.6,98.4
E00097873,0,100
E00097874,1.6,98.4
E00097875,0,100
E00097876,0,100
E00097877,3.4,96.6
E00097878,2.9,97.1
E00097879,1.4,98.6
E00097880,3.9,96.1
E00097881,1.3,98.7
E00097882,3.4,96.6
E00097883,2.2,97.8
E00097884,4,96
E00097885,0.5,99.5
E00097886,0,100
E00097887,3.7,96.3
E00097888,1.7,98.3
E00097889,0,100
E00097890,2.2,97.8
E00097891,0,100
E00097892,0,100
E00097893,2.9,97.1
E00097894,0,100
E00097895,2.4,97.6
E00097896,3.1,96.9
E00097897,3.8,96.2
E00097898,2.2,97.8
E00097899,0,100
E00097900,0,100
E00097901,1.6,98.4
E00097902,0,100
E00097903,2.3,97.7
E00097904,1.8,98.2
E00097906,0.6,99.4
E00097907,2.2,97.8
E00097909,2.2,97.8
E00097910,1.1,98.9
E00097911,3.3,96.7
E00097912,2.2,97.8
E00097913,0.9,99.1
E00097914,0,100
E00097915,1.8,98.2
E00097916,3.2,96.8
E00097917,1.7,98.3
E00097918,0,100
E00097919,0.7,99.3
E00097920,0.7,99.3
E00097921,0.9,99.1
E00097922,0,100
E00097923,1.7,98.3
E00097924,0.8,99.2
E00097925,0.8,99.2
E00097926,2.2,97.8
E00097927,4.2,95.8
E00097928,2.8,97.2
E00097930,1.7,98.3
E00097931,2,98
E00097932,1.4,98.6
E00097933,1.5,98.5
E00097934,4.2,95.8
E00097935,1.5,98.5
E00097936,1.7,98.3
E00097937,2.4,97.6
E00097938,1.4,98.6
E00097939,3.5,96.5
E00097940,0.9,99.1
E00097941,1.5,98.5
E00097942,0,100
E00097943,1.7,98.3
E00097944,1,99
E00097945,0,100
E00097946,0,100
E00097947,1.2,98.8
E00097965,0.7,99.3
E00097966,0,100
E00097967,3.4,96.6
E00097968,0,100
E00097969,1.3,98.7
E00097970,2.4,97.6
E00097992,0.7,99.3
E00097993,4.1,95.9
E00097994,0.7,99.3
E00097995,2.1,97.9
E00097996,2,98
E00097997,0.8,99.2
E00097998,1.7,98.3
E00097999,4.2,95.8
E00098000,3.4,96.6
E00098001,0,100
E00098002,0,100
E00098003,0,100
E00098004,0.6,99.4
E00098005,3.2,96.8
E00098006,4.6,95.4
E00098007,5.6,94.4
E00098008,2.9,97.1
E00098009,4.4,95.6
E00098010,1.4,98.6
E00098011,2.5,97.5
E00098012,1.4,98.6
E00098013,2.8,97.2
E00098014,3,97
E00098015,3.1,96.9
E00098017,3.3,96.7
E00098074,5.7,94.3
E00098075,2.6,97.4
E00098077,2.3,97.7
E00098078,1.3,98.8
E00098080,5,95
E00098081,4.3,95.7
E00098082,5.8,94.2
E00127635,0,100
E00127640,1,99
E00127641,1.9,98.1
E00127727,4.1,95.9
E00127732,3,97
