geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00012716,64.1,23.5,12.4
E00012717,40.2,55,4.8
E00012719,61.4,27.3,11.3
E00012721,69.2,21.9,8.9
E00012722,71.1,18.5,10.4
E00012723,71,10.3,18.7
E00012724,61.9,19.3,18.8
E00012725,74.7,14.1,11.1
E00012738,69.7,22.8,7.6
E00012739,74,21.9,4.2
E00012740,61.2,27.1,11.7
E00012741,61.7,27,11.3
E00012743,64,20.5,15.6
E00012745,71.4,16.1,12.6
E00012889,72.4,21.2,6.4
E00012890,72.5,19.2,8.3
E00012893,65.6,30,4.3
E00012894,69.5,21.1,9.4
E00012895,59.5,36.6,3.9
E00012896,76.1,14.2,9.7
E00012897,67.4,24,8.5
E00012898,66.7,26.7,6.6
E00012899,60.8,33.8,5.5
E00012900,71,22.1,6.9
E00012902,59.9,24.8,15.3
E00012913,63.3,28.6,8.1
E00012915,58.6,34.9,6.5
E00012917,64.1,29.2,6.7
E00012920,70.7,21.6,7.7
E00012923,81.8,13,5.2
E00012925,75.1,17.7,7.2
E00012926,77.3,15.5,7.2
E00012927,74.8,15.2,10
E00012928,83.7,8,8.3
E00012929,66.5,28.8,4.7
E00012930,79.1,7.8,13.2
E00012931,64.2,25.2,10.6
E00012932,67.2,23.9,9
E00012933,63.2,27.6,9.2
E00012934,64.6,22.8,12.6
E00012936,69.6,10.5,19.9
E00012937,68.7,22.4,8.8
E00012939,64,25.8,10.2
E00012940,65.4,24,10.6
E00012941,52.8,36.6,10.6
E00012942,65.5,24.5,10
E00012943,64.1,31.5,4.5
E00012944,66.5,24.7,8.8
E00012945,67,22.1,10.9
E00012946,67.4,20.3,12.3
E00012947,60.4,32,7.6
E00012948,62,35.3,2.6
E00012949,79,7.8,13.2
E00012951,72.2,16.7,11.1
E00012952,62.5,27.3,10.2
E00012953,67.7,21.4,11
E00012954,64.5,26.1,9.4
E00012955,69.4,16.9,13.8
E00012956,71.4,18.6,10
E00012957,76.2,12.9,11
E00012958,68.9,19.8,11.4
E00012959,81.5,11.9,6.6
E00012960,75.8,15.8,8.4
E00012961,69.9,17.8,12.3
E00012962,60.5,26.9,12.5
E00012963,64.1,31.1,4.9
E00012964,65.3,26.5,8.2
E00012965,71.9,14.6,13.5
E00012966,73.7,5.9,20.4
E00012967,67.6,18.6,13.9
E00012969,63.7,29.4,6.9
E00012971,62.2,27,10.8
E00012972,68.8,18.8,12.4
E00012973,65,29.8,5.2
E00012974,71.7,20.2,8.1
E00012975,75.1,18.5,6.4
E00012976,70.1,21.2,8.6
E00012977,68.7,23.7,7.6
E00012978,64.1,29.6,6.3
E00012979,78.7,17.8,3.5
E00012980,72.4,20.7,6.9
E00012981,74.1,15.5,10.4
E00012982,68.9,19.9,11.1
E00012983,73,15.6,11.3
E00012984,64.9,24.1,11
E00012985,77.2,17,5.8
E00012986,68.5,23.9,7.6
E00012987,65.8,21.4,12.9
E00012988,73.3,16.9,9.8
E00012989,70.8,16.3,12.9
E00012990,81.4,11.4,7.1
E00012991,66.1,24.8,9.1
E00012992,76.8,8.5,14.8
E00012993,68.1,13.4,18.4
E00012994,62.7,30.6,6.6
E00012995,64.6,29.4,6
E00012996,57.4,35.8,6.9
E00012997,68.2,23.9,7.8
E00012998,77,18.2,4.8
E00012999,58.4,32.6,9.1
E00013000,78,16.3,5.7
E00013001,61.5,33,5.4
E00013002,72.2,18.6,9.2
E00013003,70.6,13.4,16
E00013004,76.9,19.3,3.7
E00013005,73.8,21.1,5.1
E00013006,86,9.6,4.4
E00013007,76.6,14.1,9.3
E00013008,71.5,23,5.5
E00013009,69.9,25.6,4.6
E00013010,62.7,33.2,4.1
E00013011,59.8,28.9,11.4
E00013013,76.5,10.4,13.1
E00013014,65.2,28.1,6.7
E00013015,72.7,20.8,6.5
E00013016,59.9,30.1,9.9
E00013017,56.2,34,9.8
E00013019,77.6,17.2,5.2
E00013020,79.1,13.6,7.3
E00013021,75.1,11.6,13.3
E00013022,58.8,33.1,8.1
E00013023,70.6,26.3,3
E00019148,89.6,7.5,2.8
E00019149,82.6,12.5,4.9
E00019150,79.3,14.8,5.9
E00019152,87.8,8.8,3.4
E00019153,74.8,10.8,14.4
E00019158,79.3,11.2,9.5
E00019159,79.7,14.7,5.6
E00019160,85.2,9.8,5
E00019162,86.8,9.4,3.8
E00019163,70.3,25.5,4.2
E00019168,86,12,2
E00019170,86.6,9.5,3.9
E00019174,88.3,9.9,1.8
E00019209,73.9,9,17.1
E00019210,92.2,6,1.8
E00019211,82.7,12.1,5.2
E00019212,76.6,21.3,2.2
E00019213,92.6,6.1,1.2
E00019214,90.6,5,4.4
E00019215,87,8.8,4.2
E00019216,86.7,9,4.3
E00019217,89.3,7.8,2.9
E00019218,84.8,9.6,5.6
E00019219,88.2,4.3,7.5
E00019220,89.1,4.9,6
E00019221,91.4,5.1,3.5
E00019222,91,6.4,2.6
E00019223,82,12,6
E00019224,82.2,8.9,8.9
E00019225,73.7,20.5,5.8
E00019226,86.9,10.1,3
E00019227,78.7,16.3,5
E00019228,83.7,8.8,7.5
E00019229,79.5,9.9,10.6
E00019230,80.4,12.2,7.4
E00019231,84.7,14.2,1.1
E00019232,80.1,13,6.9
E00019233,75.7,11.8,12.5
E00019234,87.8,9.1,3.1
E00019235,85.7,8.3,6
E00019236,81.4,14.6,4
E00019237,76.4,17.8,5.8
E00019240,93.2,4.7,2.1
E00019241,66.8,13,20.2
E00019242,84.1,10.3,5.6
E00019243,78.6,12.6,8.8
E00019244,81.3,14.4,4.3
E00019245,79.2,14.4,6.4
E00019246,76,15.7,8.3
E00019247,77.5,10.6,11.9
E00019248,75.7,16.3,8
E00019249,75.5,18.8,5.6
E00019250,81.9,9.2,8.9
E00019251,77.3,17.4,5.3
E00019252,77.6,17.3,5.1
E00019253,79.5,7.4,13.1
E00019254,68.4,24,7.6
E00019255,83.8,6.4,9.8
E00019256,88.2,6.5,5.2
E00019257,81.2,13.8,5
E00019258,82.1,10.6,7.2
E00019259,75.8,20.7,3.6
E00019260,69.3,17.4,13.3
E00019261,84.6,11.9,3.6
E00019262,84.1,10.6,5.3
E00019263,83.9,10.8,5.3
E00019264,87,11.2,1.8
E00019265,83.9,12.1,3.9
E00019266,80.8,9.6,9.6
E00019267,83.2,7.8,9.1
E00019268,75.5,18.2,6.3
E00019269,76.1,14.2,9.7
E00019270,84,10.8,5.1
E00019271,86.3,8.7,5
E00019272,87.9,9.4,2.6
E00019306,91.7,5,3.3
E00019307,74,13.2,12.9
E00019308,76.5,11.3,12.2
E00019309,82.4,12.3,5.3
E00019310,78.4,13.7,7.9
E00019311,83,10,7
E00019312,89.2,8.5,2.3
E00019313,75.9,14.9,9.2
E00019318,67.1,24.2,8.7
E00019320,73.2,20.7,6.1
E00019321,64.6,25.4,10
E00019322,77.9,17.7,4.5
E00019323,63.5,26.8,9.7
E00019324,81.7,7.4,10.9
E00019325,66.1,25.2,8.7
E00019326,80.2,14.9,5
E00019327,82.7,13.6,3.7
E00019328,89.7,7.7,2.6
E00019330,86.4,7.7,5.9
E00019331,87.1,7.2,5.6
E00019332,77.7,11,11.3
E00019333,83.7,11.7,4.6
E00019334,77.2,16.1,6.7
E00019335,83.1,9.7,7.3
E00019627,70.4,25.6,4
E00019628,75.4,17.5,7
E00019630,80.2,16.1,3.7
E00019631,71.8,23.7,4.5
E00019633,77.1,18.1,4.8
E00019634,82.9,12.7,4.3
E00019635,86.5,8.3,5.2
E00019637,79.4,17.3,3.3
E00019638,81.2,17,1.8
E00019639,87.2,9.7,3.1
E00019640,83.5,11.3,5.2
E00019641,84.9,11,4.1
E00019642,87.5,9.6,2.9
E00019643,72.6,17.1,10.3
E00019644,77,18,5
E00019645,80.9,8.6,10.5
E00019646,89.2,6.9,3.9
E00019647,81,13.9,5.1
E00019650,86.3,9.6,4.1
E00019651,81.4,13.6,5
E00019652,76.1,20.2,3.7
E00019653,83,13.4,3.6
E00019655,83.2,14,2.8
E00019657,80.4,11.2,8.4
E00019658,75.2,16.4,8.4
E00019660,85.8,12.2,2
E00019661,78.4,15.9,5.6
E00019664,75.9,11.7,12.4
E00019665,79.2,13.7,7
E00019668,84.7,7.3,8
E00019669,54.6,39.9,5.5
