geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00012716,72.9,22.3,4.9
E00012717,57.5,34.8,7.8
E00012719,72.7,24,3.3
E00012721,71.6,24.7,3.8
E00012722,76.9,17.7,5.4
E00012723,84.7,13.9,1.4
E00012724,77.3,19.8,2.9
E00012725,83.9,13.4,2.6
E00012738,74.6,21.3,4.1
E00012739,71.4,24.1,4.5
E00012740,71.1,19.1,9.9
E00012741,68.4,23.6,8
E00012743,74.6,18.3,7.1
E00012745,78.8,17.1,4.1
E00012889,69.9,25.1,5
E00012890,81.1,15.9,3
E00012893,61,27.3,11.7
E00012894,76.9,19,4
E00012895,64.5,29.8,5.7
E00012896,87.6,8.9,3.5
E00012897,62.4,29,8.6
E00012898,76.9,18.3,4.9
E00012899,68.6,29.1,2.3
E00012900,77.4,16.7,5.9
E00012902,77.6,18.3,4.1
E00012913,64.3,29.8,6
E00012915,58.4,35.1,6.5
E00012917,65,29.8,5.2
E00012920,78.3,15.5,6.2
E00012923,84.1,13.5,2.4
E00012925,82.6,15.1,2.3
E00012926,83.3,15,1.7
E00012927,88,9.4,2.5
E00012928,88.9,9.8,1.3
E00012929,68.9,25.8,5.3
E00012930,85.6,11.1,3.3
E00012931,71.2,23.6,5.2
E00012932,72.4,20.9,6.7
E00012933,74,18.3,7.7
E00012934,75.1,21.2,3.7
E00012936,85.6,13.3,1.1
E00012937,74.1,21,4.9
E00012939,74.7,19,6.3
E00012940,75.3,20.9,3.7
E00012941,70.8,25.8,3.5
E00012942,75.6,20.5,4
E00012943,69.2,24.8,6.1
E00012944,70.2,25.4,4.4
E00012945,74.7,18.1,7.2
E00012946,77.5,18.6,4
E00012947,65.8,27.7,6.5
E00012948,70.9,23.9,5.2
E00012949,82,13.5,4.5
E00012951,79.1,16.8,4.2
E00012952,77.6,18.3,4.1
E00012953,75.1,19.3,5.7
E00012954,74.2,19.8,6
E00012955,72.3,21.9,5.8
E00012956,79.1,18.3,2.6
E00012957,83.6,15,1.4
