geography_code,disability_3a-001,disability_3a-002
E00012716,15.2,84.8
E00012717,8.4,91.6
E00012719,21.8,78.2
E00012721,15.8,84.2
E00012722,15.1,84.9
E00012723,18.7,81.3
E00012724,15.2,84.8
E00012725,19.4,80.6
E00012738,12.1,87.9
E00012739,12.6,87.4
E00012740,21.7,78.3
E00012741,11.4,88.6
E00012743,23.5,76.5
E00012745,15.3,84.7
E00012889,11.2,88.8
E00012890,16.8,83.2
E00012893,12.7,87.3
E00012894,12.7,87.3
E00012895,9.3,90.7
E00012896,16.1,83.9
E00012897,12.3,87.7
E00012898,16.2,83.8
E00012899,11.4,88.6
E00012900,14.6,85.4
E00012902,31.5,68.5
E00012913,9.5,90.5
E00012915,10.5,89.5
E00012917,13.2,86.8
E00012920,11.9,88.1
E00012923,7.5,92.5
E00012925,12.2,87.8
E00012926,11.6,88.4
E00012927,15.8,84.2
E00012928,17.3,82.7
E00012929,10.7,89.3
E00012930,17.5,82.5
E00012931,12.9,87.1
E00012932,18.8,81.2
E00012933,19.5,80.5
E00012934,14.5,85.5
E00012936,17.7,82.3
E00012937,12.4,87.6
E00012939,11.8,88.2
E00012940,8.1,91.9
E00012941,10.1,89.9
E00012942,13.2,86.8
E00012943,10.7,89.3
E00012944,9.7,90.3
E00012945,12.9,87.1
E00012946,17.4,82.6
E00012947,11.7,88.3
E00012948,7.4,92.6
E00012949,17.7,82.3
E00012951,11.7,88.3
E00012952,12.6,87.4
E00012953,13.5,86.5
E00012954,12.7,87.3
E00012955,18.6,81.4
E00012956,17,83
E00012957,16.2,83.8
E00012958,17.2,82.8
E00012959,11.1,88.9
E00012960,18.2,81.8
E00012961,15.7,84.3
E00012962,18.6,81.4
E00012963,11.2,88.8
E00012964,7.9,92.1
E00012965,15.2,84.8
E00012966,22.8,77.2
E00012967,17.1,82.9
E00012969,18,82
E00012971,15,85
E00012972,19.1,80.9
E00012973,11.3,88.7
E00012974,8.7,91.3
E00012975,15.3,84.7
E00012976,12.6,87.4
E00012977,16.2,83.8
E00012978,13.2,86.8
E00012979,12.9,87.1
E00012980,19.8,80.2
E00012981,18.1,81.9
E00012982,12.5,87.5
E00012983,19.3,80.7
E00012984,17.4,82.6
E00012985,14.5,85.5
E00012986,15.3,84.7
E00012987,15.1,84.9
E00012988,13.9,86.1
E00012989,13.4,86.6
E00012990,10.9,89.1
E00012991,12,88
E00012992,18.2,81.8
E00012993,19.9,80.1
E00012994,7.7,92.3
E00012995,9.7,90.3
E00012996,10.9,89.1
E00012997,12.5,87.5
E00012998,10.7,89.3
E00012999,10.5,89.5
E00013000,9.7,90.3
E00013001,11.4,88.6
E00013002,16.4,83.6
E00013003,21.8,78.2
E00013004,12.5,87.5
E00013005,10.3,89.7
E00013006,15.2,84.8
E00013007,12.1,87.9
E00013008,13.5,86.5
E00013009,15.4,84.6
E00013010,7.2,92.8
E00013011,17.3,82.7
E00013013,16.4,83.6
E00013014,12.8,87.2
E00013015,11.1,88.9
E00013016,12.8,87.2
E00013017,10.7,89.3
E00013019,13.5,86.5
E00013020,14.4,85.6
E00013021,21.6,78.4
E00013022,8.2,91.8
E00013023,10.2,89.8
E00019148,8.8,91.2
E00019149,12.5,87.5
E00019150,18.8,81.2
E00019152,10.2,89.8
E00019153,23.4,76.6
E00019158,20.6,79.4
E00019159,16.5,83.5
E00019160,5.9,94.1
E00019162,10.6,89.4
E00019163,12.9,87.1
