geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00012716,23.9,20.1,56
E00012717,23.5,29.5,47
E00012719,7.1,31,61.9
E00012721,19.1,15.4,65.4
E00012722,19.1,14.7,66.2
E00012723,8.9,40.2,50.9
E00012724,9.4,32.2,58.4
E00012725,9.2,16.2,74.6
E00012738,13.6,24,62.4
E00012739,19.6,14.9,65.5
E00012740,5,45.9,49.1
E00012741,23.6,17.3,59.1
E00012743,11,39.4,49.6
E00012745,12.8,24.1,63.1
E00012889,20.2,15.1,64.7
E00012890,15.4,20.8,63.8
E00012893,22.6,16.5,60.9
E00012894,17.7,10.6,71.7
E00012895,19.7,16.5,63.8
E00012896,16.1,17.8,66.1
E00012897,19.7,17.5,62.8
E00012898,10.3,48.3,41.4
E00012899,18.2,20.4,61.3
E00012900,16.9,17.8,65.3
E00012902,15,44.9,40.1
E00012913,24.6,14.6,60.8
E00012915,33.8,14.3,51.9
E00012917,23.3,18,58.6
E00012920,15.1,19.9,65.1
E00012923,11.2,21.6,67.2
E00012925,11.3,22,66.7
E00012926,9.4,20.9,69.8
E00012927,12.9,12.9,74.2
E00012928,11.5,21.2,67.3
E00012929,14.8,14.8,70.4
E00012930,13.7,14.8,71.4
E00012931,14.5,23.1,62.4
E00012932,12.1,25.3,62.6
E00012933,12.7,34.5,52.7
E00012934,9.8,34.3,55.9
E00012936,13.9,16.5,69.6
E00012937,6.2,20,73.8
E00012939,15.1,16.9,68
E00012940,11.6,15.2,73.2
E00012941,0.7,44.5,54.7
E00012942,13.4,19.3,67.2
E00012943,12.8,17.4,69.8
E00012944,6.8,32.6,60.6
E00012945,15,18.6,66.4
E00012946,16.4,17.2,66.4
E00012947,3.8,43.8,52.3
E00012948,15.8,17.5,66.7
E00012949,8,36.4,55.7
E00012951,16.9,11.9,71.2
E00012952,17.7,12.1,70.2
E00012953,24.1,17.2,58.6
E00012954,10.5,23.4,66.1
E00012955,13,36.6,50.4
E00012956,7.9,24.6,67.5
E00012957,8.4,25.2,66.4
E00012958,19.4,19.4,61.2
E00012959,10.3,24.3,65.4
E00012960,8.1,22.1,69.9
E00012961,10.1,16.1,73.8
E00012962,8.6,29.3,62.1
E00012963,11.9,23.9,64.2
E00012964,28.7,14.7,56.7
E00012965,10.4,16,73.6
E00012966,6.8,26.3,66.9
E00012967,10.5,26.3,63.2
E00012969,14.7,14,71.3
E00012971,19,15.7,65.3
E00012972,9.1,26.5,64.4
E00012973,13.3,21.1,65.6
E00012974,10.9,26.1,63
E00012975,14.5,20.6,64.9
