geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00012716,20.7,39.2,4,33,3.1
E00012717,13.2,34.1,3.1,29.6,20
E00012719,21.6,34.3,4.6,28.8,10.7
E00012721,22.9,39.4,4.1,30.6,3
E00012722,28.4,38.3,6.3,25.3,1.7
E00012723,31.4,39.7,2.1,22.8,4.1
E00012724,17.1,42.7,5.3,31.7,3.2
E00012725,25.4,43.6,2.9,23.8,4.2
E00012738,27.5,37.3,4.2,26.4,4.6
E00012739,23.1,34.6,7.4,27.9,6.9
E00012740,33.3,33,5,23,5.7
E00012741,27.2,38.4,5.2,26.5,2.6
E00012743,33.6,35.1,2.6,21.5,7.2
E00012745,25.2,40.3,4.2,26.8,3.5
E00012889,17,40.1,3.5,35.9,3.5
E00012890,32.7,35.9,4.6,22.9,3.9
E00012893,20.3,33.9,4.8,36.2,4.8
E00012894,29.5,35.4,4.9,28.2,2
E00012895,25.6,28.6,4.5,37,4.2
E00012896,25.7,38.9,5.7,26.8,2.9
E00012897,24.6,37.7,4.3,28.9,4.6
E00012898,25.7,40.3,6,24.7,3.4
E00012899,22.4,37.3,4.5,31.6,4.2
E00012900,18.9,38.2,6.3,34.4,2.1
E00012902,37.1,29.9,3.2,27.1,2.7
E00012913,28,36.2,2.3,30.2,3.4
E00012915,20.6,38,3.4,33.2,4.7
E00012917,23.3,31.4,4.6,34.1,6.5
E00012920,18.3,47.5,4.9,27.3,1.9
E00012923,17.5,48.1,5.8,26.6,1.9
E00012925,19.3,39.3,4.8,34.8,1.7
E00012926,15.1,39.5,6.7,36.8,2
E00012927,20.9,47,6.7,23.8,1.7
E00012928,21.3,39.8,9.1,27.6,2.4
E00012929,28.9,34.9,3.5,29.9,2.8
E00012930,25.9,46.7,3.2,21.5,2.7
E00012931,25.8,35.9,5.1,28.1,5.1
E00012932,26.5,33.8,6.4,31.4,2
E00012933,29.6,32,7.1,24.9,6.3
E00012934,30.2,29.6,5,32.2,3
E00012936,31.6,42.3,1.5,21.3,3.3
E00012937,18.7,38.6,5.2,34.1,3.4
E00012939,26.1,40.6,4.3,25.8,3.3
E00012940,17.1,42.6,2.8,35.5,2
E00012941,11.9,40,6.2,39,2.9
E00012942,23.3,42.3,5.5,26.9,2
E00012943,16.2,37,7.2,35.5,4
E00012944,15.3,38.7,5.4,34.9,5.7
E00012945,23.8,31.8,5.4,33.7,5.4
E00012946,33.5,36.6,4,21.1,4.7
E00012947,16.6,40.4,3.6,35.2,4.1
E00012948,12.2,44.4,4.6,37.5,1.3
E00012949,28.6,42.2,2.6,24.7,1.9
E00012951,27,39.1,2.3,27.4,4.2
E00012952,24.4,40.1,3.9,28.3,3.3
