geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00012716,11.1,14,66.2,8.7
E00012717,4.1,16.1,73.3,6.5
E00012719,10.8,20,62.1,7.2
E00012721,8.3,18.7,62.2,10.9
E00012722,9.5,18.2,62.7,9.5
E00012723,13.5,12.4,70,4.1
E00012724,13.3,18.9,59.7,8.2
E00012725,11.9,18.4,63.2,6.5
E00012738,10.1,16,66.3,7.7
E00012739,8.7,19.2,61.1,10.9
E00012740,16.3,22.8,56.1,4.9
E00012741,11.9,14.9,61.3,11.9
E00012743,15.3,14.4,60.2,10.2
E00012745,12.7,25.9,52.9,8.5
E00012889,9.4,19.3,65.1,6.3
E00012890,10,16.9,61.3,11.9
E00012893,10.2,18.5,61,10.2
E00012894,10.3,16.9,62.1,10.8
E00012895,8.3,16,66.5,9.2
E00012896,11.1,15.8,65.5,7.6
E00012897,10,15.3,67.5,7.2
E00012898,8,15.5,68,8.5
E00012899,12.7,19.5,58.5,9.3
E00012900,12.3,16.9,58.4,12.3
E00012902,15,24.3,55.3,5.3
E00012913,15.5,15.5,59.5,9.5
E00012915,13.5,19,59.9,7.5
E00012917,12.7,18.6,63.1,5.5
E00012920,13.7,21.6,59.9,4.8
E00012923,10.1,15.9,62.3,11.6
E00012925,2.4,22.1,62.5,13
E00012926,8.5,18.6,61.8,11.1
E00012927,9.4,15.7,63.8,11.1
E00012928,11,16.4,64.4,8.2
E00012929,15.1,19.8,58.7,6.4
E00012930,10.1,15.7,70.6,3.6
E00012931,10.2,13.2,61.1,15.6
E00012932,11.1,18.8,61.5,8.5
E00012933,5.8,15.1,69.1,10.1
E00012934,12.7,18.6,60.8,7.8
E00012936,9.7,20.8,65.3,4.2
E00012937,11,15.6,62.4,11
E00012939,12.1,18.9,59.1,10
E00012940,7.5,14.5,68.8,9.2
E00012941,5.3,14.7,72,8
E00012942,7.4,21.6,64.8,6.2
E00012943,4.8,22.7,67.2,5.2
E00012944,13.6,9.9,64.4,12
E00012945,12.5,20.2,57.7,9.5
E00012946,11.7,19,59.2,10.1
E00012947,10.1,13.4,65.1,11.4
E00012948,13.9,16.5,61.9,7.7
E00012949,13.9,24.1,57,5.1
E00012951,9.9,17.5,62,10.5
E00012952,9.2,21.3,61.5,7.9
E00012953,9.3,21.2,64.8,4.7
E00012954,10.8,17.5,63.4,8.2
E00012955,12.4,16.8,60.6,10.2
E00012956,16.1,13.5,58.7,11.6
E00012957,12.5,23.1,57.5,6.9
E00012958,10,22.6,57.4,10
E00012959,11.9,20.7,58.5,8.9
E00012960,14.9,24.4,50.6,10.1
E00012961,11.9,25.6,53,9.5
E00012962,9.3,25.2,54.2,11.2
E00012963,16.7,25.6,50.6,7.2
E00012964,14.3,27.2,53.3,5.2
E00012965,13.8,21,61.5,3.6
E00012966,11.2,23.1,63.4,2.2
E00012967,12.8,27.2,52.2,7.8
E00012969,10.8,22.1,58.5,8.7
E00012971,9.3,23.8,60.5,6.4
E00012972,12.7,24.6,59.2,3.5
E00012973,14,20,58.4,7.6
E00012974,12.6,21.4,59.7,6.3
E00012975,14.2,22.4,57.4,6
E00012976,11.4,21.1,62.3,5.1
E00012977,7.8,23.5,63.5,5.2
E00012978,14,22.3,54.4,9.3
E00012979,12.4,16.6,62.7,8.3
E00012980,12,19.4,56.5,12
E00012981,10.5,20.4,61.9,7.2
E00012982,12.8,19.1,61,7.1
E00012983,22.6,21.7,49.1,6.6
E00012984,4.9,17.2,72.1,5.7
E00012985,7.8,21.1,63.9,7.2
E00012986,11.1,22.2,59,7.6
E00012987,9.2,19.2,62.5,9.2
E00012988,12.3,19.2,55.2,13.3
E00012989,11.7,15.1,62,11.2
E00012990,13.2,17.3,63.8,5.8
E00012991,9.7,21.1,63.4,5.7
E00012992,11.5,21.8,59.8,6.9
E00012993,12.3,14.9,64.9,7.9
E00012994,13.2,13.2,64.8,8.8
E00012995,14.9,16.6,58,10.5
E00012996,11.5,15.2,64.4,8.9
E00012997,12.9,18,56.8,12.2
E00012998,11.6,15,66.2,7.2
E00012999,9.7,14.2,69.9,6.3
E00013000,9.1,20.8,60.9,9.1
E00013001,11.4,17.7,62.9,8
E00013002,6.8,10.6,75.2,7.5
E00013003,15.9,24.4,46.3,13.4
E00013004,8.9,16.7,63.9,10.6
E00013005,11.7,20.6,52.8,15
E00013006,12.8,15.9,61,10.4
E00013007,10,21.6,60,8.4
E00013008,11.4,14.1,61.1,13.4
E00013009,9.6,17,66.5,6.9
E00013010,8.7,13.4,68,9.9
E00013011,14.4,18.6,60.3,6.7
E00013013,9.8,26.2,59.1,4.9
E00013014,10.7,18,63.6,7.8
E00013015,9,19.9,63,8.1
E00013016,15.4,17,55.5,12.1
E00013017,11.2,16.8,62.6,9.5
E00013019,13.6,23.9,51.7,10.8
E00013020,11.6,21.3,60.4,6.7
E00013021,16.7,28.7,50.9,3.7
E00013022,11,19.1,63,6.9
E00013023,10.3,19.2,62.7,7.7
E00019148,10.6,21.8,52.1,15.5
E00019149,7.8,15.6,55.2,21.4
E00019150,10.5,19.6,61.4,8.5
E00019152,13.2,16,50,20.8
E00019153,9.6,20.6,54.5,15.3
E00019158,5.7,14.2,69.8,10.4
E00019159,10.5,11.6,63.4,14.5
E00019160,6,17.4,60.3,16.3
E00019162,9.6,18.5,54.8,17.2
E00019163,10.4,16.1,58.8,14.7
E00019168,16.1,18.6,51.8,13.6
E00019170,8.1,16.9,56.1,18.9
E00019174,10.5,20.4,44.7,24.3
E00019209,11.7,25.5,57.4,5.3
E00019210,9.5,14.6,57,19
E00019211,12.3,19.4,54.8,13.5
E00019212,8.3,12.1,61.2,18.4
E00019213,12.7,24.6,49.3,13.4
E00019214,13.2,13.2,58.3,15.2
E00019215,6.6,18.8,58.6,16
E00019216,11.8,16.6,57.4,14.2
E00019217,8.5,18.5,50.8,22.3
E00019218,7.7,19,56.4,16.9
E00019219,10.7,12.8,57,19.5
E00019220,11.4,17.5,54.8,16.3
E00019221,10.1,10.1,60.5,19.4
E00019222,12.1,18.2,46.7,23
E00019223,9.8,16,52.1,22.2
E00019224,16,19.4,50,14.6
E00019225,9.2,17.2,57.7,16
E00019226,11.7,19.3,44.1,24.8
E00019227,12,13.9,59.6,14.5
E00019228,5.9,12.5,64,17.6
E00019229,6.9,15.6,61.9,15.6
E00019230,10.1,18.2,57.2,14.5
E00019231,12.6,15.6,53.3,18.5
E00019232,9.2,16.2,63,11.6
E00019233,18.7,29.3,45.3,6.7
E00019234,11.4,16.5,56.3,15.9
E00019235,12.7,19.6,52.9,14.8
E00019236,10.5,27,50.7,11.8
E00019237,12.9,16.5,54,16.5
E00019240,14,19.9,48.4,17.7
E00019241,9,19.3,60.7,11
E00019242,7.1,9.4,72.4,11
E00019243,16,20.9,55.2,8
E00019244,9.1,21.7,57.1,12
E00019245,9.4,16.4,62.3,11.9
E00019246,9.2,23.9,55,11.9
E00019247,16.1,23,52.8,8.1
E00019248,16,16,55.2,12.9
E00019249,11.7,18.8,57.1,12.3
E00019250,12.5,18.8,54.4,14.4
E00019251,5.7,15.2,58.9,20.3
E00019252,10.1,14.4,69.1,6.5
E00019253,16.2,23.8,50.5,9.5
E00019254,20.8,16,47.9,15.3
E00019255,16.2,18.8,51.3,13.7
E00019256,12.7,17.5,53.2,16.7
E00019257,9,19.4,56.1,15.5
E00019258,9.1,16.4,64.5,10
E00019259,8.6,18.5,63.6,9.3
E00019260,11.9,21.4,60.7,6
E00019261,9.1,22.7,48.2,20
E00019262,11.2,17.1,60,11.8
E00019263,14.7,8.3,59,17.9
E00019264,22.5,12.5,50,15
E00019265,10.6,14.2,53.1,22.1
E00019266,7.7,20.5,60.3,11.5
E00019267,11.1,19.2,58.6,11.1
E00019268,13.8,20.8,53.1,12.3
E00019269,10.4,18.5,61.8,9.2
E00019270,12.8,15.4,57.7,14.1
E00019271,11.1,19.8,53.7,15.4
E00019272,12.8,21,56.9,9.2
E00019306,10.7,18,56,15.3
E00019307,7.3,20.5,66.2,6
E00019308,3.6,19.4,68.3,8.6
E00019309,10.2,19.7,62,8
E00019310,16.3,21.3,46.9,15.6
E00019311,14.5,11.3,61.6,12.6
E00019312,9.5,15.8,65.8,8.9
E00019313,9.7,23.1,59,8.2
E00019318,9.2,19,62,9.8
E00019320,12.8,33,50,4.3
E00019321,12.7,25.5,55.9,5.9
E00019322,10.4,22.7,54,12.9
E00019323,14.1,14.1,57.6,14.1
E00019324,11.2,21.3,55,12.4
E00019325,14.5,22,53.2,10.2
E00019326,6.3,18.9,61.6,13.2
E00019327,11.5,18.5,61.1,8.9
E00019328,6.6,19.3,64.1,9.9
E00019330,11.6,22.6,53,12.8
E00019331,9.3,14.8,60.7,15.3
E00019332,13.7,14.4,63,8.9
E00019333,11,15.6,61.7,11.7
E00019334,13.2,22.1,48.9,15.8
E00019335,15.1,17.4,57.6,9.9
E00019627,12.8,12.8,61,13.5
E00019628,10,6.4,69.3,14.3
E00019630,9.2,16.3,60.3,14.2
E00019631,15.8,11.1,57.9,15.2
E00019633,12.3,21.5,52.1,14.1
E00019634,13.2,20.8,49.7,16.4
E00019635,7.3,18.8,63,10.9
E00019637,12.2,20,55,12.8
E00019638,12.4,19.7,56,11.9
E00019639,16.2,14.5,50.9,18.5
E00019640,10.2,21,56.7,12.1
E00019641,12.1,15.2,54.5,18.2
E00019642,9,13.3,63.3,14.5
E00019643,9.4,19.7,58.3,12.6
E00019644,18.7,15.7,54.5,11.2
E00019645,9.3,16.4,60.7,13.7
E00019646,8.5,18.5,55.5,17.5
E00019647,6.8,18.1,65,10.2
E00019650,12.7,17.3,52.6,17.3
E00019651,13,17.3,55.6,14.2
E00019652,7.9,15.8,64.2,12.1
E00019653,8.6,17.2,60.9,13.2
E00019655,9.6,20.1,55.7,14.6
E00019657,12.4,20.3,54.9,12.4
E00019658,9.8,28.8,54.5,6.8
E00019660,13.6,21.5,58.8,6.2
E00019661,10.3,16.7,62.2,10.9
E00019664,13.7,13.7,62.8,9.8
E00019665,14.4,13.7,58.2,13.7
E00019668,5.8,23.3,57.5,13.3
E00019669,11.2,18.8,57.6,12.4
E00019670,8.5,17.6,54.5,19.3
E00019671,14.9,12.2,63.8,9
E00019672,12.2,25.5,55.1,7.1
E00019673,9.6,18.7,60.2,11.4
E00019674,11.6,13.2,60.5,14.7
E00019676,10.7,16.7,55.3,17.3
E00154686,16.4,16.4,50.9,16.4
E00154687,13.7,20.5,47.9,17.9
E00154696,7.1,13.1,63.1,16.7
E00154699,12.8,16,43.6,27.7
E00154702,8.9,18.4,56.8,15.8
E00154703,11.9,15.1,53.2,19.8
E00154704,15.6,19.8,50.9,13.7
E00154707,10.9,19,59.2,10.9
E00154708,15,19.2,55.1,10.8
E00154709,13.2,16.2,53.7,16.9
E00154710,15.1,19.5,54.1,11.3
E00154711,14.3,19.6,46.4,19.6
E00154712,11,20.7,60,8.3
E00154713,11.6,16.2,60.7,11.6
E00154714,14.2,13.4,63.4,9
E00154715,6.8,23.9,55.6,13.7
E00154716,14.3,20.6,53.7,11.4
E00154717,13.1,20.4,57.7,8.8
E00154718,13.1,21.4,54.8,10.7
E00154719,8.4,25.9,57.3,8.4
E00154720,8.2,18.8,58.5,14.5
E00154721,12.2,23.2,53.6,11
E00154722,13.4,17.4,54.4,14.8
E00154723,13.5,20.7,51.4,14.4
E00154724,8,13.9,63.2,14.9
E00154725,15.2,16.6,62.1,6.2
E00154726,15.9,17.4,56.5,10.1
E00154728,13.9,18.7,54.2,13.3
E00154729,8.7,25.4,57.2,8.7
E00154730,13.5,19.6,57.4,9.5
E00154739,14.4,22.5,55.9,7.2
E00154740,14.3,18,58.4,9.3
E00154741,5.4,17.2,65.6,11.8
E00154742,13.2,9.2,65.8,11.8
E00154743,8.2,23.4,58.2,10.1
E00154744,11.9,15.6,56.3,16.3
E00154745,12,21.3,54.6,12
E00154746,13.6,20.7,56.5,9.2
E00154747,10.9,20.3,59.4,9.4
E00154748,10.6,19.1,56.7,13.5
E00156540,8,13.8,70.3,8
E00156543,9.2,22.9,58,9.9
E00156545,6.3,13.6,72.3,7.9
E00156548,10.7,17.4,59.7,12.1
E00156550,9.4,13.8,65.2,11.6
E00156552,12,21.7,55.4,10.9
E00156556,11.2,15.5,63.4,9.9
E00156557,10.4,14.7,67.5,7.4
E00156558,8.2,20.8,57.4,13.7
E00156561,9.6,14.8,64.4,11.1
E00156563,8,17.2,66.9,8
E00156564,12.6,16.7,60.9,9.8
E00156635,15.1,27.4,50.7,6.8
E00156636,11.6,25.8,51,11.6
E00156637,12.4,22,53.8,11.8
E00156638,18.6,17.1,48.8,15.5
E00156639,13.7,16,56.6,13.7
E00156640,7.3,19.8,59.4,13.5
E00156641,3.7,16,68.4,11.8
E00156642,11.6,16.7,55.1,16.7
E00156643,12,18.9,61.1,8
E00156644,12.3,15.6,62.3,9.7
E00156645,11.1,13.5,60.8,14.6
E00156646,8.7,16.5,63.5,11.3
E00156647,12.5,24,54.2,9.4
E00156648,10.7,18.8,58.4,12.1
E00156649,9.9,13.1,65.3,11.7
E00156650,7.8,14.9,66.9,10.4
E00156651,11.5,23.6,51.4,13.5
E00156652,12.8,12.3,60.4,14.4
E00156653,12.4,23.1,50.9,13.6
E00156654,12.8,12.8,57.6,16.8
E00156802,15.3,22,54.2,8.5
E00156803,9.5,17.4,63.7,9.5
E00156804,9,23.2,52.5,15.3
E00156805,6.7,13.8,73.2,6.3
E00156806,9.2,16.2,61.4,13.2
E00156807,11.4,20.7,61.4,6.5
E00156808,12.6,24.5,58.5,4.4
E00156809,9,19.1,56.2,15.7
E00156810,12.6,17.6,59.9,9.9
E00156811,10.3,16.7,58,14.9
E00156812,11.6,12.5,65.2,10.7
E00156813,11.2,14.2,61.9,12.7
E00156814,6.4,16,67.9,9.6
E00156815,8.2,18.2,67.1,6.5
E00156816,11.5,21.2,57.1,10.3
E00156817,15,17,56.9,11.1
E00156818,9.9,19.1,54.6,16.3
E00156819,7.7,15.8,63.9,12.6
E00156820,9.8,17.2,63.2,9.8
E00156821,10.1,17.4,60.9,11.6
E00156822,8.4,16.8,64.3,10.5
E00156823,9.3,14.7,69.3,6.7
E00156824,9.2,16.8,61.7,12.2
E00156825,9.9,16.1,62.7,11.2
E00156826,5.4,14.3,66.5,13.8
E00156827,13,22.5,51.4,13
E00156828,10.8,17.1,55.4,16.7
E00156829,7.7,16.4,62.1,13.8
E00156830,12.8,16.3,52.9,18
E00156831,14.7,18.6,46.1,20.6
E00156832,11.1,21.2,48.5,19.2
E00156833,3.6,16.4,64.3,15.7
E00156834,8.5,22.9,55.6,13.1
E00156835,6.5,20,61.5,11.9
E00156836,8.7,17.3,62.8,11.2
E00156837,13.5,23,55.4,8.1
E00156838,12.8,14.4,52.1,20.6
E00156839,9.1,17.1,62.2,11.5
E00156840,13.5,17.1,55.3,14.1
E00156841,11.3,13.9,59.3,15.5
E00156842,9.4,16.1,65,9.4
E00156843,10.2,18.2,58.8,12.8
E00156844,10.1,26.4,51.2,12.4
E00156845,13.9,20.3,51.3,14.6
E00156846,11.9,13.2,60.4,14.5
E00156847,17.9,16.1,56,10.1
E00166029,7.3,16.4,67.3,9.1
E00166031,7.1,16.9,66.1,9.8
E00166032,12.1,29,50.8,8.1
E00166040,8.9,19,66.7,5.4
E00166042,8.4,16.1,65.7,9.8
E00166044,10.1,8.5,74.4,7
E00167801,6,13,69,12
E00167802,6.3,15.1,71.1,7.4
E00167803,13.9,18.5,61.3,6.4
E00168180,10.3,18.8,60.6,10.3
E00168181,6.9,28.5,56.2,8.5
E00168182,16.1,22.4,48.3,13.2
E00168183,6.5,13.7,72.6,7.3
E00168866,6.2,10.9,77.3,5.7
E00168870,7.1,17.2,69.7,6.1
E00168873,15.3,16.4,59.8,8.5
E00168884,12.8,30.9,56.4,0
E00168887,8.5,18.6,66.9,5.9
E00168889,11.4,18.1,63.3,7.1
E00168891,6.2,16.8,68.1,8.8
E00168892,5.2,25,56.9,12.9
E00168894,16.3,19.5,57.7,6.5
E00179096,9.4,25.1,60,5.5
E00179127,14.8,27.9,55.7,1.6
E00179141,7.7,13.5,71.2,7.7
E00179142,10.3,29.5,56.4,3.8
E00179152,14.8,19,57.7,8.5
E00179184,8.3,18.3,62.3,11
E00179185,10.7,21.3,42,26
E00179210,10.1,12.8,67.8,9.3
E00179235,5.3,17.1,75,2.6
E00179240,10.3,21.2,61.5,7.1
E00179266,11.7,17.9,55.2,15.2
E00179270,5.2,12.2,74.8,7.8
E00179271,11.5,21.8,55.1,11.5
E00184354,18.6,20,51.4,10
E00184381,11.1,25.4,57.1,6.3
