areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00131960,12,15.5,4.9,67.6
E00131961,10.1,7.9,38.8,43.3
E00131962,9.4,8.8,17.6,64.1
E00131964,17.6,13.4,30.3,38.7
E00131965,23.5,18.1,10.1,48.3
E00131966,8.3,6.1,39.4,46.2
E00131979,4.4,7.9,79.9,7.9
E00131980,9.1,15.9,52.4,22.6
E00131981,37,30.7,3.9,28.3
E00131982,22.6,13.8,2.5,61
E00131983,9.6,11.4,31.3,47.6
E00131984,11.8,21.3,57.4,9.6
E00131985,27.4,29.9,3.4,39.3
E00131986,5.6,16.7,64.6,13.2
E00131987,2.8,4.9,89.4,2.8
E00131988,2.3,7.7,57.5,32.6
E00131989,25.9,38.5,15.4,20.3
E00131990,19.2,28.3,19.2,33.3
E00131991,18.8,17.3,58.6,5.3
E00131994,70,19.2,1.5,9.2
E00131995,50.8,35.6,3,10.6
E00132002,21.8,25.5,14.5,38.2
E00132005,67.5,17.9,3.4,11.1
E00132006,30.1,38.2,7.4,24.3
E00132011,32.9,19.8,45.5,1.8
E00132012,60.1,27,4.1,8.8
E00132013,47.4,34.2,11.8,6.6
E00132021,35.4,30.8,23.1,10.8
E00132022,59,26.2,4.6,10.3
E00132023,56.8,31.4,2.5,9.3
E00132024,58.8,31.2,0.5,9.5
E00132025,65.4,22.8,6.2,5.6
E00132027,52.2,29.1,5.2,13.4
E00132029,39.9,14.7,39.2,6.3
E00132030,12.4,13.2,65.9,8.5
E00132032,10.3,9.5,72.2,7.9
E00132034,21.5,33.3,23.1,22
E00132036,38.3,28.4,9.9,23.5
E00132037,63.1,29.8,0.6,6.5
E00132038,55.3,25.4,0.9,18.4
E00132039,32.8,22.4,1.6,43.2
E00132040,21.6,14.8,13,50.6
E00132041,61.7,26.1,0.9,11.3
E00132042,38.7,36.5,3.3,21.5
E00132043,54.1,28.2,1.1,16.6
E00132044,63.6,26.4,1.6,8.5
E00132045,47.8,25,0.7,26.5
E00132046,50.4,26.8,0.8,22
E00132047,44.3,39.2,4.5,11.9
E00132048,77.6,14.3,0.7,7.5
E00132049,31.4,16.9,25.4,26.3
E00132061,43.9,35.8,1.6,18.7
E00132062,5.5,25.2,48.5,20.9
E00132063,18.1,14.1,22.1,45.6
E00132064,10.2,3.6,4.6,81.7
E00132065,8.3,3,23.5,65.2
E00132066,5,10.6,32.9,51.6
E00132067,28,24.8,22.4,24.8
E00132068,32.2,27.8,19.1,20.9
E00132069,15.7,39.2,33.7,11.4
E00132070,14.9,27.6,38.8,18.7
E00132071,16.4,13.8,63.8,6
E00132072,9.1,33.6,51.4,5.9
E00132073,12.6,29,5.8,52.7
E00132074,24.5,33.3,19.7,22.4
E00132075,28.9,28.9,28.9,13.3
E00132076,49.2,30.8,8.5,11.5
E00132077,53,24.6,4.5,17.9
E00132078,33.9,28,24.6,13.6
E00132079,24.3,24.3,5.7,45.7
E00132080,14,17.4,50,18.6
E00132081,25,13.7,25,36.3
E00132082,52.5,27.3,7.2,12.9
E00132083,18.7,17.2,48.5,15.7
E00132084,15.8,30.8,43.3,10
E00132085,30,22.1,37.9,10
E00132086,16.2,48.5,0.7,34.6
E00132088,42.3,40.9,3.2,13.6
E00132089,33.1,29.5,1.8,35.5
E00132090,37.1,33.8,11.9,17.2
E00132091,35.2,38.3,6.2,20.2
E00132092,13.8,16.4,4.3,65.5
E00132093,9.6,14.4,62.4,13.6
E00132094,15.2,8.8,67.2,8.8
E00132095,11.5,9,43.4,36.1
E00132096,4.7,22.3,56.7,16.3
E00132097,61.1,23.7,1.5,13.7
E00132098,56.3,25,2.3,16.4
E00132099,38.2,33.2,26.1,2.5
E00132100,14.5,21,38.4,26.1
E00132101,22,16.3,42.3,19.5
E00132102,71.9,14,3.3,10.7
E00132103,38.3,22.5,20,19.2
E00132104,15.9,17.2,46.9,20
E00132105,18.1,20.5,15,46.5
E00132106,25.2,22.2,8.1,44.4
E00132107,15,19.5,6.8,58.6
