areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00078251,20.3,16.5,48.1,15
E00078479,22.6,15.8,44.5,17.1
E00078480,22.4,12.2,48,17.3
E00078481,30.8,22.6,29.2,17.4
E00078482,43.7,24.1,11.5,20.7
E00078483,36.3,29.8,20.5,13.5
E00078484,33.3,21,30.8,14.9
E00078485,25.3,26.3,23.2,25.3
E00078486,26.1,21.7,40,12.2
E00078487,45.7,15.2,21.9,17.1
E00078488,43.7,24.6,19.8,11.9
E00078489,20.9,22.6,39.1,17.4
E00078490,27.1,21.2,46.6,5.1
E00078491,25,20.8,33.3,20.8
E00078492,37,17.8,28.8,16.4
E00078493,30.4,25,23.2,21.4
E00078494,35.3,26.1,20.7,17.9
E00078495,25.8,15.2,50.8,8.3
E00078496,24,28,36,12
E00078497,37.1,23.8,23.8,15.2
E00078498,39.2,24.6,18.5,17.7
E00078499,32,19.8,28.8,19.4
E00078500,19.8,24.3,39.9,16
E00078501,30.6,20.4,27.9,21.1
E00078502,23.1,29.1,22.4,25.4
E00078503,27,24.6,35.7,12.7
E00078504,28.3,30.4,27.7,13.6
E00078505,32.7,25.5,26.7,15.2
E00078506,29.5,21,29.5,20
E00078507,10.5,36.8,36.8,15.8
E00112876,7.8,37.7,44.2,10.4
E00112877,24,39.2,18.4,18.4
E00112878,13.5,49.4,24.7,12.4
E00112879,8.2,27.2,50.9,13.8
E00112880,6.2,33.3,53.1,7.4
E00112881,9.3,26.2,45.8,18.7
E00112882,24.1,31,21.8,23
E00112883,8.2,35.5,41.8,14.5
E00112884,13.9,28.7,44.5,12.9
E00112885,14.8,34.2,35.6,15.4
E00112886,15.7,26.8,46.5,11
E00112913,16.8,21.1,46.3,15.8
E00112915,14.6,19.5,51.2,14.6
E00112918,13.1,26.2,47.7,13.1
E00146242,18.7,17.2,53.7,10.4
E00146255,13.3,27.6,41.8,17.3
E00146256,12.3,38.4,38.4,11
E00146258,10.5,33.7,38.4,17.4
E00146259,19.4,34.2,32.9,13.5
E00146261,12.3,30.8,41.8,15.1
E00146262,24.3,30.2,26.5,19
E00146263,26.7,36.2,27.6,9.5
E00146264,12.6,37,34.5,16
E00146265,17.5,32.9,32.2,17.5
E00146266,18.2,36.4,27.8,17.6
E00146267,18,30.5,30.5,21.1
E00146269,21.6,35.2,29.5,13.6
E00146270,20.6,39.3,23.4,16.8
E00146271,12.1,30,49.3,8.6
E00146272,14.7,32.7,38.7,14
E00146273,14.1,31.8,39.4,14.7
E00146274,16.7,27.2,46.5,9.6
E00146275,18.9,34.1,31.1,15.9
E00146276,17,29.5,36.5,17
E00146277,15.1,35.8,40,9.1
E00146278,9.6,36.1,39.2,15.1
E00146279,9.1,30.7,45.5,14.8
E00146318,18.2,20.5,50,11.4
E00146319,13.7,21.1,50.5,14.7
E00146361,18.4,27.6,46.1,7.9
E00146362,12.4,30.8,46.5,10.3
E00146363,16.8,29.9,43.7,9.6
E00146364,16.6,28.3,44.1,11
E00146366,16.3,35.4,39.1,9.2
E00146368,15.2,23.5,46.2,15.2
E00146369,10.7,19.2,55.4,14.7
E00146370,15.2,20,57.9,6.9
E00146371,14.9,27,40.5,17.6
E00146372,15.7,31.3,45.8,7.2
E00146373,8.9,31.8,44.8,14.6
E00146374,11.4,35,41.5,12.2
E00146375,13.7,27.3,44.7,14.3
E00146376,10,24.5,49.1,16.4
E00146425,7.5,25.8,52.7,14
E00146426,10.7,24.3,58.3,6.8
E00146427,16.6,22.1,46.1,15.2
E00146428,27.3,23.4,28.1,21.1
E00146429,15.3,28.8,41.9,14
E00146430,11.8,30.6,45.3,12.4
E00146431,24.9,32,29.9,13.2
E00146432,16.4,28.2,46.9,8.5
E00146490,25.2,16.8,40.8,17.2
E00146491,21.4,21.4,46,11.1
E00146492,14.9,23.7,47,14.4
E00146493,11.7,23.4,53.1,11.7
E00146494,3.6,33.9,44.6,17.9
E00146495,15.7,25.3,38.4,20.7
E00146503,21.5,19,41.7,17.8
E00146504,21.1,23.3,42.9,12.8
E00146506,23.2,17.2,45.5,14.1
E00146507,38.8,22.9,18.4,19.9
E00146508,20.4,28.1,35.9,15.6
E00146509,29,25.5,33.8,11.7
E00146510,29,24.3,33.1,13.6
E00146511,15,21.1,51.9,12
E00146512,23.9,19.4,41.8,14.9
E00146513,17.1,26.7,42.5,13.7
E00146514,32.6,27.1,20.8,19.4
E00146515,13.5,25.6,51.1,9.8
E00146516,16.7,16.7,54.2,12.5
E00146517,15.3,16,36.2,32.6
E00146519,40.4,21.2,26.9,11.4
E00146520,16,16.8,52.8,14.4
