areacd,heating_type_3a-001,heating_type_3a-002
E00078251,6,94
E00078479,0,100
E00078480,0.8,99.2
E00078481,0.5,99.5
E00078482,1.9,98.1
E00078483,0.6,99.4
E00078484,0.6,99.4
E00078485,0,100
E00078486,0,100
E00078487,2.8,97.2
E00078488,0,100
E00078489,0,100
E00078490,0.8,99.2
E00078491,0,100
E00078492,0,100
E00078493,0.9,99.1
E00078494,1.4,98.6
E00078495,0.8,99.2
E00078496,0,100
E00078497,0.9,99.1
E00078498,1.7,98.3
E00078499,2.2,97.8
E00078500,0,100
E00078501,0,100
E00078502,0,100
E00078503,1.8,98.2
E00078504,1.3,98.7
E00078505,0.8,99.2
E00078506,1.7,98.3
E00078507,2,98
E00112876,0,100
E00112877,0.7,99.3
E00112878,0.6,99.4
E00112879,0,100
E00112880,0,100
E00112881,0.8,99.2
E00112882,0,100
E00112883,0,100
E00112884,0.9,99.1
E00112885,0,100
E00112886,0,100
E00112913,2.1,97.9
E00112915,2.1,97.9
E00112918,1.8,98.2
E00146242,3,97
E00146255,2.7,97.3
E00146256,1.4,98.6
E00146258,0,100
E00146259,0,100
E00146261,0,100
E00146262,1.6,98.4
E00146263,2.7,97.3
E00146264,0,100
E00146265,0.8,99.2
E00146266,0.7,99.3
E00146267,0,100
E00146269,1.3,98.7
E00146270,0.8,99.2
E00146271,0,100
E00146272,1.4,98.6
E00146273,1.5,98.5
E00146274,0,100
E00146275,0.8,99.2
E00146276,0,100
E00146277,0,100
E00146278,1.6,98.4
E00146279,0,100
E00146318,0,100
E00146319,1,99
E00146361,0.7,99.3
E00146362,0.6,99.4
E00146363,0.8,99.2
E00146364,0,100
E00146366,0,100
E00146368,3,97
E00146369,1.4,98.6
E00146370,0.7,99.3
E00146371,0,100
E00146372,0,100
E00146373,3.4,96.6
E00146374,1,99
E00146375,0.9,99.1
E00146376,1,99
E00146425,1.2,98.8
E00146426,0,100
E00146427,1.5,98.5
E00146428,3.1,96.9
E00146429,1,99
E00146430,0.8,99.2
E00146431,3.4,96.6
E00146432,1.2,98.8
E00146490,1.1,98.9
E00146491,2,98
E00146492,3.2,96.8
E00146493,0,100
E00146494,0,100
E00146495,1.3,98.7
E00146503,2.3,97.7
E00146504,2.3,97.7
E00146506,0,100
E00146507,0,100
E00146508,0,100
E00146509,0.8,99.2
E00146510,0,100
E00146511,1.5,98.5
E00146512,0.9,99.1
E00146513,1.7,98.3
E00146514,0,100
E00146515,0.8,99.2
E00146516,0.8,99.2
E00146517,0,100
E00146519,0.8,99.2
E00146520,0,100
E00146521,0,100
E00146522,0,100
E00146523,1.8,98.2
E00146524,0.8,99.2
E00146525,1.7,98.3
E00146526,0,100
E00146527,2.7,97.3
E00146529,0,100
E00146530,1.5,98.5
E00146533,0,100
E00146535,0,100
E00146536,0.8,99.2
E00146537,0.8,99.2
E00146538,0,100
E00146540,1.4,98.6
E00146541,2.2,97.8
E00146543,5.4,94.6
E00146544,2.5,97.5
E00146545,0.6,99.4
E00146546,0,100
E00146547,0,100
E00146548,0,100
E00146549,0.8,99.2
E00146550,1.8,98.2
E00146551,0.8,99.2
E00146552,0,100
E00146553,0.5,99.5
E00146554,0,100
E00146555,0,100
E00146556,1.1,98.9
E00146558,0,100
E00146559,0.8,99.2
E00146560,0,100
E00146561,2.3,97.7
E00146562,2.6,97.4
E00146563,0.9,99.1
E00146564,0.8,99.2
E00146566,0,100
E00146610,1.3,98.7
E00146611,0.8,99.2
E00146612,1.8,98.2
E00146613,0,100
E00146614,0,100
E00146615,2.3,97.7
E00146616,0,100
E00146634,0,100
E00146637,0.6,99.4
E00146648,0,100
E00146649,1.6,98.4
E00146650,1.1,98.9
E00146651,0,100
E00146652,0,100
E00146653,0.7,99.3
E00146655,0.8,99.2
E00146656,0,100
E00146657,0,100
E00146658,0,100
E00146659,0,100
E00146660,0.9,99.1
E00146684,0.8,99.2
E00146685,0,100
E00146686,0,100
E00146687,1.5,98.5
E00146688,3.1,96.9
E00146689,1,99
E00146690,1.1,98.9
E00146691,0,100
E00146692,0,100
E00146693,0,100
E00146695,0,100
E00146696,1.3,98.7
E00146697,2.2,97.8
E00146698,0,100
E00146701,1.4,98.6
E00146723,0,100
E00146724,0.8,99.2
E00146726,1.5,98.5
E00146728,0,100
E00146729,0,100
E00146730,1,99
E00146731,0,100
E00146732,0.6,99.4
E00146733,0,100
E00146734,0.6,99.4
E00146736,0,100
E00146737,0.7,99.3
E00146738,0,100
E00146739,1.6,98.4
E00146740,0.8,99.2
E00146741,0,100
E00146742,0,100
E00146743,0,100
E00146744,3.1,96.9
E00146745,1.7,98.3
E00146746,2.2,97.8
E00146747,1,99
E00146749,2.4,97.6
E00146750,0,100
E00146751,0,100
E00146752,1.7,98.3
E00146753,1.5,98.5
E00146754,1.5,98.5
E00146755,1.8,98.2
E00146756,1.5,98.5
E00146757,0,100
E00146758,0.7,99.3
E00146759,0,100
E00146760,0,100
E00146761,0,100
E00146762,0,100
E00146763,0,100
E00146764,0.8,99.2
E00146765,2.1,97.9
E00146766,0.7,99.3
E00146767,2.9,97.1
E00146768,1.8,98.2
E00146769,1.5,98.5
E00146770,0.8,99.2
E00146771,0,100
E00146772,0,100
E00146773,0.9,99.1
E00146774,0,100
E00146775,2.7,97.3
E00146777,0,100
E00146778,0.8,99.2
E00146779,0,100
E00146780,3.3,96.7
E00146781,0,100
E00146782,0,100
E00146783,1.3,98.7
E00146784,0,100
E00146785,0,100
E00146786,0,100
E00146787,0,100
E00146788,0,100
E00146789,0.7,99.3
E00146790,0,100
E00146791,4,96
E00146792,0,100
E00146794,0,100
E00146795,0.8,99.2
E00169066,0.8,99.2
E00169067,0,100
E00169068,0,100
E00169071,0,100
E00169072,0,100
E00169073,0,100
E00169074,0,100
E00169075,0.9,99.1
E00169076,0.9,99.1
E00169077,0.9,99.1
E00169078,0.9,99.1
E00169079,2.9,97.1
E00169080,1.7,98.3
E00169081,0.9,99.1
E00169082,1.8,98.2
E00169083,0.9,99.1
E00169084,0,100
E00169085,0.9,99.1
E00169086,0,100
E00169087,0.8,99.2
E00169088,0.9,99.1
E00169089,0,100
E00169090,0.8,99.2
E00169091,0.8,99.2
E00169092,2.6,97.4
E00169093,0,100
E00169094,0,100
E00169095,2.9,97.1
E00169096,2,98
E00169097,0.8,99.2
E00169099,0,100
E00169100,1.6,98.4
E00169101,0,100
E00169102,0,100
E00169103,0,100
E00169104,0,100
E00169105,0,100
E00173198,0,100
E00185850,1.3,98.7
E00185851,0,100
E00185857,0,100
E00185859,0,100
E00185860,0,100
E00185870,0,100
E00185871,0,100
E00185882,2.4,97.6
E00185886,1.1,98.9
E00185888,0,100
E00185897,0,100
E00185940,0,100
E00185941,0,100
E00185942,1.9,98.1
E00185950,1,99
E00185951,0,100
E00185955,2.3,97.7
E00185968,0,100
E00185971,0,100
E00185982,2.8,97.2
E00185986,0.7,99.3
E00185987,0.5,99.5
E00185989,0.9,99.1
E00185990,0.6,99.4
E00186030,0,100
E00186035,0,100
E00186037,0,100
E00186041,1.3,98.7
E00186053,1.1,98.9
E00186058,0,100
E00186059,0.7,99.3
E00186065,1.5,98.5
E00186071,0,100
