areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00078251,61.6,32.3,5.1,1,0
E00078479,55.5,34.4,6.3,3.9,0
E00078480,54.4,33.3,12.3,0,0
E00078481,45.2,37.4,15.1,2.3,0
E00078482,27.6,39,27.6,5.7,0
E00078483,54.2,32.7,11.8,1.3,0
E00078484,59.5,32.7,7.8,0,0
E00078485,36.3,33.6,23,7.1,0
E00078486,63.7,32.7,3.6,0,0
E00078487,29,40.2,21.5,9.3,0
E00078488,46,45.1,8,0.9,0
E00078489,55.9,33.9,9.3,0.8,0
E00078490,67.2,27.9,4.1,0,0.8
E00078491,52,28.9,15.8,3.3,0
E00078492,40.2,39.3,20.5,0,0
E00078493,26,41.3,20.2,12.5,0
E00078494,60.9,33.8,5.3,0,0
E00078495,61.5,28.5,10,0,0
E00078496,23.5,55.9,17.6,2.9,0
E00078497,57.7,30.6,11.7,0,0
E00078498,41.4,35.3,14.7,8.6,0
E00078499,49.1,38.4,11.6,0.9,0
E00078500,64.7,24.2,10.5,0.7,0
E00078501,60.9,35.5,3.6,0,0
E00078502,61.9,32.7,4.4,0.9,0
E00078503,61.4,21.1,11.4,5.3,0.9
E00078504,45.1,33.3,19.6,2,0
E00078505,58.8,32.8,8.4,0,0
E00078506,47.5,42.4,10.2,0,0
E00078507,49,34.7,10.2,6.1,0
E00112876,54.9,29.4,14.7,1,0
E00112877,47.1,36,13.2,3.7,0
E00112878,33.9,47.7,17.2,1.1,0
E00112879,67.8,29.4,2.8,0,0
E00112880,77.6,22.4,0,0,0
E00112881,63.6,31.4,5.1,0,0
E00112882,24.6,43.8,26.9,4.6,0
E00112883,52.2,36.5,8.7,2.6,0
E00112884,61.1,28.9,9,0.9,0
E00112885,65.8,24.8,6,3.4,0
E00112886,65.9,30.9,3.3,0,0
E00112913,55.9,38.7,5.4,0,0
E00112915,59.2,33.8,6.3,0.7,0
E00112918,59.3,32.7,8,0,0
E00146242,56.9,31.4,8.8,2.9,0
E00146255,54.1,32.4,10.8,2.7,0
E00146256,62.3,31.9,5.8,0,0
E00146258,31.7,43.6,19.8,4,1
E00146259,46.7,33.3,16.3,3.7,0
E00146261,56.2,33.1,10,0.8,0
E00146262,49.6,34.4,15.2,0.8,0
E00146263,45.5,32.1,17,5.4,0
E00146264,61.7,28.3,8.3,1.7,0
E00146265,54.3,33.3,10.9,1.6,0
E00146266,46.6,36.3,12.3,4.8,0
E00146267,44.3,36.1,16.4,3.3,0
E00146269,47.5,36.1,11.4,5.1,0
E00146270,34.7,41.3,20.7,3.3,0
E00146271,71.5,21.9,6.6,0,0
