areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00001687,54.9,3.7,41.5
E00001939,66.4,2.2,31.4
E00001941,67.5,3.7,28.8
E00001955,65.8,2.4,31.8
E00001969,62.7,2.3,35
E00001971,63.2,3.7,33.1
E00002019,63.4,3.6,33
E00002022,78.9,0,21.1
E00007839,77,4.1,18.9
E00007840,67.9,3.8,28.3
E00007841,62.4,3.2,34.4
E00007842,69.4,5.1,25.5
E00007843,65.8,3.7,30.5
E00007844,72,2,26
E00007845,60.6,4.2,35.2
E00007846,75.9,5.1,19
E00007847,61.2,1.6,37.2
E00007848,56.8,4.1,39.2
E00007849,62.4,3.7,33.9
E00007850,66.8,3.3,29.9
E00007851,51.8,3.6,44.5
E00007852,45.7,2.6,51.7
E00007853,60.7,4.9,34.5
E00007854,76.6,2.3,21.1
E00007855,55.9,5.1,39
E00007856,54.4,2.9,42.7
E00007857,65.1,2.9,32.1
E00007858,73.5,3.7,22.8
E00007859,72.3,2.6,25.1
E00007860,59.2,3.9,36.8
E00007861,76,3.3,20.7
E00007862,57,4.5,38.5
E00007863,53.8,3.2,43
E00007865,63.3,2.3,34.4
E00007866,73.3,1.6,25.1
E00007867,65.8,0,34.2
E00007869,67.5,5,27.5
E00007870,61.9,2.9,35.2
E00007871,60.2,4.5,35.2
E00007872,63.4,3.9,32.8
E00007873,74.7,7.9,17.4
E00007874,30.6,2.2,67.2
E00007875,68.9,1.6,29.5
E00007876,57.6,4.3,38.1
E00007877,56.8,5.2,38
E00007878,78.2,3.5,18.3
E00007879,58.8,5,36.3
E00007880,66.9,3.1,29.9
E00007881,76,1.6,22.5
E00007882,65.6,2.3,32.1
E00007883,75.6,2.4,22
E00007884,71.3,6,22.7
E00007885,57.1,6.7,36.1
E00007886,73.4,5.2,21.4
E00007887,65.2,5.3,29.5
E00007888,66.5,7,26.5
E00007889,75.8,3.2,21
E00007890,47.9,5.3,46.8
E00007891,40,8.2,51.8
E00007892,70.6,2.9,26.5
E00007893,74.2,7,18.8
E00007894,70,3.6,26.3
E00007895,54.5,3.7,41.9
E00007896,59.4,6.3,34.4
E00007897,53.8,4.3,41.9
E00007898,57.3,7,35.7
E00007899,69,4.9,26.1
E00007900,57.3,7.5,35.2
E00007901,73.6,3.6,22.8
E00007902,41.4,2.8,55.8
E00007903,56.7,2.1,41.2
E00007904,62.7,7.8,29.4
E00007905,65,5.1,29.9
E00007906,65.6,6.5,27.9
E00007907,71.4,3.9,24.6
E00007908,65.7,4.5,29.7
E00007909,77.4,3.4,19.2
E00007910,78.6,3.3,18.1
E00007912,74.6,2,23.4
E00007913,70.5,4.5,25
E00007914,68.3,2,29.8
E00007915,52.4,8,39.5
E00007916,52.3,5.8,42
E00007917,57,6.5,36.5
E00007918,55,8,37
E00007919,58.2,8.2,33.7
E00007920,64.3,1.4,34.3
E00007921,67,3,30
E00007922,70.8,1.4,27.8
E00007923,61.4,5.7,32.9
E00007924,66.4,4.7,28.9
E00007925,54.9,8.2,36.9
E00007926,64.9,4.7,30.4
E00007927,55.4,4.5,40
E00007928,58.7,4.7,36.6
E00007929,60.5,5.3,34.2
E00007930,68.5,4.2,27.3
E00007931,70.5,8.3,21.3
E00007975,65.2,3.4,31.3
E00007976,59.8,3,37.2
E00007977,58.4,0.4,41.2
E00007978,64,4.4,31.6
E00007979,61,4,35.1
E00007980,64.2,3.7,32.1
E00007981,63.7,5.2,31
E00007982,58.4,2.1,39.5
E00007983,59,0,41
E00007984,58.5,3.7,37.8
E00007985,58.2,1.7,40.1
E00007986,54.5,5.5,39.9
E00007993,69.8,2.7,27.6
E00007994,62.8,4.4,32.7
E00007995,65.8,0,34.2
E00007996,61.6,6.1,32.2
E00007997,51.9,7,41.1
E00007998,66.4,2.7,30.9
E00007999,60.6,3.5,35.9
E00008000,60.2,3.9,35.9
E00008001,56.3,4,39.7
E00008002,61.6,4.2,34.2
E00008003,58,3.2,38.8
E00008004,66.9,2,31.1
E00008005,67,1.7,31.3
E00008006,61.1,2.6,36.3
E00008007,67.4,4.7,27.9
E00008008,63.4,3.8,32.8
E00008009,64.4,3.2,32.4
E00008010,40.5,10.9,48.6
E00008011,44.7,5.5,49.7
E00008012,63.9,2.4,33.8
E00008013,66.3,4.4,29.3
E00008014,69.9,3.7,26.4
E00008015,66.8,2.5,30.7
E00008050,66.1,2.8,31
E00008052,57.3,1.5,41.2
E00008059,59.2,7.4,33.4
E00008064,59.9,3.6,36.5
E00008068,60.8,3.8,35.5
E00008071,52.6,6.2,41.2
E00008072,52.9,6.5,40.6
E00008074,57.1,3.5,39.4
E00008078,50.7,3.7,45.7
E00008079,59.8,4.9,35.3
E00008080,60.5,3.4,36
E00008082,49.8,4.2,46
E00008083,54,6.4,39.6
E00008084,62,4.4,33.6
E00008085,63.5,2.2,34.3
E00008086,56.8,4.9,38.3
E00008090,47.1,2.1,50.8
E00008093,64.3,2.4,33.3
E00008094,61.7,4.2,34.1
E00008095,59.9,6.6,33.5
E00008096,57.1,5.3,37.6
E00008097,59,7.2,33.8
E00008099,58.5,3.8,37.7
E00008100,49.2,7.2,43.6
E00008103,52.2,5.6,42.2
E00008104,54.1,6.2,39.7
E00008105,44.8,7.1,48.1
E00008107,51.7,4.9,43.3
E00008108,58,3.6,38.4
E00008109,63.4,10.9,25.6
E00008110,66.2,5.1,28.7
E00008111,49.1,5.1,45.7
E00008112,56.4,14.3,29.3
E00008113,67.8,6.9,25.3
E00008114,52.4,6.9,40.7
E00008115,57.9,4.5,37.6
E00008116,55.2,4.9,39.9
E00008117,59.2,5.1,35.7
E00008118,61.2,8.2,30.6
E00008119,57.4,8,34.7
E00008120,57.8,18.9,23.3
E00008121,57.7,7.5,34.8
E00008122,62.1,4.9,32.9
E00008124,66.8,3.8,29.4
E00008125,44.6,11.4,43.9
E00008126,62.8,4.4,32.8
E00008127,58.4,7.7,33.9
E00008129,55.9,5.2,38.9
E00008130,57.6,3.8,38.6
E00008132,66.1,8.8,25.1
E00008133,68.2,6.4,25.5
E00008134,55.5,7,37.4
E00008135,68.8,4.2,27
E00008138,47.8,4.9,47.3
E00008139,55.6,5.6,38.9
E00008140,59.7,7.1,33.2
E00008141,56.5,4.2,39.3
E00008142,60.2,3.3,36.4
E00008143,52.2,3.6,44.2
E00008144,58.8,12.4,28.8
E00008145,53.9,5.4,40.7
E00008146,64.3,6.6,29.1
E00008191,49.6,7.9,42.6
E00008192,55.3,3.8,40.9
E00008193,56.3,2.7,41
E00008194,61.1,5.4,33.5
E00008195,66.8,4.7,28.5
E00008196,58.8,5.5,35.7
E00008197,55.9,5.9,38.2
E00008198,66.1,4.7,29.2
E00008199,80.5,4.4,15
E00008200,56.3,7.5,36.3
E00008201,57.6,4.1,38.3
E00008202,63.3,3.5,33.2
E00008203,52.4,2.9,44.7
E00008204,59.2,6.7,34.1
E00008205,61.7,3.5,34.8
E00008206,61.4,6.2,32.4
E00008207,48.1,8,43.9
E00008208,59.2,4.8,36
E00008209,52.5,1.8,45.7
E00008210,56.6,5.2,38.2
E00008211,48.5,11,40.4
E00008212,59.5,3.8,36.7
E00008213,69,4.8,26.2
E00008214,61.1,3.2,35.8
E00008215,64.1,7,28.9
E00008216,49.8,7.6,42.6
E00008217,58.2,6.6,35.2
E00008219,70.8,2.3,26.9
E00008220,52.3,7,40.7
E00008221,56.9,4.8,38.3
E00008222,51.2,4.2,44.6
E00008223,58.9,3.1,38
E00008225,54,7.5,38.5
E00008226,58.1,4.7,37.2
E00008228,50.2,4.3,45.4
E00008229,47.5,5.7,46.8
E00008230,62,2.4,35.7
E00008231,60.7,5.1,34.2
E00008232,57.8,4.1,38.1
E00008233,48.5,3.7,47.8
E00008259,64.2,2.5,33.3
E00008260,54,2.4,43.6
E00008261,57.6,3.8,38.6
E00008262,63.6,3.3,33.2
E00008263,50.5,3.8,45.6
E00008264,53.3,1.8,44.9
E00008265,65.2,3.1,31.7
E00008266,61.9,2.7,35.4
E00008267,70.4,2.5,27.1
E00008268,61.5,3.5,35
E00008269,75.9,5.9,18.3
E00008270,57.1,7.1,35.8
E00008271,61.1,4.3,34.6
E00008273,64.9,3.3,31.7
E00008277,60.6,5.2,34.2
E00008279,67.9,2.8,29.3
E00008280,68,2,30.1
E00008282,66.3,2.9,30.7
E00008283,67.8,4.8,27.5
E00008284,60,4,36
E00008285,77.6,2.9,19.5
E00008287,72.4,2,25.6
E00008288,48.9,4.8,46.2
E00008290,74.7,2.8,22.5
E00008291,57.5,8.2,34.3
E00008293,65.7,6.3,28
E00008294,67.8,5.1,27.1
E00008296,76.5,3.7,19.8
E00008297,77.4,5,17.6
E00008298,69.2,5.8,25
E00008299,76.8,4.6,18.5
E00008300,70.6,2.9,26.5
E00008301,69,8,23
E00008303,68.9,3.8,27.3
E00008304,70.1,3,26.9
E00008306,74.2,5.2,20.7
E00008307,66.8,4.3,28.9
E00008310,46.2,10.1,43.7
E00008311,58,6.4,35.6
E00008312,59,3.8,37.3
E00008313,70,3.5,26.5
E00008314,67.9,7.4,24.7
E00008340,59.2,7,33.8
E00008361,56.7,2.6,40.7
E00008362,62.7,6.3,31
E00008364,55.7,8.5,35.8
E00008365,59.8,0,40.2
E00008366,54.6,2.2,43.2
E00008367,59.2,3.1,37.7
E00008368,59.8,5.1,35
E00008369,53.3,6.7,40
E00008370,65.6,2.3,32.1
E00008371,49.8,4.9,45.3
E00008373,59,5.3,35.7
E00008375,64.8,4.9,30.3
E00008376,62.8,2,35.2
E00008377,64.7,4.7,30.6
E00008379,65.8,4.3,29.9
E00008382,69.7,4.7,25.6
E00008383,64.3,3.4,32.3
E00008384,60.5,3.9,35.6
E00008386,53.7,6.5,39.7
E00008387,64,3.9,32
E00008388,65.9,3.9,30.2
E00008389,63.4,5.5,31.1
E00008391,62.7,2,35.3
E00008393,71,1.9,27.1
E00008394,63.1,6.3,30.6
E00008395,67.2,4.8,28
E00008396,65.2,5.6,29.1
E00008397,57.5,3.1,39.5
E00008398,50,4.2,45.8
E00008399,60,3.9,36.1
E00008400,59.6,5.3,35.1
E00008401,61.5,5.7,32.8
E00008402,61.5,3,35.5
E00008403,47.8,5.7,46.5
E00008406,32.8,7.9,59.3
E00008423,73,6.1,20.9
E00008425,56.8,7.7,35.5
E00008426,63.1,6.2,30.8
E00008427,52.4,7,40.5
E00008444,57.5,10.2,32.3
E00008445,64.2,3.3,32.5
E00008446,58.5,8.4,33.1
E00008448,68.8,3.7,27.4
E00008451,57.9,8,34.1
E00008452,56.6,4.8,38.6
E00008453,56.7,9.4,33.9
E00008454,67.2,7.1,25.8
E00008456,59.4,9.4,31.3
E00008457,70.8,4.6,24.5
E00008458,68,5.3,26.7
E00008459,81,2.5,16.5
E00008460,58.6,7.8,33.6
E00008461,64.5,6.5,29
E00008463,71.5,6.1,22.4
E00008464,60.3,4.5,35.2
E00008465,75.2,4.2,20.6
E00008466,51.4,9.2,39.3
E00008467,52,11.8,36.2
E00008468,51.3,5.2,43.5
E00008469,49,3.7,47.3
E00008470,52.9,8.2,38.8
E00008471,43.7,6.3,50
E00008472,61.4,5.2,33.3
E00008473,48.6,8,43.4
E00008474,57.9,5.4,36.8
E00008475,40.4,7.3,52.3
E00008476,54.2,7.7,38
E00008477,50.9,9.7,39.4
E00008478,62.9,7.6,29.5
E00008479,59.7,9.7,30.6
E00008480,56.3,8.2,35.4
E00008481,44.8,9.5,45.7
E00008482,57.2,9.5,33.3
E00008483,55,7.2,37.8
E00008484,61.3,3.6,35.1
E00008485,56,13.3,30.7
E00008486,59.8,4.2,36
E00008487,50.7,5.9,43.4
E00008488,43.9,11.4,44.7
E00008489,54.9,18.5,26.6
E00008490,69.7,5.8,24.5
E00008491,42.6,9.5,47.9
E00008492,52.9,9.7,37.4
E00008493,57.9,5.7,36.4
E00008494,51.1,5.2,43.7
E00008495,77.3,3.5,19.2
E00008497,63.6,4,32.5
E00008498,73.2,6.3,20.5
E00008499,60.2,1.9,37.9
E00008500,76.8,3.2,20
E00008501,72.4,6.7,21
E00008502,53.3,9,37.7
E00008503,59.8,4.8,35.5
E00008505,61.6,8.8,29.6
E00008507,59.6,5.5,34.9
E00008508,60.7,7.7,31.6
E00008509,59.2,4.1,36.7
E00008510,66,3.2,30.8
E00008513,57.2,7.4,35.4
E00008514,46.4,7.8,45.8
E00008516,55.1,9.3,35.5
E00008517,56.1,5.6,38.3
E00008518,58,5.4,36.6
E00008519,52.7,10.6,36.7
E00008520,49.1,6.3,44.7
E00008521,64.7,5.9,29.4
E00008522,53.5,6.2,40.3
E00008524,46.2,8.7,45.1
E00008525,61.2,10,28.8
E00008527,47.1,10.2,42.6
E00008528,51.7,6.9,41.3
E00008529,63.8,6,30.3
E00008530,48.8,6.3,44.9
E00008531,59.8,3.4,36.9
E00008532,41.9,7.2,50.9
E00008533,60.5,8.3,31.2
E00008534,65.4,4.5,30
E00008535,57.6,5.4,37.1
E00008536,61.3,4.2,34.5
E00016160,55.7,2.6,41.7
E00016161,67,6.5,26.5
E00016166,68.8,2.1,29.1
E00016167,58.2,1.9,39.9
E00016171,74.7,6.6,18.7
E00016173,67.5,3.1,29.4
E00016174,72.6,3.2,24.2
E00016178,61.4,6,32.6
E00016179,64.2,7,28.8
E00016180,63.9,3.2,32.9
E00016183,62.7,4.7,32.6
E00016185,59.2,4.2,36.6
E00016187,69.9,4.3,25.8
E00016188,61.6,8.2,30.2
E00016189,71.5,3.5,25
E00016190,50.2,7.7,42
E00016191,68.1,1.7,30.1
E00016192,73.6,5.7,20.6
E00016195,62.4,2.3,35.2
E00016196,55.1,13.1,31.8
E00016197,80.9,4,15.1
E00016204,69.5,2.7,27.8
E00016206,69.6,6.6,23.8
E00016585,65.5,7.4,27.1
E00016593,67.3,2.6,30
E00016594,73.5,3.2,23.3
E00016595,50.2,4.8,44.9
E00016597,50.4,0,49.6
E00016599,68.9,3.1,28.1
E00016600,67.3,0.4,32.4
E00016601,55.7,7.1,37.3
E00016602,70,4,25.9
E00016624,77.4,4,18.7
E00016625,69.6,4.6,25.8
E00016626,65.9,4.3,29.7
E00018197,81,5.4,13.6
E00018198,82.6,2.7,14.6
E00018201,63.6,4.9,31.5
E00018204,76.9,3.6,19.4
E00018206,60.6,9.6,29.8
E00018208,58.2,7.7,34.1
E00018209,59,6.8,34.2
E00018210,54.5,11.6,33.9
E00018211,61.1,5.6,33.3
E00018212,55.4,8.9,35.6
E00018213,54.9,7.8,37.3
E00018214,55.7,9.2,35.1
E00018215,44.7,10.1,45.2
E00174960,86.6,2,11.4
E00174961,69.5,7.8,22.7
E00174962,86.5,5.3,8.2
E00174963,62.9,9,28.1
E00174967,82.6,5.8,11.6
E00174968,78,5.6,16.4
E00174969,57.9,9.8,32.3
E00174970,87.4,5,7.5
E00174977,84.3,3.6,12.2
E00174992,79,6,15
E00174993,82.6,3.7,13.6
E00174994,76.9,5.2,17.9
E00174999,74.5,7.6,17.9
E00175000,85.3,4.8,10
E00175001,80.1,4.4,15.4
E00175003,71.5,5.2,23.2
E00175016,71.1,4.6,24.3
E00175018,82.6,4.5,12.9
E00175029,75.4,8.5,16.1
E00175030,83.8,5.2,11
E00175031,58.3,9.2,32.5
E00175058,56.1,5.3,38.6
E00176485,58.6,9,32.4
E00176486,82,4,14
E00176487,51.1,11.1,37.8
E00176496,57.8,3.6,38.5
E00176502,55.9,9.7,34.5
E00176503,85.4,3.8,10.8
E00176504,82.3,5.1,12.6
E00176507,57.3,8.2,34.4
E00176511,88.5,3.2,8.3
E00176512,82,5.5,12.6
E00176514,84.4,4.9,10.7
E00176517,74.9,8.3,16.9
E00176519,76.6,3.9,19.5
E00176520,73.9,3.9,22.2
E00176521,79,6.6,14.4
E00176523,72.3,7.2,20.5
E00176524,81.8,2.3,15.8
E00176526,77.7,4.8,17.5
E00176527,60.1,8.9,31
E00176532,65.9,8.5,25.6
E00176534,56.9,6.7,36.4
E00176537,61.4,7.3,31.4
E00176539,85.4,4.9,9.7
E00176541,52.2,4.4,43.4
E00176544,74.2,7.4,18.4
E00176545,68.1,6.1,25.8
E00176546,58.9,2.2,38.9
E00176548,91.4,0.4,8.2
E00176549,63.6,2.5,34
E00176553,70.7,3.9,25.4
E00176555,76.8,6.3,16.9
E00176562,69.3,6.5,24.3
E00176564,60.8,11.2,28
E00176566,69.4,3.9,26.8
E00176567,64.6,6.7,28.7
E00176569,88.5,4.8,6.7
E00176570,66.1,14,19.8
E00176572,56.1,3.8,40.2
E00176577,58.4,7.4,34.2
E00176578,75,4.1,20.9
E00176582,69.8,9.5,20.6
E00176583,89.3,3,7.7
E00176584,79.5,6,14.4
E00176585,73.8,4.6,21.5
E00176588,57.8,5.5,36.7
E00176589,54.6,6.7,38.7
E00176591,82.3,4.9,12.8
E00176594,57.9,2.3,39.8
E00176595,74.2,5.8,20
E00182056,72.7,8,19.4
E00182057,83.3,4.5,12.3
