areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00001687,0,12.6,75.6,11.8
E00001939,0,5.4,36.6,58
E00001941,0,7.7,61.5,30.8
E00001955,7.6,8.2,43.5,40.6
E00001969,0.9,5.2,64.7,29.3
E00001971,0,4,41.9,54
E00002019,3.6,30.2,46,20.1
E00002022,18,17.1,45,19.8
E00007839,30.3,34.9,13.8,21.1
E00007840,22.7,47.9,13.4,16
E00007841,40,48,8,4
E00007842,24.2,67.5,6.7,1.7
E00007843,24.2,28.9,21.9,25
E00007844,22.7,34.8,29.1,13.5
E00007845,10.3,25,41.4,23.3
E00007846,43,33.1,9.9,14
E00007847,5,26.7,22.8,45.5
E00007848,50.3,18.9,11.2,19.6
E00007849,26,27.6,23.6,22.8
E00007850,20.6,40.2,8.4,30.8
E00007851,49,12.1,12.8,26.2
E00007852,14.2,19.5,46.9,19.5
E00007853,10.4,13.6,49.4,26.6
E00007854,48,20.6,25.5,5.9
E00007855,23.4,58.9,15,2.8
E00007856,12.8,24,30.4,32.8
E00007857,8.1,32.4,56.8,2.7
E00007858,34.5,19.3,30.3,16
E00007859,15.6,37.5,22.9,24
E00007860,13.7,34.7,21,30.6
E00007861,15.2,16.5,32.9,35.4
E00007862,8.5,16.1,27.1,48.3
E00007863,28.9,24.4,13.3,33.3
E00007865,18.5,22.2,36.1,23.1
E00007866,15.1,13.4,31.1,40.3
E00007867,17.9,14.1,21.8,46.2
E00007869,26.3,21.3,38.8,13.8
E00007870,22.5,21.6,23.4,32.4
E00007871,9,39.3,20.5,31.1
E00007872,12.3,28.3,11.3,48.1
E00007873,35.8,46.8,16.5,0.9
E00007874,52.6,24.7,5.2,17.5
E00007875,10,49.1,14.5,26.4
E00007876,22.5,40,32.5,5
E00007877,32.5,52.4,9.5,5.6
E00007878,39.6,36.1,11.2,13
E00007879,19,57.1,19,4.8
E00007880,21.1,45.1,15.5,18.3
E00007881,23.8,38.5,22.4,15.4
E00007882,13.2,35.5,30.6,20.7
E00007883,22.4,49.1,9.5,19
E00007884,17.9,41,17.2,23.9
E00007885,21.9,40.9,14.6,22.6
E00007886,45.4,32.8,13.4,8.4
E00007887,7.1,33.9,37.8,21.3
E00007888,9.9,22.8,40.6,26.7
E00007889,30.9,20,33.6,15.5
E00007890,27.7,6.7,45.4,20.2
E00007891,24.8,31.6,23.3,20.3
E00007892,21,15.1,44.5,19.3
E00007893,24.4,35.4,15.7,24.4
E00007894,9.6,15.7,39.1,35.7
E00007895,4.1,6.5,71.5,17.9
E00007896,41.1,47.3,9.8,1.8
E00007897,40.5,16,32.1,11.5
E00007898,41.3,35.5,13.8,9.4
E00007899,8.1,15.2,49.5,27.3
E00007900,7.5,28.4,44.8,19.4
E00007901,30.6,40.5,21.6,7.2
E00007902,28,9.8,32.6,29.5
E00007903,9.6,12.8,61.6,16
E00007904,33.5,38.7,11.6,16.1
E00007905,29.2,33.8,15.6,21.4
E00007906,4.5,40.9,53,1.5
E00007907,0,8.5,75.2,16.3
E00007908,10.9,32,23.1,34
E00007909,4,6.3,65.1,24.6
E00007910,12.1,22.7,39.4,25.8
E00007912,8.1,37.9,30.6,23.4
E00007913,46.7,39.2,10.8,3.3
E00007914,2.6,5.2,56.9,35.3
E00007915,5.5,31.3,49.2,14.1
E00007916,3.5,46.1,47.8,2.6
E00007917,9,42.4,43.8,4.9
E00007918,2.2,14.8,80,3
E00007919,0,7.9,75.7,16.4
E00007920,3.4,59.5,23.3,13.8
E00007921,0.7,5,62.6,31.7
E00007922,24.2,50,22.7,3.1
E00007923,1.6,67.7,30.6,0
E00007924,16.8,24.8,30.4,28
E00007925,4.8,42.1,50,3.2
