areacd,heating_type_3a-001,heating_type_3a-002
E00001687,3.1,96.9
E00001939,0.9,99.1
E00001941,0.8,99.2
E00001955,1.2,98.8
E00001969,1.7,98.3
E00001971,0.8,99.2
E00002019,0.7,99.3
E00002022,0.9,99.1
E00007839,1.8,98.2
E00007840,6,94
E00007841,1,99
E00007842,2.5,97.5
E00007843,0,100
E00007844,0.7,99.3
E00007845,0.9,99.1
E00007846,2.5,97.5
E00007847,0,100
E00007848,4.3,95.7
E00007849,4.1,95.9
E00007850,5.7,94.3
E00007851,0,100
E00007852,0.9,99.1
E00007853,2.6,97.4
E00007854,3,97
E00007855,2.8,97.2
E00007856,3.2,96.8
E00007857,1.8,98.2
E00007858,0.8,99.2
E00007859,1,99
E00007860,0,100
E00007861,1.2,98.8
E00007862,0,100
E00007863,5.6,94.4
E00007865,2.8,97.2
E00007866,0,100
E00007867,0,100
E00007869,0,100
E00007870,0.9,99.1
E00007871,1.6,98.4
E00007872,0,100
E00007873,8.1,91.9
E00007874,1.1,98.9
E00007875,0.9,99.1
E00007876,4.1,95.9
E00007877,2.3,97.7
E00007878,1.2,98.8
E00007879,1.9,98.1
E00007880,1.4,98.6
E00007881,0.7,99.3
E00007882,0,100
E00007883,1.7,98.3
E00007884,2.2,97.8
E00007885,2.1,97.9
E00007886,4.2,95.8
E00007887,3.1,96.9
E00007888,3,97
E00007889,6.4,93.6
E00007890,0.8,99.2
E00007891,3,97
E00007892,5.9,94.1
E00007893,2.4,97.6
E00007894,1.7,98.3
E00007895,1.6,98.4
E00007896,6.1,93.9
E00007897,3.1,96.9
E00007898,2.9,97.1
E00007899,0,100
E00007900,1.6,98.4
E00007901,8,92
E00007902,3.9,96.1
E00007903,1.6,98.4
E00007904,1.3,98.7
E00007905,3.2,96.8
E00007906,3.1,96.9
E00007907,3.1,96.9
E00007908,0,100
E00007909,0,100
E00007910,1.5,98.5
E00007912,1.6,98.4
E00007913,1.7,98.3
E00007914,0.9,99.1
E00007915,3.8,96.2
E00007916,4.3,95.7
E00007917,2.1,97.9
E00007918,4.4,95.6
E00007919,1.4,98.6
E00007920,1.7,98.3
E00007921,2.2,97.8
E00007922,2.4,97.6
E00007923,0.8,99.2
E00007924,4.8,95.2
E00007925,1.6,98.4
E00007926,1.3,98.7
E00007927,1.5,98.5
E00007928,2.3,97.7
E00007929,0.8,99.2
E00007930,0.7,99.3
E00007931,3.1,96.9
E00007975,0.9,99.1
E00007976,0.9,99.1
E00007977,0.9,99.1
E00007978,1,99
E00007979,3.1,96.9
E00007980,0.9,99.1
E00007981,0.7,99.3
E00007982,1.8,98.2
E00007983,1.6,98.4
E00007984,7.3,92.7
E00007985,0,100
E00007986,1.8,98.2
E00007993,0.7,99.3
E00007994,2.3,97.7
E00007995,0,100
E00007996,2.4,97.6
E00007997,1.7,98.3
E00007998,0.9,99.1
E00007999,2.1,97.9
E00008000,1.6,98.4
E00008001,0,100
E00008002,2.4,97.6
E00008003,1.7,98.3
E00008004,0.7,99.3
E00008005,1.8,98.2
E00008006,0.5,99.5
E00008007,0.9,99.1
E00008008,2.1,97.9
E00008009,0.9,99.1
E00008010,1.9,98.1
E00008011,2.4,97.6
E00008012,1.4,98.6
E00008013,0,100
E00008014,1.7,98.3
E00008015,3.5,96.5
E00008050,1.9,98.1
E00008052,0,100
E00008059,0,100
E00008064,0,100
E00008068,1.6,98.4
E00008071,2.5,97.5
E00008072,3.1,96.9
E00008074,2.1,97.9
E00008078,0.9,99.1
E00008079,2,98
E00008080,1.8,98.2
E00008082,1.8,98.2
E00008083,2.5,97.5
E00008084,0,100
E00008085,4.8,95.2
E00008086,0,100
E00008090,0.9,99.1
E00008093,0,100
E00008094,2.5,97.5
E00008095,0.7,99.3
E00008096,2.5,97.5
E00008097,0.8,99.2
E00008099,0,100
E00008100,1.9,98.1
E00008103,1.4,98.6
E00008104,2.8,97.2
E00008105,3.4,96.6
E00008107,2,98
E00008108,2.6,97.4
E00008109,5.9,94.1
E00008110,0,100
E00008111,2.3,97.7
E00008112,2.5,97.5
E00008113,0.9,99.1
E00008114,1.9,98.1
E00008115,1.4,98.6
E00008116,3.4,96.6
E00008117,2.9,97.1
E00008118,3.2,96.8
E00008119,1.9,98.1
E00008120,4,96
E00008121,3.3,96.7
E00008122,1.9,98.1
E00008124,2.9,97.1
E00008125,3.6,96.4
E00008126,0,100
E00008127,1.6,98.4
E00008129,2.2,97.8
E00008130,2,98
E00008132,2.2,97.8
E00008133,3.2,96.8
E00008134,1.6,98.4
E00008135,2.5,97.5
E00008138,2.6,97.4
E00008139,3.3,96.7
E00008140,1.1,98.9
E00008141,0.8,99.2
E00008142,2.5,97.5
E00008143,3.1,96.9
E00008144,1.2,98.8
E00008145,2.9,97.1
E00008146,0,100
E00008191,5,95
E00008192,1.5,98.5
E00008193,3.1,96.9
E00008194,1.9,98.1
E00008195,2.8,97.2
E00008196,1.7,98.3
E00008197,1.8,98.2
E00008198,5.4,94.6
E00008199,1,99
E00008200,0,100
E00008201,0,100
E00008202,4.6,95.4
E00008203,2.9,97.1
E00008204,0,100
E00008205,2.8,97.2
E00008206,4.6,95.4
E00008207,5.7,94.3
E00008208,2.8,97.2
E00008209,0.8,99.2
E00008210,0,100
E00008211,0,100
E00008212,2.3,97.7
E00008213,1.5,98.5
E00008214,0,100
E00008215,0.8,99.2
E00008216,2.1,97.9
E00008217,3.1,96.9
E00008219,2.2,97.8
E00008220,0.8,99.2
E00008221,0,100
E00008222,0,100
E00008223,0,100
E00008225,4.8,95.2
E00008226,0,100
E00008228,1.8,98.2
E00008229,1.6,98.4
E00008230,0.9,99.1
E00008231,1.5,98.5
E00008232,0.8,99.2
E00008233,2.9,97.1
E00008259,0,100
E00008260,0.8,99.2
E00008261,0,100
E00008262,2.1,97.9
E00008263,6.8,93.2
E00008264,0,100
E00008265,0.9,99.1
E00008266,1.5,98.5
E00008267,2.5,97.5
E00008268,1.5,98.5
E00008269,2.4,97.6
E00008270,1.9,98.1
E00008271,2,98
E00008273,0.7,99.3
E00008277,0,100
E00008279,8.3,91.7
E00008280,0,100
E00008282,1.7,98.3
E00008283,1.3,98.7
E00008284,2.4,97.6
E00008285,1.6,98.4
E00008287,0,100
E00008288,2.6,97.4
E00008290,1.4,98.6
E00008291,1.6,98.4
E00008293,0,100
E00008294,0.8,99.2
E00008296,0.8,99.2
E00008297,3.1,96.9
E00008298,0,100
E00008299,2.1,97.9
E00008300,5,95
E00008301,8.6,91.4
E00008303,0,100
E00008304,1.5,98.5
E00008306,3.1,96.9
E00008307,3.5,96.5
E00008310,2.4,97.6
E00008311,2.1,97.9
E00008312,1.5,98.5
E00008313,1.7,98.3
E00008314,3.2,96.8
E00008340,2.7,97.3
E00008361,1.8,98.2
E00008362,0.7,99.3
E00008364,2.5,97.5
E00008365,0,100
E00008366,0,100
E00008367,3.4,96.6
E00008368,1.8,98.2
E00008369,5.7,94.3
E00008370,5.6,94.4
E00008371,2,98
E00008373,2.8,97.2
E00008375,0.7,99.3
E00008376,2.5,97.5
E00008377,0,100
E00008379,2.9,97.1
E00008382,2.1,97.9
E00008383,1.5,98.5
E00008384,4.3,95.7
E00008386,4.6,95.4
E00008387,2.7,97.3
E00008388,5.3,94.7
E00008389,2.6,97.4
E00008391,0,100
E00008393,0,100
E00008394,2.4,97.6
E00008395,0.7,99.3
E00008396,1.3,98.7
E00008397,2.2,97.8
E00008398,0,100
E00008399,0.6,99.4
E00008400,1.3,98.7
E00008401,2.9,97.1
E00008402,3.7,96.3
E00008403,3,97
E00008406,3.8,96.2
E00008423,4.8,95.2
E00008425,3.1,96.9
E00008426,0.8,99.2
E00008427,2.4,97.6
E00008444,3,97
E00008445,0.8,99.2
E00008446,1.8,98.2
E00008448,0.7,99.3
E00008451,2.6,97.4
E00008452,2.6,97.4
E00008453,0.7,99.3
E00008454,3.2,96.8
E00008456,3.2,96.8
E00008457,0.8,99.2
E00008458,0,100
E00008459,0,100
E00008460,4.2,95.8
E00008461,1.5,98.5
E00008463,1.8,98.2
