areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00001687,97.3,2.4,0.3
E00001939,97,2.4,0.6
E00001941,93.6,6.1,0.3
E00001955,88.9,8.5,2.6
E00001969,91.2,7.1,1.6
E00001971,94.6,4.8,0.6
E00002019,84.7,12,3.3
E00002022,82.7,13.1,4.2
E00007839,89.6,10,0.4
E00007840,90.3,8.1,1.6
E00007841,85.7,11.9,2.4
E00007842,87.4,12.1,0.5
E00007843,89.1,8.8,2.2
E00007844,91.3,8.7,0
E00007845,92.7,7.3,0
E00007846,90.8,7.8,1.4
E00007847,89.7,10.3,0
E00007848,90.2,9.1,0.8
E00007849,86,12.9,1.1
E00007850,89.5,10.1,0.4
E00007851,91.3,7.7,1
E00007852,94.8,4.5,0.6
E00007853,80.7,14.3,5
E00007854,86.4,12.5,1.1
E00007855,85.5,10.8,3.6
E00007856,91.1,7.3,1.6
E00007857,89.8,9,1.2
E00007858,81.8,13.8,4.5
E00007859,87.7,11,1.3
E00007860,89.4,9.9,0.8
E00007861,89.8,10.2,0
E00007862,96.4,3.2,0.4
E00007863,92.8,6.1,1.1
E00007865,87.7,11.9,0.4
E00007866,89.9,9.5,0.7
E00007867,86.8,8.8,4.4
E00007869,88.3,10.2,1.5
E00007870,92.6,5.7,1.6
E00007871,92.2,7.8,0
E00007872,86,13.7,0.3
E00007873,84.8,13.1,2.1
E00007874,90.6,7.9,1.5
E00007875,95.4,3.7,0.9
E00007876,89.1,10.1,0.8
E00007877,84.6,12.6,2.8
E00007878,83.6,15.5,0.9
E00007879,88.5,8.7,2.7
E00007880,90.4,9.6,0
E00007881,91.9,7.1,1
E00007882,86.8,10.4,2.8
E00007883,90.5,8.2,1.3
E00007884,87.2,11.3,1.4
E00007885,92.6,7.4,0
E00007886,87,11.5,1.4
E00007887,87.9,11.5,0.7
E00007888,83.2,11.8,5
E00007889,77,19.1,3.9
E00007890,77.3,17,5.7
E00007891,90.6,7.5,1.9
E00007892,77.9,17.5,4.6
E00007893,76.9,16.1,7
E00007894,82.7,15,2.4
E00007895,86.5,10.8,2.6
E00007896,78.4,16,5.6
E00007897,86.2,11.2,2.6
E00007898,84,13.4,2.6
E00007899,85.3,12.5,2.2
E00007900,75.9,20.6,3.5
E00007901,85.2,12.6,2.2
E00007902,84.6,12.3,3.1
E00007903,79.8,16.8,3.4
E00007904,86.4,11.3,2.3
E00007905,75.2,19.1,5.7
E00007906,85.6,11.8,2.6
E00007907,90.3,9.1,0.6
E00007908,88.1,10,1.8
E00007909,86.8,10.2,3.1
E00007910,90.6,7.7,1.7
E00007912,80.5,17.6,1.9
E00007913,81.6,16.8,1.6
E00007914,90.7,8.7,0.6
E00007915,82.1,13.8,4.2
E00007916,81.9,11.9,6.3
E00007917,79.1,16.9,4
E00007918,87.6,7.2,5.3
E00007919,83.2,13.6,3.3
E00007920,90.4,8.4,1.3
E00007921,81.2,15.5,3.3
E00007922,82.6,15.3,2.1
E00007923,85.5,11.2,3.3
E00007924,92.6,7.4,0
E00007925,84.5,11.6,3.9
E00007926,86.7,12,1.3
E00007927,82.6,13,4.4
E00007928,82.1,13.8,4.1
E00007929,84.7,12,3.3
E00007930,82.3,14.6,3.1
E00007931,68.4,24.7,6.9
E00007975,89.7,9.2,1.1
E00007976,92.4,7.6,0
