areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00090859,24.5,40.9,17,17.6
E00090860,24.3,30.6,16.2,28.9
E00090865,20,36.4,23.6,20
E00090885,22.9,40.5,17.6,19.1
E00090887,18.9,41.5,24.5,15.1
E00090889,35.1,40.1,11.3,13.5
E00090890,21.6,51,13.1,14.4
E00090891,30.9,37.6,14.8,16.8
E00090895,26.6,36.7,17.7,19
E00090896,21.8,41,17.9,19.2
E00090897,29,47.5,10.9,12.6
E00090898,29.1,41.8,10.6,18.4
E00090911,14.7,50,20,15.3
E00090912,21.3,40.2,18.3,20.1
E00090913,29.5,41,13.9,15.7
E00090914,27.2,41.9,16.9,14
E00090915,24.5,32.1,28.3,15.1
E00090916,25.3,39.6,15.4,19.8
E00090917,30.9,37.6,12.1,19.4
E00091901,19.2,48.7,17.9,14.1
E00091902,16.9,42.3,17.6,23.2
E00091903,37.7,35.5,15.2,11.6
E00091904,23.2,42.3,16,18.6
E00091905,20.7,44.6,16.5,18.2
E00091906,22.5,37.6,18,21.9
E00091907,17.2,44.2,16.6,22.1
E00108584,18.8,40.1,18.3,22.8
E00108741,24,50.7,13.7,11.6
E00108742,10.6,51.1,14.9,23.4
E00152265,28.4,39.5,13.6,18.5
E00152266,21.4,43.8,10.4,24.5
E00152283,39.5,27.1,15.5,17.8
E00152284,36.1,36.1,13.9,13.9
E00152285,22.2,31.9,22.7,23.2
E00152286,31.9,39.2,12.7,16.3
E00152287,29.2,48.8,11.3,10.7
E00152288,24.1,39.3,20,16.6
E00152289,34.9,37.3,13.5,14.3
E00152290,30.7,32.9,13.6,22.9
E00152291,21.3,47.7,13.5,17.4
E00152292,25.6,42.6,10.9,20.9
E00152293,19.1,55,13.7,12.2
E00152294,18.2,54.7,13.2,13.8
E00152496,50.7,28.2,9.2,12
E00152497,41.3,39.2,9.5,10.1
E00152498,55.8,32.7,7.1,4.4
E00152499,53.6,31.5,11.3,3.6
E00152500,44.2,34.1,8.7,13
E00152502,42.6,33,17.4,7
E00152503,25.4,44.3,10.7,19.7
E00152504,47.9,33.5,10.8,7.7
E00152506,30.5,43.9,11.6,14
E00152507,49.7,30.3,9,11
E00152508,28.6,31.3,19.6,20.5
E00152569,36.2,43.3,8.5,12.1
E00152570,16.3,42.2,15,26.5
E00152571,37,40.2,8.7,14.2
E00152572,21.2,33.9,21.6,23.3
E00152573,26.1,37.4,18.3,18.3
E00152574,33.1,37.3,15.3,14.4
E00152590,24.3,45.8,11.9,18.1
E00152591,34,43.6,8.3,14.1
E00152592,22.5,54.9,9.9,12.7
E00152636,37.2,28.5,17.5,16.8
E00152637,33.3,40.4,14.9,11.4
E00152638,38.1,34.1,11.9,15.9
E00152639,59.6,25,8,7.4
E00152640,28.2,39.7,13,19.1
E00152641,29.1,40.2,20.5,10.2
E00152642,28.8,26.4,21.6,23.2
E00152643,41.3,40.2,12.2,6.3
E00152644,39.5,34.7,15.3,10.5
E00152645,29.7,40.6,9.4,20.3
E00152646,31.3,36.1,12.5,20.1
E00152647,35.1,42,13,9.9
E00152648,35.2,32,18.8,14.1
E00152649,35.8,39.6,10.4,14.2
E00152650,24.5,27.5,19.6,28.4
E00152651,25.9,39.3,18.5,16.3
E00152652,41.1,28.7,17.8,12.4
E00152653,39.4,33.9,17.3,9.4
E00152654,53,20.2,10.1,16.7
E00152655,29.3,30.9,17.9,22
E00152656,50.3,13.7,16.4,19.7
E00152657,24.4,39.7,24.4,11.5
E00152658,16.3,27,21.9,34.8
E00152659,25.8,37.1,15.5,21.6
E00152660,26.9,47.8,14.9,10.4
E00152661,49.2,34.1,6.8,9.8
E00152662,33,42.9,16.1,8
E00152663,54.6,26.8,10.3,8.2
E00152664,28.7,36.5,19.1,15.7
E00152665,46.4,29.8,13.2,10.6
E00152666,26.1,44.5,13.4,16
E00152667,48.2,35.5,10.6,5.7
E00152668,46,28.3,14.2,11.5
