areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00090859,83.4,6,10.6
E00090860,82,4.1,13.8
E00090865,90.1,4.6,5.3
E00090885,84,8,8
E00090887,80.6,3.6,15.8
E00090889,84.6,7.6,7.8
E00090890,79.4,16.3,4.3
E00090891,86.4,7.4,6.2
E00090895,85.3,4.3,10.4
E00090896,80.5,9,10.5
E00090897,74.5,9.4,16.1
E00090898,87.1,5.8,7.1
E00090911,87.8,6.5,5.7
E00090912,78.9,9.7,11.4
E00090913,84.8,6.6,8.6
E00090914,77.5,6.9,15.7
E00090915,78.7,7.1,14.2
E00090916,71.4,7,21.6
E00090917,86.2,9,4.8
E00091901,80.8,5.5,13.7
E00091902,87.5,1.7,10.8
E00091903,80,2.5,17.5
E00091904,82.9,3,14.1
E00091905,89.3,5.3,5.3
E00091906,86.6,2.5,10.8
E00091907,85.2,3,11.9
E00108584,85.7,2.9,11.4
E00108741,83.5,3.1,13.5
E00108742,85.2,2.5,12.3
E00152265,92.8,2.6,4.6
E00152266,89.6,2.6,7.9
E00152283,73.8,1.4,24.8
E00152284,80.2,1.5,18.3
E00152285,74.8,2.8,22.4
E00152286,86.1,1.1,12.7
E00152287,85.7,0.9,13.4
E00152288,75.9,1.1,22.9
E00152289,77.1,1.5,21.4
E00152290,79.7,1.3,18.9
E00152291,79.3,1.3,19.4
E00152292,80.1,0.7,19.2
E00152293,83.2,1.4,15.5
E00152294,80.2,4.1,15.7
E00152496,61.9,31.5,6.6
E00152497,67,24.7,8.3
E00152498,61.5,23.5,15
E00152499,73.6,18.2,8.2
E00152500,66.8,17.4,15.8
E00152502,71.9,15.6,12.5
E00152503,82,8.5,9.5
E00152504,69,24.5,6.5
E00152506,68.4,19.3,12.3
E00152507,66.4,23.5,10
E00152508,65.2,22.8,12
E00152569,81.4,10.7,7.9
E00152570,89.6,5.3,5.1
E00152571,79.1,9.7,11.2
E00152572,77.6,9.5,13
E00152573,79.8,6.5,13.7
E00152574,75.6,9.4,15
E00152590,86.7,6.2,7.1
E00152591,63.3,8.2,28.5
E00152592,88.3,7.8,3.9
E00152636,58,29.8,12.2
E00152637,76.9,14.5,8.7
E00152638,83.2,6.7,10.1
E00152639,42.3,47.8,9.9
E00152640,73.6,13.9,12.5
E00152641,80.7,8.4,10.9
E00152642,71.7,11.2,17.1
E00152643,73.2,20.4,6.4
E00152644,70.3,16.7,13
E00152645,60.1,17.6,22.3
E00152646,74.9,11.7,13.4
E00152647,75.5,13,11.5
E00152648,73.6,11.6,14.9
E00152649,61.8,22.8,15.4
E00152650,67.3,22.3,10.4
E00152651,87.1,5,7.9
E00152652,68.3,16,15.7
E00152653,63.5,19.2,17.3
E00152654,40.9,39.1,20
E00152655,66.5,9.4,24.2
E00152656,46.9,43.1,9.9
E00152657,70.1,18.9,11
E00152658,66.5,23.4,10.1
E00152659,51.5,38.9,9.6
E00152660,78.4,16,5.6
E00152661,80.3,16.7,3
E00152662,74.2,15.1,10.7
E00152663,70,22.9,7.1
E00152664,65.3,16.2,18.5
E00152665,74,21.1,4.9
E00152666,69.1,11.7,19.2
E00152667,68.2,18.6,13.2
E00152668,62.5,20.8,16.7
E00152669,73.2,11.8,15
E00152670,69.6,15.8,14.6
E00152672,72.2,8.6,19.2
E00152673,62.1,23.6,14.3
E00152674,55.2,32.4,12.4
E00152675,68.2,23.6,8.2
E00152676,69,20.1,10.9
E00152677,88.8,5.1,6.1
E00152679,79,10,11
E00152680,80.8,4.8,14.4
E00152681,83.2,7.2,9.6
E00153385,69.5,23,7.5
E00153418,68.2,0.9,30.8
E00153419,80.3,4.6,15.1
E00153420,85.4,3.1,11.5
E00153421,79,5.4,15.7
E00153422,80.5,6.7,12.8
E00153423,85.7,1.9,12.4
E00153424,83,5.7,11.3
E00153425,85.6,4.3,10.2
E00153426,87.8,1.6,10.6
E00153427,69.1,0.9,30
E00153428,74.5,2.7,22.8
E00153429,88,2.1,9.9
E00153430,88,3.7,8.3
E00153431,87,6,7
E00153432,83.1,1.7,15.3
E00153433,83.7,3.4,12.8
E00153434,80.3,0.9,18.8
E00153435,82.1,2.6,15.2
E00153436,83.1,5.4,11.5
E00153437,76.8,2.9,20.3
E00153438,85.6,2.7,11.7
E00153439,88,2.7,9.3
E00153441,85.7,4,10.3
E00153442,85,4.8,10.2
