areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00090859,87.7,9.2,1.1,2
E00090860,89.6,5,2.2,3.2
E00090865,96.8,0.8,0,2.4
E00090885,89,7.3,1.7,2
E00090887,90.6,7.1,0.8,1.6
E00090889,92.4,5.1,1.4,1.2
E00090890,92.9,4.2,0.9,2.1
E00090891,91.6,5,0.6,2.8
E00090895,92,3.8,1.8,2.4
E00090896,90.7,4.9,1.6,2.7
E00090897,94.3,3.7,0.6,1.4
E00090898,92.1,6,0.3,1.7
E00090911,92.1,5.6,0.6,1.7
E00090912,93.4,4.5,1.3,0.8
E00090913,93.4,4.5,1.8,0.3
E00090914,91.9,5.1,0,3
E00090915,81.3,14.6,2.4,1.6
E00090916,89.9,3.9,3.4,2.9
E00090917,92.2,5.3,0.8,1.7
E00091901,94.9,2.9,1.1,1.1
E00091902,94.1,4.5,0.6,0.8
E00091903,90.5,7.3,1.1,1.1
E00091904,89.6,4.8,2,3.6
E00091905,90.9,6.3,0.3,2.4
E00091906,87.9,9.5,1,1.7
E00091907,87.3,10.4,0.8,1.5
E00108584,91.3,4.6,1.4,2.8
E00108741,87.9,7,1.6,3.5
E00108742,90.1,2.6,3.9,3.4
E00152265,89.1,8.3,1,1.6
E00152266,93.2,3.7,0.7,2.4
E00152283,93,4.3,1.6,1.2
E00152284,89.2,7,1.6,2.2
E00152285,91.3,3.3,0.7,4.7
E00152286,94,4.5,0,1.5
E00152287,90.5,5,2.1,2.4
E00152288,88.4,6.9,1.2,3.6
E00152289,92.7,3.1,2.3,1.9
E00152290,90.6,6.1,1.1,2.2
E00152291,92.7,4.6,0.8,1.9
E00152292,90.4,4.4,0.7,4.4
E00152293,85.6,6,4.2,4.2
E00152294,89.6,5.2,2,3.2
E00152496,96.5,1.6,1.2,0.8
E00152497,94.5,2.6,0.6,2.3
E00152498,92.8,5,1.1,1.1
E00152499,91.4,4.5,1.5,2.6
E00152500,95.7,1.2,0.4,2.7
E00152502,97.6,0.9,0.9,0.5
E00152503,89.8,7.3,0.7,2.2
E00152504,94.1,3.6,0.3,2.1
E00152506,94.3,3.8,1.9,0
E00152507,94.9,1.8,1.5,1.8
E00152508,94.3,2.9,0.4,2.5
E00152569,93.7,3,1.9,1.5
E00152570,86.9,7.3,0.6,5.3
E00152571,92.2,4.9,2,0.8
E00152572,93.1,3.1,1.8,2
E00152573,95,2.7,1.5,0.8
E00152574,91.6,4.2,1.7,2.5
E00152590,88.2,7.9,2.1,1.8
E00152591,91.6,3.1,1.9,3.4
E00152592,92.7,4.7,1.3,1.3
E00152636,96.7,2.6,0.7,0
E00152637,96.6,1.3,0,2.2
E00152638,97.3,2.3,0,0.4
E00152639,97.7,1.3,0.7,0.3
E00152640,90.9,4.9,2.4,1.7
E00152641,87.3,8.7,1.1,2.9
E00152642,95.5,3.1,0.3,1
E00152643,91,6.4,1.2,1.4
E00152644,87.6,2.1,5.4,5
E00152645,93.7,3.9,0.7,1.8
E00152646,94.9,2.8,0.5,1.8
E00152647,94.2,3.5,0.4,1.9
E00152648,95.9,2.6,0.4,1.1
E00152649,93,3.7,1.4,1.9
E00152650,92.2,2.3,3.1,2.3
E00152651,89.7,7,0.7,2.6
E00152652,93.5,2.8,1.2,2.4
E00152653,92.2,2.9,1.6,3.3
E00152654,94.7,1,1.7,2.6
E00152655,90.9,2.8,2.5,3.9
E00152656,91.9,5.4,1.6,1.1
E00152657,96.2,1.8,0.6,1.5
E00152658,97,1.1,0.9,1.1
E00152659,95.1,1.3,0.9,2.7
E00152660,91.7,4.7,2.2,1.4
E00152661,92,4,2.2,1.8
E00152662,85.3,7.8,2.8,4.1
E00152663,94.1,2.2,1.9,1.9
E00152664,90.2,5.3,2.9,1.6
E00152665,96.6,1.3,1,1
E00152666,92.5,2.4,2.8,2.4
E00152667,93.6,1.7,2.1,2.6
E00152668,93.6,4.9,1,0.5
E00152669,88,6.5,0.5,5.1
E00152670,92.2,2.6,1.5,3.7
E00152672,95.2,2.1,0.8,1.9
E00152673,94.2,4.1,0.7,1
E00152674,95.8,2.5,1.7,0
E00152675,93.1,3.3,2.2,1.5
E00152676,96.4,1.4,0.9,1.4
E00152677,93.8,3.3,1.9,1
E00152679,96.3,2.6,0,1
E00152680,88.5,8.3,2.8,0.5
E00152681,92.7,2.9,0,4.5
E00153385,92.7,4.6,1.8,0.9
E00153418,90.9,2.3,0.6,6.2
E00153419,90.4,4.8,1.3,3.5
E00153420,93.6,4.6,0.7,1.1
E00153421,94.7,3.4,0.8,1.1
E00153422,91.7,5.3,0.9,2.1
E00153423,84.4,8.4,3.9,3.2
E00153424,91.4,5.2,0.4,3
E00153425,92.3,5.5,0,2.2
E00153426,88.9,4.6,2,4.6
E00153427,89.6,6.4,1.2,2.8
E00153428,94.4,2.8,0.7,2.1
E00153429,85.7,8.2,1.4,4.7
E00153430,93.2,4.7,0.4,1.7
E00153431,91.7,5.2,0,3.1
E00153432,89.2,5.4,1.8,3.6
E00153433,88.7,6.2,0.5,4.6
E00153434,88.5,7.2,1.9,2.4
E00153435,91.8,6.8,1.4,0
E00153436,92.6,4.2,1.6,1.6
E00153437,93.1,3.8,1.5,1.5
E00153438,92.4,4.4,0.4,2.9
E00153439,89,4.1,1.7,5.2
E00153441,92.9,4,1.6,1.6
E00153442,88,7.1,1.7,3.2
E00153443,87.2,7.8,1.9,3.1
E00153444,91.9,6.6,0.9,0.6
E00153445,91.8,6.1,0.4,1.7
E00153446,87.6,7.5,1.3,3.5
E00153447,91.1,4.5,1.7,2.7
E00153448,91.3,5.9,0.4,2.3
E00153449,90.3,5.2,1.9,2.6
E00153473,93.6,2.7,1.2,2.4
E00153474,91.9,2.1,2.1,3.9
E00153475,91,3.1,1.9,4
E00153476,90.4,5.4,2.2,1.9
E00153477,92.4,4.3,0.9,2.4
E00153478,95.5,2.2,1,1.3
E00153479,92.3,3.7,1.6,2.4
E00153480,91.3,5.5,0.3,2.9
E00153481,89.8,3.2,2.6,4.5
E00153483,91.7,3.6,2.9,1.8
E00153484,92.1,3.8,1,3.1
E00153485,91.2,3.8,2.2,2.8
E00153487,89.9,5.8,1.8,2.5
E00153488,91.5,4.7,1.3,2.5
E00153489,92,4.8,1.4,1.7
E00153490,93,1.6,2.7,2.7
E00153491,88.6,5,4.2,2.2
E00153492,93.3,2.9,1.6,2.1
E00153493,87.7,5.2,2.9,4.3
E00153494,91.1,3.8,2.1,3.1
E00153496,92.7,5.7,0.3,1.3
E00153497,93.1,4.5,0.9,1.5
E00153498,90.3,7.1,1.3,1.3
E00153499,92.5,2.7,1.5,3.3
E00153500,87.3,7.1,1.6,3.9
E00153501,92.2,4.8,1.1,1.9
E00153502,90.6,3.3,0,6
E00153503,90.3,6,0.4,3.3
E00153504,87.8,7.2,2.1,3
E00153506,89.2,4.7,3.6,2.5
E00153507,94.1,3.2,1.4,1.4
E00153508,93.1,3.3,1.6,2
