areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00090859,7.5,38.1,35,19.4
E00090860,8.3,29.6,41.4,20.7
E00090865,0,38.2,32.7,29.1
E00090885,0,29.8,50.4,19.8
E00090887,10.9,34.5,40,14.5
E00090889,7.2,35,41.7,16.1
E00090890,5.9,33.6,41.4,19.1
E00090891,6,37.3,38.7,18
E00090895,6.9,28.8,40.6,23.8
E00090896,8.3,35,40.8,15.9
E00090897,12.6,44.3,33.9,9.3
E00090898,5.7,38.6,42.1,13.6
E00090911,4,25.2,49.7,21.2
E00090912,6.8,33.5,37.3,22.4
E00090913,4.3,35.4,45.3,14.9
E00090914,10.3,34.6,40.4,14.7
E00090915,9.3,37,29.6,24.1
E00090916,8,34.1,42,15.9
E00090917,6.1,29.3,45.7,18.9
E00091901,3.9,32.9,39.5,23.7
E00091902,3.5,24.1,46.1,26.2
E00091903,7.9,43.2,31.7,17.3
E00091904,5.7,31.8,40.1,22.4
E00091905,2.5,27.3,38.8,31.4
E00091906,3.4,25.8,47.2,23.6
E00091907,4.3,25.9,40.1,29.6
E00108584,3.5,28.2,37.1,31.2
E00108741,6.8,33.3,33.3,26.5
E00108742,2.2,34.8,30.4,32.6
E00152265,1.2,27.1,42.4,29.4
E00152266,3.1,30.7,38,28.1
E00152283,8.5,56.9,24.6,10
E00152284,8.2,46.8,29.7,15.2
E00152285,14.1,44,28.3,13.6
E00152286,4.9,40.9,34.1,20.1
E00152287,4.7,44.4,37.9,13
E00152288,5.5,34.9,34.2,25.3
E00152289,12.8,42.4,31.2,13.6
E00152290,7.5,45.9,28.6,18
E00152291,3.9,46.5,30.3,19.4
E00152292,6.9,36.2,34.6,22.3
E00152293,6.9,26.9,46.9,19.2
E00152294,4.4,25.3,44.9,25.3
E00152496,25.2,49.7,20.3,4.9
E00152497,21.2,52.4,22.2,4.2
E00152498,35.5,40,20.9,3.6
E00152499,14.2,59.8,24.3,1.8
E00152500,18.8,55.1,21,5.1
E00152502,20.9,52.2,20.9,6.1
E00152503,9,41.8,34.4,14.8
E00152504,19.3,50.8,23.9,6.1
E00152506,16.5,43.3,34.1,6.1
E00152507,26.8,51.6,16.6,5.1
E00152508,15.3,44.1,34.2,6.3
E00152569,5.7,45.4,40.4,8.5
E00152570,4.1,30.3,49.7,15.9
E00152571,9.4,48,33.9,8.7
E00152572,6,35,47,12
E00152573,8.6,38.8,38.8,13.8
E00152574,16.7,40,38.3,5
E00152590,3.4,29.7,48,18.9
E00152591,13.3,37.3,33.5,15.8
E00152592,8.5,18.3,43.7,29.6
E00152636,35.8,49.6,11.7,2.9
E00152637,20,36.5,31.3,12.2
E00152638,13.6,39.2,35.2,12
E00152639,31.4,57.3,9.7,1.6
E00152640,14.1,39.8,33.6,12.5
E00152641,19.8,32.1,33.6,14.5
E00152642,36.8,32.8,22.4,8
E00152643,17.7,44.8,30.7,6.8
E00152644,22.8,48.8,16.3,12.2
E00152645,18.8,44.5,31.3,5.5
E00152646,12.5,51.4,29.9,6.3
E00152647,17.3,39.1,30.1,13.5
E00152648,28.2,41.2,22.9,7.6
E00152649,17.1,40.5,31.5,10.8
E00152650,24.5,42.2,24.5,8.8
E00152651,9.5,38.7,42.3,9.5
E00152652,24.4,43.3,27.6,4.7
E00152653,32.5,44.4,15.9,7.1
E00152654,54.2,36.1,8.4,1.2
E00152655,27.6,39.8,26.8,5.7
E00152656,12.6,49.5,24.7,13.2
E00152657,9.6,46.2,34.6,9.6
E00152658,5.7,36.4,42,15.9
E00152659,8.2,36.1,46.4,9.3
E00152660,8.1,39.3,32.6,20
E00152661,4.6,53.4,35.9,6.1
E00152662,14.3,44.6,33,8
E00152663,11.3,60.5,25.6,2.6
E00152664,17.7,49.6,30.1,2.7
E00152665,8.6,55,26.5,9.9
E00152666,24.4,42.9,29.4,3.4
E00152667,29.3,52.1,16.4,2.1
E00152668,33.3,51.4,10.8,4.5
E00152669,41.3,30.6,24,4.1
E00152670,14.6,47.8,32.7,4.9
E00152672,45.2,42.4,10.8,1.6
E00152673,34.1,49.2,14.5,2.2
E00152674,10.7,56.6,24.6,8.2
E00152675,10.4,44.4,37.8,7.4
E00152676,26,48.1,19.1,6.9
E00152677,5.1,32.7,40.8,21.4
E00152679,0,40.7,42,17.3
E00152680,10.8,37.8,42.3,9
E00152681,5.1,38.5,44.4,12
E00153385,17.5,52.5,28.3,1.7
E00153418,17.7,45.6,20.4,16.3
E00153419,7.8,41.1,35,16.1
E00153420,12.6,39.3,33.3,14.8
E00153421,7.8,36.2,41.2,14.8
E00153422,4.9,26.6,42,26.6
E00153423,7.6,31.8,33.3,27.3
E00153424,3.5,31.6,43,21.9
E00153425,1.3,34.2,45.6,19
E00153426,6.5,34.5,36,23
E00153427,11.4,46.2,31.1,11.4
E00153428,4.6,30.8,43.1,21.5
E00153429,11.2,35.1,41,12.7
E00153430,8,44,34.4,13.6
E00153431,8.2,24.5,46.9,20.4
E00153432,10.5,24.6,38.6,26.3
E00153433,6.5,38.7,39.8,15.1
E00153434,10.5,27.4,33.7,28.4
E00153435,4.4,32.4,45.6,17.6
E00153436,5.2,44.5,34.1,16.2
E00153437,7.9,39.7,30.2,22.2
E00153438,2.3,33.6,38.3,25.8
E00153439,2.9,41.2,36.8,19.1
E00153441,0,27.8,40.7,31.5
E00153442,5,22.6,45.7,26.6
E00153443,13.5,36.8,40.6,9
E00153444,13,48,28.8,10.2
E00153445,24.7,47.9,20.5,6.8
E00153446,43.4,28.3,21,7.3
E00153447,16.1,42.3,35,6.6
E00153448,5.9,38.4,36.5,19.2
E00153449,5,35,42.5,17.5
E00153473,35.3,40.4,18.4,5.9
E00153474,18.7,56.1,20.9,4.3
E00153475,15.4,48.5,26.9,9.2
E00153476,13.8,40.7,37.4,8.1
E00153477,12.7,48.5,28.4,10.4
E00153478,23,38.1,27.8,11.1
E00153479,27.7,44.5,18.8,8.9
E00153480,4.2,41.7,40,14.2
E00153481,10.4,37,38.5,14.1
E00153483,32.7,45.3,20.7,1.3
E00153484,8.5,36.8,37.6,17.1
E00153485,34.9,37.2,19.8,8.1
E00153487,4.6,29.8,47.3,18.3
E00153488,21.7,44.7,21.7,11.8
E00153489,8.4,35.9,40.5,15.3
E00153490,21.8,46.8,21.8,9.7
E00153491,20.5,39,28.8,11.6
E00153492,20.3,43.4,28.7,7.7
E00153493,25.9,43,23,8.1
E00153494,18.6,52.4,22.1,6.9
E00153496,12,42.3,31.7,14.1
E00153497,11,26.8,41.7,20.5
E00153498,14.3,34.3,34.3,17.1
E00153499,2.4,37,33.1,27.6
E00153500,7.9,45.7,29.1,17.3
E00153501,27.8,47.8,21,3.4
E00153502,13.4,42.5,32.1,11.9
E00153503,11.5,32.6,40.4,15.6
E00153504,26.3,45.6,21.1,7
E00153506,25.8,40.6,26.6,7
E00153507,23.7,54.2,17.8,4.2
E00153508,22.5,51.9,17.8,7.8
E00153509,23.9,47,23.1,6
E00153510,47.1,42.8,6.5,3.6
E00153511,24.8,47.1,21.6,6.5
E00153512,36.9,38.5,16.9,7.7
E00153513,25.2,44.3,24.3,6.1
E00153514,21.2,51.3,22.1,5.3
E00153516,37.5,43,9.4,10.2
E00153517,24.3,40.8,27.8,7.1
E00153518,15.6,45.3,25,14.1
E00153519,18,55.6,19.5,6.8
E00153520,25.5,46,19,9.5
E00153521,7.3,36.9,43,12.8
E00153522,24.8,45,20.9,9.3
E00153523,24.5,42.4,20.9,12.2
E00153524,21.7,47.8,22.5,8
E00153525,43.9,32.4,21.4,2.3
E00153526,14.6,44.6,25.4,15.4
E00153527,23.6,40,31.4,5
E00153528,25.4,41.4,25.4,7.7
E00153529,45.2,32.6,17.8,4.4
E00153530,15.1,37.3,38.1,9.5
E00153531,7.9,40.4,43,8.6
E00153532,0.6,29.9,48.2,21.3
E00153533,3.2,34.9,41.3,20.6
E00153534,8.8,39.2,34.4,17.6
E00153535,21.7,40.2,31.5,6.5
E00153536,10.7,49.6,30.6,9.1
E00153537,8.6,40.6,35.9,14.8
E00153538,4.3,35.6,39.9,20.2
E00153539,9.7,37.9,43.4,9
E00153540,24.6,44.4,20.6,10.3
E00153542,23.3,44,23.3,9.5
E00153543,9.6,49.6,32,8.8
E00153544,6.2,44.2,38,11.6
E00153548,5.1,40.2,32.5,22.2
E00153549,8.4,29.7,45.8,16.1
E00153550,9,38,31.9,21.1
E00153553,6.4,40,36.4,17.1
E00153554,11,33.9,32.1,22.9
E00153556,5.8,37.2,37.2,19.8
E00153557,2.5,31.9,41.2,24.4
E00153558,13.5,34.2,36.9,15.3
E00153559,2.6,29.5,35.8,32.1
E00153560,1.7,31,43.1,24.1
E00153568,0,48.2,23.2,28.6
E00153569,5.2,38.8,39.7,16.4
E00153570,4,33.3,43.7,19
E00153571,6.5,32.5,39.8,21.1
E00153572,8.7,32.3,48.8,10.2
E00153573,11.3,36.8,34.6,17.3
E00153574,6.1,26.5,43.9,23.5
E00153575,11.7,31.7,37.9,18.6
E00153576,32.8,43.7,18.5,5
E00153577,13,43.9,36.6,6.5
E00153578,19.7,43.4,31.1,5.7
E00153579,44.2,42.6,10.9,2.3
E00153580,59.9,27.1,9.3,3.6
E00153581,44.6,39.5,14.1,1.7
E00153582,18.9,46.8,25.2,9
E00153583,22.8,48,20.3,8.9
E00153584,10.8,46.9,32.3,10
E00153585,10.8,63.3,22.5,3.3
E00153586,10,40.8,38.3,10.8
E00153587,18.3,52.5,25.8,3.3
E00153588,9.2,40,37.5,13.3
E00153589,14,41.9,36.8,7.4
E00153590,6,35,43.6,15.4
E00153610,34.4,38.2,22.1,5.3
E00153613,28.7,36.9,21.3,13.1
E00153614,43.4,36.1,17.2,3.3
E00153630,9.1,41.1,37.7,12
E00153631,7.4,27.6,54,11
E00153633,12.9,51.7,27.2,8.2
E00153637,16.7,53.3,22.5,7.5
E00153638,21.1,48.2,24.6,6.1
E00153639,25.8,39.5,30.6,4
E00153656,7.1,51.2,35.7,6
E00153657,19.3,48.6,27.5,4.6
E00153658,41.4,39.6,16.2,2.7
E00153659,19.5,45.5,24.4,10.6
E00153660,18.9,40.9,29.1,11
E00153661,26.8,45.1,22.5,5.6
E00153662,13.3,43.3,34,9.3
E00153663,26.9,42,21,10.1
E00153664,21.1,38,32.4,8.5
E00153665,12.6,45.7,30.7,11
E00153666,26,40.7,23.6,9.8
E00153667,16.4,47.7,29.7,6.3
E00153668,46.2,41.2,10.9,1.7
E00153669,14.9,54.5,27.3,3.3
E00153670,32.5,42.7,17.9,6.8
E00153694,8.1,52,27.6,12.2
E00153696,8.9,42.7,32.3,16.1
E00153697,6.9,38.9,42.7,11.5
E00153698,5.8,38.8,45.3,10.1
E00153699,13.2,47.8,27.7,11.3
E00153700,11.2,55.2,26.4,7.2
E00153701,15.7,57.1,22.9,4.3
E00153702,10.6,48,34.1,7.3
E00153704,12.2,43.9,34.1,9.8
E00153705,7.9,42.1,36.5,13.5
E00153706,11.8,49.6,28.3,10.2
E00153707,11,42.4,30.5,16.1
E00153708,2.2,33.7,32.6,31.5
E00153709,6.9,25,42.2,25.9
E00153710,10.4,50.6,22.7,16.2
E00153711,3.9,34.3,33.3,28.4
E00153712,5,46,38.1,10.8
E00153713,9.9,35.9,34.4,19.8
