areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00057427,95.3,3.2,1.2,0.2,0
E00057428,95.4,2.6,0,1.7,0.3
E00057429,98,1.2,0,0.8,0
E00057902,88.6,6,2.6,0.8,2.1
E00057903,85.9,6.3,2.3,4,1.4
E00057904,83.1,10.2,4.5,1.6,0.6
E00057905,98.2,1.2,0,0.6,0
E00057911,95.7,2.8,0.3,0.3,0.9
E00057913,80.1,11.2,7.2,1.1,0.4
E00057914,87.8,6.1,3.6,1.1,1.4
E00057916,83,8.6,6.7,0.2,1.4
E00057917,87.2,5.7,4.6,0.7,1.8
E00057918,95.8,3.8,0,0,0.4
E00057919,86.5,9,2.7,1.3,0.5
E00057920,81.5,12.1,5.9,0.3,0.3
E00057935,87.9,6.3,3.3,1.3,1.3
E00057936,86.6,4.5,4.1,1.4,3.4
E00057937,93.2,3.3,2,0.7,1
E00057938,83.7,10.9,3.9,1.2,0.4
E00057939,86,8.8,2.1,2.6,0.5
E00057940,92.2,5.8,1.2,0.9,0
E00057941,94.5,3.6,1,1,0
E00057942,87,5.1,4.8,1.4,1.7
E00057943,85.4,9,2.6,2.6,0.4
E00057944,75.3,10.3,7.1,6.7,0.6
E00057945,98.9,1.1,0,0,0
E00057946,81.9,13.2,2.2,1.6,1.1
E00057947,84.3,8.3,5.2,0.4,1.7
E00057949,78.9,11.8,4.6,4.6,0
E00057950,93.6,5.8,0.6,0,0
E00057951,80,11.9,5.5,2,0.6
E00057952,84.3,5.8,6.2,2.9,0.8
E00057955,96.5,3.2,0,0,0.3
E00057956,77.4,12.9,5.6,0.9,3.1
E00057957,93.9,4.7,1.1,0,0.4
E00057959,93.2,5.6,1.2,0,0
E00057960,88.7,8,1.4,1.2,0.7
E00057961,97.5,2.3,0.2,0,0
E00057962,96.7,2,0,1.3,0
E00057963,95.5,4.5,0,0,0
E00057965,95.3,2.2,1.8,0.2,0.6
E00057966,97,1.1,1.5,0.4,0
E00057967,98.6,1.4,0,0,0
E00057968,93.5,4.7,1.5,0.4,0
E00057969,96.1,2.7,0.8,0.4,0
E00057970,94.4,4.8,0,0.9,0
E00058126,96.9,2.4,0.7,0,0
E00058127,95.7,4,0.3,0,0
E00058128,92.8,6,0.5,0.2,0.5
E00058129,99,0.7,0,0,0.3
E00058130,95.2,3.9,0.7,0.2,0
E00058131,92.8,4.2,0.7,2,0.3
E00058132,93.5,4.9,1.1,0.2,0.2
E00058133,91.9,7.2,0.3,0.6,0
E00058134,93.6,5,1.4,0,0
E00058136,95,4.2,0,0.6,0.3
E00058137,93.8,4.2,1.2,0.8,0
E00058138,96.9,3.1,0,0,0
E00058139,98.5,0.7,0.4,0.4,0
E00058140,99.6,0.4,0,0,0
E00058141,90.1,6.9,0.9,1.5,0.6
E00058142,95.1,2.9,1.1,0,0.9
E00058143,96,3.5,0.3,0.3,0
E00058145,95.6,3.8,0,0.3,0.3
E00058147,94,4.5,1.5,0,0
E00058148,97.4,1.3,1,0.3,0
E00058149,93.5,4.4,0.7,1.5,0
E00058150,98.6,1.4,0,0,0
E00058151,94.9,3.5,1.3,0.3,0
E00058152,95.6,3,0,0.3,1.2
E00058153,98.9,1.1,0,0,0
E00058154,98.5,0.9,0.6,0,0
E00058155,97.1,1.5,0.4,1.1,0
E00058156,96.5,2.6,0.6,0,0.3
E00058158,93.8,5.7,0.3,0.3,0
E00058159,94.5,4.5,0.5,0.5,0
E00058160,96.8,3.2,0,0,0
E00058161,97.6,1.8,0.3,0,0.3
E00058163,97.4,2.3,0.3,0,0
E00058164,98.3,1.7,0,0,0
E00058165,97.5,2.5,0,0,0
E00058166,95.3,4.7,0,0,0
E00058167,100,0,0,0,0
E00058168,95.7,2.8,1.3,0,0.3
E00058169,96.7,2.6,0.3,0,0.3
E00058170,96.3,2.2,1.5,0,0
E00058171,95.5,3.3,0.8,0.4,0
E00058172,92.6,6.4,1,0,0
E00058173,96,3,0.3,0.6,0
E00058174,96.4,3.6,0,0,0
E00058175,91.5,4.2,2.5,1.1,0.6
E00058186,91.7,3.6,1.6,0.6,2.4
E00058213,91.5,3.1,5.1,0.3,0
E00058223,91.7,7.4,0,0,0.9
E00058224,91.7,4.3,3.7,0.3,0
E00058605,87.1,1.9,0.9,0.9,9.1
E00058606,96.6,3,0,0,0.3
E00058627,77.3,13.5,3.2,2.7,3.2
E00058628,95.2,3.6,0,0.9,0.3
E00058629,97.4,1.8,0.4,0.4,0
E00058630,96.3,3.7,0,0,0
E00058631,93.7,3.2,0,0.9,2.3
E00058632,95.2,3.7,0,0.7,0.4
E00058633,98.2,1.2,0.6,0,0
E00058634,92.2,2.3,0.9,1.8,2.8
E00058636,95.9,2.5,1,0,0.6
E00058637,97.3,2,0.7,0,0
