areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00057427,75,0.5,24.5,0
E00057428,91.7,0,8.3,0
E00057429,92.3,0,7.7,0
E00057902,92.3,0.3,5.8,1.6
E00057903,91.2,0,7.4,1.5
E00057904,91.6,0,8.4,0
E00057905,95.7,0,4.3,0
E00057911,90.9,0,9.1,0
E00057913,88.9,0,11.1,0
E00057914,89.5,1.8,8.4,0.4
E00057916,92.5,0.2,7.3,0
E00057917,93.3,0,6,0.7
E00057918,94.5,0.4,4.3,0.9
E00057919,81.2,0,17.7,1.1
E00057920,92.6,0.3,7.1,0
E00057935,93.1,0.3,6.6,0
E00057936,90.3,0,9.4,0.3
E00057937,96,0,3.3,0.7
E00057938,94.6,0,5.2,0.2
E00057939,89.8,0.5,8.4,1.3
E00057940,96.5,0,3.5,0
E00057941,87.2,1,11.8,0
E00057942,95.2,0,4.1,0.7
E00057943,90.7,1.4,7.4,0.5
E00057944,90.3,0,8.4,1.3
E00057945,93.1,0,6.9,0
E00057946,95.1,0,4.9,0
E00057947,93,0,5.2,1.7
E00057949,88.6,0.9,9.6,0.9
E00057950,91.1,0,8.9,0
E00057951,92.9,0,6.3,0.8
E00057952,91.3,0,8.3,0.4
E00057955,90.1,0.3,9.6,0
E00057956,86.9,0,9.9,3.2
E00057957,93.1,0,6.5,0.4
E00057959,95.7,0.9,3.4,0
E00057960,96.9,0,3.1,0
E00057961,93.8,0.2,5.1,0.9
E00057962,93.7,0,6.3,0
E00057963,95.4,0,4.6,0
E00057965,91.5,0,8.1,0.4
E00057966,93.9,0,6.1,0
E00057967,95.5,0,4.5,0
E00057968,92.3,0,7.3,0.4
E00057969,93.3,0,6,0.8
E00057970,96.5,0,3.5,0
E00058126,93,0,7,0
E00058127,92.9,0,7.1,0
E00058128,91.2,0,8.8,0
E00058129,94.8,0,4.8,0.3
E00058130,86.1,0,13.7,0.2
E00058131,94.4,0,5.6,0
E00058132,88,0.7,10.8,0.5
E00058133,94,0.9,4.8,0.3
E00058134,91.7,0,7.6,0.7
