areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00057427,28.6,30.7,31.2,9.5
E00057428,20.3,22.6,46.6,10.5
E00057429,25,26.9,24.1,24.1
E00057902,41.5,13.8,34.4,10.3
E00057903,59.6,13.5,16.3,10.6
E00057904,52.3,13.1,16.3,18.3
E00057905,39.8,13.3,31.3,15.6
E00057911,38.9,9.8,40.9,10.4
E00057913,58,8.4,16.8,16.8
E00057914,51.9,8.7,20.2,19.2
E00057916,50.3,8.1,25.9,15.7
E00057917,65.6,6,12.6,15.9
E00057918,40.6,12.8,36.1,10.5
E00057919,62.9,8.4,12.6,16.1
E00057920,51.5,14.4,22.2,12
E00057935,42.9,8.3,18.5,30.4
E00057936,56.4,9.4,15.4,18.8
E00057937,45,11.6,28.6,14.8
E00057938,55.9,12.4,15.8,15.8
E00057939,46.7,12.6,23.6,17.1
E00057940,36.7,11,37.6,14.8
E00057941,33.9,11.3,41.1,13.7
E00057942,55,9.2,14.2,21.7
E00057943,68.6,8.1,15.1,8.1
E00057944,45.1,14.1,25.4,15.5
E00057945,56.8,11.4,9.1,22.7
E00057946,60.2,14.8,9.2,15.8
E00057947,52.2,11.1,21.1,15.6
E00057949,61,11.7,15.6,11.7
E00057950,33.5,16,42,8.5
E00057951,59.8,9,19.6,11.6
E00057952,59.8,17.5,9.3,13.4
E00057955,38.7,17.3,32.9,11
E00057956,70.3,13.5,7.2,9
E00057957,41.8,14.8,30.2,13.2
E00057959,43.8,10.9,26.3,19
E00057960,42.8,11.3,33.8,12.2
E00057961,36.9,12.7,31.6,18.9
E00057962,32.6,14.7,39.1,13.6
E00057963,34.1,15.6,37.6,12.7
E00057965,41,12.5,33.7,12.8
E00057966,45.2,13.3,20,21.5
E00057967,36.8,14.7,31.6,16.8
E00057968,34.8,14.1,39.3,11.9
E00057969,41.2,11.8,31.4,15.7
E00057970,29.4,22.5,40.2,7.8
E00058126,32.8,17.6,37.4,12.2
E00058127,40,17.1,22.1,20.7
E00058128,29.8,13.9,44.7,11.5
E00058129,39.7,23.8,23.8,12.7
E00058130,38.9,18.9,33.6,8.6
E00058131,29.6,13.6,43.8,13
E00058132,39.5,13,31.9,15.5
E00058133,27.8,11.3,48.5,12.4
E00058134,21.7,21.7,44.6,12
E00058136,40.4,15.3,33,11.3
E00058137,48.2,14,23.7,14
E00058138,40.9,13.3,30.9,14.9
E00058139,31.7,17.3,34.6,16.3
E00058140,37.8,22.8,18.9,20.5
E00058141,41.8,12.3,28.1,17.8
E00058142,49.6,14.9,21.5,14
E00058143,34,18.6,36.6,10.8
E00058145,35.8,15.3,31.3,17.6
E00058147,44.7,13,19.5,22.8
E00058148,31.9,15.6,31.9,20.6
E00058149,38.8,11.5,29.5,20.1
E00058150,33.3,10.8,41.4,14.4
E00058151,41.5,14.1,23.2,21.1
E00058152,43.5,16.9,23.4,16.2
E00058153,50.4,11.4,14.6,23.6
E00058154,35.9,20.3,32.7,11.1
E00058155,34.8,20.6,33.5,11
E00058156,35.9,9.4,40.6,14.1
E00058158,36.2,15.2,31.9,16.7
E00058159,36.5,20.8,22.9,19.8
E00058160,29.1,20.6,39,11.3
E00058161,40.1,16.3,26.2,17.4
E00058163,29.2,22.6,40.5,7.7
E00058164,33.7,18.9,31.4,16
E00058165,34.5,15.3,31.4,18.8
