areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00057427,6.9,18.2,67.5,7.4
E00057428,6,21.1,62.4,10.5
E00057429,3.7,17.6,70.4,8.3
E00057902,9.5,14.4,68,8.1
E00057903,6.4,25.5,64.5,3.5
E00057904,6.5,19.5,68.8,5.2
E00057905,7,20.3,61.7,10.9
E00057911,6.8,16.8,67,9.4
E00057913,6.7,26.1,62.2,5
E00057914,7.8,27.2,62.1,2.9
E00057916,8.1,16.2,66.5,9.1
E00057917,6.6,28.3,58.6,6.6
E00057918,4.5,16.4,67.2,11.9
E00057919,9,28.3,58.6,4.1
E00057920,7.1,17.3,67.3,8.3
E00057935,10.6,18.8,64.7,5.9
E00057936,10,22.5,60,7.5
E00057937,8.9,16.8,65.3,8.9
E00057938,9,24.9,59.3,6.8
E00057939,4.5,18.6,68.8,8
E00057940,5.8,16.3,67.3,10.6
E00057941,6.1,18.3,65.2,10.4
E00057942,13.6,23.7,55.9,6.8
E00057943,8.1,25.6,61.6,4.7
E00057944,8.3,15.2,62.1,14.5
E00057945,13.3,15.6,66.7,4.4
E00057946,10.3,28.2,56.9,4.6
E00057947,9,15.7,61.8,13.5
E00057949,10.5,23.7,63.2,2.6
E00057950,7.9,16.4,68.3,7.4
E00057951,5,18.9,68.2,8
E00057952,9.3,29.9,56.7,4.1
E00057955,6.4,14.5,65.9,13.3
E00057956,8.2,30.9,57.3,3.6
E00057957,2.2,15.8,75.4,6.6
E00057959,10.2,24.1,51.8,13.9
E00057960,7.6,24.1,61.2,7.1
E00057961,7.8,23.4,60.2,8.6
E00057962,4.9,18.5,69,7.6
E00057963,6.5,17.2,66.9,9.5
E00057965,8.1,13.9,69.6,8.4
E00057966,5.9,22.1,64.7,7.4
E00057967,10.4,27.1,54.2,8.3
E00057968,10.1,15.9,62.3,11.6
E00057969,7.8,18.3,64.7,9.2
E00057970,6.7,25,61.5,6.7
E00058126,6.8,22.7,59.8,10.6
E00058127,3.6,13.6,69.3,13.6
E00058128,12,18.3,57.2,12.5
E00058129,9.6,20,59.2,11.2
E00058130,5.4,14.4,69.7,10.5
E00058131,11,19.6,62,7.4
E00058132,6.4,20.3,62.7,10.6
E00058133,6.7,21.5,61,10.8
E00058134,9.8,20.7,60.9,8.7
E00058136,4.5,18.4,62.7,14.4
E00058137,11.5,16.8,65.5,6.2
E00058138,3.4,18,70.8,7.9
E00058139,5.6,21.3,63,10.2
E00058140,9,18.8,64.7,7.5
E00058141,13.5,25,50.7,10.8
E00058142,11.4,17.1,65,6.5
E00058143,8.9,19.5,59.5,12.1
E00058145,10.2,20.5,59.1,10.2
E00058147,8.1,15.4,65,11.4
E00058148,4.3,21.1,65.8,8.7
E00058149,4.3,23.9,63,8.7
E00058150,4.4,22.1,64.6,8.8
E00058151,7.7,21.1,59.9,11.3
E00058152,13.2,17.1,59.9,9.9
E00058153,3.3,28.5,65.9,2.4
E00058154,8,17.3,62.7,12
E00058155,6.4,11.5,70.5,11.5
E00058156,4.7,23.4,62,9.9
E00058158,8.1,20.4,60.2,11.4
E00058159,8.3,18.8,63.5,9.4
E00058160,10.6,15.6,60.3,13.5
E00058161,6.5,17.2,65.7,10.7
E00058163,8.9,17.9,64.3,8.9
E00058164,9.8,12.7,67.1,10.4
E00058165,9.2,19.2,58.1,13.5
E00058166,6.6,23.8,63.1,6.6
E00058167,2.8,21.1,66.1,10.1
E00058168,4.9,10.6,71.7,12.8
E00058169,4.5,25.4,64.9,5.2
E00058170,8,13.5,66.3,12.3
E00058171,9.8,20.3,61.7,8.3
E00058172,11.2,19.9,56.8,12
E00058173,6.3,22,63.4,8.4
E00058174,13,22.6,55.7,8.7
E00058175,7.2,21.7,58.7,12.3
E00058186,7.4,17.7,65.3,9.6
E00058213,10.9,23.6,57.3,8.2
E00058223,9.9,18.8,60.2,11
E00058224,9.2,15.6,63.3,11.9
E00058605,9.2,11,64,15.8
E00058606,11.3,18.4,61,9.2
E00058627,11.5,11.5,68.8,8.3
E00058628,12.7,25.4,51.4,10.5
E00058629,8.8,22.4,64,4.8
E00058630,5.4,17.7,66.7,10.2
E00058631,4.3,14,67.7,14
E00058632,8.9,21.1,65.6,4.4
E00058633,6.4,18.5,65.6,9.6
E00058634,11.9,12.9,61.4,13.9
E00058636,9.5,14.6,65.2,10.8
E00058637,5.9,18.4,66.9,8.8
E00058638,7.7,16.3,68.3,7.7
E00058639,8.9,16.4,63.6,11.2
E00058640,7.5,19,60.5,13
E00058642,8.1,25.8,59.7,6.5
E00059320,6.7,16.4,68.5,8.5
E00059344,5.4,18.6,66.7,9.3
E00059345,4.1,17.8,64.4,13.7
E00059346,9.3,24.4,59.3,7
E00059347,12.1,19.8,59.5,8.6
E00059348,8,10.9,73,8
E00059349,14.3,18.5,61.3,5.9
E00059350,5.7,20,62.9,11.4
E00059351,9.1,17.7,66.3,6.9
E00059353,6.1,25.5,56.1,12.2
E00059354,6.9,18.6,64.8,9.7
E00059355,9,18.8,62.4,9.8
E00059356,7.9,22.3,60.9,8.8
E00059357,7.3,26.6,53.2,12.8
E00059358,10,15,67.5,7.5
E00059359,7.9,19.7,61.8,10.5
E00059360,9,22.1,57.9,11
E00059361,6.4,27.3,58.2,8.2
E00059362,9.3,23.1,59.3,8.3
E00059363,9.8,21.1,57.7,11.4
E00059468,14.4,19.8,50.9,15
E00059469,6.5,15.7,63.9,13.9
E00059470,14.8,21.3,49.2,14.8
E00059471,4.7,20.5,65.3,9.5
E00059472,9,17.3,64.1,9.6
E00059473,14.2,15.8,57.5,12.5
E00059474,9.1,18.1,63.8,9.1
E00059475,9.2,21.8,61.1,7.9
E00059476,10.2,19.5,62.5,7.8
E00059477,5.1,18.9,65.3,10.7
E00059478,11,25.2,63,0.8
E00059479,7.4,30.1,57.4,5.1
E00059480,12.8,17,59.6,10.6
E00059481,6.6,13.6,71.4,8.5
E00059482,2.7,17.6,74.3,5.4
E00059483,9.8,15.8,60.2,14.3
E00059484,8.6,18.6,60.6,12.2
E00059485,5.8,20,62.1,12.1
E00059486,5,22.4,59,13.7
E00059487,9.1,28.6,51.9,10.4
E00059488,7.3,23.7,58.8,10.2
E00059489,5.9,21.6,58.8,13.7
E00059490,7.7,18.1,61.9,12.3
E00059491,10.7,13.7,64.9,10.7
E00059492,9,21.4,60,9.7
E00059493,6.5,18.8,68.8,5.8
E00059494,9.3,11.9,69.5,9.3
E00059495,12.4,18.6,58.8,10.3
E00059496,7.5,19,63.9,9.5
E00059497,10.1,26.9,53.8,9.2
E00059498,6.2,14.6,63.8,15.4
E00059499,9.4,17.7,62.5,10.4
E00059500,11.7,19.3,60,9
E00059501,10.4,24.6,56,9
E00059502,13.6,19.1,53.6,13.6
E00059503,11.7,18.8,59.7,9.7
E00059504,8.1,19.1,65.6,7.2
E00059505,9.7,15.2,64.1,11
E00059506,11.2,29.9,51.4,7.5
E00059507,6,18.8,62.4,12.8
E00059508,10.9,24.1,52.6,12.4
E00059509,9.5,18.9,63.2,8.4
E00059510,10.1,21.8,55.5,12.6
E00059511,7.7,22,61.5,8.8
E00059512,6.4,21.3,62.4,9.9
E00059513,8.3,19.8,60.3,11.6
E00059514,7.5,20.4,64.5,7.5
E00059515,11.7,18.3,64.2,5.8
E00059516,11.6,16.7,63,8.7
E00059517,10.1,24.7,54.4,10.8
E00059518,5.6,18.5,60.5,15.3
E00059519,5,19.8,66.9,8.3
E00059566,4.3,23.3,61.2,11.2
E00059568,4.7,15.1,72.6,7.5
E00059569,5.6,16.9,68.3,9.2
E00059570,7,15,72,6
E00059571,9.3,13.2,70.9,6.6
E00059572,5.5,20.9,60,13.6
E00059574,9,16.8,63.7,10.5
E00059575,6.9,19.5,65.5,8
E00059576,6.8,17.8,66.2,9.3
E00059577,3.3,24.6,59,13.1
E00059578,3.7,28,63.6,4.7
E00059579,5.9,12.5,71.3,10.3
E00059580,9.3,20.7,64.3,5.7
E00059581,6.1,25,61.1,7.8
E00059582,10.8,17.3,61.9,10.1
E00059583,9.8,14.4,69.3,6.5
E00059584,14.9,20.7,62,2.5
E00059585,11.8,22.4,58.8,7.1
E00059586,10.6,13.5,66.3,9.6
E00059587,8.4,15.6,67.1,9
E00059588,7.4,21.1,66.9,4.6
E00059589,12.5,23.4,50.8,13.3
E00059590,6.4,16.8,68.8,8
E00059591,11,14,64,11
E00059592,9,23.9,56.1,11
E00059593,9.3,15.1,66.9,8.7
E00059595,5,14.3,73.3,7.5
E00059597,7.8,15.1,64.8,12.3
E00059598,7.8,19.3,65.1,7.8
E00059600,7.2,12.5,66.4,13.8
E00059601,7.8,24.8,60.5,7
E00059602,9.5,14.9,66.2,9.5
E00059603,4.4,11.4,75.4,8.8
E00059604,9.1,18.8,64.2,7.9
E00059605,8.6,15.8,65.1,10.5
E00059606,5.1,19.7,70.1,5.1
E00059607,7.5,22,63.5,6.9
E00059609,8,22.1,56.6,13.3
E00059610,11,15.7,67.7,5.5
E00059611,7.8,24.3,61.7,6.1
E00059612,8.1,21.6,62.2,8.1
E00059613,8.9,23.8,48.5,18.8
E00059614,5.5,15.1,63.7,15.8
E00059615,9.2,16.8,59,15
E00059616,8.4,13.3,60.2,18.1
E00059617,7.1,18.2,63.9,10.7
E00059618,8.7,12,67.4,12
E00059619,13.6,20.9,48.2,17.3
E00059620,6.6,29.7,49.5,14.3
E00059621,12.1,14.7,57.8,15.5
E00059622,6.9,21.8,64.4,6.9
E00059624,6.5,20.8,66.2,6.5
E00059625,11,18.6,66.2,4.1
E00059628,6.8,16.3,64.6,12.2
E00059629,9.1,15.7,66.9,8.3
E00059630,7.2,21.6,65.6,5.6
E00059631,5.6,15.6,68.2,10.6
E00059640,7,14.5,68.6,9.9
E00059644,6,16.9,64.7,12.4
E00059649,10.6,15.3,61.9,12.2
E00059653,7.8,14.4,66.5,11.4
E00059656,5.2,17.2,65.7,11.9
E00059657,8,18.7,58.7,14.7
E00059658,10.5,20.4,61.2,7.9
E00059660,4.2,17.8,70.3,7.6
E00059663,11.2,16.4,63.8,8.6
E00059664,6.7,18.8,65.1,9.4
E00059666,7.9,16.6,60.3,15.2
E00059667,13.2,17.2,59.6,9.9
E00059668,0,22.2,72.2,5.6
E00059669,12.5,28.6,47.3,11.6
E00059670,7,21.7,62.6,8.7
E00059672,16.8,24.4,52.7,6.1
E00059673,3.8,28.2,58.8,9.2
E00059675,11.1,19.4,58.3,11.1
E00059676,8,17.9,65.2,8.9
E00059875,8.2,16.4,64.9,10.4
E00059876,5.2,22.5,65.9,6.4
E00059877,3.4,21.1,70.9,4.6
E00059878,9.3,21.9,58.3,10.6
E00059879,7.4,12.5,69.9,10.3
E00059880,7.4,25,55.9,11.8
E00059881,3.8,17.9,67.3,10.9
E00059882,6.3,15.3,71.6,6.8
E00059884,7.2,24.3,58.6,9.9
E00059885,4.1,24.7,64.9,6.2
E00059886,11,19.2,57.5,12.3
E00059887,10.2,15.6,63.3,10.9
E00059888,4.9,19.4,68.8,6.9
E00059889,8.4,16,64.9,10.7
E00059890,6.3,17.2,66.7,9.8
E00059891,2.4,17.5,74.7,5.4
E00059892,6.1,25.8,61.4,6.8
E00059893,8.1,17.9,65.3,8.7
E00059894,8.7,23,60.2,8.1
E00059895,3.7,21.3,66.9,8.1
E00059896,9.8,18,66.2,6
E00059897,6.8,19.8,62.1,11.3
E00059898,10.8,23,58.1,8.1
E00059899,8.4,24.1,49.4,18.1
E00059900,8.3,17.5,60,14.2
E00059901,4.9,21.3,67.1,6.7
E00059902,7.1,22.3,62.5,8
E00059903,6.5,20.1,68.2,5.2
E00059905,12.9,18.1,56.8,12.3
E00059906,6.5,22.6,56.5,14.5
E00059908,4.9,16.2,67.6,11.3
E00059909,7.7,22,62.5,7.7
E00059910,10,14.4,62.9,12.7
E00059913,5.4,19.4,58.1,17.1
E00059914,5.8,20,68.3,5.8
E00059915,8.1,21.6,55.4,14.9
E00059916,8.7,17.4,63.8,10.1
E00059917,6.4,17.3,64.2,12.1
E00059918,6.8,14.8,63.1,15.3
E00059919,7.4,21.5,64.5,6.6
E00059920,9.5,19,62.7,8.7
E00059921,8.7,18.3,66.3,6.7
E00059922,10.4,18.2,62.3,9.1
E00059923,7.6,16.8,65.5,10.1
E00059924,11.4,16.2,61.1,11.4
E00059925,8.5,18.3,61,12.2
E00059926,11.3,20.6,58.8,9.4
E00059927,10.1,14.7,65.1,10.1
E00059928,6.5,22.6,59.5,11.3
E00059929,5,23.1,65.2,6.8
E00059930,8.7,20.5,56.7,14.2
E00059931,6.6,11.8,69.7,11.8
E00059932,15.4,28.8,46.2,9.6
E00059933,6.1,18.9,66.7,8.3
E00059934,7.7,21.2,58.2,12.8
E00059935,5.6,17.4,67.8,9.2
E00059936,7.3,23.4,58.1,11.3
E00059937,6.3,19.7,63,11.1
E00059938,8,23,60.2,8.8
E00059939,6.5,17.3,66.9,9.4
E00059940,9.6,23.3,58.2,8.9
E00059941,7.9,15.7,70,6.4
E00059942,8.2,15.6,60.7,15.6
E00059943,11,17,60.5,11.5
E00059944,10.8,18.9,60.8,9.5
E00059945,9.5,19,59.9,11.7
E00059946,6.4,19.3,62.1,12.1
E00059947,8.4,21.7,60.8,9.1
E00059948,8.1,20.5,61.5,9.9
E00059949,8.4,22.8,62.9,6
E00059950,17.1,20.5,54.7,7.7
E00059951,10.3,17.3,63.2,9.2
E00059952,5.8,23.2,64.5,6.5
E00059953,8.2,15.9,65.3,10.6
E00059954,7.1,22.8,63.8,6.3
E00059955,7.2,24.1,62.1,6.7
E00059956,10.8,23.1,56.9,9.2
E00059957,5.5,29.1,54.5,10.9
E00059958,14.7,22.1,54.4,8.8
E00059959,4.9,21.8,67.6,5.6
E00059960,8.5,21.6,60.3,9.5
E00059961,8.2,14.8,67.2,9.8
E00059962,10.4,26.4,60,3.2
E00059963,4.6,19.8,67.2,8.4
E00059964,12.5,26.6,56,4.9
E00059965,5,17.1,68.2,9.7
E00059966,9.5,16.1,65,9.5
E00059967,4.9,14.1,71.4,9.7
E00059968,14.5,19.7,57.3,8.5
E00059969,8.1,17.8,64.8,9.3
E00059970,7.3,18.7,65,8.9
E00059971,7.7,22.2,56.4,13.7
E00059973,6.3,20.7,64.9,8.1
E00059974,6.3,23.2,61.6,8.9
E00059975,5.5,20.5,63,11
E00059976,6.5,16.5,67,10
E00059977,7.3,21.2,63.5,8
E00059978,11.2,20.8,55.2,12.8
E00059979,5.4,21.4,57.1,16.1
E00059980,3.4,18.8,69.2,8.5
E00059981,8.2,14.8,64.8,12.3
E00059982,9.9,18.3,61.1,10.7
