areacd,disability_3a-001,disability_3a-002
E00057427,14.3,85.7
E00057428,21.2,78.8
E00057429,19.3,80.7
E00057902,12.1,87.9
E00057903,19.1,80.9
E00057904,19.4,80.6
E00057905,25.1,74.9
E00057911,16,84
E00057913,22.7,77.3
E00057914,23.2,76.8
E00057916,16.1,83.9
E00057917,27.1,72.9
E00057918,12.3,87.7
E00057919,16.4,83.6
E00057920,15.5,84.5
E00057935,17.1,82.9
E00057936,21.2,78.8
E00057937,14.4,85.6
E00057938,22.3,77.7
E00057939,19.7,80.3
E00057940,6.1,93.9
E00057941,11.4,88.6
E00057942,23.1,76.9
E00057943,19,81
E00057944,17.6,82.4
E00057945,49.7,50.3
E00057946,15.5,84.5
E00057947,17.2,82.8
E00057949,19.1,80.9
E00057950,15.3,84.7
E00057951,13.8,86.2
E00057952,17.6,82.4
E00057955,17.1,82.9
E00057956,15.6,84.4
E00057957,11.8,88.2
E00057959,22.8,77.2
E00057960,16.7,83.3
E00057961,14.5,85.5
E00057962,12.2,87.8
E00057963,17.8,82.2
E00057965,15.4,84.6
E00057966,21.2,78.8
E00057967,26.8,73.2
E00057968,20,80
E00057969,8.6,91.4
E00057970,19,81
E00058126,16.3,83.7
E00058127,23.2,76.8
E00058128,10.4,89.6
E00058129,22.9,77.1
E00058130,11.1,88.9
E00058131,11.7,88.3
E00058132,13.6,86.4
E00058133,7.8,92.2
E00058134,25.5,74.5
E00058136,11.1,88.9
E00058137,21.9,78.1
E00058138,16.8,83.2
E00058139,28.1,71.9
E00058140,21.5,78.5
E00058141,18.6,81.4
E00058142,28.6,71.4
E00058143,14.7,85.3
E00058145,14.6,85.4
E00058147,21.7,78.3
E00058148,15.1,84.9
E00058149,16.5,83.5
E00058150,18.8,81.2
E00058151,17.8,82.2
E00058152,23.2,76.8
E00058153,19.9,80.1
E00058154,18.7,81.3
E00058155,15.8,84.2
E00058156,10.4,89.6
E00058158,15.7,84.3
E00058159,26.4,73.6
E00058160,16.6,83.4
E00058161,15.4,84.6
E00058163,17.8,82.2
E00058164,10.9,89.1
E00058165,16.6,83.4
E00058166,19.6,80.4
E00058167,17.4,82.6
E00058168,10.7,89.3
E00058169,24.5,75.5
E00058170,11.9,88.1
E00058171,16,84
E00058172,8.4,91.6
E00058173,11.6,88.4
E00058174,26.8,73.2
E00058175,22,78
E00058186,9.5,90.5
E00058213,27.9,72.1
E00058223,12.1,87.9
E00058224,23.8,76.2
E00058605,11.2,88.8
E00058606,18.5,81.5
E00058627,13,87
E00058628,13.9,86.1
E00058629,16.9,83.1
E00058630,13.8,86.3
E00058631,21.5,78.5
E00058632,25,75
E00058633,20.6,79.4
E00058634,22.2,77.8
E00058636,17.1,82.9
E00058637,20.3,79.7
E00058638,18.3,81.7
E00058639,20.1,79.9
E00058640,17,83
E00058642,16.2,83.8
E00059320,25.9,74.1
E00059344,12.9,87.1
E00059345,29.8,70.2
E00059346,17.6,82.4
E00059347,21.3,78.7
E00059348,11.8,88.2
E00059349,20.5,79.5
E00059350,17.2,82.8
E00059351,13.9,86.1
E00059353,31.5,68.5
E00059354,22.4,77.6
E00059355,18.4,81.6
E00059356,13,87
E00059357,20.4,79.6
E00059358,17.9,82.1
E00059359,16.3,83.7
E00059360,14.6,85.4
E00059361,19.9,80.1
E00059362,20.4,79.6
E00059363,25.5,74.5
E00059468,15.3,84.7
E00059469,25,75
E00059470,13.9,86.1
E00059471,14.3,85.7
E00059472,11.6,88.4
E00059473,19.7,80.3
E00059474,13.4,86.6
E00059475,9.6,90.4
E00059476,13.8,86.2
E00059477,16.9,83.1
E00059478,18.6,81.4
E00059479,26.9,73.1
E00059480,44.8,55.2
E00059481,16.6,83.4
E00059482,31.3,68.8
E00059483,29.6,70.4
E00059484,12.6,87.4
E00059485,16.3,83.7
E00059486,20.1,79.9
E00059487,37.8,62.2
E00059488,18.1,81.9
E00059489,25.6,74.4
E00059490,10.1,89.9
E00059491,13.1,86.9
E00059492,16.5,83.5
E00059493,13.8,86.2
E00059494,17.5,82.5
E00059495,21.9,78.1
E00059496,17.2,82.8
E00059497,26.4,73.6
E00059498,19.1,80.9
E00059499,27.2,72.8
E00059500,19.9,80.1
E00059501,18.3,81.7
E00059502,21.2,78.8
E00059503,14.2,85.8
E00059504,17.7,82.3
E00059505,15,85
E00059506,21.9,78.1
E00059507,21.1,78.9
E00059508,23.2,76.8
E00059509,18.2,81.8
E00059510,17.1,82.9
E00059511,30.2,69.8
E00059512,20.1,79.9
E00059513,20,80
E00059514,17.9,82.1
E00059515,19.1,80.9
E00059516,13.7,86.3
E00059517,13.6,86.4
E00059518,18.7,81.3
E00059519,14.8,85.2
E00059566,31.9,68.1
E00059568,27,73
E00059569,17.8,82.2
E00059570,23.4,76.6
E00059571,26.4,73.6
E00059572,27.6,72.4
E00059574,22.3,77.7
E00059575,27.7,72.3
E00059576,16.3,83.7
E00059577,19.9,80.1
E00059578,18,82
E00059579,22.7,77.3
E00059580,16.6,83.4
E00059581,24.8,75.2
E00059582,18.8,81.2
E00059583,18.3,81.7
E00059584,21,79
E00059585,32.5,67.5
E00059586,29.4,70.6
E00059587,15.5,84.5
E00059588,15.3,84.7
E00059589,21.6,78.4
E00059590,16.1,83.9
E00059591,22.1,77.9
E00059592,13.7,86.3
E00059593,21,79
E00059595,22.7,77.3
