areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00057427,60.6,24.1,11.2,4.1,0
E00057428,63.3,25.7,10.1,0.9,0
E00057429,40.9,32.3,17.2,8.6,1.1
E00057902,54.9,36.1,8.3,0.7,0
E00057903,36.9,29.2,27.7,5.4,0.8
E00057904,40.7,35.6,15.6,7.4,0.7
E00057905,51.5,30.6,16.4,1.5,0
E00057911,68,23,8.2,0.8,0
E00057913,25,41.4,20.7,12.1,0.9
E00057914,32.9,31.5,25.2,10.5,0
E00057916,41.8,38.6,12.7,7,0
E00057917,18.6,35.7,33.2,11.6,1
E00057918,59.5,36.2,3.4,0.9,0
E00057919,29,38.9,24.4,6.9,0.8
E00057920,43.3,35.1,16.4,5.2,0
E00057935,41,35.9,17.3,5.8,0
E00057936,31,33.6,28.3,7.1,0
E00057937,54.7,38.1,6.5,0.7,0
E00057938,32.8,29.4,26.7,10.6,0.6
E00057939,46.2,32.2,16.4,4.1,1.2
E00057940,70.2,25.8,4,0,0
E00057941,58.1,33.9,8.1,0,0
E00057942,27.9,42.3,17.1,11.7,0.9
E00057943,34.1,42,15.9,8,0
E00057944,40.5,38.9,16.8,3.8,0
E00057945,15.3,40,35.3,9.4,0
E00057946,25.6,46.1,18.3,9.4,0.6
E00057947,28.9,35.1,28.9,7.2,0
E00057949,34.7,29.5,27.4,8.4,0
E00057950,53.7,35.4,8.5,2.4,0
E00057951,38.9,33.1,21.1,6.9,0
E00057952,28.1,43.8,19.8,8.3,0
E00057955,51.3,31.3,12.7,4.7,0
E00057956,28.6,40.3,19.3,10.1,1.7
E00057957,60.9,31.3,7.8,0,0
E00057959,34.5,22.7,30.9,11.8,0
E00057960,48.8,34.1,12.8,4.3,0
E00057961,48.9,37.4,10.3,1.7,1.7
E00057962,67.7,23.4,8.1,0.8,0
E00057963,48.4,31,18.3,2.4,0
E00057965,58.6,24.8,14.8,1.4,0.5
E00057966,38.3,35.5,23.4,2.8,0
E00057967,37.3,35.5,21.8,5.5,0
E00057968,45.1,39.1,15,0.8,0
E00057969,59.1,31.8,9.1,0,0
E00057970,53.9,31.5,12.4,2.2,0
E00058126,54.9,31.1,10.7,3.3,0
E00058127,47.9,38.9,9,4.2,0
