areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00057427,86.5,3.2,10.3
E00057428,82.4,1.7,15.9
E00057429,86.9,0.8,12.3
E00057902,82.3,8.5,9.3
E00057903,61.4,9.3,29.3
E00057904,74,8.3,17.6
E00057905,80.5,0.6,18.9
E00057911,86.5,4,9.5
E00057913,62.3,15.9,21.7
E00057914,70.4,6.1,23.5
E00057916,63.7,16.6,19.7
E00057917,58.8,9.3,31.9
E00057918,85.7,2.5,11.8
E00057919,68.3,11.4,20.4
E00057920,71.5,13.7,14.8
E00057935,72.8,7.3,19.9
E00057936,68.3,10.2,21.5
E00057937,90.2,3.6,6.2
E00057938,59.6,14,26.4
E00057939,77.6,7.3,15.1
E00057940,91.6,4.7,3.8
E00057941,91.5,2.6,5.9
E00057942,57.7,14.3,28
E00057943,55.4,10.4,34.2
E00057944,60.3,19.9,19.9
E00057945,65,0,35
E00057946,53.1,18,29
E00057947,57.6,10,32.5
E00057949,48.1,17.4,34.4
E00057950,88.9,3.9,7.2
E00057951,62.5,13.6,23.8
E00057952,58.6,14.8,26.6
E00057955,83.2,0.9,15.8
E00057956,59.5,16.2,24.3
E00057957,87,5.1,7.9
E00057959,71.9,5.2,22.9
E00057960,82.3,5.4,12.3
E00057961,89.8,0.5,9.7
E00057962,91.1,1.7,7.3
E00057963,84.6,2.7,12.7
E00057965,82.2,3,14.8
E00057966,77.3,3,19.7
E00057967,86.5,0,13.5
E00057968,88.4,3.3,8.3
E00057969,86.1,2.4,11.5
E00057970,88.7,0.9,10.4
E00058126,92,0.3,7.6
E00058127,82.7,2,15.3
E00058128,92.8,0.5,6.8
E00058129,85.2,1,13.8
E00058130,90,2.2,7.8
E00058131,89.5,3.6,6.9
E00058132,87.5,1.8,10.7
E00058133,90.1,3.9,6
E00058134,79.1,0.7,20.2
E00058136,90.2,2,7.8
E00058137,77.8,4.2,18
E00058138,91,1.9,7.1
E00058139,75.9,0.8,23.3
E00058140,81.4,0.4,18.3
E00058141,74.8,6.1,19.1
E00058142,66.2,3.2,30.7
E00058143,95.9,0.9,3.2
E00058145,88.6,2.2,9.2
E00058147,74.2,2.6,23.2
E00058148,82.6,1.9,15.4
E00058149,85.5,2.9,11.6
E00058150,89.5,0.7,9.7
