areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00057427,14.8,62.5,22.7
E00057428,8.8,68.1,23
E00057429,13.9,50.6,35.4
E00057902,16.9,54.5,28.6
E00057903,13.3,55.2,31.4
E00057904,15.1,48.4,36.6
E00057905,6,64.7,29.3
E00057911,17.1,34.2,48.7
E00057913,9.2,54,36.8
E00057914,19.5,51.2,29.3
E00057916,18.4,53.6,28
E00057917,11.7,56.7,31.7
E00057918,8.2,67.1,24.7
E00057919,22.6,45.2,32.2
E00057920,13.5,58.3,28.1
E00057935,14.5,51.4,34.1
E00057936,8.9,54.4,36.7
E00057937,14.3,68.3,17.5
E00057938,6.9,54.9,38.2
E00057939,8.7,63.1,28.2
E00057940,11.5,61.5,26.9
E00057941,16.7,70.2,13.1
E00057942,9.3,54.6,36.1
E00057943,12.2,50,37.8
E00057944,15.3,49.4,35.3
E00057945,7.8,70.7,21.6
E00057946,14.3,44.2,41.5
E00057947,12,50.6,37.3
E00057949,15.4,44.9,39.7
E00057950,12.7,66.9,20.3
E00057951,14.1,39.3,46.7
E00057952,13.7,56.2,30.1
E00057955,16.7,55.1,28.2
E00057956,24,46,30
E00057957,13,58.7,28.3
E00057959,6.7,63.5,29.8
E00057960,9.9,68.5,21.6
E00057961,14.8,62.5,22.7
E00057962,10.4,73.1,16.4
E00057963,7.8,61,31.2
E00057965,16,58.5,25.5
E00057966,11.8,60,28.2
E00057967,7.4,69.5,23.2
E00057968,11,79.8,9.2
E00057969,14.3,63.5,22.2
E00057970,10.1,66.3,23.6
E00058126,3.2,69.1,27.7
E00058127,8.9,57.3,33.9
E00058128,12.2,71.8,16
E00058129,10.2,67.7,22
E00058130,14.1,46.5,39.4
E00058131,9.9,74.7,15.4
E00058132,20.2,65.5,14.3
E00058133,21.3,60,18.8
E00058134,11.1,74.8,14.1
E00058136,12.5,67.2,20.3
E00058137,11.2,66.3,22.4
E00058138,9.8,75.6,14.6
E00058139,8.4,57.1,34.5
E00058140,13.9,68.4,17.7
E00058141,10.9,45.7,43.5
E00058142,8.6,61.2,30.2
E00058143,13,69.6,17.4
E00058145,13,73.9,13
E00058147,12.4,52.8,34.8
E00058148,4,83.2,12.9
E00058149,12.4,59.6,28.1
E00058150,4.9,74.6,20.5
E00058151,13,54,33
E00058152,9.2,62.5,28.3
E00058153,7,70,23
E00058154,5,79.9,15.1
E00058155,12.3,63,24.7
E00058156,11.8,73.9,14.3
E00058158,14.8,60.9,24.3
E00058159,5.6,75.3,19.1
E00058160,7.7,82.9,9.4
E00058161,17.8,60.4,21.8
E00058163,16.4,68.7,14.9
E00058164,15.3,66.1,18.6
E00058165,14,56.2,29.8
E00058166,8.5,70.7,20.7
E00058167,8.7,79.6,11.7
E00058168,13.6,67,19.3
E00058169,9.6,68.8,21.6
E00058170,18.5,64.8,16.7
E00058171,14.7,70.6,14.7
E00058172,13.8,74.5,11.7
E00058173,17.1,64.3,18.6
E00058174,5.1,69.4,25.5
E00058175,8.2,68,23.8
E00058186,14.2,66.4,19.5
E00058213,5.1,55.6,39.3
E00058223,17.2,76.3,6.5
E00058224,11,64.7,24.3
E00058605,9.2,59.2,31.6
E00058606,9.2,73.3,17.5
E00058627,14.5,72.7,12.7
E00058628,7,64,29
E00058629,6.7,78.1,15.2
E00058630,10.9,71.4,17.6
E00058631,7.7,72.1,20.2
E00058632,11.6,56.3,32.1
E00058633,8.5,70.1,21.4
E00058634,6.5,62.4,31.2
E00058636,17.2,66.7,16.2
E00058637,7.5,69.2,23.4
E00058638,3.6,74.8,21.6
E00058639,6.1,71.2,22.7
E00058640,9.3,70.3,20.3
E00058642,5.5,73.8,20.7
E00059320,13,51.2,35.8
E00059344,8.6,64.5,26.9
E00059345,8.8,70.2,21.1
E00059346,8.5,73.1,18.5
E00059347,7.1,78.6,14.3
E00059348,17.3,66.7,16
E00059349,8.8,77.6,13.6
