areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00057427,95.1,4.9
E00057428,95.7,4.3
E00057429,98,2
E00057902,88.4,11.6
E00057903,86.1,13.9
E00057904,83.1,16.9
E00057905,98.2,1.8
E00057911,94.8,5.2
E00057913,80.1,19.9
E00057914,88.1,11.9
E00057916,82.8,17.2
E00057917,87,13
E00057918,95.8,4.2
E00057919,86.2,13.8
E00057920,81.5,18.5
E00057935,87.3,12.8
E00057936,86.6,13.4
E00057937,93.5,6.5
E00057938,83.7,16.3
E00057939,85.8,14.2
E00057940,92.2,7.8
E00057941,94.8,5.2
E00057942,87,13
E00057943,85.8,14.2
E00057944,75.1,24.9
E00057945,98.9,1.1
E00057946,81.5,18.5
E00057947,83.6,16.4
E00057949,79.2,20.8
E00057950,93.3,6.7
E00057951,80.2,19.8
E00057952,83.3,16.7
E00057955,96.5,3.5
E00057956,77.4,22.6
E00057957,93.9,6.1
E00057959,92.6,7.4
E00057960,88.5,11.5
E00057961,97.5,2.5
E00057962,96.4,3.6
E00057963,95.5,4.5
E00057965,95.3,4.7
E00057966,97,3
E00057967,98.6,1.4
E00057968,92.8,7.2
E00057969,95.7,4.3
E00057970,94.4,5.6
E00058126,96.9,3.1
E00058127,96.3,3.7
E00058128,92.8,7.2
E00058129,100,0
E00058130,95.4,4.6
E00058131,92.8,7.2
E00058132,93.3,6.7
E00058133,91.9,8.1
E00058134,93.6,6.4
E00058136,95,5
E00058137,93.8,6.2
E00058138,96.9,3.1
E00058139,98.5,1.5
E00058140,99.6,0.4
E00058141,90.4,9.6
E00058142,95.1,4.9
E00058143,96,4
E00058145,95.9,4.1
E00058147,94.4,5.6
E00058148,97.4,2.6
E00058149,93.8,6.2
E00058150,98.6,1.4
E00058151,94.9,5.1
E00058152,95.6,4.4
E00058153,98.9,1.1
E00058154,98.5,1.5
E00058155,97.1,2.9
E00058156,96.5,3.5
E00058158,93.8,6.2
E00058159,94.5,5.5
E00058160,96.2,3.8
E00058161,97.6,2.4
E00058163,97.4,2.6
E00058164,98.6,1.4
E00058165,96.8,3.2
E00058166,95.3,4.7
E00058167,100,0
E00058168,96.7,3.3
E00058169,97.7,2.3
E00058170,95.6,4.4
E00058171,95.5,4.5
E00058172,93,7
E00058173,96,4
E00058174,96.8,3.2
E00058175,91.8,8.2
E00058186,92.1,7.9
E00058213,91.5,8.5
E00058223,91.5,8.5
E00058224,90.8,9.2
E00058605,87.3,12.7
E00058606,96.6,3.4
E00058627,77.3,22.7
E00058628,95.2,4.8
E00058629,97.4,2.6
E00058630,96.3,3.7
E00058631,94.5,5.5
E00058632,95.2,4.8
E00058633,98.2,1.8
E00058634,92.2,7.8
E00058636,95.9,4.1
E00058637,98,2
E00058638,96.6,3.4
E00058639,95.9,4.1
E00058640,97.2,2.8
E00058642,96.4,3.6
E00059320,87.8,12.2
E00059344,95.6,4.4
E00059345,94.9,5.1
E00059346,96,4
E00059347,97.8,2.2
E00059348,97.1,2.9
E00059349,96.6,3.4
E00059350,94,6
E00059351,94.3,5.7
E00059353,94.8,5.2
E00059354,94.6,5.4
E00059355,95.6,4.4
E00059356,95.3,4.7
E00059357,94.7,5.3
E00059358,97.7,2.3
E00059359,97.2,2.8
E00059360,97.6,2.4
E00059361,91.6,8.4
E00059362,97.6,2.4
E00059363,95.5,4.5
E00059468,97,3
E00059469,97.7,2.3
E00059470,96.6,3.4
E00059471,97.2,2.8
E00059472,98.7,1.3
E00059473,96.7,3.3
E00059474,96.6,3.4
E00059475,97.1,2.9
E00059476,97.2,2.8
E00059477,96.2,3.8
E00059478,97.8,2.2
E00059479,92.7,7.3
E00059480,95.9,4.1
E00059481,98.4,1.6
E00059482,95.2,4.8
E00059483,97,3
E00059484,95.9,4.1
E00059485,96.7,3.3
E00059486,97.9,2.1
E00059487,97.8,2.2
E00059488,94.2,5.8
E00059489,94.9,5.1
E00059490,98.7,1.3
E00059491,94.2,5.8
E00059492,98.6,1.4
E00059493,98.6,1.4
E00059494,96.2,3.8
E00059495,96.6,3.4
E00059496,97.8,2.2
E00059497,94,6
E00059498,98.9,1.1
E00059499,96.6,3.4
E00059500,96.2,3.8
E00059501,95.3,4.7
E00059502,95.3,4.7
E00059503,95.1,4.9
E00059504,96,4
E00059505,93.6,6.4
E00059506,97,3
E00059507,97.4,2.6
E00059508,95.3,4.7
E00059509,94.9,5.1
E00059510,96.6,3.4
E00059511,97.1,2.9
E00059512,97.8,2.2
