geography_code,heating_type_3a-001,heating_type_3a-002
E00096489,3.8,96.2
E00096760,0,100
E00096761,3.3,96.7
E00096762,1.3,98.7
E00096763,1.1,98.9
E00096764,4.5,95.5
E00096765,3.7,96.3
E00096766,4.8,95.2
E00096767,4.6,95.4
E00096768,2.5,97.5
E00096769,1.6,98.4
E00096770,2.2,97.8
E00096778,2.8,97.2
E00096779,0.8,99.2
E00097328,0.8,99.2
E00097329,3.3,96.7
E00097330,3.4,96.6
E00097331,2.8,97.2
E00097333,1.7,98.3
E00097335,1,99
E00097336,0,100
E00097343,2,98
E00097344,2.6,97.4
E00097345,3.4,96.6
E00097346,3.6,96.4
E00097347,4,96
E00097366,1.7,98.3
E00097367,2.4,97.6
E00097368,0,100
E00097369,0.8,99.2
E00097372,0.8,99.2
E00097376,1.6,98.4
E00097377,0.8,99.2
E00097380,4.9,95.1
E00097381,2.4,97.6
E00097382,0,100
E00097383,0.8,99.2
E00097428,1,99
E00097430,0,100
E00097431,1.6,98.4
E00097432,1.3,98.7
E00097433,1.5,98.5
E00097434,4.5,95.5
E00097435,0.8,99.2
E00097436,3.1,96.9
E00097437,1,99
E00097438,0,100
E00097439,2.7,97.3
E00097440,2.4,97.6
E00097441,1.8,98.2
E00097442,0,100
E00097443,1,99
E00097444,0,100
E00097445,0,100
E00097462,2.4,97.6
E00097463,1.8,98.2
E00097464,2.7,97.3
E00097465,0,100
E00097466,1.1,98.9
E00097490,1.5,98.5
E00097491,1.9,98.1
E00097492,5,95
E00097493,2.6,97.4
E00097494,1.8,98.2
E00097495,3.9,96.1
E00097496,5.2,94.8
E00097497,0,100
E00097498,0,100
E00097508,1,99
E00097509,5.9,94.1
E00097510,4.1,95.9
E00097511,5.3,94.7
E00097512,1.3,98.7
E00097532,4.7,95.3
E00097533,2.5,97.5
E00097534,3.1,96.9
E00097535,5,95
E00097536,1.8,98.2
E00097537,2.3,97.7
E00097538,0,100
E00097539,3.3,96.7
E00097540,2.3,97.7
E00097541,3.4,96.6
E00097542,4,96
E00097543,2.2,97.8
E00097560,0,100
E00097561,1.1,98.9
E00097562,3.6,96.4
E00097563,2.4,97.6
E00097564,0,100
E00097565,0.6,99.4
E00097566,0,100
E00097567,1.7,98.3
E00097568,0.7,99.3
E00097569,0.7,99.3
E00097739,5.1,94.9
E00097740,5.6,94.4
E00097747,1.7,98.3
E00097748,0,100
E00097749,0.8,99.2
E00097750,0,100
E00097751,1.7,98.3
E00097752,0,100
E00097753,0,100
E00097754,0.8,99.2
E00097755,0.8,99.2
E00097762,0.9,99.1
E00097763,0.8,99.2
E00097764,2.5,97.5
E00097765,3.9,96.1
E00097766,2.2,97.8
E00097767,1.4,98.6
E00097768,5.8,94.2
E00097769,0,100
E00097777,3.6,96.4
E00097789,1.6,98.4
E00097790,3,97
E00097791,2,98
E00097792,1,99
E00097793,3.5,96.5
E00097794,0.6,99.4
E00097796,3.3,96.7
E00097797,5.1,94.9
E00097798,0.9,99.1
E00097799,2.3,97.7
E00097800,3.7,96.3
E00097801,0,100
E00097803,2.7,97.3
E00097804,7.5,92.5
E00097805,0,100
E00097806,3.6,96.4
E00097807,4.8,95.2
E00097808,3.8,96.2
E00097809,3.9,96.1
E00097818,0,100
E00097819,3.2,96.8
E00097820,1.4,98.6
E00097821,0,100
E00097822,0,100
E00097823,0,100
E00097824,0,100
E00097825,0,100
E00097826,1.1,98.9
E00097827,0,100
E00097828,1.8,98.2
E00097829,0.7,99.3
E00097830,1.9,98.1
E00097831,0.8,99.2
E00097832,1.4,98.6
E00097833,1.5,98.5
E00097834,5,95
E00097835,1.9,98.1
E00097836,1.3,98.8
E00097837,2.3,97.7
E00097838,0.9,99.1
E00097839,3,97
E00097840,1.2,98.8
E00097841,1.4,98.6
E00097842,2.5,97.5
E00097843,1.7,98.3
E00097844,4.3,95.7
E00097845,2.3,97.7
E00097948,1.7,98.3
E00097949,0.7,99.3
E00097950,1,99
E00097951,4.8,95.2
E00097952,3.7,96.3
E00097953,0.9,99.1
E00097954,1.4,98.6
E00097955,0,100
E00097956,3.3,96.7
E00097957,1.4,98.6
E00097958,0,100
E00097959,6.8,93.2
E00097960,3.5,96.5
E00097961,2.9,97.1
E00097962,6.5,93.5
E00097963,0.8,99.2
E00097964,0,100
E00097975,0,100
E00097976,0.6,99.4
E00097977,0.5,99.5
E00097978,1,99
E00097979,3.6,96.4
E00097984,0,100
E00097985,4,96
E00097986,5.2,94.8
E00097987,5.9,94.1
E00097988,0.9,99.1
E00097989,1.6,98.4
E00097990,0,100
E00097991,2.4,97.6
E00098018,1,99
E00098019,1.6,98.4
E00098020,0.9,99.1
E00098021,4,96
E00098022,5,95
E00098023,2.6,97.4
E00098024,2.1,97.9
E00098025,3.4,96.6
E00098026,1,99
E00098027,1.9,98.1
E00098028,1.2,98.8
E00098029,1,99
E00098030,1.8,98.2
E00098031,4.8,95.2
E00098032,4.5,95.5
E00098033,1.9,98.1
E00098034,0,100
E00098035,0,100
E00098036,2.4,97.6
E00098037,0,100
E00098038,0,100
E00098039,3.2,96.8
E00098040,0.4,99.6
E00098041,3.2,96.8
E00098042,3.3,96.7
E00098043,2.9,97.1
E00098044,1.7,98.3
E00098045,0.8,99.2
E00098046,3,97
E00098047,2.9,97.1
E00098048,1.7,98.3
E00098049,0.8,99.2
E00098050,3.9,96.1
E00098051,0,100
E00098052,1.6,98.4
E00098053,1.6,98.4
E00098054,0,100
E00098055,3.3,96.7
E00098056,0,100
E00098057,0.8,99.2
E00098058,3.5,96.5
E00098059,0.8,99.2
E00098060,2.9,97.1
E00098061,1.9,98.1
E00098062,4.2,95.8
E00098063,6.3,93.7
E00098064,2.4,97.6
E00098065,0.7,99.3
E00098066,2.8,97.2
E00098067,0,100
E00098068,0,100
E00098069,1.5,98.5
E00098070,2.5,97.5
E00098071,0,100
E00098072,1.1,98.9
E00098073,2.2,97.8
E00098083,1.7,98.3
E00098084,0,100
E00098085,3.8,96.2
E00098086,4.3,95.7
E00098087,0,100
E00098088,10.8,89.2
E00098089,0,100
E00098090,0.7,99.3
E00098091,0,100
E00098092,0,100
E00098093,0.9,99.1
E00098094,2.7,97.3
E00098095,3.4,96.6
E00098096,1.7,98.3
E00098097,0,100
E00098098,0,100
E00098099,0.7,99.3
E00098100,5.3,94.7
E00098101,0.7,99.3
E00098102,0.8,99.2
E00098103,4.7,95.3
E00098104,1,99
E00098105,2.8,97.2
E00098106,4.2,95.8
E00098107,3.2,96.8
E00098108,4.3,95.7
E00098109,2.6,97.4
E00098110,0.9,99.1
E00098111,2.8,97.2
E00127634,2.3,97.7
E00127636,0.8,99.2
E00127637,0.8,99.2
E00127638,0.8,99.2
E00127639,0,100
E00168547,6.2,93.8
