geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00096489,2.3,12.5,44.5,40.6
E00096760,0.7,6.1,48.6,44.6
E00096761,3.9,38.8,44.7,12.5
E00096762,0,35.5,43.4,21.1
E00096763,2.2,35.2,31.9,30.8
E00096764,8.5,21.5,50,20
E00096765,0.6,53.7,33.3,12.3
E00096766,0,34,47.2,18.8
E00096767,0,30.3,62.9,6.8
E00096768,0,5,86,9.1
E00096769,0.8,39.1,47.7,12.5
E00096770,1.4,18,46,34.5
E00096778,3.3,16.1,41.7,38.9
E00096779,0.8,33.6,46.2,19.3
E00097328,1.7,48.3,38.3,11.7
E00097329,1.7,14,44.6,39.7
E00097330,0.9,45.7,37.9,15.5
E00097331,2.8,39.6,42.5,15.1
E00097333,1.7,10.4,41.7,46.1
E00097335,16.5,21.4,41.7,20.4
E00097336,0,22.8,51.9,25.3
E00097343,8.5,31.1,52.8,7.5
E00097344,0.9,17.5,55.3,26.3
E00097345,2.5,21.2,43.2,33.1
E00097346,7.1,27.9,40,25
E00097347,0,18.2,37.4,44.4
E00097366,0.8,20,62.5,16.7
E00097367,2.4,37.1,46.8,13.7
E00097368,0.9,15.7,75.7,7.8
E00097369,0.8,20.5,69.7,9
E00097372,9,53.3,21.3,16.4
E00097376,1.6,43.9,35.8,18.7
E00097377,9.1,23.5,60.6,6.8
E00097380,0.8,21.7,69.2,8.3
E00097381,0.8,26,61.4,11.8
E00097382,0,37.1,58.6,4.3
E00097383,1.6,46.1,39.1,13.3
E00097428,0,15.5,45.6,38.8
E00097430,2.6,28.9,39.5,28.9
E00097431,0.8,14.4,34.7,50
E00097432,1.4,16.2,31.1,51.4
E00097433,0,8,83.9,8
E00097434,4.5,42.9,40.2,12.5
E00097435,6.8,34.7,53.4,5.1
E00097436,0.6,32.7,44.4,22.2
E00097437,0.5,21.9,43.4,34.2
E00097438,1.8,43.2,42.3,12.6
E00097439,1.8,31.5,59.5,7.2
E00097440,1.2,29.3,63.4,6.1
E00097441,3,12,41.9,43.1
E00097442,1.5,14,47.1,37.5
E00097443,7,50,25,18
E00097444,3.8,35.6,45.2,15.4
E00097445,5.5,26.6,44.5,23.4
E00097462,4,46.4,36.8,12.8
E00097463,5.4,27.7,46.4,20.5
E00097464,10.8,30.6,50.5,8.1
E00097465,1.5,25.2,47.4,25.9
E00097466,1.1,5.7,71.6,21.6
E00097490,0.8,28.2,61.8,9.2
E00097491,1.9,11.2,66.4,20.6
E00097492,0,28.6,58.8,12.6
E00097493,0,24.1,61.2,14.7
E00097494,0,15,58.4,26.5
E00097495,3.1,20.3,46.9,29.7
E00097496,0.9,44,27.6,27.6
E00097497,0,32,49.3,18.7
E00097498,0,35.3,49.6,15
E00097508,0,18.5,44.4,37
E00097509,2.5,13.3,50.8,33.3
E00097510,0.8,21.8,37.1,40.3
E00097511,3.6,21.8,27.3,47.3
E00097512,1.3,11.7,41.6,45.5
