geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00096489,97.7,2.3,0,0
E00096760,99.3,0,0.7,0
E00096761,99.3,0,0,0.7
E00096762,98.7,0.7,0,0.7
E00096763,98.9,1.1,0,0
E00096764,98.5,0,0,1.5
E00096765,98.1,0.6,0.6,0.6
E00096766,100,0,0,0
E00096767,100,0,0,0
E00096768,97.5,1.7,0,0.8
E00096769,99.2,0.8,0,0
E00096770,99.3,0,0.7,0
E00096778,97.8,1.1,0,1.1
E00096779,97.5,0.8,0.8,0.8
E00097328,100,0,0,0
E00097329,99.2,0,0,0.8
E00097330,100,0,0,0
E00097331,98.1,1.9,0,0
E00097333,97.4,2.6,0,0
E00097335,100,0,0,0
E00097336,100,0,0,0
E00097343,100,0,0,0
E00097344,99.1,0.9,0,0
E00097345,100,0,0,0
E00097346,98.6,0.7,0.7,0
E00097347,99,1,0,0
E00097366,100,0,0,0
E00097367,96,0.8,0,3.2
E00097368,100,0,0,0
E00097369,96.7,2.4,0,0.8
E00097372,98.4,1.6,0,0
E00097376,100,0,0,0
E00097377,99.2,0.8,0,0
E00097380,100,0,0,0
E00097381,100,0,0,0
E00097382,100,0,0,0
E00097383,99.2,0.8,0,0
E00097428,98.1,1,1,0
E00097430,99.1,0.9,0,0
E00097431,99.2,0.8,0,0
E00097432,100,0,0,0
E00097433,97.8,0.7,0,1.5
E00097434,95.6,1.8,0,2.6
E00097435,98.3,1.7,0,0
E00097436,99.4,0.6,0,0
E00097437,99.5,0,0,0.5
E00097438,97.3,1.8,0,0.9
E00097439,99.1,0.9,0,0
E00097440,100,0,0,0
E00097441,99.4,0,0,0.6
E00097442,99.3,0.7,0,0
E00097443,98,1,0,1
E00097444,97.1,2.9,0,0
E00097445,98.4,1.6,0,0
E00097462,97.6,2.4,0,0
E00097463,99.1,0.9,0,0
E00097464,99.1,0,0,0.9
E00097465,100,0,0,0
E00097466,100,0,0,0
E00097490,96.9,1.5,0,1.5
E00097491,100,0,0,0
E00097492,100,0,0,0
E00097493,98.3,1.7,0,0
E00097494,99.1,0.9,0,0
E00097495,99.2,0.8,0,0
E00097496,100,0,0,0
E00097497,98.7,1.3,0,0
E00097498,99.2,0,0,0.8
E00097508,99.1,0.9,0,0
E00097509,100,0,0,0
E00097510,100,0,0,0
E00097511,100,0,0,0
E00097512,98.7,1.3,0,0
E00097532,97.7,0,0,2.3
E00097533,99.2,0.8,0,0
E00097534,97.7,0,0,2.3
E00097535,98.6,0.7,0.7,0
E00097536,97.3,1.8,0,0.9
E00097537,93.6,2.9,0,3.5
E00097538,100,0,0,0
E00097539,99.3,0.7,0,0
E00097540,100,0,0,0
E00097541,96.6,3.4,0,0
E00097542,100,0,0,0
E00097543,99.3,0,0,0.7
E00097560,100,0,0,0
E00097561,100,0,0,0
E00097562,99.1,0.9,0,0
E00097563,100,0,0,0
E00097564,100,0,0,0
E00097565,98.2,1.8,0,0
E00097566,98.3,1.7,0,0
E00097567,97.4,2.6,0,0
E00097568,97.9,0,0,2.1
E00097569,99.3,0.7,0,0
E00097739,89.8,5.1,0,5.1
E00097740,96.6,2.2,0,1.1
E00097747,100,0,0,0
E00097748,100,0,0,0
E00097749,99.2,0,0,0.8
E00097750,100,0,0,0
E00097751,98.3,0.8,0,0.8
E00097752,100,0,0,0
E00097753,98.7,0.7,0,0.7
E00097754,100,0,0,0
E00097755,100,0,0,0
E00097762,94.8,4.3,0.9,0
E00097763,97.6,2.4,0,0
E00097764,98.8,0,0.6,0.6
E00097765,100,0,0,0
E00097766,98.5,1.5,0,0
E00097767,99.3,0.7,0,0
E00097768,100,0,0,0
E00097769,100,0,0,0
E00097777,98.8,1.2,0,0
E00097789,99.2,0.8,0,0
E00097790,100,0,0,0
E00097791,100,0,0,0
E00097792,98.5,1,0,0.5
E00097793,100,0,0,0
E00097794,99.4,0,0.6,0
E00097796,100,0,0,0
E00097797,100,0,0,0
E00097798,100,0,0,0
E00097799,97.7,1.6,0,0.8
E00097800,100,0,0,0
E00097801,100,0,0,0
E00097803,100,0,0,0
E00097804,100,0,0,0
E00097805,100,0,0,0
E00097806,98.2,0.9,0,0.9
E00097807,99,1,0,0
E00097808,99.2,0.8,0,0
E00097809,98.9,0.6,0,0.6
E00097818,99.2,0.8,0,0
E00097819,97.6,0.8,0,1.6
E00097820,97.7,1.4,0,0.9
E00097821,97.5,1.9,0,0.6
E00097822,99.4,0,0,0.6
E00097823,99.2,0.8,0,0
E00097824,97.8,2.2,0,0
E00097825,100,0,0,0
E00097826,94.6,1.1,0,4.3
E00097827,98.4,0.8,0,0.8
E00097828,96.3,0.9,0,2.8
E00097829,98.6,1.4,0,0
E00097830,95.6,0.6,0.6,3.2
E00097831,95.2,4,0,0.8
E00097832,95,2.9,0.7,1.4
E00097833,98.5,0.8,0,0.8
E00097834,97.8,2.2,0,0
E00097835,100,0,0,0
E00097836,97.5,2.5,0,0
E00097837,100,0,0,0
E00097838,98.2,0,0,1.8
E00097839,97,2,0,1
E00097840,100,0,0,0
E00097841,100,0,0,0
E00097842,98.1,1.3,0,0.6
E00097843,99.2,0.8,0,0
E00097844,100,0,0,0
E00097845,98.4,1.6,0,0
