geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00096489,29.5,43.4,11.6,15.5
E00096760,15.9,37.2,15.2,31.7
E00096761,32.2,39.5,12.5,15.8
E00096762,25.7,42.1,17.8,14.5
E00096763,25.6,43.3,14.4,16.7
E00096764,26.9,40,11.5,21.5
E00096765,37.4,37.4,14.1,11
E00096766,32.4,37.2,15.2,15.2
E00096767,37.1,34.1,16.7,12.1
E00096768,27.1,34.7,19.5,18.6
E00096769,31.7,46,10.3,11.9
E00096770,30,45.7,14.3,10
E00096778,27.4,36.9,14,21.8
E00096779,26.7,44.2,12.5,16.7
E00097328,38.3,45,8.3,8.3
E00097329,24.8,42.1,18.2,14.9
E00097330,33.6,46.6,11.2,8.6
E00097331,38.7,41.5,14.2,5.7
E00097333,23.3,37.9,16.4,22.4
E00097335,49,37,6,8
E00097336,41.8,36.7,10.1,11.4
E00097343,46.3,27.8,11.1,14.8
E00097344,21.1,49.1,12.3,17.5
E00097345,35.3,31.1,17.6,16
E00097346,41.9,36.8,8.8,12.5
E00097347,30.3,41.4,11.1,17.2
E00097366,31.1,40.3,10.9,17.6
E00097367,42.7,33.1,16.1,8.1
E00097368,31,27.6,19.8,21.6
E00097369,34.4,26.2,23.8,15.6
E00097372,48.4,27.4,12.9,11.3
E00097376,39.8,39,10.6,10.6
E00097377,40.5,31.3,16,12.2
E00097380,31.1,39.5,16.8,12.6
E00097381,32.8,36.7,16.4,14.1
E00097382,35.3,25,22.4,17.2
E00097383,41.4,32,15.6,10.9
E00097428,31.1,39.8,16.5,12.6
E00097430,36.8,36.8,16.7,9.6
E00097431,20.7,49.6,18.2,11.6
E00097432,22.8,50.3,12.8,14.1
E00097433,27.2,32.4,22.8,17.6
E00097434,45,37.8,9.9,7.2
E00097435,38.3,26.7,14.2,20.8
E00097436,34.4,38.1,12.5,15
E00097437,23.6,38.5,14.9,23.1
E00097438,45.5,29.1,18.2,7.3
E00097439,39.4,37.6,13.8,9.2
E00097440,43.9,31.7,11,13.4
E00097441,23.5,45.8,16.3,14.5
E00097442,34.3,44.8,10.4,10.4
E00097443,41,48,5,6
E00097444,41,40,6,13
E00097445,41.3,39.7,7.9,11.1
E00097462,38.7,42.7,12.9,5.6
E00097463,33,38.4,13.4,15.2
E00097464,35.1,42.3,10.8,11.7
E00097465,23.1,45.5,12.7,18.7
E00097466,23.9,36.4,13.6,26.1
E00097490,40.4,25,12.5,22.1
E00097491,28.7,36.1,14.8,20.4
E00097492,35.3,41.4,7.8,15.5
E00097493,33,30.4,20.5,16.1
E00097494,25.4,44.7,17.5,12.3
E00097495,32.8,35.9,14.8,16.4
E00097496,37.4,28.7,19.1,14.8
E00097497,29.7,39.2,16.2,14.9
E00097498,25.4,32.3,19.2,23.1
E00097508,29.5,48.6,11.4,10.5
E00097509,23.3,48.3,18.3,10
E00097510,22.1,54.1,9.8,13.9
E00097511,38.9,40.7,9.3,11.1
E00097512,26.6,40.9,12.3,20.1
E00097532,36.2,31.5,18.1,14.2
E00097533,36.1,33.6,19.3,10.9
E00097534,49.6,30.2,5.4,14.7
E00097535,31.9,34.8,13.5,19.9
E00097536,46.4,32.1,10.7,10.7
E00097537,42.4,32.6,9.9,15.1
E00097538,27.7,46,8.8,17.5
E00097539,36.4,41.7,11.3,10.6
E00097540,40.9,27.3,15.2,16.7
E00097541,58.1,25.6,11.1,5.1
E00097542,30.6,38.8,13.2,17.4
E00097543,29.2,49.6,9.5,11.7
E00097560,24.2,54.5,12.1,9.1
E00097561,32.1,48.8,8.3,10.7
E00097562,28.2,45.5,16.4,10
E00097563,20.3,53.9,14.8,10.9
E00097564,36.1,39.5,13.4,10.9
E00097565,34.4,39.3,10.4,16
E00097566,29.2,35.8,18.3,16.7
E00097567,50,35.6,5.9,8.5
E00097568,27.5,37.7,16.7,18.1
E00097569,35.7,35.7,15.7,12.9
E00097739,33.8,41.2,12.5,12.5
E00097740,40.2,37.9,10.3,11.5
E00097747,57,29.8,8.3,5
E00097748,37.6,40.2,7.7,14.5
E00097749,34.9,36.4,14,14.7
E00097750,43.1,42.3,7.3,7.3
E00097751,29.6,59.1,5.2,6.1
E00097752,47.1,31.9,10.1,10.9
E00097753,26.1,57.5,9.2,7.2
E00097754,28.3,49.2,7.5,15
E00097755,36,49.6,8.8,5.6
E00097762,27.2,43,12.3,17.5
E00097763,22,43.9,17.9,16.3
E00097764,24.4,44.5,15.9,15.2
E00097765,31.4,47.1,9.8,11.8
E00097766,27.7,35.8,13.1,23.4
E00097767,26.2,46.2,12.4,15.2
E00097768,28.2,45,8.7,18.1
E00097769,40.3,40.3,7.8,11.6
E00097777,32.7,50,6.5,10.7
E00097789,36.7,43,7.8,12.5
E00097790,32.5,39.2,12,16.3
E00097791,28.8,35.6,14.4,21.2
E00097792,20.7,44.9,16.7,17.7
E00097793,28.7,50.6,9.2,11.5
E00097794,24.5,55.3,11.3,8.8
E00097796,27.6,47.2,14.6,10.6
E00097797,38.2,39.5,15.8,6.6
E00097798,21.3,54.6,11.1,13
E00097799,32.8,35.9,11.7,19.5
E00097800,40,38.8,7.1,14.1
E00097801,28.1,46.9,15.6,9.4
E00097803,29.4,38.5,18.3,13.8
E00097804,22.5,51.3,11.3,15
E00097805,29.8,35.1,10.5,24.6
E00097806,25.9,47.3,15.2,11.6
E00097807,28.3,41.5,11.3,18.9
E00097808,23.8,43.1,16.9,16.2
E00097809,21,47,15.5,16.6
E00097818,29.8,47.6,16.1,6.5
E00097819,56.3,30.5,5.5,7.8
E00097820,40.2,42.9,11.4,5.5
E00097821,29.3,56.7,7.6,6.4
E00097822,29.1,56.4,9.3,5.2
E00097823,39.7,49.2,6.3,4.8
E00097824,43,44.4,7.4,5.2
E00097825,36,51.5,5.9,6.6
E00097826,21.7,44.6,19.6,14.1
E00097827,52.3,41.4,2.3,3.9
E00097828,52.3,39.3,4.7,3.7
E00097829,40,40.7,10.7,8.6
E00097830,53.8,33.5,5.7,7
E00097831,51.7,34.2,7.5,6.7
E00097832,27,34.8,15.6,22.7
E00097833,26.7,52.7,11.5,9.2
E00097834,36,43.9,8.6,11.5
E00097835,25.2,46.6,12.6,15.5
E00097836,31.3,50,15,3.8
E00097837,37.5,37.5,14.1,10.9
E00097838,27.3,49.1,12.7,10.9
E00097839,26.5,48,16.3,9.2
E00097840,36.6,45.3,8.7,9.3
E00097841,31,44.4,13.4,11.3
E00097842,27.7,44,14.5,13.8
E00097843,16.2,34.2,23.9,25.6
E00097844,31.6,46.5,8.8,13.2
E00097845,32.3,49.2,9.2,9.2
E00097948,31.6,33.3,17.5,17.5
E00097949,34.5,53.2,5,7.2
E00097950,35.6,52.5,7.9,4
E00097951,37.1,34.3,15.2,13.3
E00097952,56.8,28.8,6.3,8.1
E00097953,26.4,53.8,11.3,8.5
E00097954,54.1,21.6,12.2,12.2
E00097955,36.1,47.2,6.5,10.2
E00097956,32.8,37.7,13.1,16.4
E00097957,31.5,30.2,19.5,18.8
E00097958,31.1,40.8,15.5,12.6
E00097959,50,27,14.9,8.1
E00097960,25.6,47.6,13.4,13.4
E00097961,29.8,44.2,12.5,13.5
E00097962,28,43.2,14.4,14.4
E00097963,32.1,42,16,9.9
E00097964,36.8,43.2,13.7,6.3
E00097975,32.4,32.4,13.3,21.9
E00097976,28.7,40.1,14,17.2
E00097977,16.1,41.7,17.6,24.6
E00097978,34.3,37.1,18.1,10.5
E00097979,34.8,44.6,9.8,10.7
E00097984,33.9,46.5,3.9,15.7
E00097985,19.3,42,14.7,24
E00097986,29.7,47.1,11,12.3
E00097987,20.3,50.7,10.1,18.8
E00097988,23.9,59.8,12,4.3
E00097989,27.2,43.2,12,17.6
E00097990,35.8,44.5,10.9,8.8
E00097991,22.2,41,16.5,20.3
E00098018,23.2,54.5,14.1,8.1
E00098019,27,42.9,11.1,19
E00098020,29.4,50.4,9.2,10.9
E00098021,32.5,39.8,14.6,13
E00098022,35.3,45.4,7.6,11.8
E00098023,35.1,40.3,15.6,9.1
E00098024,27.1,58.6,7.9,6.4
E00098025,27.7,45.9,13.5,12.8
E00098026,35.5,36.4,13.1,15
E00098027,38,40.7,6.5,14.8
E00098028,27.8,38.9,9.9,23.5
E00098029,28.9,39.6,14.7,16.8
E00098030,42.1,38.3,6.5,13.1
E00098031,38.5,41.3,11,9.2
E00098032,22.1,47.1,14.7,16.2
E00098033,50.5,28,12.1,9.3
E00098034,18.5,37,25.5,19
E00098035,55.4,25,10.7,8.9
E00098036,21,42.7,14.5,21.8
E00098037,35.6,44.9,6.8,12.7
E00098038,29.2,35.8,22.5,12.5
E00098039,31,33.3,19.8,15.9
E00098040,23.8,41.1,15.7,19.4
E00098041,27,40.5,14.3,18.3
E00098042,36.9,29.5,17.2,16.4
E00098043,36.5,34.7,17.6,11.2
E00098044,33.6,41.2,18.5,6.7
E00098045,23.4,33.9,18.5,24.2
E00098046,37.6,26.3,21.8,14.3
E00098047,58.4,28.5,9.5,3.6
E00098048,34.3,37,14.4,14.4
E00098049,33.9,44.9,6.3,15
E00098050,40.1,38.9,7,14
E00098051,26.5,46.2,11.4,15.9
E00098052,39.8,32.5,9.8,17.9
E00098053,36.3,34.7,12.1,16.9
E00098054,24.4,45.7,10.2,19.7
E00098055,31.4,40.5,14,14
E00098056,35.2,36.1,17.2,11.5
E00098057,21.5,43,20.7,14.9
E00098058,43.5,30,18,8.5
E00098059,26.1,47.1,16.8,10.1
E00098060,52.9,29.4,9.6,8.1
E00098061,30.1,34.6,19.9,15.4
E00098062,56,31.9,6,6
E00098063,74.3,18.8,5.2,1.6
E00098064,41.9,30.6,16.1,11.3
E00098065,36.1,36.8,12.5,14.6
E00098066,53.2,27,9.9,9.9
E00098067,27.5,45.1,15.5,12
E00098068,20.8,47,14.1,18.1
E00098069,36.2,41.5,12.3,10
E00098070,34.7,51.7,7.6,5.9
E00098071,33.6,50.4,8.4,7.6
E00098072,29.8,43.6,17,9.6
E00098073,38.4,36.7,11.9,13
E00098083,37.9,50,8.6,3.4
E00098084,65,30.8,2.5,1.7
E00098085,43.8,36.2,11.4,8.6
E00098086,62.9,25,6,6
E00098087,24.6,46.6,11,17.8
E00098088,23.9,47.9,19.7,8.5
E00098089,28.7,45.4,15.7,10.2
E00098090,26.1,56,9,9
E00098091,31.5,46.2,13.1,9.2
E00098092,27.6,39,15.4,17.9
E00098093,32.7,37.2,10.6,19.5
E00098094,38.9,36.8,14.6,9.7
E00098095,35.8,30.8,10.8,22.5
E00098096,29.5,34.4,16.4,19.7
E00098097,29.1,46.5,12.6,11.8
E00098098,31,43.4,11.7,13.8
E00098099,41.2,36.5,12.2,10.1
E00098100,39.7,27.4,22.6,10.3
E00098101,28.5,50.4,8,13.1
E00098102,20.3,51.6,14.1,14.1
E00098103,43.4,41.1,8.5,7
E00098104,29.4,45,11.9,13.8
E00098105,35.8,28.4,14.7,21.1
E00098106,34.2,29.2,15,21.7
E00098107,26,33.3,12.2,28.5
E00098108,35.3,31,15.5,18.1
E00098109,40.2,33.3,14.5,12
E00098110,25.7,29.4,24.8,20.2
E00098111,31.2,37.6,14.7,16.5
E00127634,23.1,52.3,13.8,10.8
E00127636,20.3,50.4,17.1,12.2
E00127637,31,59.5,4.8,4.8
E00127638,31.1,39.3,21.3,8.2
E00127639,25,48.2,11.6,15.2
E00168547,32.9,42.5,15.1,9.6
