geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00070654,18.4,21.6,49.6,10.4
E00070656,12.2,18.9,40.5,28.4
E00070707,9.2,27.7,44.5,18.5
E00070708,20.2,13.2,46.5,20.2
E00070711,15,19.5,46,19.5
E00070715,12.3,23.8,45.1,18.9
E00070716,8.3,25.6,48.8,17.4
E00070717,15,19.6,53.3,12.1
E00070718,17.4,19.6,45.7,17.4
E00070719,18.3,19.8,40.5,21.4
E00070756,11.2,26.7,40.5,21.6
E00070757,7.7,28.2,53.8,10.3
E00070758,10.7,17.9,47.9,23.6
E00070759,15.4,21.2,49,14.4
E00070760,14.4,17.1,44.1,24.3
E00070762,19.5,19.5,55.3,5.7
E00070763,9.2,22,59.6,9.2
E00070764,5.3,40.8,42.1,11.8
E00070765,16.7,18.2,45.5,19.7
E00070766,6.3,25.2,50.5,18
E00070767,13.8,17.5,45,23.8
E00070768,18.8,19.8,40.6,20.8
E00070769,11.4,15.8,50.9,21.9
E00070770,18.6,17.9,41.4,22.1
E00070771,17.4,22.2,47.3,13.2
E00070772,11.2,22.3,44.2,22.3
E00070773,19.5,31.7,22,26.8
E00070777,13.1,19.6,49.5,17.8
E00070850,12.1,20.2,49.2,18.5
E00070851,15.9,15.2,50.8,18.2
E00070852,8.7,21.7,51.3,18.3
E00070853,10.8,21.5,55.4,12.3
E00070854,13.9,29.7,39.6,16.8
E00070855,13,19.6,50,17.4
E00070856,13.2,14.7,54.3,17.8
E00070857,9.6,23,51.3,16
E00070858,5.3,20.2,62.3,12.3
E00070859,14.1,21.5,32.9,31.5
E00070860,9.2,18.3,47.3,25.2
E00070943,13.8,19,53.4,13.8
E00070944,9.5,26.8,39.9,23.8
E00070945,14.1,17.4,47.8,20.7
E00070946,13.9,27.8,37.4,20.9
E00070947,6.2,20,50.8,23.1
E00070948,14.6,19.5,42.7,23.2
E00070949,15.1,23.3,46.5,15.1
E00070950,14.3,22.4,54.1,9.2
E00070951,12.7,23.3,44.7,19.3
E00070952,10.1,11.6,47.8,30.4
E00070953,20.4,22.2,48.1,9.3
E00070954,14.3,23.8,42.9,19
E00070955,12.1,19,58.3,10.5
E00070956,10.2,20.5,51.2,18.1
E00070969,12.5,21.4,46.4,19.8
E00070970,13.3,17.7,49.6,19.5
E00070971,11.2,18.4,49.6,20.8
E00070972,9.7,23,51.3,15.9
E00070973,11.1,14.1,60.6,14.1
E00070974,15.9,11.6,47.1,25.4
E00070975,10.1,19.5,56,14.5
E00070976,12.9,16.9,53.7,16.4
E00070977,15.2,21.5,45.6,17.7
E00070978,16.3,30.8,34.6,18.3
E00070979,15.9,18.3,42.1,23.8
E00071209,18,19.7,52.5,9.8
E00071210,19,17.2,53.4,10.3
E00071211,7.5,18.3,58.1,16.1
E00071214,14.7,18.6,48.8,17.8
E00071215,14,26.3,47.4,12.3
E00071219,9.7,41.9,32.3,16.1
E00147654,10.2,25.1,51.2,13.5
E00147655,8,17.9,51.8,22.3
E00147656,7.4,26.7,48.1,17.8
E00147657,5.6,15.5,46.5,32.4
E00147704,8.6,24.3,36.8,30.3
E00147705,24.3,20.7,34.2,20.7
E00147706,17.8,21.5,43,17.8
E00147707,9.9,27.1,50,13
E00147708,13.3,25.3,43.4,18.1
E00147709,13.1,21.2,37.4,28.3
E00147710,17.2,20.2,42.4,20.2
E00147711,19.7,20.5,37.7,22.1
E00147712,11.8,27.9,36.8,23.5
E00147716,11.1,21.4,50.4,17.1
E00147717,17.4,22.7,47,12.9
E00147718,17,18.5,45.2,19.3
