geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00070654,12.8,81.9,5.3
E00070656,20,58.6,21.4
E00070707,8,74.1,17.9
E00070708,7.5,78.2,14.3
E00070711,10.3,82.8,6.9
E00070715,19.6,69.6,10.9
E00070716,8,81.6,10.3
E00070717,8.4,71.1,20.5
E00070718,7.5,83,9.4
E00070719,15.3,72.4,12.2
E00070756,8.7,74.8,16.5
E00070757,12.6,74.7,12.6
E00070758,11.2,76.4,12.4
E00070759,7.2,79.4,13.4
E00070760,13.1,70.1,16.8
E00070762,7.2,80.4,12.3
E00070763,12.2,77.4,10.4
E00070764,5.3,71.4,23.3
E00070765,4.8,85.5,9.7
E00070766,6.9,83.1,10
E00070767,13.6,69.1,17.3
E00070768,14.7,66.7,18.7
E00070769,6.5,72.7,20.8
E00070770,18.9,75.5,5.7
E00070771,9.8,80.4,9.8
E00070772,11.5,82.7,5.8
E00070773,11.8,82.4,5.9
E00070777,13.1,70.5,16.4
E00070850,11.5,63.2,25.3
E00070851,17.8,58.4,23.8
E00070852,7.2,70.3,22.5
E00070853,19.6,64.5,15.9
E00070854,5.9,80.4,13.7
E00070855,10.1,67.1,22.8
E00070856,9.5,68.4,22.1
E00070857,8.9,78.8,12.3
E00070858,8.1,77,14.8
E00070859,10.8,67.6,21.6
E00070860,10.5,81.6,7.9
E00070943,7.7,82.7,9.6
E00070944,13,71.9,15.1
E00070945,5.1,78,16.9
E00070946,18.5,66.7,14.8
E00070947,15.7,68.6,15.7
E00070948,15.2,75.8,9.1
E00070949,9.9,80.9,9.2
E00070950,7.5,82.5,10
E00070951,11.8,80.9,7.3
E00070952,15.6,75,9.4
E00070953,10.2,86.4,3.4
E00070954,13.2,79.2,7.5
E00070955,10.9,60.9,28.2
E00070956,12.5,76.9,10.6
E00070969,6.4,82.3,11.4
E00070970,7.8,73.5,18.6
E00070971,7,88,5
E00070972,8.7,79.1,12.2
E00070973,14.4,75.7,9.9
E00070974,16,69.7,14.3
E00070975,6.9,71.3,21.8
E00070976,11.8,69.6,18.6
E00070977,3.4,81.4,15.3
E00070978,9.6,86.7,3.6
E00070979,13.2,82.4,4.4
E00071209,6.8,73.8,19.4
E00071210,9.6,75,15.4
E00071211,13.2,73.5,13.2
E00071214,12.6,68.4,18.9
E00071215,5.2,75.9,19
E00071219,12.5,70,17.5
E00147654,9.5,75.5,15
E00147655,1.7,89.7,8.6
E00147656,9.7,75.5,14.8
E00147657,9,67.9,23.1
E00147704,14,76.6,9.3
E00147705,14.1,68.5,17.4
E00147706,8.1,82.7,9.2
E00147707,6.6,80.3,13.1
E00147708,9.9,74.3,15.8
E00147709,13.2,73.6,13.2
E00147710,9.4,81.3,9.4
E00147711,8.8,81.6,9.6
E00147712,2.7,91.9,5.4
E00147716,9.2,84.2,6.7
E00147717,11,72.5,16.5
E00147718,9.4,78.9,11.7
E00147719,9.9,78,12.1
E00147755,10.4,80.2,9.4
E00147756,9.9,81.1,9
E00147757,25.9,56.9,17.2
E00147758,10.4,65.1,24.5
E00147759,9.4,81.2,9.4
E00147760,8.5,72.6,18.9
E00147761,15.2,66.3,18.5
E00147762,8.6,78.1,13.3
E00147769,7.5,76.9,15.6
E00147770,11.3,81.2,7.5
E00147771,7.9,76.8,15.2
E00147772,10.9,72.1,17
E00168506,11.8,80.7,7.5
E00168508,10.9,77.2,11.9
E00168511,7.9,88.1,4
E00168513,11.1,71.4,17.5
E00168533,13.6,72.8,13.6
E00168538,10.5,82.5,7
W00002276,8.7,67.1,24.3
W00002277,8.6,82.1,9.3
W00002278,7,81.4,11.6
W00002279,10.5,73.4,16.1
W00002294,8.2,74.2,17.6
W00002295,6.9,75.6,17.6
W00002296,3.8,78.6,17.6
W00002297,7.8,70,22.2
W00002298,6.3,86.3,7.4
W00002299,14.1,64.1,21.8
W00002300,11.6,54.5,33.9
W00002301,9.2,69.7,21.1
W00002302,15.8,65.4,18.8
W00002335,9.6,78.4,12
W00002336,3.4,84.2,12.3
W00002337,7.4,73.8,18.8
W00002338,10,66.7,23.3
W00002359,13.8,71.7,14.5
W00002360,10.6,81.5,7.9
W00002362,9.4,70.1,20.5
W00002364,10.4,72.6,17.1
W00002377,7.8,82.2,10
W00002378,9.3,80.2,10.5
W00002379,17.4,73.4,9.2
W00002380,7.3,80,12.7
W00002381,6.5,84.1,9.3
W00002382,10.5,69.9,19.5
W00002383,5.8,83.8,10.4
W00002387,7.4,81.6,11
