geography_code,in_full_time_education-001,in_full_time_education-002
E00070654,13.3,86.7
E00070656,27.1,72.9
E00070707,14,86
E00070708,10.5,89.5
E00070711,9.7,90.3
E00070715,19.4,80.6
E00070716,13,87
E00070717,14.4,85.6
E00070718,9.5,90.5
E00070719,16.1,83.9
E00070756,17.3,82.7
E00070757,15.8,84.2
E00070758,14.8,85.2
E00070759,17.5,82.5
E00070760,13.8,86.2
E00070762,18,82
E00070763,12.7,87.3
E00070764,14.1,85.9
E00070765,20.4,79.6
E00070766,9,91
E00070767,14.1,85.9
E00070768,14.5,85.5
E00070769,19.1,80.9
E00070770,20.6,79.4
E00070771,11.5,88.5
E00070772,16.1,83.9
E00070773,14.6,85.4
E00070777,14.6,85.4
E00070850,12.8,87.2
E00070851,15.1,84.9
E00070852,15.5,84.5
E00070853,16.1,83.9
E00070854,6.6,93.4
E00070855,7.8,92.2
E00070856,17.6,82.4
E00070857,15.2,84.8
E00070858,12.6,87.4
E00070859,15.2,84.8
E00070860,11.7,88.3
E00070943,21.2,78.8
E00070944,15.5,84.5
E00070945,18.7,81.3
E00070946,14.9,85.1
E00070947,14.9,85.1
E00070948,12.7,87.3
E00070949,11.5,88.5
E00070950,13.7,86.3
E00070951,13.1,86.9
E00070952,13.7,86.3
E00070953,5.8,94.2
E00070954,9.5,90.5
E00070955,23.4,76.6
E00070956,13.6,86.4
E00070969,13.2,86.8
E00070970,14.1,85.9
E00070971,12.6,87.4
E00070972,16,84
E00070973,11.2,88.8
E00070974,10.4,89.6
E00070975,12.6,87.4
E00070976,21.8,78.2
E00070977,6.9,93.1
E00070978,11.7,88.3
E00070979,17.5,82.5
E00071209,17.7,82.3
E00071210,12.4,87.6
E00071211,14.8,85.2
E00071214,18,82
E00071215,17.7,82.3
E00071219,14.5,85.5
E00147654,17.6,82.4
E00147655,9.8,90.2
E00147656,12.8,87.2
E00147657,22.9,77.1
E00147704,10.9,89.1
E00147705,13.3,86.7
E00147706,10.6,89.4
E00147707,11.4,88.6
E00147708,9.8,90.2
E00147709,6.8,93.2
E00147710,8.7,91.3
E00147711,10.9,89.1
E00147712,7.2,92.8
E00147716,9.7,90.3
E00147717,19.5,80.5
E00147718,12,88
E00147719,13,87
E00147755,13.1,86.9
E00147756,12.7,87.3
E00147757,16.7,83.3
E00147758,21.9,78.1
E00147759,8.4,91.6
E00147760,15.6,84.4
E00147761,13.2,86.8
E00147762,24.8,75.2
E00147769,13.9,86.1
E00147770,7.2,92.8
E00147771,15,85
E00147772,18.7,81.3
E00168506,14.6,85.4
E00168508,19.8,80.2
E00168511,11.9,88.1
E00168513,14.8,85.2
E00168533,13,87
E00168538,12.7,87.3
W00002276,15.3,84.7
W00002277,9.4,90.6
W00002278,15.3,84.7
W00002279,16.1,83.9
W00002294,12.5,87.5
W00002295,14.1,85.9
W00002296,11.4,88.6
W00002297,16.5,83.5
W00002298,14.3,85.7
W00002299,12.8,87.2
W00002300,23.2,76.8
W00002301,17,83
W00002302,18.4,81.6
W00002335,7.8,92.2
W00002336,4,96
W00002337,11.7,88.3
W00002338,22.3,77.7
W00002359,14.3,85.7
W00002360,10.9,89.1
W00002362,17.3,82.7
W00002364,17.7,82.3
W00002377,14.6,85.4
W00002378,11.2,88.8
W00002379,11.7,88.3
W00002380,11.2,88.8
W00002381,10.9,89.1
W00002382,18.9,81.1
W00002383,11.7,88.3
W00002387,12.6,87.4
W00002390,19.8,80.2
W00002391,9.4,90.6
W00002392,8.7,91.3
W00002393,14.2,85.8
W00002394,11.1,88.9
W00002395,22.4,77.6
W00002396,16.8,83.2
W00002397,10.5,89.5
W00002398,20.6,79.4
W00002399,14.5,85.5
W00002400,9.1,90.9
W00002401,6.9,93.1
W00002402,14,86
W00002403,20.8,79.2
W00002404,14.7,85.3
W00002405,15.6,84.4
W00002406,17.8,82.2
W00002407,21.6,78.4
W00002408,16,84
W00002413,14.2,85.8
W00002417,8.4,91.6
W00002418,8,92
W00002419,11.1,88.9
W00002420,17.2,82.8
W00002421,16.1,83.9
W00002422,34,66
W00002424,3.5,96.5
W00002425,24.4,75.6
W00002426,20.5,79.5
W00002427,18.4,81.6
W00002429,11.5,88.5
W00002430,9.1,90.9
W00002431,8,92
W00002432,8.6,91.4
W00002433,13.4,86.6
W00002447,10.6,89.4
W00002448,18.4,81.6
W00002449,14.7,85.3
W00002450,17.8,82.2
W00002451,18,82
W00002471,12.4,87.6
W00002472,14.1,85.9
W00002473,11.2,88.8
W00002474,11,89
W00002512,14.8,85.2
W00002513,14.8,85.2
W00002514,11.8,88.2
W00002515,16.9,83.1
W00002540,12,88
W00002541,13.9,86.1
W00002542,9.4,90.6
W00002543,17.7,82.3
W00002544,17.5,82.5
W00002583,15.3,84.7
W00002584,11.6,88.4
W00002585,15.4,84.6
W00002586,11.7,88.3
W00002587,11.4,88.6
W00002588,21.6,78.4
W00002589,12.5,87.5
W00002590,10.4,89.6
W00002591,9.8,90.2
W00002592,17.7,82.3
W00002593,14.7,85.3
W00002594,19.9,80.1
W00002595,13.4,86.6
W00002596,7.9,92.1
W00002597,9.3,90.7
W00002599,16.4,83.6
W00002600,22.4,77.6
W00002601,11.5,88.5
W00002602,13.2,86.8
W00002603,16,84
W00002604,8.3,91.7
W00009779,19.5,80.5
W00009780,11.9,88.1
W00009781,8.9,91.1
W00010318,17.1,82.9
W00010355,21.6,78.4
