geography_code,sex-001,sex-002
E00070654,51.6,48.4
E00070656,52.9,47.1
E00070707,49.1,50.9
E00070708,51.4,48.6
E00070711,48.9,51.1
E00070715,47.9,52.1
E00070716,48.2,51.8
E00070717,52.2,47.8
E00070718,48.1,51.9
E00070719,49.3,50.7
E00070756,52.3,47.7
E00070757,50.5,49.5
E00070758,52.2,47.8
E00070759,57.9,42.1
E00070760,53.1,46.9
E00070762,54.8,45.2
E00070763,51.1,48.9
E00070764,53.1,46.9
E00070765,51.3,48.7
E00070766,54.8,45.2
E00070767,48.9,51.1
E00070768,47.2,52.8
E00070769,51.3,48.8
E00070770,52.2,47.8
E00070771,50,50
E00070772,50.3,49.7
E00070773,52.3,47.7
E00070777,52.6,47.4
E00070850,44.4,55.6
E00070851,55.3,44.7
E00070852,52.1,47.9
E00070853,50.5,49.5
E00070854,52.5,47.5
E00070855,60.4,39.6
E00070856,50.4,49.6
E00070857,51.3,48.7
E00070858,55.6,44.4
E00070859,46.7,53.3
E00070860,47.1,52.9
E00070943,46.2,53.8
E00070944,51.8,48.2
E00070945,45.5,54.5
E00070946,50.8,49.2
E00070947,51.8,48.2
E00070948,52,48
E00070949,50.6,49.4
E00070950,48.6,51.4
E00070951,43.9,56.1
E00070952,51.6,48.4
E00070953,53.2,46.8
E00070954,49.3,50.7
E00070955,50.4,49.6
E00070956,48.3,51.7
E00070969,50.9,49.1
E00070970,49.2,50.8
E00070971,52,48
E00070972,51.1,48.9
E00070973,53.8,46.2
E00070974,55.4,44.6
E00070975,49.3,50.7
E00070976,49.4,50.6
E00070977,54.2,45.8
E00070978,50.2,49.8
E00070979,47.7,52.3
E00071209,51.6,48.4
E00071210,49.2,50.8
E00071211,50,50
E00071214,50.8,49.2
E00071215,56.6,43.4
E00071219,51.3,48.7
E00147654,51.2,48.8
E00147655,53.2,46.8
E00147656,51.6,48.4
E00147657,48,52
E00147704,49.8,50.2
E00147705,53.5,46.5
E00147706,49.9,50.1
E00147707,46.7,53.3
E00147708,50.3,49.7
E00147709,48.2,51.8
E00147710,50.7,49.3
E00147711,52,48
E00147712,45.7,54.3
E00147716,52,48
E00147717,49.8,50.2
E00147718,51.7,48.3
E00147719,50,50
E00147755,51.5,48.5
E00147756,50.5,49.5
E00147757,48.8,51.2
E00147758,49.7,50.3
E00147759,50.6,49.4
E00147760,53.2,46.8
E00147761,45.9,54.1
E00147762,55.6,44.4
E00147769,50.4,49.6
E00147770,51,49
E00147771,49.5,50.5
E00147772,51.2,48.8
E00168506,51.1,48.9
E00168508,47.1,52.9
E00168511,52.2,47.8
E00168513,48.3,51.7
E00168533,48.2,51.8
E00168538,53.9,46.1
W00002276,53.6,46.4
W00002277,47.7,52.3
W00002278,50.4,49.6
W00002279,45.1,54.9
W00002294,49.1,50.9
W00002295,49.7,50.3
W00002296,58.2,41.8
W00002297,48.5,51.5
W00002298,56.1,43.9
W00002299,46.2,53.8
W00002300,51.6,48.4
W00002301,53,47
W00002302,51.9,48.1
W00002335,47.6,52.4
W00002336,50.8,49.2
W00002337,49.4,50.6
W00002338,53.1,46.9
W00002359,48.3,51.7
W00002360,52.4,47.6
W00002362,49.3,50.7
W00002364,52.3,47.7
W00002377,53.2,46.8
W00002378,54.7,45.3
W00002379,49.6,50.4
W00002380,56,44
W00002381,55.4,44.6
W00002382,52.3,47.7
W00002383,57.7,42.3
W00002387,50.5,49.5
W00002390,49.8,50.2
W00002391,46.4,53.6
W00002392,53.7,46.3
W00002393,50,50
W00002394,52.2,47.8
W00002395,54,46
W00002396,52.8,47.2
W00002397,52.4,47.6
W00002398,49.9,50.1
W00002399,51.3,48.7
W00002400,54.9,45.1
W00002401,49.7,50.3
W00002402,53.8,46.2
W00002403,51.2,48.8
W00002404,47.2,52.8
W00002405,47.3,52.7
W00002406,50,50
W00002407,50.1,49.9
W00002408,48.8,51.2
W00002413,46.9,53.1
W00002417,41.7,58.3
W00002418,47.3,52.7
W00002419,50.2,49.8
W00002420,46.9,53.1
W00002421,51.2,48.8
W00002422,58.1,41.9
W00002424,55,45
W00002425,55.1,44.9
W00002426,50.3,49.7
W00002427,47.6,52.4
W00002429,50.5,49.5
W00002430,40.7,59.3
W00002431,51.9,48.1
W00002432,48,52
W00002433,49.4,50.6
W00002447,52.9,47.1
W00002448,47.9,52.1
W00002449,51.7,48.3
W00002450,50.4,49.6
W00002451,49.2,50.8
W00002471,48.6,51.4
W00002472,50.2,49.8
W00002473,48.4,51.6
W00002474,52.7,47.3
W00002512,53.4,46.6
W00002513,50.2,49.8
W00002514,51.2,48.8
W00002515,48.8,51.2
W00002540,51.2,48.8
W00002541,50.3,49.7
W00002542,49.8,50.2
W00002543,47.2,52.8
W00002544,46.4,53.6
W00002583,50,50
W00002584,50.3,49.7
W00002585,50.6,49.4
W00002586,49.5,50.5
W00002587,50.2,49.8
W00002588,45.1,54.9
W00002589,47.5,52.5
W00002590,51.8,48.2
W00002591,50.4,49.6
W00002592,54.1,45.9
W00002593,48.4,51.6
W00002594,48.8,51.2
W00002595,52.3,47.7
W00002596,49.5,50.5
W00002597,53.5,46.5
W00002599,54.8,45.2
W00002600,54.7,45.3
W00002601,52.8,47.2
W00002602,56,44
W00002603,46.8,53.2
W00002604,51.7,48.3
W00009779,52.7,47.3
W00009780,48.5,51.5
W00009781,48.7,51.3
W00010318,48.9,51.1
W00010355,48.3,51.7
