geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00070654,31.4,46.6,8.5,13.6
E00070656,23.9,38.8,17.9,19.4
E00070707,30.1,43.1,12.2,14.6
E00070708,28.4,48.5,13.4,9.7
E00070711,19.8,53.1,13.5,13.5
E00070715,21.5,43,15,20.6
E00070716,23.4,44.9,15.9,15.9
E00070717,31.7,39.6,8.9,19.8
E00070718,34.6,44.2,13.5,7.7
E00070719,17.9,44.6,14.3,23.2
E00070756,17.3,46.4,11.8,24.5
E00070757,28.6,53.8,8.8,8.8
E00070758,21.8,40,15.5,22.7
E00070759,28.3,49.6,9.7,12.4
E00070760,19.6,58.9,10.3,11.2
E00070762,28.4,44,11.3,16.3
E00070763,38.8,33.9,13.2,14
E00070764,45.1,31.1,11.5,12.3
E00070765,21.2,48.5,12.1,18.2
E00070766,37.6,43.3,8.3,10.8
E00070767,25.4,39.4,14.1,21.1
E00070768,25,47.7,13.6,13.6
E00070769,27.7,36.6,22.8,12.9
E00070770,24,41.6,7.2,27.2
E00070771,27.9,49.2,10.6,12.3
E00070772,24.4,45.7,12.8,17.1
E00070773,26,54,4,16
E00070777,25.3,42.5,19.5,12.6
E00070850,51.5,30.3,9.1,9.1
E00070851,44.7,29.1,15.6,10.6
E00070852,34.9,34.1,16.3,14.7
E00070853,38.6,37.6,11.6,12.2
E00070854,36,49.5,6.3,8.1
E00070855,48.1,35.9,8.4,7.6
E00070856,24.6,41.2,16.7,17.5
E00070857,35.1,39.5,12.7,12.7
E00070858,42.8,32.6,12.3,12.3
E00070859,21.8,42.9,12.6,22.7
E00070860,22,51.2,10.2,16.5
E00070943,28.3,50,1.7,20
E00070944,28.3,42.8,11.9,17
E00070945,28.4,39.2,12.2,20.3
E00070946,20.3,44.3,12.7,22.8
E00070947,23.7,40.7,13.6,22
E00070948,30.5,47.6,11,11
E00070949,28.2,46,10.4,15.3
E00070950,41.4,33.6,13.3,11.7
E00070951,25.8,46.1,12.5,15.6
E00070952,31.5,49.3,1.4,17.8
E00070953,24.6,47.4,15.8,12.3
E00070954,30,50,7.1,12.9
E00070955,23.2,29.5,17.9,29.5
E00070956,31.7,43.3,11.7,13.3
E00070969,23.1,43.9,16.2,16.8
E00070970,31.9,41.4,14.7,12.1
E00070971,29.7,40.5,13.5,16.2
E00070972,36.8,42.1,12,9
E00070973,33.1,45.8,8.5,12.7
E00070974,21,50,11.3,17.7
E00070975,29.2,45.3,13.9,11.7
E00070976,23.9,36.7,16,23.4
E00070977,24.6,44.9,18.8,11.6
E00070978,23,49,15,13
E00070979,35.5,36.4,11.6,16.5
E00071209,30.3,47.2,10.1,12.4
E00071210,20.8,50.9,15.1,13.2
E00071211,22.2,49.4,11.1,17.3
