geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00070654,57.1,0,42.9
E00070656,49.6,2.1,48.2
E00070707,50,3.1,46.9
E00070708,49.6,0.4,50
E00070711,55.7,0.5,43.8
E00070715,57.3,2.3,40.4
E00070716,57.7,2.4,39.9
E00070717,56.6,0.5,42.9
E00070718,46,2,52
E00070719,57.5,2.2,40.4
E00070756,50.4,2.1,47.4
E00070757,47.6,0,52.4
E00070758,60.1,2.6,37.3
E00070759,51.7,1,47.3
E00070760,51.9,1.9,46.3
E00070762,47.3,2.7,50
E00070763,48.2,1.8,50
E00070764,36.9,4.9,58.3
E00070765,52.3,0.8,46.9
E00070766,40.7,1.9,57.4
E00070767,49.7,4.3,46
E00070768,55.8,2.3,41.9
E00070769,60.5,1,38.5
E00070770,58,2,40
E00070771,50.9,1.5,47.6
E00070772,58.1,3,38.9
E00070773,44.6,2.2,53.3
E00070777,64.3,1.8,33.9
E00070850,59.2,3.8,37.1
E00070851,56.2,2.1,41.6
E00070852,50.9,3.1,46
E00070853,64.2,3.6,32.1
E00070854,49.8,2.5,47.8
E00070855,37.9,1.3,60.8
E00070856,56.8,4.5,38.7
E00070857,51.1,1.4,47.5
E00070858,45.6,0.8,53.6
E00070859,57,3.5,39.5
E00070860,53.5,1.6,44.9
E00070943,51.9,3.7,44.4
E00070944,53.7,2.3,44.1
E00070945,60.7,2.7,36.7
E00070946,68.2,0.6,31.2
E00070947,56.9,2.6,40.5
E00070948,55.4,3.4,41.2
E00070949,51.3,2.2,46.5
E00070950,45,2.8,52.3
E00070951,58,0.8,41.2
E00070952,52.9,3.7,43.4
E00070953,47.8,1.8,50.4
E00070954,61.3,3.6,35
E00070955,61.6,2,36.4
E00070956,55.2,0.9,43.9
E00070969,46.6,1.2,52.2
E00070970,52.8,0.5,46.8
E00070971,55.9,0.5,43.7
E00070972,49.8,1.3,48.9
E00070973,47.2,3.3,49.5
E00070974,53.7,1.9,44.4
E00070975,60.9,1.9,37.2
E00070976,55.2,2.2,42.5
E00070977,57.6,2.2,40.3
E00070978,55.3,0,44.7
E00070979,57.6,3.7,38.7
E00071209,36.7,0.6,62.7
E00071210,52.3,3.6,44.1
E00071211,56.8,3.1,40.1
E00071214,58.1,0.5,41.4
E00071215,48.3,3.4,48.3
E00071219,62.1,1,36.9
E00147654,51.7,1.7,46.6
E00147655,48,0.9,51.1
E00147656,46.2,1.7,52.1
E00147657,48,3.3,48.7
E00147704,58.8,0.8,40.4
E00147705,42.9,0.4,56.7
E00147706,42.6,0,57.4
E00147707,76.7,0,23.3
E00147708,45.9,1.1,53
E00147709,64.7,0,35.3
E00147710,51.8,0,48.2
E00147711,48.8,2,49.2
E00147712,65.7,1.9,32.4
E00147716,49.6,2.5,47.9
E00147717,55.6,0.8,43.6
E00147718,51.9,1.6,46.5
E00147719,53.5,1.3,45.2
E00147755,43.4,2.7,53.9
E00147756,58.4,1.9,39.7
E00147757,74.8,1.3,23.9
E00147758,53.1,2.6,44.3
E00147759,51.9,2.4,45.7
E00147760,51.4,1,47.6
E00147761,64.1,2.7,33.2
E00147762,54.9,6,39.1
E00147769,42,0,58
E00147770,51.5,1.8,46.7
E00147771,57.7,0.3,42
E00147772,52.8,2.6,44.7
E00168506,50.6,0.6,48.8
E00168508,54.5,0,45.5
E00168511,47.3,2.1,50.6
E00168513,50,1.9,48.1
E00168533,54.1,4.1,41.9
E00168538,50.2,1.7,48
W00002276,40.9,2.8,56.3
W00002277,55.7,0.9,43.4
W00002278,63.4,1.3,35.3
W00002279,54.4,2.2,43.4
W00002294,55.8,2.5,41.6
W00002295,52.9,1.4,45.7
W00002296,36.9,0,63.1
W00002297,64.1,1.6,34.3
W00002298,60.3,1.7,38.1
W00002299,65.3,1.8,32.9
W00002300,59.2,3.1,37.7
W00002301,61.1,3.5,35.4
W00002302,56.7,2.6,40.7
W00002335,38.6,0,61.4
W00002336,35.5,0.6,63.9
W00002337,47.3,1.8,50.9
W00002338,41.6,6.5,51.9
W00002359,57.5,0.3,42.2
W00002360,55.2,1.2,43.6
W00002362,60.4,1.7,37.8
W00002364,61.3,0,38.7
W00002377,60.9,2.2,37
W00002378,50.3,1.7,48
W00002379,53.2,5.6,41.2
W00002380,46,0.5,53.5
W00002381,47.3,2,50.7
W00002382,65.1,1.6,33.3
W00002383,42.1,0,57.9
W00002387,61.3,0.9,37.8
W00002390,59.7,6.3,34
W00002391,51.1,2.7,46.2
W00002392,54,0.5,45.5
W00002393,52.5,1.5,46
W00002394,62.3,1.9,35.7
W00002395,55.5,4.3,40.2
W00002396,56.2,4.3,39.5
W00002397,55.7,0.4,43.8
W00002398,63.1,0.3,36.6
W00002399,50,1.8,48.2
W00002400,59.1,2.3,38.6
W00002401,47.1,2.9,50
W00002402,58.7,0,41.3
W00002403,58.4,0.8,40.8
W00002404,64.1,1.6,34.2
W00002405,46.1,0.6,53.2
W00002406,56.8,0.3,42.9
W00002407,46.8,2.6,50.6
W00002408,60,1.3,38.7
W00002413,65.6,2,32.4
W00002417,51.6,7.1,41.3
W00002418,36.2,2.9,61
W00002419,33.5,5.5,61
W00002420,56.6,3.9,39.4
W00002421,36.1,2,62
W00002422,48.2,3.2,48.6
W00002424,34.4,1,64.6
W00002425,47.8,4.8,47.4
W00002426,47.2,2.6,50.2
W00002427,60.3,3.2,36.4
W00002429,46.1,1.6,52.3
W00002430,51.7,4.2,44.1
W00002431,41.5,2.8,55.6
W00002432,31.4,4.7,64
W00002433,44.4,2,53.7
W00002447,56.2,0,43.8
W00002448,62.5,1.1,36.4
W00002449,63.3,0.5,36.2
W00002450,57.7,1.7,40.7
W00002451,45.5,5,49.5
W00002471,59.8,0.4,39.8
W00002472,59.2,1.7,39.1
W00002473,52.3,2.6,45.1
W00002474,53.8,2.3,43.9
W00002512,52.5,3.1,44.4
W00002513,56.4,0.4,43.2
W00002514,48,2,50
W00002515,49.8,2.1,48.1
W00002540,58,2.3,39.7
W00002541,52.1,1.2,46.7
W00002542,51.4,3.3,45.3
W00002543,51.9,1.5,46.7
W00002544,59.6,0,40.4
W00002583,60.9,1.6,37.5
W00002584,48.4,1.9,49.7
W00002585,56.3,3.3,40.5
W00002586,50,2.8,47.2
W00002587,57.1,2,40.9
W00002588,55.7,3.1,41.2
W00002589,48.3,1.3,50.4
W00002590,40.7,0.4,59
W00002591,50.2,0.9,48.8
W00002592,56.7,5.2,38.1
W00002593,53,3.2,43.8
W00002594,60.5,2.1,37.4
W00002595,47.4,2.1,50.5
W00002596,35.5,1.5,63
W00002597,34.5,2,63.5
W00002599,55.4,1.5,43.1
W00002600,51.8,3.1,45.1
W00002601,44.2,1.4,54.4
W00002602,47.2,0.5,52.3
W00002603,61.3,3.5,35.2
W00002604,46.4,0.8,52.7
W00009779,53,3.6,43.3
W00009780,32.1,2.6,65.4
W00009781,49.5,0.3,50.2
W00010318,61,2.2,36.8
W00010355,65.9,2.3,31.8
