geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00008583,1.6,17.6,63.7,14.8,2.2
E00008584,33.3,20.5,38.5,4.1,3.6
E00008609,12.3,20.5,56.6,10.7,0
E00008610,17.5,16.4,45.6,19.3,1.2
E00008612,10.3,17.6,53.7,16.2,2.2
E00008613,14.9,20.9,55.4,6.1,2.7
E00008620,14.5,43.5,39.1,2.9,0
E00008621,11.6,23.9,44.2,12.3,8
E00008622,2.9,16.3,65.7,10.5,4.7
E00008623,7,20.2,50,20.2,2.6
E00008625,7.8,18.6,44.2,24.8,4.7
E00008626,1.6,20.8,49.6,23.2,4.8
E00008627,7.6,20,49.5,13.3,9.5
E00008628,13.3,20.3,43,19.5,3.9
E00008629,3.3,31.4,41.3,22.3,1.7
E00008630,7.2,30.8,55.8,5.3,1
E00008631,5.7,27.4,51.9,12.3,2.8
E00008632,1.2,24,52.6,15.8,6.4
E00008633,15.3,15.8,67.2,0.6,1.1
E00008635,5.7,19,61.1,10,4.3
E00008637,5.1,35,50.3,7,2.5
E00008638,6.9,22.1,61.4,8.3,1.4
E00008639,6.7,15,68.9,8.3,1
E00008640,14.4,21.9,44.5,17.1,2.1
E00008643,6.5,31.7,53.7,7.3,0.8
E00008644,34.5,36.6,26.8,2.1,0
E00008646,4.9,10.4,66,18.1,0.7
E00008647,2.9,26,61.5,9.6,0
E00008648,36.1,23.3,33.8,6,0.8
E00008649,17.1,33.3,46.2,3.4,0
E00008650,16.9,37.3,39.4,5.6,0.7
E00008651,28.9,28.9,37.7,2.6,1.8
E00008652,22.5,26.5,42.2,7.8,1
E00008653,11.1,21.3,50.9,14.8,1.9
E00008654,49.5,28.7,18.8,3,0
E00008655,11.5,32.1,43.5,13,0
E00008656,43,26,29,2,0
E00008657,2,21.4,65.3,9.2,2
E00008658,32.3,33.3,29.3,3,2
E00008659,6.1,30,53.1,8.9,1.9
E00008661,17.2,34.8,41.2,3.4,3.4
E00008662,12,30.4,46.2,9.5,1.9
E00008663,16.2,30,38.5,12.3,3.1
E00008666,13,29,50,7,1
E00008667,7.9,22.1,62.1,7.1,0.7
E00008668,25.2,28.1,37,8.9,0.7
E00008670,16.8,30.3,44.5,8.4,0
E00008671,16.4,20.9,52.2,9.7,0.7
E00008672,28.7,30.3,35.2,4.9,0.8
E00008673,52.7,29.5,15.5,2.3,0
E00008674,15.9,24.3,55,4.8,0
E00008676,14,27.2,41.2,16.7,0.9
E00008678,13.2,44.7,40.4,1.8,0
E00008679,5,21.8,42,23.5,7.6
E00008680,8.4,26.6,60.4,3.9,0.6
E00008681,13.6,16.4,60,7.9,2.1
E00008682,12.8,25.1,58.1,3.9,0
E00008683,9.4,21.4,55.6,10.3,3.4
E00008684,20,20,49.2,7.5,3.3
E00008685,10.8,24.6,51.5,8.5,4.6
E00008686,14.8,27.8,52.1,5.3,0
E00008687,34.1,25.6,31.7,6.1,2.4
E00008689,11,18.1,55.1,13.4,2.4
E00008691,15.5,28,49.2,7.3,0
E00008692,18.9,33.7,42.9,4.6,0
E00008694,9.1,41.5,47.6,1.8,0
E00008695,16.9,33.3,44.8,4,1
E00008696,19.4,25.9,42.6,9.3,2.8
E00008698,19.5,16.3,56.1,7.3,0.8
E00008699,7.3,24.3,60.5,6.2,1.7
E00008700,15.9,29.2,45.1,8.8,0.9
E00008702,9.1,23.1,52.1,14,1.7
E00008704,18,25.8,51.7,3.4,1.1
E00008705,15,30,42.9,10.7,1.4
E00008706,13.9,22.2,52.8,11.1,0
E00008707,19,27.3,45,7,1.7
E00008708,13.9,27.8,48.6,8.3,1.4
E00008709,22,28.3,42.8,5.7,1.3
E00008710,25.8,15.8,53.3,5,0
E00008711,8.5,22,55.9,11,2.5
E00008712,5.2,28.4,51.5,13.4,1.5
E00008713,5.5,16.5,41.7,19.7,16.5
E00008714,6.1,27,52,11.5,3.4
E00008715,9,25,53,10,3
E00008716,7.5,20.4,57,14,1.1
E00008717,0.5,30.6,53.8,9.7,5.4
E00008718,5,26.3,54.4,10,4.4
E00008719,6.3,26.8,46.5,17.3,3.1
E00008720,7.3,27.2,47,16.6,2
E00008721,24.4,38.5,34.8,2.2,0
E00008722,20.9,36.6,38.8,3.7,0
E00008723,8.7,20.9,47.8,14.8,7.8
E00008725,15.7,25.2,52.2,2.6,4.3
E00008726,33,39.3,22.3,4.5,0.9
E00008727,24,33.6,40.8,1.6,0
E00008728,19.6,35.5,39.3,2.8,2.8
E00008729,6.8,25.6,45.3,19.7,2.6
E00008731,17.8,21.7,51.9,6.2,2.3
E00008732,6.2,27.4,35.4,26.5,4.4
E00008734,13.9,17.4,53.9,12.2,2.6
E00008735,3.8,19.7,47.7,22.7,6.1
E00008737,0.7,31.1,44.6,20.9,2.7
E00008739,7.4,21.7,59.8,7.4,3.7
E00008740,8,43.7,46,2.3,0
E00008750,30.9,35.8,33.3,0,0
E00008752,6.7,30.3,46.2,15.1,1.7
E00008753,20.3,31.4,43.1,3.9,1.3
E00008754,16.6,34.4,45.2,3.8,0
E00008756,4.9,26.5,61.9,6.3,0.4
E00008757,13.4,26.9,41.8,16.4,1.5
E00008758,17,30.2,45.3,4.7,2.8
E00008760,17.3,19.2,50.6,10.3,2.6
E00008762,9.6,22.3,58.4,9,0.6
E00008763,8.5,20,64.2,6.7,0.6
E00008764,4,22.6,62.1,9.7,1.6
E00008765,8.7,25.1,59.7,4.8,1.7
E00008766,2,8.7,77.2,12.1,0
E00008767,9.6,23.5,58.1,7.4,1.5
E00008768,2.4,22,68.4,7.2,0
E00008769,5.8,28.9,48.8,15.7,0.8
E00008770,10.5,34,50.6,4.3,0.6
E00008771,4.5,22.7,63.6,6.1,3
E00008772,9,24.1,61.7,5.3,0
E00008773,6.3,19.8,58.3,13.5,2.1
E00008774,1,19.4,65.3,13.3,1
E00008775,5.1,24.8,50.4,17.9,1.7
E00008776,6.7,23.9,53,12.7,3.7
E00008777,5,26.4,47.9,19.8,0.8
E00008778,17.1,15.2,56.2,8.6,2.9
E00008779,4.5,21.8,58.1,12.8,2.8
E00008780,11.8,20.9,52.7,10.9,3.6
E00008781,7.9,19,61.1,11.1,0.8
E00008782,7.1,30.4,56.3,6.3,0
E00008783,4.7,24.3,43.2,13.5,14.2
E00008785,23,28.4,39.2,9.5,0
E00008786,2.7,8,74.7,10.7,4
E00008787,4.5,19.6,50,25,0.9
E00008788,13.5,23.6,48.3,11.8,2.8
E00008789,14.1,23,57.8,5.2,0
E00008790,6.9,33.3,46.1,11.8,2
E00008791,5.1,22.2,57.4,13,2.3
E00008792,12.3,22.5,48.7,15,1.6
E00008793,14.5,12.7,60.7,10.4,1.7
E00008794,19.9,30.8,37.7,9.6,2.1
