geography_code,disability_3a-001,disability_3a-002
E00008583,15.5,84.5
E00008584,16.7,83.3
E00008609,18,82
E00008610,23.3,76.7
E00008612,16.1,83.9
E00008613,19.9,80.1
E00008620,13.6,86.4
E00008621,13.6,86.4
E00008622,14,86
E00008623,12.2,87.8
E00008625,10.8,89.2
E00008626,13.6,86.4
E00008627,13.2,86.8
E00008628,19.6,80.4
E00008629,14.7,85.3
E00008630,14.1,85.9
E00008631,14.4,85.6
E00008632,11.9,88.1
E00008633,9.2,90.8
E00008635,14.6,85.4
E00008637,12.4,87.6
E00008638,13.6,86.4
E00008639,11.9,88.1
E00008640,17.4,82.6
E00008643,14,86
E00008644,14.1,85.9
E00008646,24.9,75.1
E00008647,19.9,80.1
E00008648,10.2,89.8
E00008649,15.6,84.4
E00008650,11.1,88.9
E00008651,13.2,86.8
E00008652,11.4,88.6
E00008653,17.9,82.1
E00008654,8.8,91.2
E00008655,14.7,85.3
E00008656,14.8,85.2
E00008657,23.1,76.9
E00008658,13.8,86.2
E00008659,12.2,87.8
E00008661,11.6,88.4
E00008662,13.6,86.4
E00008663,12.8,87.2
E00008666,10.5,89.5
E00008667,18.1,81.9
E00008668,11.1,88.9
E00008670,13.9,86.1
E00008671,11,89
E00008672,12.8,87.2
E00008673,11.1,88.9
E00008674,10.3,89.7
E00008676,21.3,78.7
E00008678,6.4,93.6
E00008679,14,86
E00008680,16.9,83.1
E00008681,24.7,75.3
E00008682,9.9,90.1
E00008683,12.9,87.1
E00008684,18,82
E00008685,18.1,81.9
E00008686,11.6,88.4
E00008687,14.2,85.8
E00008689,18,82
E00008691,23,77
E00008692,20.9,79.1
E00008694,9,91
E00008695,14.6,85.4
E00008696,17.7,82.3
E00008698,11.5,88.5
E00008699,11.3,88.7
E00008700,16.2,83.8
E00008702,12.4,87.6
E00008704,18,82
E00008705,14.6,85.4
E00008706,15.4,84.6
E00008707,13.2,86.8
E00008708,22.1,77.9
E00008709,10.4,89.6
E00008710,14.4,85.6
E00008711,15.5,84.5
E00008712,14.9,85.1
E00008713,19.6,80.4
E00008714,21.2,78.8
E00008715,12.9,87.1
E00008716,9.8,90.2
E00008717,12.6,87.4
E00008718,18.2,81.8
E00008719,14.4,85.6
E00008720,8.2,91.8
E00008721,11.1,88.9
E00008722,9.6,90.4
