geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00008583,41.8,18.7,21.4,18.1
E00008584,38.1,21.8,12.7,27.4
E00008609,40,30,14.2,15.8
E00008610,38.2,21.8,12.4,27.6
E00008612,36.6,22.9,17.6,22.9
E00008613,35.8,27,13.5,23.6
E00008620,28.8,21.2,15.2,34.8
E00008621,35.8,22.6,22.6,19
E00008622,31.4,26,24.3,18.3
E00008623,24.6,17.5,27.2,30.7
E00008625,21.9,21.9,28.1,28.1
E00008626,33.9,20.5,15,30.7
E00008627,31.7,22.1,16.3,29.8
E00008628,28.1,28.1,26.6,17.2
E00008629,32.5,26.8,15.4,25.2
E00008630,29,40.1,18.4,12.6
E00008631,32.7,27,20.9,19.4
E00008632,30.8,33.7,11.2,24.3
E00008633,54.1,23.2,13.3,9.4
E00008635,43.9,29.9,11.2,15
E00008637,42.9,35.9,12.2,9
E00008638,28.1,36.3,21.2,14.4
E00008639,44.6,28.5,14.5,12.4
E00008640,27.4,33.6,19.2,19.9
E00008643,27.4,41.9,16.9,13.7
E00008644,24.6,47.2,12,16.2
E00008646,42.8,32.4,13.1,11.7
E00008647,44.2,41.3,7.7,6.7
E00008648,21.4,35.9,16.8,26
E00008649,29.1,30.8,17.9,22.2
E00008650,30.3,31.7,15.5,22.5
E00008651,25.4,32.5,19.3,22.8
E00008652,26.9,28.8,25,19.2
E00008653,30.8,30.8,20.6,17.8
E00008654,15.7,28.4,10.8,45.1
E00008655,34.1,31,21.7,13.2
E00008656,23.8,23.8,28.7,23.8
E00008657,53.5,24.2,10.1,12.1
E00008658,15,19,24,42
E00008659,25.5,31.1,28.3,15.1
E00008661,27.4,37.8,13.4,21.4
E00008662,25.6,34.6,20.5,19.2
E00008663,40.8,25.4,10.8,23.1
E00008666,29.4,34.3,16.4,19.9
E00008667,40.4,29.1,18.4,12.1
E00008668,14.2,34.3,21.6,29.9
E00008670,32.2,33.9,11.6,22.3
E00008671,34.8,28.1,17.8,19.3
E00008672,23.6,33.3,15.4,27.6
E00008673,28.2,30.5,20.6,20.6
E00008674,39.7,30.2,20.6,9.5
E00008676,39.5,22.8,20.2,17.5
E00008678,34.5,36.3,13.3,15.9
E00008679,30.2,22.4,13.8,33.6
E00008680,36.4,31.8,16.9,14.9
E00008681,46.7,40.9,8,4.4
E00008682,30.9,42.1,12.9,14
E00008683,23.5,24.4,24.4,27.7
E00008684,32.8,18.9,21.3,27
E00008685,31.3,27.5,14.5,26.7
E00008686,27.6,54.1,9.4,8.8
E00008687,23.2,31.7,20.7,24.4
E00008689,41.7,28.3,11.8,18.1
E00008691,41.1,28.1,17.2,13.5
E00008692,37.5,30.2,18.2,14.1
E00008694,30.5,45.1,15.9,8.5
E00008695,33.5,36,17,13.5
E00008696,26.2,25.2,20.6,28
E00008698,32.5,31.7,13,22.8
E00008699,38.8,33.7,14.6,12.9
E00008700,39.1,36.4,11.8,12.7
E00008702,26.2,32,24.6,17.2
E00008704,36.3,31.9,12.1,19.8
E00008705,33.3,31.9,17.7,17
E00008706,42.6,25,17.6,14.8
E00008707,23.4,38.1,12.6,25.9
