geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00008583,73.9,3.8,22.3
E00008584,79,4.5,16.5
E00008609,63.6,7.7,28.7
E00008610,75.1,4.8,20
E00008612,79.6,3,17.3
E00008613,76.2,4.7,19.1
E00008620,79.8,7.3,12.9
E00008621,67.1,7.3,25.6
E00008622,79.6,1.6,18.7
E00008623,80.3,0.3,19.4
E00008625,80.3,1.9,17.8
E00008626,71.4,3.5,25.2
E00008627,80.6,2.1,17.4
E00008628,86.1,3.5,10.4
E00008629,76.5,3,20.5
E00008630,64,8.8,27.2
E00008631,80.2,4.4,15.4
E00008632,77.7,2.9,19.4
E00008633,57.3,6.4,36.3
E00008635,63.7,8.4,27.9
E00008637,67.2,6.9,25.9
E00008638,73.7,5,21.3
E00008639,60,7.8,32.2
E00008640,77.6,4.4,18
E00008643,73.7,2.5,23.8
E00008644,74.1,6.3,19.7
E00008646,74,6.8,19.2
E00008647,83.5,6.4,10.1
E00008648,77.6,5.7,16.6
E00008649,72.9,6.9,20.2
E00008650,74.8,7.5,17.7
E00008651,80.1,4.7,15.2
E00008652,74.7,8.2,17.1
E00008653,87.9,3.9,8.2
E00008654,78.9,5.4,15.6
E00008655,74.9,5.7,19.4
E00008656,77.6,5.5,16.9
E00008657,75.7,5.8,18.5
E00008658,80.7,5.2,14.1
E00008659,68.1,7.1,24.8
E00008661,71,6.5,22.5
E00008662,75.2,5.2,19.6
E00008663,75.3,3.4,21.3
E00008666,73.4,6.2,20.4
E00008667,67.2,8.4,24.4
E00008668,75.9,10.5,13.5
E00008670,79.4,3.9,16.7
E00008671,77.5,5.7,16.8
E00008672,78.6,6.7,14.7
E00008673,74.4,5.1,20.6
E00008674,70.2,6.9,23
E00008676,78.9,5.1,16
E00008678,74.3,4.3,21.3
E00008679,71.6,4,24.5
E00008680,62.9,9.4,27.7
E00008681,81.5,4.4,14.1
E00008682,71.6,5.2,23.2
E00008683,76.6,5.6,17.8
E00008684,78.1,2.9,19
E00008685,78.2,4.2,17.5
E00008686,73,4.4,22.7
E00008687,76.3,3.7,20.1
E00008689,83.8,4.1,12.2
E00008691,74.3,4.9,20.8
E00008692,71.5,4,24.5
E00008694,62.5,8.8,28.7
E00008695,72,5.4,22.6
E00008696,73.5,5.5,21
E00008698,70.4,2.7,26.9
E00008699,63.8,6.5,29.7
E00008700,73.3,6.3,20.4
E00008702,71.9,4.7,23.4
E00008704,79.5,3,17.5
E00008705,74.1,4.9,21
E00008706,78.9,2.6,18.4
E00008707,67,6,27.1
E00008708,70.7,4.2,25.1
E00008709,70.3,7,22.7
E00008710,74.6,4.2,21.1
E00008711,79.8,4.7,15.5
E00008712,73.4,5.9,20.7
E00008713,79.6,2.6,17.8
E00008714,78.4,3,18.7
E00008715,72.4,7.3,20.3
E00008716,74.6,5.5,19.9
E00008717,77.9,5.8,16.3
E00008718,74.5,4.9,20.7
E00008719,75.5,2.4,22.1
E00008720,70,7.7,22.3
E00008721,73.2,6.3,20.5
E00008722,63.6,5.4,31
E00008723,75.2,4.2,20.6
E00008725,67.2,6.3,26.5
E00008726,71.1,4.9,23.9
E00008727,71.1,8.1,20.7
E00008728,69.3,5.9,24.8
E00008729,75,4.6,20.4
E00008731,76.3,2.2,21.6
E00008732,72.3,3,24.8
E00008734,77.4,4.5,18
E00008735,72.3,3.1,24.6
E00008737,74.3,5.3,20.4
E00008739,70,8.3,21.7
E00008740,87.9,0.7,11.4
E00008750,70,8.8,21.2
E00008752,79.7,4.6,15.7
E00008753,74.9,2.6,22.5
E00008754,69.7,6.1,24.2
E00008756,67.2,6.8,26.1
E00008757,83.2,3.1,13.8
E00008758,75.7,2.6,21.7
E00008760,70.6,5.5,24
E00008762,70.5,6.4,23.1
E00008763,68.3,4.7,26.9
E00008764,81.8,3.9,14.4
E00008765,70.6,4.5,24.9
E00008766,82.7,3.5,13.8
E00008767,67.3,7.1,25.6
E00008768,66,5.5,28.5
E00008769,73.1,6.9,20
E00008770,64,8.7,27.4
E00008771,68.7,2.3,29
E00008772,71.6,4.4,24
E00008773,74.6,5.1,20.3
E00008774,78.2,2.7,19.1
E00008775,77.9,3.9,18.2
E00008776,71.7,2.6,25.7
E00008777,71.9,2.3,25.8
E00008778,73.5,3.4,23.1
E00008779,68.3,6,25.6
E00008780,78,3.7,18.3
E00008781,78.2,1.5,20.3
E00008782,65.6,6,28.4
E00008783,86.3,1.9,11.8
E00008785,72.8,7.9,19.4
E00008786,79.6,3,17.4
E00008787,71.8,3.6,24.5
