geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00075894,28.8,71.2
E00075895,43.6,56.4
E00075896,43.3,56.7
E00075897,57,43
E00075898,24.3,75.7
E00075899,24.7,75.3
E00075900,58.5,41.5
E00075901,32.1,67.9
E00075902,25.8,74.2
E00075903,34.5,65.5
E00075904,34.8,65.2
E00075905,35.9,64.1
E00075906,42.9,57.1
E00075907,37.4,62.6
E00075908,39.4,60.6
E00075910,50,50
E00075911,36.3,63.7
E00075912,53,47
E00075913,51.9,48.1
E00075914,41.3,58.7
E00075915,50.4,49.6
E00075916,56.2,43.8
E00075917,65.4,34.6
E00075918,65.5,34.5
E00075919,61.5,38.5
E00075920,37.9,62.1
E00075921,55.4,44.6
E00075922,38.6,61.4
E00075923,36.8,63.2
E00075924,60.6,39.4
E00075925,70.7,29.3
E00075926,63.6,36.4
E00075927,29,71
E00075928,21.9,78.1
E00075929,40,60
E00075930,34.2,65.8
E00075931,35.3,64.7
E00075932,27.6,72.4
E00075933,37.3,62.7
E00075934,55.4,44.6
E00075935,26,74
E00075936,32.7,67.3
E00076101,38.6,61.4
E00076103,60,40
E00076105,56.3,43.8
E00076118,51.6,48.4
E00076119,40.5,59.5
E00076120,37.5,62.5
E00076122,32.9,67.1
E00076123,54.3,45.7
E00076124,61.8,38.2
E00076125,64.4,35.6
E00076126,52.9,47.1
E00076127,66.1,33.9
E00076128,55.7,44.3
E00076129,54.8,45.2
E00076130,59,41
E00076131,73.4,26.6
E00076132,42.4,57.6
E00076133,23.8,76.2
E00076134,62.9,37.1
E00076135,54.2,45.8
E00076136,60.9,39.1
E00076137,21.7,78.3
E00076138,64.2,35.8
E00076139,37.9,62.1
E00076150,35.1,64.9
E00076152,34.1,65.9
E00076184,52.1,47.9
E00076185,27.7,72.3
E00076186,32.1,67.9
E00076187,38.8,61.2
E00076188,20.8,79.2
E00076189,50.9,49.1
E00076190,41.5,58.5
E00076191,46.8,53.2
E00076192,43.8,56.2
E00076193,43.7,56.3
E00076194,29.5,70.5
E00076195,32.5,67.5
E00076196,41.6,58.4
E00076197,33.1,66.9
E00076198,42.4,57.6
E00076199,40.2,59.8
E00076200,35,65
E00076201,45.7,54.3
E00076202,50,50
E00076203,38.9,61.1
E00076204,42.3,57.7
E00076205,42.7,57.3
E00076206,36.4,63.6
E00076207,44.2,55.8
E00076208,36.2,63.8
E00076209,32,68
E00076210,39,61
E00076211,37.7,62.3
E00076212,32.2,67.8
E00076213,41,59
E00076214,38.2,61.8
E00076215,50.6,49.4
E00076216,31.3,68.7
E00076217,27.6,72.4
E00076218,33.5,66.5
E00076219,45.4,54.6
E00076220,18.7,81.3
E00076221,29.2,70.8
E00076222,52.2,47.8
E00076223,37.7,62.3
E00076224,35.4,64.6
E00076225,48.6,51.4
E00076226,55.2,44.8
E00076227,28.3,71.7
E00076228,27.5,72.5
E00076229,41.9,58.1
E00076230,44.5,55.5
E00076231,61.6,38.4
E00076233,48.9,51.1
E00076234,50.8,49.2
E00076235,40.4,59.6
E00076236,48.8,51.2
E00076237,67.6,32.4
E00076238,49.6,50.4
E00076239,48.1,51.9
E00076240,45.9,54.1
E00076243,67.6,32.4
E00076246,57.3,42.7
E00076248,52.8,47.2
E00076249,65.8,34.2
E00076250,54.6,45.4
E00076251,44.3,55.7
E00076252,66,34
E00076253,37.6,62.4
E00076254,52.2,47.8
E00076255,46.8,53.2
E00076256,42.8,57.2
E00076257,37.5,62.5
E00076258,56.4,43.6
E00076260,56.8,43.2
E00076261,48.9,51.1
E00076262,45.3,54.7
E00076263,55.6,44.4
E00076264,31.6,68.4
E00076265,46.6,53.4
E00076266,47.3,52.7
E00076268,39.6,60.4
E00076269,45.7,54.3
E00076489,47.5,52.5
E00076490,43.1,56.9
E00076491,51.7,48.3
E00076492,30.3,69.7
E00076493,30.2,69.8
E00076494,41.5,58.5
E00076495,55.8,44.2
E00076496,42.5,57.5
E00076497,34.1,65.9
E00076498,37.1,62.9
E00076499,46.9,53.1
E00076500,40.7,59.3
E00076501,41.2,58.8
E00076502,56.9,43.1
E00076503,50.3,49.7
E00076504,31.8,68.2
E00076505,49.6,50.4
E00076506,47.1,52.9
E00076507,45.3,54.7
E00076508,38.6,61.4
E00076509,32.8,67.2
E00076510,44.7,55.3
E00076511,22.8,77.2
E00076512,38.2,61.8
E00076513,40.7,59.3
E00076515,34,66
E00076517,38,62
E00076527,42,58
E00076528,54.5,45.5
E00076529,41.7,58.3
E00076530,59.9,40.1
E00076531,35.3,64.7
E00076588,49.8,50.2
E00076589,35.8,64.2
E00076590,36.7,63.3
E00076591,40.8,59.2
E00076592,43.9,56.1
E00076593,31,69
E00076594,54.7,45.3
E00076595,42.1,57.9
E00076596,52.8,47.2
E00076597,45.8,54.2
E00076598,43.3,56.7
E00076599,53.6,46.4
E00076600,49.1,50.9
E00076601,44,56
E00076602,43.8,56.2
E00076603,36.2,63.8
E00076604,44.1,55.9
E00076605,42.8,57.2
E00076606,36.9,63.1
E00076607,67,33
E00076608,50.7,49.3
E00076609,34.2,65.8
E00076610,42,58
E00076611,49.5,50.5
E00076612,41.4,58.6
E00076613,45.1,54.9
E00076614,62.4,37.6
E00076615,74.9,25.1
E00076616,15.9,84.1
E00076617,57.4,42.6
E00076618,44.7,55.3
E00076619,56,44
E00076620,55.9,44.1
E00076621,43.9,56.1
E00076622,52.9,47.1
E00076623,37.4,62.6
E00076624,34.9,65.1
E00076625,42.7,57.3
E00076626,43.1,56.9
E00094662,59.4,40.6
E00094664,58.5,41.5
E00094668,37.9,62.1
E00094669,34.7,65.3
E00094718,57,43
E00094853,38.8,61.2
E00094855,46.8,53.2
E00094860,52.5,47.5
E00094862,54.5,45.5
E00094864,26.4,73.6
E00094868,58.1,41.9
E00094869,35.7,64.3
E00094870,49.1,50.9
E00094871,54.8,45.2
E00094872,34.5,65.5
E00094873,23.6,76.4
E00094874,54.8,45.2
E00094875,53.1,46.9
E00094876,38.9,61.1
E00102009,54.3,45.7
E00102010,56.3,43.8
E00102011,34.3,65.7
E00102012,48.6,51.4
E00102013,47.5,52.5
E00102014,57.2,42.8
E00102015,42.3,57.7
E00102016,41.9,58.1
E00102017,60.8,39.2
E00102018,56.5,43.5
E00102019,64.3,35.7
E00102020,58.8,41.2
E00102023,61.3,38.7
E00102900,57,43
E00102901,54.2,45.8
E00102902,44.7,55.3
E00102903,61.8,38.2
E00102904,56.5,43.5
E00102905,46.2,53.8
E00102906,43.2,56.8
E00102907,47.8,52.2
E00102908,43.3,56.7
E00102909,64.7,35.3
E00102915,64.3,35.7
E00102916,35.8,64.2
E00102917,64.8,35.2
E00102918,67.3,32.7
E00102919,71.5,28.5
E00102920,68.3,31.7
E00102921,42.1,57.9
E00102922,64,36
E00102923,51.4,48.6
E00102924,51.7,48.3
E00102925,59.8,40.2
E00102926,58.8,41.2
E00102927,60.1,39.9
E00102928,60,40
E00102929,71.2,28.8
E00102930,57.5,42.5
E00102931,57.4,42.6
E00102932,51.1,48.9
E00103058,68.1,31.9
E00103059,63.1,36.9
E00103060,40.2,59.8
E00103061,53.3,46.7
E00103062,46.2,53.8
E00103063,47.4,52.6
E00103064,52.9,47.1
E00103065,46.2,53.8
E00172041,59.2,40.8
E00172042,44.7,55.3
E00172043,51.7,48.3
E00172044,23.7,76.3
E00172045,45.2,54.8
E00172046,42.1,57.9
E00172047,55.7,44.3
E00172048,33.4,66.6
E00172070,36.7,63.3
E00172078,53.8,46.2
E00172079,24.5,75.5
E00172083,41.4,58.6
E00172084,53.8,46.2
E00172085,22.6,77.4
E00172086,40.1,59.9
