geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00075894,50.4,32.4,11.5,5.8
E00075895,29.2,30.5,19.5,20.8
E00075896,42.6,31.3,7,19.1
E00075897,19.3,29.9,22.5,28.3
E00075898,59.3,23,8.8,8.8
E00075899,30,27.7,22.1,20.2
E00075900,11.9,40.7,22.2,25.2
E00075901,52.7,35.9,7.6,3.8
E00075902,37.8,34.6,12.6,15
E00075903,46.2,37.8,10.9,5
E00075904,26.3,31.4,20.3,22
E00075905,33.6,31.9,17.6,16.8
E00075906,29.9,29.9,18.7,21.5
E00075907,34.5,35.3,12.2,18
E00075908,29.9,33.9,19.7,16.5
E00075910,24.7,38.6,14.6,22.2
E00075911,33.3,29.3,17.2,20.2
E00075912,34.2,38.7,15.3,11.7
E00075913,21.4,50,11.6,17
E00075914,27.3,40.6,23.4,8.6
E00075915,34.2,41.6,14.1,10.1
E00075916,23.4,46.8,17.1,12.6
E00075917,16.5,46.6,15,21.8
E00075918,22,45.7,15.7,16.5
E00075919,23.1,55.4,13.2,8.3
E00075920,37,44.5,10.9,7.6
E00075921,21.5,47.2,16,15.3
E00075922,35.3,33.6,21.8,9.2
E00075923,33.9,26.6,17.7,21.8
E00075924,19.2,44.1,18.1,18.6
E00075925,18.3,47.6,22.2,11.9
E00075926,23.8,44.6,13.1,18.5
E00075927,26.2,26.2,19.9,27.7
E00075928,33.6,37.5,13.3,15.6
E00075929,26.8,30.4,23.2,19.6
E00075930,42.6,30.3,15.6,11.5
E00075931,30.5,33.6,16.4,19.5
E00075932,40.6,28.1,14.8,16.4
E00075933,36.2,25.2,18.9,19.7
E00075934,12.6,39.3,25.2,23
E00075935,26.7,32.6,20.3,20.3
E00075936,47.3,29.5,14.7,8.5
E00076101,54.8,27.7,11.6,5.8
E00076103,24.4,40.7,19.5,15.4
E00076105,23.2,44,16.8,16
E00076118,28.3,28.3,24.8,18.6
E00076119,28.3,36.2,19.6,15.9
E00076120,33.3,33.3,20.6,12.8
E00076122,35.8,40.7,10.6,13
E00076123,28.2,45.8,13,13
E00076124,26,28,18,28
E00076125,24.6,45.8,9.3,20.3
E00076126,29.7,34.2,10.8,25.2
E00076127,33.3,47.3,7.8,11.6
E00076128,15,32.5,23.3,29.2
E00076129,27.4,41,15.4,16.2
E00076130,36.8,40.2,13.7,9.4
E00076131,20,45.5,17.3,17.3
E00076132,21.7,33.5,24.6,20.2
E00076133,48.2,28.2,13.6,10
E00076134,36.6,47.8,9.7,6
E00076135,9.7,40.3,31.3,18.7
E00076136,20.7,43.8,16.5,19
E00076137,84.5,13.4,1.4,0.7
E00076138,13.5,27,24.6,34.9
E00076139,31.6,38.2,12.5,17.6
E00076150,29.8,40.4,18.4,11.3
E00076152,30.8,35.3,15.8,18
E00076184,27.8,48.1,13,11.1
E00076185,38.7,37.8,16,7.6
E00076186,27,41,18.5,13.5
E00076187,27.6,26.8,17.3,28.3
E00076188,33.9,28.9,14,23.1
E00076189,27.9,45.9,9.8,16.4
E00076190,28.8,34.4,12.8,24
E00076191,32.2,46.6,12.7,8.5
E00076192,41.7,37.1,12.1,9.1
E00076193,13.8,33.6,21.6,31
E00076194,50,33.6,12.3,4.1
E00076195,36.3,41.9,16.1,5.6
E00076196,41.7,34.6,11.8,11.8
E00076197,27.5,20,25,27.5
E00076198,18.6,26.5,25.5,29.4
E00076199,37,34.4,16.9,11.7
E00076200,26.7,35.3,20.7,17.2
E00076201,14.2,31.1,19.8,34.9
E00076202,15.3,36.8,21.5,26.4
E00076203,31.2,26.2,19.1,23.4
E00076204,26.9,45.4,10.8,16.9
E00076205,19.3,37,18.5,25.2
E00076206,38.5,26.7,12.6,22.2
E00076207,33.5,40,18.1,8.4
E00076208,39.5,25.8,13.2,21.6
E00076209,21.4,40.5,15.9,22.2
E00076210,40.8,32.3,16.2,10.8
E00076211,30.2,33.7,18.3,17.8
E00076212,40.9,32.1,15.1,11.9
E00076213,26,30.5,19.1,24.4
E00076214,32.3,27.1,16.5,24.1
E00076215,24.4,43.1,17.9,14.6
E00076216,41.8,33.6,13,11.6
E00076217,28.5,35,13.8,22.8
E00076218,34.2,29.9,17.1,18.8
E00076219,28.5,41.5,16.2,13.8
E00076220,61.4,24.1,9,5.5
E00076221,25.8,22.7,27.3,24.2
E00076222,33.9,36.2,14.2,15.7
E00076223,35.5,41.3,14.9,8.3
E00076224,24,30.2,19.4,26.4
E00076225,33.9,33.9,14.7,17.4
E00076226,30.6,38.7,15.3,15.3
E00076227,18,21.8,21.1,39.1
E00076228,34.5,27.6,18.1,19.8
E00076229,32,22.4,20,25.6
E00076230,27.2,41.2,17.5,14
E00076231,28.1,49.8,10.6,11.5
E00076233,40,36.9,8.5,14.6
E00076234,30.5,43.8,14.3,11.4
E00076235,36.5,26.2,17.5,19.8
E00076236,32.5,35.9,13.7,17.9
E00076237,12.2,61,13.8,13
E00076238,35,32.5,15.3,17.2
E00076239,23.7,37.3,16.1,22.9
E00076240,23.3,38,20.2,18.6
E00076243,21.4,57.9,12.1,8.6
E00076246,19.7,48.4,18.9,13.1
E00076248,22.2,35,17.1,25.6
E00076249,22.2,47,10.3,20.5
E00076250,26.2,44.9,15,14
E00076251,21.4,38.7,21.4,18.5
E00076252,13.7,48.9,18.7,18.7
E00076253,26.5,30.1,20.4,23
E00076254,21.9,47.9,14.6,15.6
E00076255,45.1,31.9,14.2,8.8
E00076256,21.4,39,18.2,21.4
E00076257,48.8,29.4,10,11.9
E00076258,33.3,47.2,5.7,13.8
E00076260,22.2,47.9,11.1,18.8
E00076261,30.6,33.1,19.8,16.5
E00076262,11.5,46.9,21.2,20.4
E00076263,18.7,49.6,17.1,14.6
E00076264,30.9,29.3,19.5,20.3
E00076265,39.3,37.6,12,11.1
E00076266,32.2,36.4,20.7,10.7
E00076268,49.2,32.8,9,9
E00076269,26.6,42.2,11.7,19.5
E00076489,19.8,36.8,18.9,24.5
E00076490,28.7,29.4,22.1,19.9
