geography_code,disability_3a-001,disability_3a-002
E00075894,27,73
E00075895,24.5,75.5
E00075896,32.3,67.7
E00075897,9.2,90.8
E00075898,39.6,60.4
E00075899,33,67
E00075900,14.4,85.6
E00075901,20.9,79.1
E00075902,31.6,68.4
E00075903,40.8,59.2
E00075904,22.9,77.1
E00075905,23.8,76.2
E00075906,28.6,71.4
E00075907,22.2,77.8
E00075908,27.4,72.6
E00075910,20.3,79.7
E00075911,25.8,74.2
E00075912,24.3,75.7
E00075913,21,79
E00075914,21.8,78.2
E00075915,19.3,80.7
E00075916,14.6,85.4
E00075917,11.9,88.1
E00075918,20.9,79.1
E00075919,25.6,74.4
E00075920,28,72
E00075921,19.2,80.8
E00075922,24.9,75.1
E00075923,26.2,73.8
E00075924,21.4,78.6
E00075925,18.4,81.6
E00075926,14.7,85.3
E00075927,24.7,75.3
E00075928,28.1,71.9
E00075929,20.5,79.5
E00075930,30.9,69.1
E00075931,21.8,78.2
E00075932,30.4,69.6
E00075933,26.4,73.6
E00075934,19.6,80.4
E00075935,24.2,75.8
E00075936,18.3,81.7
E00076101,34,66
E00076103,16.4,83.6
E00076105,14.4,85.6
E00076118,21.5,78.5
E00076119,21.6,78.4
E00076120,22.9,77.1
E00076122,29,71
E00076123,21.4,78.6
E00076124,13.4,86.6
E00076125,19.9,80.1
E00076126,13.7,86.3
E00076127,22.9,77.1
E00076128,13.8,86.2
E00076129,17.5,82.5
E00076130,31.8,68.2
E00076131,16.3,83.7
E00076132,19.9,80.1
E00076133,44.1,55.9
E00076134,21.8,78.2
E00076135,14,86
E00076136,17.2,82.8
E00076137,57.4,42.6
E00076138,9.9,90.1
E00076139,24.8,75.2
E00076150,21.1,78.9
E00076152,24.3,75.7
E00076184,28.4,71.6
E00076185,19,81
E00076186,23.4,76.6
E00076187,34,66
E00076188,34.1,65.9
E00076189,19.6,80.4
E00076190,27.7,72.3
E00076191,27.2,72.8
E00076192,26,74
E00076193,34.3,65.7
E00076194,38.7,61.3
E00076195,35.1,64.9
E00076196,25.4,74.6
E00076197,25.5,74.5
E00076198,24.7,75.3
E00076199,22.5,77.5
E00076200,24,76
E00076201,24.4,75.6
E00076202,23.8,76.2
E00076203,23.3,76.7
E00076204,29.3,70.7
E00076205,22.6,77.4
E00076206,23.9,76.1
E00076207,40.5,59.5
E00076208,29.1,70.9
E00076209,29,71
E00076210,24.3,75.7
E00076211,26.9,73.1
E00076212,32,68
E00076213,23.8,76.2
E00076214,26.6,73.4
E00076215,27.3,72.7
E00076216,37.5,62.5
E00076217,24.5,75.5
E00076218,26.7,73.3
E00076219,27.2,72.8
E00076220,31.5,68.5
E00076221,29.9,70.1
E00076222,20.6,79.4
E00076223,20,80
E00076224,26.9,73.1
E00076225,15.9,84.1
E00076226,24.2,75.8
E00076227,17.1,82.9
E00076228,20.7,79.3
E00076229,27.7,72.3
E00076230,27.3,72.7
E00076231,18.8,81.2
E00076233,28.2,71.8
E00076234,22.7,77.3
E00076235,26.5,73.5
E00076236,23.8,76.2
E00076237,22.9,77.1
E00076238,31.8,68.2
E00076239,23.7,76.3
E00076240,23.7,76.3
E00076243,18.7,81.3
E00076246,15.5,84.5
E00076248,16.6,83.4
E00076249,22.2,77.8
E00076250,18.6,81.4
E00076251,23.1,76.9
E00076252,17.9,82.1
E00076253,22.4,77.6
E00076254,15.1,84.9
E00076255,29,71
E00076256,20.9,79.1
E00076257,31.6,68.4
E00076258,22.7,77.3
E00076260,13.2,86.8
E00076261,26.2,73.8
E00076262,20.4,79.6
E00076263,24.3,75.7
E00076264,25.8,74.2
E00076265,28.9,71.1
E00076266,24.5,75.5
E00076268,32.2,67.8
E00076269,21,79
E00076489,20.2,79.8
E00076490,26.9,73.1
E00076491,18.2,81.8
E00076492,23.1,76.9
E00076493,34.4,65.6
E00076494,31.3,68.7
E00076495,24,76
E00076496,26,74
E00076497,33.3,66.7
E00076498,30.7,69.3
E00076499,30.3,69.7
E00076500,24.5,75.5
E00076501,18.9,81.1
E00076502,19.1,80.9
E00076503,24.7,75.3
E00076504,26.5,73.5
E00076505,24.1,75.9
E00076506,31.4,68.6
E00076507,24.8,75.2
E00076508,25.8,74.2
E00076509,34.4,65.6
E00076510,27.5,72.5
E00076511,30,70
E00076512,19.2,80.8
E00076513,24.9,75.1
E00076515,22.9,77.1
E00076517,20.9,79.1
E00076527,35.9,64.1
E00076528,27.7,72.3
E00076529,30,70
E00076530,14.4,85.6
E00076531,24.5,75.5
E00076588,16.5,83.5
E00076589,22.3,77.7
E00076590,31.5,68.5
E00076591,20.4,79.6
E00076592,23.2,76.8
E00076593,19.6,80.4
E00076594,19.1,80.9
E00076595,31.8,68.2
E00076596,25.3,74.7
E00076597,23.3,76.7
E00076598,33.3,66.7
E00076599,29,71
E00076600,30.1,69.9
E00076601,26,74
E00076602,23,77
E00076603,21.1,78.9
E00076604,22.4,77.6
E00076605,20.7,79.3
E00076606,29.5,70.5
E00076607,20,80
E00076608,19.7,80.3
E00076609,30.4,69.6
E00076610,24.7,75.3
E00076611,22.5,77.5
E00076612,22.7,77.3
E00076613,11.7,88.3
E00076614,17.7,82.3
E00076615,12.8,87.2
E00076616,40.4,59.6
E00076617,19.3,80.7
E00076618,14.6,85.4
E00076619,16.5,83.5
E00076620,18.2,81.8
E00076621,9.1,90.9
