geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00075894,2.8,49,48.3
E00075895,7.7,28.8,63.5
E00075896,4.4,43,52.6
E00075897,3.8,18.4,77.8
E00075898,4.4,59.3,36.3
E00075899,5.6,29.2,65.3
E00075900,8,12.4,79.6
E00075901,0,51.5,48.5
E00075902,4.7,37.2,58.1
E00075903,0.8,45.9,53.3
E00075904,7.6,26.3,66.1
E00075905,4.2,33.6,62.2
E00075906,6.4,29.4,64.2
E00075907,0,34.8,65.2
E00075908,3.2,30.6,66.1
E00075910,2,24.8,73.2
E00075911,1,33.3,65.7
E00075912,3.6,33.9,62.5
E00075913,4.3,20.9,74.8
E00075914,5.4,26.9,67.7
E00075915,2.8,34.7,62.5
E00075916,3.6,23.2,73.2
E00075917,6.7,16.3,77
E00075918,4.7,22.7,72.7
E00075919,4.2,22.5,73.3
E00075920,2.5,36.1,61.5
E00075921,3.5,20.8,75.7
E00075922,5,35,60
E00075923,4,33.6,62.4
E00075924,2.9,19,78.2
E00075925,2.3,19.5,78.1
E00075926,1.6,22.8,75.6
E00075927,10.6,26.1,63.4
E00075928,0.8,33.9,65.4
E00075929,6.4,28.2,65.5
E00075930,1.7,43.7,54.6
E00075931,2.3,30.5,67.2
E00075932,4.6,41.5,53.8
E00075933,6.3,35.9,57.8
E00075934,4.4,12.6,83
E00075935,4.7,27.6,67.6
E00075936,0,47.3,52.7
E00076101,1.9,54.8,43.2
E00076103,2.5,24.6,73
E00076105,0,22.6,77.4
E00076118,7.1,28.3,64.6
E00076119,0,27.2,72.8
E00076120,8.5,33.3,58.2
E00076122,3.9,34.6,61.4
E00076123,0.8,27.8,71.4
E00076124,3.3,26,70.7
E00076125,4.8,25,70.2
E00076126,6.4,30.9,62.7
E00076127,0,34.1,65.9
E00076128,4.2,15,80.8
E00076129,5.2,27.6,67.2
E00076130,1.7,36.8,61.5
E00076131,0,19.8,80.2
E00076132,5.5,21.9,72.6
E00076133,2.7,48.2,49.1
E00076134,3,36.8,60.2
E00076135,4.5,9.7,85.8
E00076136,7.5,21.7,70.8
E00076137,0.7,83.9,15.4
E00076138,4.7,13.4,81.9
E00076139,4.3,30.9,64.7
E00076150,4.9,29.6,65.5
E00076152,5.1,30.1,64.7
E00076184,7.5,28.3,64.2
E00076185,0,40,60
E00076186,5.1,27,68
E00076187,5.6,27.8,66.7
