geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00075894,14.6,43.2,9.4,30,2.8
E00075895,23.1,45.9,8.3,20.8,2
E00075896,30.7,37.6,8.4,21.8,1.5
E00075897,7,48.6,4.2,38.3,2
E00075898,26.5,51.8,6.5,12.4,2.9
E00075899,21.9,50.7,8.5,17.4,1.4
E00075900,9.2,44.4,7.8,36.9,1.6
E00075901,18.3,42.9,12,24.6,2.1
E00075902,17.7,46.4,8.6,25.8,1.4
E00075903,29.2,42.1,9.7,16.9,2.1
E00075904,27.7,46.8,7.4,14.3,3.9
E00075905,25,50,6.9,15.7,2.3
E00075906,27.4,47,10,12.8,2.7
E00075907,24.4,43.4,9.1,20.2,2.9
E00075908,31.5,48.3,4.3,15.5,0.4
E00075910,16.7,40.4,6,36.2,0.7
E00075911,23.2,52.5,4.4,17.7,2.2
E00075912,19,43.5,8.5,27,2
E00075913,12.7,40.6,9.2,33.6,3.9
E00075914,17.9,42.3,11.1,26.1,2.6
E00075915,16.3,46.9,10.5,23.6,2.7
E00075916,12.2,55,8.1,23.4,1.4
E00075917,12.5,30.6,8.9,44.8,3.2
E00075918,14.4,41.6,4.3,36.6,3.1
E00075919,15,47.1,11.5,23.8,2.6
E00075920,27.2,47.5,7.9,15.3,2
E00075921,19.8,35.6,4.6,36.5,3.4
E00075922,22.4,47.2,10.7,17.3,2.3
E00075923,20.5,49.5,5.7,21,3.3
E00075924,14.8,37.3,4.8,40.5,2.8
E00075925,8.1,37.3,10,42.3,2.3
E00075926,14,40,5.6,36,4.4
E00075927,19.5,55,6,17.1,2.4
E00075928,23.6,42.1,10.3,18.5,5.6
E00075929,20,50.8,5.6,21,2.6
E00075930,28.3,42.4,8.6,20.7,0
E00075931,27.9,45.1,11.6,15.3,0
E00075932,31.2,38.6,10.7,14.4,5.1
E00075933,23.7,46.9,10,17.4,2.1
E00075934,6.8,54.6,7.1,30,1.4
E00075935,20.1,49.1,5.9,19.4,5.5
E00075936,18.4,51,6.6,20.9,3.1
E00076101,28.2,41.6,9,16.3,4.9
E00076103,18,42,11.8,25.7,2.4
E00076105,14.3,50,8.6,27,0
E00076118,14.3,43.8,12.9,25.9,3.1
E00076119,20.7,49.2,7.3,20.7,2
E00076120,20.1,43.3,6.7,27.2,2.8
E00076122,24.4,44.2,8.8,20.7,1.8
E00076123,16.9,43,9.9,27.3,2.9
E00076124,10.2,40.1,7.7,39.8,2.1
E00076125,13.6,31.8,16.1,33.1,5.5
E00076126,14.2,44.1,8.1,32.2,1.4
E00076127,13.8,47.4,7.3,29.7,1.7
E00076128,11,53.1,5.9,28.7,1.2
E00076129,16.8,42.2,7.3,28,5.6
E00076130,20.9,39.5,9.8,26.5,3.3
E00076131,11.9,40.8,7.8,34.9,4.6
E00076132,16.7,45.2,9.1,26.1,3
E00076133,32.2,39.9,8.7,14.8,4.4
E00076134,31.2,34.2,14.8,13.1,6.8
E00076135,10.7,53.6,8.9,23.4,3.4
E00076136,11.5,43.3,8.7,30.6,6
E00076137,40.1,32.3,8.4,14.4,4.8
E00076138,1.2,58,6.3,31.4,3.1
E00076139,24.4,44.1,6.3,21.4,3.8
E00076150,24.5,43.3,6.1,23.3,2.9
E00076152,21.8,49.3,4.8,20.1,3.9
E00076184,25.2,39.7,9.3,22.4,3.3
E00076185,10.8,47.8,7,29.6,4.8
E00076186,29,43.5,7.7,18.7,1
E00076187,29.2,50.2,6.4,11.6,2.6
E00076188,35.8,42.7,6,13.4,2.2
E00076189,20.2,43,7,26.8,3.1
E00076190,22.3,48.3,6.2,19.4,3.7
E00076191,34.5,42.9,5.9,13.8,3
E00076192,19.4,47,10.1,19.4,4.1
E00076193,26.2,47.5,8.7,17.5,0
E00076194,23.3,44.4,9.4,20.3,2.6
E00076195,32.7,40.8,6.2,18,2.4
E00076196,32.2,41.7,7.6,13.7,4.7
E00076197,30.6,49.8,2.9,12.7,4.1
E00076198,23.2,50.2,6.9,16.3,3.4
E00076199,31.3,39,7.3,17.8,4.6
E00076200,22.3,48.5,6.6,21,1.7
E00076201,25.4,49.2,9.6,10.8,5
E00076202,22.9,45.1,11.4,18.6,2
E00076203,25.7,46.4,6.4,17.7,3.8
E00076204,23.3,48.7,8.1,17.4,2.5
E00076205,27.5,44.3,9.9,16.5,1.8
E00076206,25.9,47.2,6.5,18.5,1.9
E00076207,35.7,35.4,8.1,17.7,3.1
E00076208,20.4,47.7,8.5,20.7,2.7
E00076209,28.8,51.2,5.2,14,0.8
E00076210,21.5,50,9.6,16.7,2.2
E00076211,26.9,45.6,7.6,16.8,3.1
E00076212,37.1,42.4,8.7,9.1,2.7
E00076213,22.6,48.9,8.8,17.5,2.2
E00076214,33.6,38.6,9.7,16.6,1.5
E00076215,31.6,39.6,10,16.4,2.4
E00076216,31.5,44.4,5.2,15.3,3.6
E00076217,21.9,52.1,9.3,16.7,0
E00076218,29.2,46.2,9.4,15.1,0
E00076219,27.1,44.5,10.6,15.7,2.1
E00076220,26,45.7,9.1,17.3,1.9
E00076221,24.5,51.3,7.7,16.1,0.4
