geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00075894,36,48.2,15.8,0
E00075895,13.7,25.5,44.4,16.3
E00075896,25,21.6,41.4,12.1
E00075897,0.5,9.8,83.7,6
E00075898,61.9,23,12.4,2.7
E00075899,16.3,60,21.4,2.3
E00075900,1.5,3.7,30.6,64.2
E00075901,42,36.6,17.6,3.8
E00075902,32.1,36.6,26.7,4.6
E00075903,25,31.5,37.9,5.6
E00075904,5.8,24.2,63.3,6.7
E00075905,25.4,21.2,50.8,2.5
E00075906,9.2,21.1,57.8,11.9
E00075907,13.6,44.3,39.3,2.9
E00075908,18.3,27.8,42.9,11.1
E00075910,9,18.6,35.3,37.2
E00075911,13.1,47.5,33.3,6.1
E00075912,5.4,47.3,25.9,21.4
E00075913,1.8,17,61.6,19.6
E00075914,0,49.2,44.6,6.2
E00075915,16.3,21.1,44.9,17.7
E00075916,0,23,52.2,24.8
E00075917,0,0.8,30.8,68.4
E00075918,0,7.8,23.4,68.8
E00075919,0,8.5,62.7,28.8
E00075920,24,35.5,35.5,5
E00075921,4.2,7.6,41,47.2
E00075922,25,19.2,45,10.8
E00075923,21.4,44.4,25.4,8.7
E00075924,1.7,8.5,25,64.8
E00075925,1.6,3.9,22,72.4
E00075926,4.6,12.3,52.3,30.8
E00075927,15.7,59.3,18.6,6.4
E00075928,20.6,55.6,19.8,4
E00075929,3.5,49.6,38.1,8.8
E00075930,31.9,48.7,16.8,2.5
E00075931,17.2,52.3,25,5.5
E00075932,31.3,34.4,26.7,7.6
E00075933,35.4,0.8,57.5,6.3
E00075934,0,3,94.8,2.2
E00075935,17,51.5,27.5,4.1
E00075936,4.7,66.7,25.6,3.1
E00076101,41.4,21.7,35,1.9
E00076103,1.7,13.2,68.6,16.5
E00076105,0.8,4.9,68,26.2
E00076118,1.8,32.5,57,8.8
E00076119,0.7,53,42.5,3.7
E00076120,10,31.4,48.6,10
E00076122,27.3,21.1,49.2,2.3
E00076123,5.3,21.4,48.1,25.2
E00076124,0.7,22.8,50.3,26.2
E00076125,0.8,32.5,49.2,17.5
E00076126,0.9,18.9,55.9,24.3
E00076127,2.3,48.8,34.1,14.7
E00076128,1.7,3.3,75.8,19.2
E00076129,0,31.4,44.1,24.6
E00076130,16.7,25,43.3,15
E00076131,1.8,20,31.8,46.4
E00076132,7,36.8,46.8,9.5
E00076133,34.9,45,15.6,4.6
E00076134,5.3,48.9,38.3,7.5
E00076135,2.2,4.5,87.3,6
E00076136,0,5,66.9,28.1
E00076137,85.2,8.5,5.6,0.7
E00076138,0.8,2.4,84.1,12.7
E00076139,11.8,44.9,41.2,2.2
E00076150,4.3,50.7,43.6,1.4
E00076152,12.8,54.1,30.8,2.3
E00076184,0.9,38.9,39.8,20.4
E00076185,3.4,69.7,25.2,1.7
E00076186,13.5,48.3,37.1,1.1
E00076187,14.3,14.3,61.1,10.3
E00076188,18.9,41,36.1,4.1
E00076189,0,14.9,73.6,11.6
E00076190,5,17.4,71.1,6.6
E00076191,0.9,65.8,31.6,1.7
E00076192,3.8,61.4,31.8,3
E00076193,1.7,5.2,81,12.1
E00076194,16.3,57.1,23.1,3.4
E00076195,10.1,63.6,22.5,3.9
E00076196,28.2,40.3,29.8,1.6
E00076197,12.6,24.4,37,26.1
E00076198,1,3.9,91.2,3.9
E00076199,18.8,35.1,45.5,0.6
E00076200,6.9,25,63.8,4.3
E00076201,0,2.8,86.8,10.4
E00076202,0,18.6,74.5,6.9
E00076203,3.5,17,75.2,4.3
E00076204,6.9,33.8,56.9,2.3
E00076205,0.7,25.4,69.6,4.3
E00076206,11.4,40.9,47,0.8
E00076207,26.6,23.4,46.1,3.9
E00076208,22.5,41.9,30.9,4.7
E00076209,8.9,48.4,36.3,6.5
E00076210,13.8,42.3,38.5,5.4
E00076211,18,24,43.1,15
E00076212,21.7,44.1,28,6.2
E00076213,5.3,13.6,66.7,14.4
E00076214,19.4,17.2,48.5,14.9
E00076215,8,24,54.4,13.6
E00076216,23,41.9,31.8,3.4
E00076217,18.9,40.2,23,18
E00076218,15.5,40.5,35.3,8.6
E00076219,4.7,48.1,42.6,4.7
E00076220,64.8,17.2,14.5,3.4
E00076221,8.6,9.4,80.5,1.6
E00076222,3.9,38.3,52.3,5.5
E00076223,1.7,60.5,35.3,2.5
E00076224,1.6,42.6,52.7,3.1
E00076225,2.8,21.1,67.9,8.3
E00076226,0.9,55.9,38.7,4.5
E00076227,1.5,48.9,45.9,3.8
E00076228,16.5,36.5,45.2,1.7
E00076229,14.8,17.2,64.1,3.9
E00076230,2.6,40.9,53,3.5
E00076231,2.3,31.3,42.4,24
E00076233,28.7,10.9,56.6,3.9
E00076234,1.9,44.3,52.8,0.9
E00076235,24.8,4.7,68.2,2.3
E00076236,1.8,41.2,45.6,11.4
E00076237,0,4,76.6,19.4
E00076238,29.3,3.2,64.3,3.2
E00076239,10.2,5.9,77.1,6.8
E00076240,11.5,39.7,47.3,1.5
E00076243,1.4,23.4,56.7,18.4
E00076246,0,14.2,75,10.8
E00076248,0.8,30.5,50,18.6
E00076249,2.6,25.6,53.8,17.9
E00076250,3.7,30.8,50.5,15
E00076251,6.5,13.1,70.8,9.5
E00076252,0.7,2.9,39,57.4
E00076253,13.4,18.8,63.4,4.5
E00076254,0,32.6,60,7.4
E00076255,42.9,3.6,51.8,1.8
E00076256,7,36.1,50.6,6.3
E00076257,37.5,17.5,40.6,4.4
E00076258,28.9,6.6,48.8,15.7
E00076260,2.6,14.8,55.7,27
E00076261,18.2,24,48.8,9.1
E00076262,3.6,30.4,41.1,25
E00076263,2.5,39.7,57,0.8
E00076264,14.5,29.8,51.6,4
E00076265,21.8,42.9,33.6,1.7
E00076266,19,39.7,35.5,5.8
E00076268,35,37.5,24.2,3.3
E00076269,0,44,52.8,3.2
E00076489,5.6,16.7,66.7,11.1
E00076490,10.2,29.2,50.4,10.2
E00076491,6.4,30.5,48.9,14.2
E00076492,1.6,54.9,40.2,3.3
