geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00075894,48.7,10.7,18,22.7
E00075895,61.1,6,16.8,16.2
E00075896,59.1,3.4,12.5,25
E00075897,65.6,10.9,15.3,8.2
E00075898,62.5,5.6,12.5,19.4
E00075899,57.6,6.2,18.6,17.5
E00075900,47.8,5.5,29.7,17
E00075901,58.5,8.5,20.8,12.3
E00075902,57,5.3,18.4,19.3
E00075903,53.9,10.1,20.2,15.7
E00075904,61.6,8,8,22.4
E00075905,60.6,10.2,7.9,21.3
E00075906,58.5,10.4,12.3,18.9
E00075907,52.9,10,18.6,18.6
E00075908,56,9.2,9.2,25.7
E00075910,55.9,9,22.6,12.4
E00075911,70.5,5.7,15.9,8
E00075912,65.1,5.5,19.3,10.1
E00075913,47.9,8.3,33.1,10.7
E00075914,54.3,5.7,22.9,17.1
E00075915,48,17.1,19.7,15.1
E00075916,56.9,6.2,23.1,13.8
E00075917,50.6,9.2,26.4,13.8
E00075918,47.7,2.7,34.2,15.3
E00075919,49.5,5.9,30.7,13.9
E00075920,55.9,9.9,11.7,22.5
E00075921,54,4.7,29.3,12
E00075922,60.5,7,15.8,16.7
E00075923,62.4,10.1,8.3,19.3
E00075924,54.4,7.2,28.9,9.4
E00075925,46.8,8.9,37.1,7.3
E00075926,61.5,4.4,23,11.1
E00075927,58,11.6,13.8,16.7
E00075928,66.7,12.1,12.1,9.1
E00075929,53.6,11.2,12.8,22.4
E00075930,56.8,8,17,18.2
E00075931,66.1,9.3,9.3,15.3
E00075932,62.9,5.6,9,22.5
E00075933,48.5,9.7,20.1,21.6
E00075934,52.2,7.8,24.4,15.6
E00075935,59.5,7,14.6,19
E00075936,57.3,10.5,16.9,15.3
E00076101,61,3.8,21,14.3
E00076103,57.1,2.9,22.1,17.9
E00076105,67.4,8.5,16.3,7.8
E00076118,54.5,4.5,22,18.9
E00076119,52.2,7.5,24.6,15.7
E00076120,62.8,4.8,22.1,10.3
E00076122,66.9,7.4,9.1,16.5
E00076123,58.7,1.8,26.6,12.8
E00076124,56.7,12.8,17.8,12.8
E00076125,50.4,3.1,24.8,21.7
E00076126,48.4,7.9,29.4,14.3
E00076127,46.8,9.2,29.4,14.7
E00076128,57.7,9,19,14.3
E00076129,50.8,7.6,29.5,12.1
E00076130,60,6.7,22.2,11.1
E00076131,60.2,7.6,22,10.2
E00076132,52.7,9.4,22.4,15.5
E00076133,60,2.5,11.3,26.3
E00076134,48.6,8.1,25.7,17.6
E00076135,54.5,9.6,23.9,12
E00076136,56.9,3.6,25.5,13.9
E00076137,67.9,0,7.1,25
E00076138,65.3,13.1,10.1,11.6
E00076139,55.3,6.8,12.1,25.8
E00076150,64.4,10.7,7.4,17.4
E00076152,61.5,11.5,12.3,14.8
E00076184,45,18.3,18.3,18.3
E00076185,59.8,10.6,15.9,13.6
E00076186,60.7,8.3,13.7,17.3
E00076187,58.8,5.1,16.2,19.9
E00076188,60.2,19.4,4.3,16.1
E00076189,54,12.7,20,13.3
E00076190,65.1,10.5,10.5,13.8
E00076191,54.3,7.6,16.3,21.7
E00076192,57.5,5.3,18.6,18.6
E00076193,45.9,8.1,9.6,36.3
E00076194,58.8,5.9,14.7,20.6
E00076195,62.2,2,18.4,17.3
E00076196,59.6,2.8,13.8,23.9
E00076197,60,10.4,9.6,20
E00076198,62.1,9.5,11.2,17.2
E00076199,68.8,5.6,11.8,13.9
E00076200,53,8.2,19.4,19.4
E00076201,55.8,16.3,13.6,14.3
E00076202,52.7,8.4,18,21
E00076203,58.7,6.7,12.7,22
E00076204,46,9.5,23,21.4
E00076205,63.9,11.1,11.8,13.2
E00076206,52,5.7,15.4,26.8
E00076207,58.7,7.4,14.9,19
E00076208,63.4,12.8,9.3,14.5
E00076209,59.2,8.8,15.2,16.8
E00076210,57.4,9,13.1,20.5
E00076211,55,13.6,11.8,19.5
E00076212,58.6,10.1,6.1,25.3
E00076213,58.4,10.4,12.3,18.8
E00076214,59.8,8.2,10.7,21.3
E00076215,52.9,7.4,15.7,24
E00076216,59.6,15.8,11.4,13.2
E00076217,61.1,10.6,8.8,19.5
E00076218,55.2,8.6,8.6,27.6
