geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00075894,0,1.2,0,98,0.8
E00075895,1,1,0,97.9,0
E00075896,1.6,2,1.6,94.9,0
E00075897,1.2,7.8,2.6,86.6,1.8
E00075898,0.5,0,2,97.5,0
E00075899,0.6,6.6,0.8,88.7,3.4
E00075900,2.2,0,0,97.8,0
E00075901,1.4,0,0,98.1,0.5
E00075902,0,3.4,2.7,93.2,0.8
E00075903,0.4,2.2,1.3,95.6,0.4
E00075904,4.4,0,1,94.6,0
E00075905,0,0,0.4,99.3,0.4
E00075906,0.4,0,0,99.6,0
E00075907,1.6,0.3,2.9,93.5,1.6
E00075908,0.7,0,0.7,98.3,0.3
E00075910,4.7,1.1,2.6,91.6,0
E00075911,3.8,0,2.6,93.6,0
E00075912,1.3,0,0,98.7,0
E00075913,2,0.4,3.6,94,0
E00075914,1.1,1.1,0.7,97.2,0
E00075915,0.7,0,0,99,0.3
E00075916,1.6,0,2.3,95.7,0.4
E00075917,2.9,0.3,2.4,92.9,1.5
E00075918,0,0.3,1.3,98.3,0
E00075919,0.8,0,0,99.2,0
E00075920,0.8,0,1.7,97.5,0
E00075921,8.2,0,1.4,90.4,0
E00075922,2,0.8,0.4,96.8,0
E00075923,0.3,0.3,2,95.3,2
E00075924,3.5,2.1,3.1,88.9,2.5
E00075925,3.4,0,1.4,93.5,1.7
E00075926,3,1,1,94,1
E00075927,0.5,8.5,1.4,89.6,0
E00075928,2.2,4.4,1.5,91.5,0.4
E00075929,1.5,4.8,1.5,91.4,0.7
E00075930,0.9,0,0.4,98.7,0
E00075931,0,0,1.7,98.3,0
E00075932,0,4.2,0.3,94.8,0.7
E00075933,1.7,0,0,98.3,0
E00075934,0,0,0,100,0
E00075935,1.7,4.1,2.7,91.5,0
E00075936,0.4,0.4,0.8,98.3,0
E00076101,1.5,0.8,0,96.6,1.1
E00076103,1.1,0,0.7,97.9,0.4
E00076105,0.4,0,0,99.6,0
E00076118,2.2,0,2.2,94.9,0.7
E00076119,2,0.3,0,97.7,0
E00076120,3,0.3,1.3,95.4,0
E00076122,1.1,0.7,1.5,96.3,0.4
E00076123,3.9,0.7,0,95.4,0
E00076124,2.6,1,1.8,94.2,0.3
E00076125,3.5,1,0,95.5,0
E00076126,0,1.6,0.4,97.7,0.4
E00076127,0.8,0.4,4.6,93.1,1.2
E00076128,0.3,0,1.5,98.2,0
E00076129,2.3,0,1.9,95.5,0.4
E00076130,0.4,0.4,0.9,98.3,0
E00076131,2.3,0.4,0.4,96.9,0
E00076132,1.2,0,0.6,98.2,0
E00076133,0,1.4,0.5,97.3,0.9
E00076134,0,0,0.4,98.8,0.8
E00076135,2,0,0.3,97.8,0
E00076136,0,0,0,98.3,1.7
E00076137,0,0,0.6,98.8,0.6
E00076138,2.6,4.8,2.9,86.8,2.9
E00076139,3.2,2.6,0,94.2,0
E00076150,1.3,0,2.3,96.4,0
E00076152,5.6,0.3,0,93.7,0.3
E00076184,1.3,0,0,98.7,0
E00076185,0.4,1.7,2.2,95.2,0.4
E00076186,4.1,0.5,1.3,94.2,0
E00076187,0.9,0,0.9,95.8,2.4
E00076188,1.3,1.3,1.7,95.7,0
E00076189,0.8,0,0,99.2,0
E00076190,0.7,0,0,97.3,2
E00076191,3,0,0.9,95.7,0.4
E00076192,0.8,0,0.4,98.8,0
E00076193,0,0,0.3,99.7,0
E00076194,1.3,0,1.3,97.3,0
E00076195,0.8,0.8,0.8,97.5,0
E00076196,3.2,0,3.2,93.5,0
E00076197,2.1,0.3,2.4,95.2,0
E00076198,0.7,0.3,1.7,96.5,0.7
E00076199,2.2,0.3,1.6,94.3,1.6
E00076200,0.4,0,2.5,96.5,0.7
E00076201,1.6,0,0,98.1,0.3
E00076202,0,0.5,0,97.7,1.8
E00076203,2,0,0.3,96.3,1.4
E00076204,0.3,1.4,0.3,98,0
E00076205,0.8,0,2,96.1,1.1
E00076206,1.3,1,1.3,96.4,0
E00076207,0,0,0,100,0
E00076208,0.2,0,0.7,96.8,2.3
E00076209,0,0,1.6,98.1,0.3
E00076210,0.4,0,0.4,99.2,0
E00076211,1.5,0,1.2,96.3,1
E00076212,0.6,0,0.3,99.1,0
E00076213,0,0.6,2.1,96.1,1.2
E00076214,0,1.2,2.1,96.4,0.3
E00076215,0.3,0,2.4,96.2,1
E00076216,1,0.7,1.7,96.5,0
E00076217,0,0.3,1,98.3,0.3
E00076218,0,0,1.5,98.2,0.4
E00076219,1.7,0,0.7,97.3,0.3
E00076220,0,0,0,100,0
E00076221,0,0,1.8,98.2,0
E00076222,0,0,0,99.6,0.4
E00076223,0.4,0,1.7,96.5,1.3
E00076224,0,2.1,0.6,97.3,0
E00076225,5.7,0.4,2,91.1,0.8
E00076226,1.6,0,0.4,97.9,0
E00076227,0.7,1,1.7,96.6,0
E00076228,0,0,2.6,97.4,0
E00076229,0,0.3,2.5,96.8,0.3
E00076230,2.7,0.4,0.8,96.1,0
E00076231,2.6,0,2,92.1,3.3
E00076233,0,0.8,0.4,98.9,0
E00076234,4.1,0,0,95.9,0
E00076235,3.1,1.4,1,94.1,0.3
E00076236,2.5,1.2,3.3,92.6,0.4
E00076237,0,0,0,100,0
E00076238,1.5,0.3,0,98.3,0
E00076239,2,0,0,98,0
E00076240,1.3,0,0,98.7,0
E00076243,0.3,0,0.3,98.7,0.7
E00076246,4.7,0.4,0,93.5,1.5
E00076248,1.7,0,3.4,94.6,0.3
E00076249,0,1.5,0,98.5,0
E00076250,3,0,1.3,95.8,0
E00076251,2.7,1.2,2.2,92.7,1.2
E00076252,0.6,0.3,2.1,96.4,0.6
E00076253,0,1.4,0,98.6,0
E00076254,0.9,0.9,1.4,96.8,0
E00076255,0.5,0,1.4,98.1,0
E00076256,3.2,0,4.5,91.3,1
E00076257,0,0.7,2,97.4,0
E00076258,0,0,0.8,98.8,0.4
E00076260,0,0.4,0,99.6,0
E00076261,2.6,0,0,95.9,1.5
E00076262,0.7,0.4,1.4,97.2,0.4
E00076263,0.4,1.4,1.8,96.1,0.4
E00076264,0,0,0,100,0
E00076265,3.4,0,0,96.6,0
E00076266,0.8,0,1.2,98.1,0
E00076268,2.2,0,0,97.4,0.4
E00076269,0.3,0,0,99.7,0
E00076489,0,0,3.2,96.8,0
E00076490,0.3,0.6,0.6,98.2,0.3
E00076491,1.3,0.9,0.6,97.2,0
E00076492,0.4,0.7,1.5,96,1.5
E00076493,3.3,0,1.2,95.5,0
E00076494,0,0,1.6,98.4,0
E00076495,0.4,0,0.4,98.8,0.4
E00076496,2.2,0,1.1,96.8,0
E00076497,0,0,1.8,97.9,0.3
E00076498,2.6,0,0,94.7,2.6
E00076499,2.9,0.8,0,94.6,1.7
E00076500,0.3,4.4,1.8,93.5,0
E00076501,0.4,0,0.4,99.1,0
E00076502,0,0,0,99.7,0.3
E00076503,0,0,0.4,97.8,1.8
E00076504,0.3,0,2.7,97,0
E00076505,1.6,0,0.4,98,0
E00076506,0,0,2.2,97.8,0
E00076507,4.1,0,0.9,94.6,0.3
E00076508,0.4,0,0,98.5,1.1
E00076509,2.1,0,2.4,95.5,0
E00076510,0.7,0,0.7,98.6,0
E00076511,0,2.9,3.2,93.3,0.6
E00076512,0.4,0,0.8,98.9,0
E00076513,0,0.7,0.3,99,0
E00076515,3.5,0,0,94.9,1.6
E00076517,1.1,0,0.3,96.6,2
E00076527,0.9,0.3,2.3,95,1.5
E00076528,0,0.3,0,99.7,0
E00076529,0,0.7,1.1,98.2,0
E00076530,3,0.3,1.7,94.6,0.3
E00076531,0.4,0.4,1.1,97.8,0.4
E00076588,1.4,1,1.7,94.9,1
E00076589,1.4,0,0,98.1,0.5
E00076590,0.9,1.2,1.8,95.4,0.6
