areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00011984,37.8,15.8,30.6,15.8
E00011989,43.9,18.2,20.2,17.7
E00011990,46.4,20.2,16.4,16.9
E00011992,33.5,17.2,29.3,20
E00012000,38.9,13.3,27.4,20.4
E00012011,28.3,15.7,34.3,21.7
E00012012,26.8,18.3,42.1,12.8
E00012013,37.3,17.2,29.1,16.4
E00012015,33.6,22.1,28.6,15.7
E00012016,25.9,26.9,30.5,16.8
E00012017,32.8,15.7,37.3,14.2
E00012018,39.9,18.9,22.3,18.9
E00012019,32.8,13.8,29.7,23.6
E00012020,35.9,19.9,26.3,17.9
E00012021,39.6,16.8,28.9,14.7
E00012023,28.7,33.1,20.4,17.8
E00012024,37.3,16.3,27.7,18.7
E00012025,38.9,14.8,28.7,17.6
E00012026,32.7,14,34.5,18.7
E00012027,38.2,13.3,36.4,12.1
E00012028,39.2,20.3,21.6,18.9
E00012029,41.3,19.6,20.6,18.5
E00012030,36.9,18.5,24.8,19.7
E00012031,38.2,20.3,24.4,17.1
E00012032,47.5,15.6,16.3,20.6
E00012033,35.6,18.5,26,19.9
E00012034,41.2,13.9,32.9,12
E00012035,35.1,14.5,26,24.4
E00012036,34.4,14.9,28.6,22.1
E00012037,38.4,18.6,26.2,16.9
E00012038,37.1,18.9,28.7,15.4
E00012039,30.8,21.2,26,21.9
E00012040,37.9,14.5,25,22.6
E00012041,46,15.9,22.1,15.9
E00012042,43,16.9,21.1,19
E00012043,35.5,12.4,30.6,21.5
E00012090,42.4,14.7,26.5,16.5
E00012209,38.4,18.3,32.9,10.4
E00012212,40.7,23.6,16.4,19.3
E00012213,33.1,17.7,29.7,19.4
E00012214,32.1,17.3,32.7,17.9
E00012215,32,15.4,34.9,17.7
E00012216,45,17.2,21.3,16.6
E00012217,35.1,13.5,32.7,18.8
E00012218,43.2,16.8,25.9,14.1
E00012219,32.5,13.5,41.3,12.7
E00012220,42.8,15.1,28.3,13.8
E00012221,35.6,16.1,29.3,19
E00012222,34,19.6,32.7,13.7
E00012223,38.8,14.6,30.1,16.4
E00012224,34.5,20.9,29.5,15.1
E00012225,35.3,14.7,34,16
E00012226,47.7,12.9,23.9,15.5
E00012227,37.2,14.8,29.5,18.6
E00012228,35.9,15.9,28.7,19.5
E00012229,40.9,19.7,19.7,19.7
E00012230,39.7,19.2,24,17.1
E00012231,36.3,16.5,27.5,19.8
E00012232,41.7,17.5,21.8,18.9
E00012233,39,23.2,27.1,10.7
E00012234,26.6,15.9,40.1,17.4
E00012235,28.5,16.9,35.3,19.3
E00012236,30.1,15.9,37.5,16.5
E00012239,35.6,15.8,32.7,15.8
E00012240,38.1,13.2,33.9,14.8
E00012241,28,20,38,14
E00012242,36.6,17.8,34.2,11.4
E00012243,33.2,12.2,38,16.6
E00012244,36.6,18.8,30,14.6
E00012252,20,25.1,45.6,9.2
E00012256,26.5,12.9,48.4,12.3
E00012258,19,17.2,54,9.8
E00012259,27.9,19.2,42.4,10.5
E00012260,26.9,15.4,43.1,14.6
E00012262,29.3,24.6,39.3,6.8
E00012263,25.6,17.4,44.6,12.3
E00012266,23.1,17.5,50.6,8.8
E00012267,24.1,15.6,49.5,10.8
E00012268,23.3,12,46.6,18
E00012270,23.1,15,48.8,13.1
E00012273,22.5,20.2,47.4,9.8
E00012274,27.1,14.6,44.2,14.1
E00012275,21.2,18.7,46,14.1
E00012491,31.1,17.4,35.4,16.1
E00012492,31.7,15.9,45.7,6.7
E00012494,24.3,19.3,41.4,15
E00012495,33.5,13.4,37.4,15.6
E00012496,32.3,19.6,38.6,9.5
E00012497,25.1,19,39.7,16.2
E00012498,38.9,16.3,28.4,16.3
E00012499,38.6,20.5,16.5,24.4
E00012501,32.1,15.4,35.8,16.7
E00012502,46.5,18.2,18.9,16.4
E00012503,42.9,16.1,20.5,20.5
E00012504,17.3,16.3,53.8,12.5
E00012505,30.3,22.3,34.5,13
E00012506,19.7,21.9,45.5,12.9
E00012507,25.3,16.7,45.1,13
E00012508,26.2,14.9,45,13.9
E00012509,39.8,16.1,31.7,12.4
E00012511,28.8,9,51.3,10.9
E00012513,34.6,20.2,26.9,18.3
E00012514,23.6,17,41.8,17.6
E00012515,30.4,16.1,43.5,9.9
E00012516,26.3,22.6,37,14
E00012517,26.7,19.3,47.3,6.7
E00012518,25.3,11.7,53.9,9.1
E00012519,34.1,11.4,37.9,16.6
E00012520,31.7,15.9,36,16.5
E00012521,22.6,26.9,38,12.5
E00012524,31.3,17,36.3,15.4
E00012525,39.6,15.4,35.7,9.3
E00012526,38.1,12.9,27.3,21.6
E00012527,29.9,20.4,28,21.8
E00012528,27.6,22.9,32.3,17.2
E00012529,37.6,16.8,33.5,12.2
E00012530,32.6,20.9,31.8,14.7
E00012531,34.9,13.2,32.6,19.4
E00012532,41.4,15.2,26.3,17.2
E00012533,33.7,19.9,27.7,18.7
E00012534,32.7,14.7,36.5,16
E00012535,40.2,14.4,22,23.5
E00012537,36.5,16.6,24.9,22.1
E00012538,25.9,19.3,33.3,21.5
E00012539,38.5,15.4,28.2,17.9
E00012540,32.1,18.7,34.3,14.9
E00012542,30.6,16.3,30.6,22.4
E00012543,29.7,20.3,30.8,19.2
E00012544,34.1,19.7,26.5,19.7
E00012545,32.1,20.8,34,13.2
E00012546,28.9,26.3,28.9,15.8
E00012547,28.2,19.9,36.9,15
E00012548,36.1,21.3,30.6,12
E00012549,40.9,21.2,28.3,9.6
E00012550,25.2,17,38.1,19.6
E00012551,28.4,21.6,28.4,21.6
E00012552,27.8,22.2,30.9,19.1
E00012553,26.1,22.9,38.2,12.7
E00012554,32.9,20.9,33.3,12.9
E00012555,35.2,30.1,24.9,9.8
E00012556,33.1,16.5,29.3,21.1
E00012557,31.4,20.9,38.6,9.2
E00012558,39.3,14,37.4,9.3
E00012559,35.3,25.1,24,15.6
E00012560,32.7,16.1,36.2,15.1
E00012561,27.9,25,34.3,12.9
E00012562,34.5,19.7,32.4,13.4
E00012563,29.1,18.5,35.8,16.6
E00012564,23.8,33.1,32.7,10.5
E00012565,29.3,21.8,29.3,19.5
E00012582,34.1,21.8,34.1,10
E00012583,36.8,20.4,23,19.7
E00012676,31.5,23.4,24.2,21
E00012677,43.3,15.8,24.2,16.7
E00012678,42.6,17.9,21.1,18.4
E00012679,44.3,16.4,25.7,13.6
E00012680,41.9,13.2,31.6,13.2
E00012681,41.3,15.6,25.7,17.4
E00012682,43.7,19.9,21.4,15
E00012683,45.9,16.6,20.1,17.5
E00012684,40.8,15,25.9,18.4
E00012685,38.3,19.5,21.8,20.3
E00012686,43.3,21.4,17.1,18.2
E00012687,42.2,17.6,21.9,18.2
E00012688,30.1,18.4,30.1,21.3
E00012689,39,17.6,24.5,18.9
E00012690,45.9,22.1,12.2,19.8
E00012691,35.9,18.7,27.1,18.3
E00012692,36.6,23.1,24.1,16.2
E00012693,37.7,19.1,23.6,19.6
E00012694,43.2,16,13.6,27.2
E00012695,37.9,21.4,27.7,12.9
E00012696,40.1,17.9,21,21
E00012697,34.2,17.7,31.6,16.5
E00012698,28.5,22.8,37.9,10.7
E00012700,39.3,17.5,23.5,19.7
E00012703,62.5,17.2,12.5,7.8
E00012704,41.5,17.1,20.2,21.2
E00012705,32.9,16.5,33.5,17.1
E00012706,45.3,16.5,22.6,15.6
E00012707,43,16.2,19,21.8
E00012708,31,13.1,37.2,18.6
E00012709,42.2,19.6,15.7,22.5
E00012710,44.3,20,24.3,11.4
E00012711,39.4,15.2,23.5,22
E00012712,42,18.8,24.6,14.5
E00089873,26.6,21.2,38.3,14
E00089874,22.2,22.2,39.3,16.3
E00089880,25.5,18.4,40.6,15.5
E00089881,27.9,20.1,33.3,18.7
E00089933,30.4,18.6,35.1,16
E00089934,39.3,12.5,29.5,18.8
E00089935,30.5,20.3,40.1,9.1
E00089936,26.7,22.4,41.8,9.1
E00089937,26.8,20.9,43,9.4
E00089938,14.2,29.2,35.4,21.2
E00089939,28.3,15,41.7,15
E00089941,21.8,19,46.9,12.2
E00089942,30.4,16.5,34.2,19
E00089943,22.9,24.1,44,9
E00089944,34.7,20,26,19.3
E00089945,32,15.5,34.3,18.2
E00089946,26.9,16.5,36.8,19.8
E00089947,29.1,22.4,37.1,11.4
E00089948,38.7,11.8,30.3,19.3
E00089949,33.9,23.4,28.2,14.5
E00089950,30.1,16.3,38.9,14.8
E00089951,32.6,16.9,37.1,13.5
E00089952,33.1,19.7,36,11.2
E00089953,23.6,19.1,39.9,17.4
E00089954,28.7,15.7,36.6,19
E00089955,26,16.6,40.2,17.2
E00089957,24.5,23.6,35.8,16
E00089962,38.1,17.8,29.7,14.4
E00089963,23.6,20.3,40.5,15.5
E00169159,23.9,19,42.9,14.1
E00176455,25.8,23.3,38.4,12.6
E00176456,29.6,30,26.9,13.5
E00176459,43.5,6.5,34.8,15.2
E00176460,47.9,17.9,23.2,11.1
E00176461,41,14.4,36,8.6
E00176462,43.1,16.2,27.5,13.2
E00176463,24.5,19.6,37.8,18.2
E00176464,25.8,19.4,40.9,14
E00176465,39.2,19.1,26.8,14.8
E00176475,61.3,15.6,19.1,4
E00176476,32.7,29.1,20,18.2
E00176477,27.5,22.7,40.8,9
E00176481,28.3,30.4,33.3,8
E00184393,15.2,20.6,53.9,10.3
E00184395,20,23.8,42.5,13.8
E00184404,32.4,17.3,39.9,10.4
E00184409,19.9,18.8,49.5,11.8
E00184424,41.4,26.3,25.7,6.6
E00184439,22.5,19.5,50.5,7.5
E00184445,26.9,22.6,36.6,14
E00184456,48.1,12.5,22.1,17.3
E00184462,23,23.6,40.6,12.7
E00184466,16.4,15.1,56.2,12.3
E00184474,31,15.5,34.5,19
E00184479,15.1,31.5,46.6,6.8
E00184484,27.8,16.9,44.4,10.9
E00184485,29.3,23.3,32.8,14.7
E00184504,27.6,18.1,37.4,16.9
E00184510,40.3,14.9,26.9,17.9
E00184516,32.4,17.9,34.1,15.6
E00184517,23.7,29.6,34.8,11.9
E00184519,26.5,15.7,31.4,26.5
E00184521,18.8,15.8,55.6,9.8
E00184526,29.4,17.3,39.5,13.7
E00184531,24.1,22,44.4,9.5
E00184539,19.4,19.4,43.5,17.7
