areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00011984,16.3,23.7,20.7,39.3
E00011989,14.9,31.3,20.1,33.6
E00011990,19,15.5,20.7,44.8
E00011992,25.9,23.8,20.3,30.1
E00012000,28,26.2,10.3,35.5
E00012011,31.7,24.4,17.7,26.2
E00012012,36.7,29.3,14.3,19.7
E00012013,36.3,27.4,16.8,19.5
E00012015,24.1,25.9,16.1,33.9
E00012016,22.1,30.1,23.3,24.5
E00012017,26.6,27.3,20.3,25.9
E00012018,17.8,20.1,21.3,40.8
E00012019,21.5,24.3,17.4,36.8
E00012020,37.5,27.9,13.2,21.3
E00012021,21.9,19.5,19.5,39.1
E00012023,16.6,17.2,12.4,53.8
E00012024,18.8,25.7,18.8,36.8
E00012025,35.1,27.9,17.1,19.8
E00012026,22.8,27.6,17.3,32.3
E00012027,22.3,36.2,14.6,26.9
E00012028,17.4,28.9,19,34.7
E00012029,15.5,18.6,17.1,48.8
E00012030,14.9,26.3,28.1,30.7
E00012031,47.2,27.8,13.2,11.8
E00012032,29.8,22.3,17.4,30.6
E00012033,31.8,24,15.5,28.7
E00012034,23.9,25.6,26.1,24.4
E00012035,23.9,24.8,15,36.3
E00012036,24.8,24.8,16.1,34.3
E00012037,23.5,21.8,17.6,37
E00012038,24,24,24.8,27.2
E00012039,35.3,20.3,18,26.3
E00012040,31.5,23.4,19.8,25.2
E00012041,18.2,30,25.5,26.4
E00012042,25.6,27.1,20.9,26.4
E00012043,51.5,28.5,14.6,5.4
E00012090,30.3,28.6,19.3,21.8
E00012209,15.1,27.7,12.6,44.5
E00012212,30.3,21.1,13.4,35.2
E00012213,14.3,30.8,17.3,37.6
E00012214,16.8,18.5,21.8,42.9
E00012215,17.1,21.6,24.3,36.9
E00012216,26.7,24.4,19.8,29
E00012217,14.4,25,11.4,49.2
E00012218,26.7,29.5,19.2,24.7
E00012219,21.9,36,19.3,22.8
E00012220,14.7,28.4,16.4,40.5
E00012221,32.2,28.8,13.7,25.3
E00012222,27.2,28,12.8,32
E00012223,14.9,24.1,23.4,37.6
E00012224,22.9,26.3,21.2,29.7
E00012225,32.1,26.7,17.6,23.7
E00012226,16.7,29.2,20,34.2
E00012227,18.6,31.8,16.3,33.3
E00012228,10.4,23.9,29.1,36.6
E00012229,24.6,22.1,21.3,32
E00012230,24.3,22.6,17.4,35.7
E00012231,16.6,29,19.3,35.2
E00012232,22.6,28,26.2,23.2
E00012233,27.9,27.3,15.6,29.2
E00012234,20.3,28.1,16.4,35.2
E00012235,24.6,19.7,19.7,35.9
E00012236,15.4,23.6,25.2,35.8
E00012239,14.7,26.4,16.3,42.6
E00012240,12.7,30.5,21.2,35.6
E00012241,14.9,27.7,21.8,35.6
E00012242,11.2,31.3,20.1,37.3
E00012243,8.9,23.6,24.4,43.1
E00012244,15.3,22.1,22.9,39.7
E00012252,26.9,27.6,14.2,31.3
E00012256,37,29.9,14.2,18.9
E00012258,25,31.3,23.4,20.3
E00012259,18.3,29,16,36.6
E00012260,43.7,21,10.9,24.4
E00012262,14.9,31.6,14,39.5
E00012263,5,31.7,20.8,42.5
E00012266,20.8,34.2,13.3,31.7
E00012267,15.9,25.4,25.4,33.3
E00012268,16.7,40.7,15.7,26.9
E00012270,20.4,38,11.7,29.9
E00012273,16.2,38.5,16.2,29.2
E00012274,16.3,30.1,14.6,39
E00012275,16.7,31.1,18.9,33.3
E00012491,30.9,35,8.9,25.2
E00012492,16.3,33.3,21.1,29.3
E00012494,25,30.8,10.8,33.3
E00012495,14.3,26.1,22.7,37
E00012496,16.4,30.5,19.5,33.6
E00012497,17.7,25,17.7,39.5
E00012498,20,29.6,14.1,36.3
E00012499,34.1,28.3,15.2,22.5
E00012501,18.1,31.9,19,31
E00012502,45.3,18.2,16.9,19.6
E00012503,39,28,16.9,16.1
E00012504,14,29.4,35,21.7
E00012505,20.4,32.7,15.4,31.5
E00012506,23,40.5,15.1,21.4
E00012507,35.1,32.1,15.3,17.6
E00012508,15.2,32.6,23.5,28.8
E00012509,42.1,32.7,11.9,13.2
E00012511,14.7,39.9,18.2,27.3
E00012513,62.8,22.1,8.3,6.9
E00012514,32.8,34.4,17.6,15.3
E00012515,40.5,24.1,19.6,15.8
E00012516,30.8,34.1,13.5,21.6
E00012517,22,32.6,22.7,22.7
