areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00011984,20.5,16.7,62.9
E00011989,19.1,15.3,65.6
E00011990,14.7,18.1,67.2
E00011992,19.6,25,55.4
E00012000,2.8,27.8,69.4
E00012011,12,31.3,56.6
E00012012,8.9,37,54.1
E00012013,8.8,36.3,54.9
E00012015,7.9,23.7,68.4
E00012016,14.7,24.1,61.2
E00012017,10.5,26.6,62.9
E00012018,18,16.8,65.2
E00012019,15.1,21.2,63.7
E00012020,8.1,37.5,54.4
E00012021,16.3,22.5,61.2
E00012023,17.8,16,66.3
E00012024,19.3,19.3,61.4
E00012025,14.3,34.8,50.9
E00012026,6.9,22.1,71
E00012027,11.5,22.3,66.2
E00012028,17.6,17.6,64.7
E00012029,16.7,15.2,68.2
E00012030,13.2,14.9,71.9
E00012031,2.1,46.6,51.4
E00012032,16.4,30.3,53.3
E00012033,16.4,30.5,53.1
E00012034,10.8,25,64.2
E00012035,14.7,23.9,61.5
E00012036,17.9,24.3,57.9
E00012037,15.8,25,59.2
E00012038,8.9,25,66.1
E00012039,12.7,35.1,52.2
E00012040,9.9,31.5,58.6
E00012041,11.1,16.7,72.2
E00012042,22.8,26,51.2
E00012043,6.2,51.2,42.6
E00012090,14.9,29.8,55.3
E00012209,7.6,15.3,77.1
E00012212,9.4,30.9,59.7
E00012213,10.4,14.9,74.6
E00012214,13.7,17.1,69.2
E00012215,9.6,18.4,71.9
E00012216,7.7,25.4,66.9
E00012217,13.1,14.6,72.3
E00012218,4.9,27.3,67.8
E00012219,9.6,21.9,68.4
E00012220,12.3,14.9,72.8
E00012221,8.8,31.3,59.9
E00012222,7.2,27.2,65.6
E00012223,12.4,15.3,72.3
E00012224,8.3,22.5,69.2
E00012225,9.2,32.1,58.8
E00012226,15.3,16.9,67.8
E00012227,12.3,18.5,69.2
E00012228,15.1,10.1,74.8
E00012229,8.3,24.8,66.9
E00012230,19.1,24.3,56.5
E00012231,9.1,17.5,73.4
E00012232,9.1,22.6,68.3
E00012233,9.3,28.5,62.3
E00012234,7.8,20.2,72.1
E00012235,17.4,25.4,57.2
E00012236,12.1,16.1,71.8
E00012239,14.6,14.6,70.8
E00012240,11.3,13,75.7
E00012241,10.9,16.8,72.3
E00012242,13.7,12.2,74
E00012243,10.6,8.9,80.5
E00012244,12.1,15.9,72
E00012252,13.1,26.3,60.6
E00012256,4.8,37.6,57.6
E00012258,5.3,26,68.7
E00012259,3.1,18.8,78.1
E00012260,9.5,44.8,45.7
E00012262,8.7,14.8,76.5
E00012263,10.6,4.9,84.6
E00012266,5.7,21.1,73.2
E00012267,14.2,16.4,69.4
E00012268,11.3,17,71.7
E00012270,3.6,20.4,75.9
E00012273,5.3,15.3,79.4
E00012274,11.4,16.3,72.4
E00012275,12.7,16.4,70.9
E00012491,8,30.4,61.6
E00012492,8.8,16.3,74.8
E00012494,8.8,23.2,68
E00012495,5.9,16,78.2
E00012496,14.7,16.3,69
E00012497,7.2,17.6,75.2
E00012498,11.9,20.1,67.9
E00012499,11.3,34,54.6
E00012501,8,18.6,73.5
E00012502,6.5,43.5,50
E00012503,10.8,39.2,50
E00012504,10.3,13.8,75.9
E00012505,14.2,20.4,65.4
E00012506,5,24.2,70.8
E00012507,7.3,34.3,58.4
E00012508,11.5,14.5,74
E00012509,5.6,42.6,51.9
E00012511,9.8,14.7,75.5
E00012513,2,60.7,37.3
E00012514,9.1,33.3,57.6
E00012515,6.3,41.3,52.5
E00012516,10.8,30.6,58.6
E00012517,6.8,22,71.2
E00012518,16.1,14.5,69.4
E00012519,16,13.7,70.2
E00012520,5.7,38.9,55.4
E00012521,4.8,47.3,47.8
E00012524,21.6,15.5,62.9
E00012525,8.9,13,78
E00012526,22.9,28.8,48.3
E00012527,11.5,23.6,64.9
E00012528,17.2,19.3,63.4
E00012529,19.7,24.5,55.8
E00012530,1.5,54,44.5
E00012531,12.2,35.6,52.2
E00012532,25.5,22.1,52.4
E00012533,20.7,19.3,60
E00012534,10.5,24.8,64.7
E00012535,9.3,29.6,61.1
E00012537,18.9,24.4,56.7
E00012538,11.4,22,66.7
E00012539,4.2,53.3,42.5
E00012540,3.4,62.9,33.7
E00012542,8.2,45.1,46.7
E00012543,10.7,35,54.3
E00012544,10.9,41.6,47.4
E00012545,11.6,36.6,51.8
E00012546,4.3,55.7,40
E00012547,14.9,22.7,62.4
E00012548,10.6,31,58.4
E00012549,20.5,21.9,57.6
E00012550,9.2,38.6,52.2
E00012551,6.6,65.3,28.1
E00012552,13.2,31,55.8
E00012553,13.6,28.2,58.2
E00012554,16.8,24.8,58.4
E00012555,27.9,17.1,55
E00012556,9.1,29.8,61.2
E00012557,18.5,33.8,47.7
E00012558,7.9,35.1,57
E00012559,19.2,20,60.8
E00012560,12,22.5,65.5
E00012561,13.9,35.2,50.8
E00012562,12.4,24,63.6
E00012563,21.4,16.1,62.5
E00012564,4.5,39.4,56.1
E00012565,7.5,4.5,88.1
E00012582,19.6,16.8,63.6
E00012583,3.8,38.4,57.9
E00012676,8,48,44
E00012677,4.2,39.5,56.3
E00012678,13.1,19.7,67.2
E00012679,5.9,40.2,53.9
E00012680,3.4,24.1,72.4
E00012681,13.2,17.4,69.4
E00012682,10.5,16.8,72.7
E00012683,12.2,39.6,48.2
E00012684,4.7,43.4,51.9
E00012685,11.6,33.9,54.5
E00012686,18.5,16.9,64.6
E00012687,14.3,11.9,73.8
E00012688,11.4,32.3,56.3
E00012689,9.4,17.9,72.6
E00012690,10.6,17.9,71.5
E00012691,13.7,15.3,71
E00012692,11.3,27,61.7
E00012693,15.4,21.3,63.2
E00012694,11.3,18.5,70.2
E00012695,7.9,36.5,55.7
E00012696,15.7,18.9,65.4
E00012697,17.3,16.7,66
E00012698,10.6,20.1,69.3
E00012700,15.9,21.2,62.9
E00012703,7.9,58.3,33.9
E00012704,19.9,16.4,63.7
E00012705,9.2,22.1,68.7
E00012706,20,14.8,65.2
E00012707,12.2,16.5,71.2
E00012708,9.2,29.8,61.1
E00012709,1.8,58.2,40
E00012710,13.9,25.2,60.9
E00012711,8.2,20,71.8
E00012712,12.1,28.2,59.7
E00089873,13,21,66
E00089874,8,28.6,63.4
E00089880,9,33.6,57.3
E00089881,11.6,20.5,67.8
E00089933,8.5,34,57.4
E00089934,11.5,32.7,55.8
E00089935,6.2,22.3,71.5
E00089936,7.3,23.6,69.1
E00089937,6.6,17.5,75.9
E00089938,20.6,32.4,47.1
E00089939,6.3,22.5,71.2
E00089941,4.5,20.5,75
E00089942,0,46.9,53.1
E00089943,8.1,17.1,74.8
E00089944,3.3,36.9,59.8
E00089945,7.6,26,66.4
E00089946,9.3,24.3,66.4
E00089947,14.9,19.6,65.5
E00089948,2.9,38,59.1
E00089949,6,32.8,61.2
E00089950,7.5,34,58.5
E00089951,5,16.8,78.2
E00089952,4.3,34.5,61.2
E00089953,6.3,26.4,67.4
E00089954,4.2,17.4,78.5
E00089955,2.9,33.1,64
E00089957,7.5,32.8,59.8
E00089962,9.2,42.9,47.9
E00089963,11.1,25.4,63.5
E00169159,10.7,23.7,65.6
E00176455,6.9,29.8,63.4
E00176456,10,28.6,61.4
E00176459,31.6,17.5,50.9
E00176460,17.1,28.8,54.1
E00176461,17.2,11.8,71
E00176462,10.2,23.1,66.7
E00176463,9.5,30.5,60
E00176464,8,24.1,67.9
E00176465,10.4,16.1,73.4
E00176475,15.6,30,54.4
E00176476,8.3,61.4,30.3
E00176477,11.6,49,39.4
E00176481,10,50,40
E00184393,6.4,27.9,65.7
E00184395,7,11.6,81.4
E00184404,8.9,18.2,72.9
E00184409,10.3,20.6,69.1
E00184424,3.7,16.8,79.4
E00184439,6.3,18.1,75.6
E00184445,17.1,25,57.9
E00184456,7.9,17.3,74.8
E00184462,10.6,12.8,76.6
E00184466,12.5,8.3,79.2
E00184474,19.3,1.8,78.9
E00184479,0,15.6,84.4
E00184484,8.7,22.6,68.7
E00184485,4.7,31.8,63.5
E00184504,5,32.1,62.9
E00184510,10.8,47.3,41.9
E00184516,9.6,25,65.4
E00184517,18,28.1,53.9
E00184519,26.2,14.8,59
E00184521,5.8,23.1,71.2
E00184526,4.7,47.2,48.1
E00184531,9.4,26.2,64.4
E00184539,8.5,39,52.5
