areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00011984,53.6,46.4
E00011989,55.8,44.2
E00011990,56.6,43.4
E00011992,67.1,32.9
E00012000,69.6,30.4
E00012011,52,48
E00012012,52.2,47.8
E00012013,67.7,32.3
E00012015,59.5,40.5
E00012016,70.8,29.2
E00012017,66,34
E00012018,49.4,50.6
E00012019,65.1,34.9
E00012020,67.1,32.9
E00012021,66.8,33.2
E00012023,69.7,30.3
E00012024,64.5,35.5
E00012025,61.7,38.3
E00012026,77.9,22.1
E00012027,69.1,30.9
E00012028,47.9,52.1
E00012029,65.5,34.5
E00012030,75.5,24.5
E00012031,67.9,32.1
E00012032,58.3,41.7
E00012033,68.6,31.4
E00012034,67.4,32.6
E00012035,62.2,37.8
E00012036,69.7,30.3
E00012037,62.6,37.4
E00012038,67.2,32.8
E00012039,60.3,39.7
E00012040,62.8,37.2
E00012041,73.4,26.6
E00012042,59.9,40.1
E00012043,52.6,47.4
E00012090,58.4,41.6
E00012209,79.1,20.9
E00012212,68.8,31.2
E00012213,68.8,31.3
E00012214,71.7,28.3
E00012215,64.5,35.5
E00012216,78,22
E00012217,64.7,35.3
E00012218,66.2,33.8
E00012219,60.2,39.8
E00012220,69.8,30.2
E00012221,69.9,30.1
E00012222,77.4,22.6
E00012223,72.6,27.4
E00012224,68.3,31.7
E00012225,71.3,28.7
E00012226,72.7,27.3
E00012227,62.4,37.6
E00012228,53.6,46.4
E00012229,69.1,30.9
E00012230,62.5,37.5
E00012231,54.6,45.4
E00012232,51.5,48.5
E00012233,53.2,46.8
E00012234,73.4,26.6
E00012235,56.6,43.4
E00012236,73.9,26.1
E00012239,71.6,28.4
E00012240,66,34
E00012241,66.4,33.6
E00012242,70.1,29.9
E00012243,68.5,31.5
E00012244,69.2,30.8
E00012252,59.5,40.5
E00012256,84.5,15.5
E00012258,79.8,20.2
E00012259,83.5,16.5
E00012260,78.1,21.9
E00012262,81.4,18.6
E00012263,74.4,25.6
E00012266,80.4,19.6
E00012267,72.4,27.6
E00012268,79.4,20.6
E00012270,77.6,22.4
E00012273,78.9,21.1
E00012274,79.8,20.2
E00012275,74.4,25.6
E00012491,75.8,24.2
